chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr4	40516378	40516999	0.92155	0.38929	0.04363	0.03699	0.93851	0.91061	0.08732	0.07866	0.04028	0.9928	0.91761	0.99275	0.99075	0.02592	0.95314	0.98488	0.98146	0.20428	0.01552	0.0146	0.99112	0.98149	0.95564	0.9643	0.99095	0.95777	0.98984	0.99778	0.95877	0.95952	0.94826
chr11	117183396	117183512	0.00476	0.01538	0.0	0.0	0.0	0.0	0.0044	0.00303	0.00192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11499	0.0	0.0	0.97503	0.00775	0.0098	0.0	0.01087	0.0	0.0	0.0	0.0	0.0	0.0
chr17	79984007	79984372	0.00299	0.0	0.00529	0.0	0.0	0.0	0.01148	0.00875	0.0	0.01697	0.0	0.0	0.00511	0.00457	0.95014	0.0	0.0	0.05616	0.01752	0.00909	0.00848	0.0	0.0	0.0	0.0	0.0051	0.01927	0.0	0.0	0.00965	0.03235
chr22	43563433	43563623	0.01111	0.0	0.00833	0.0	0.01643	0.00741	0.01105	0.00779	0.00805	0.00227	0.0	0.0	0.92348	0.00733	0.00635	0.0	0.00855	0.88802	0.01081	0.0	0.00862	0.0	0.00741	0.01449	0.00926	0.00781	0.0	0.0098	0.00775	0.01948	0.02222
chr3	101600521	101600640	0.016	0.0	0.01111	0.0	0.0	0.0	0.01152	0.00156	0.00278	0.0045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19682	0.00745	0.0	0.0	0.0	0.01111	0.0	0.0	0.0	0.0	1.0	0.01075	0.01909	0.05261
chr11	11324205	11324346	0.0	0.0	0.0	0.00667	0.0	0.0	0.00998	0.00101	0.0071	0.0	0.0	0.0	0.00632	0.96759	0.0	0.0	0.00654	0.14882	0.0	0.0099	0.0119	0.00606	0.0	0.0	0.0	0.0	0.0	0.00813	0.0	0.0	0.0
chr9	139497804	139498021	0.00606	0.0	0.0	0.0	0.0	0.0	0.00249	0.00223	0.00652	1.0	0.00617	0.0	0.01021	0.0	0.00417	0.00641	0.02015	0.13645	0.0	0.0	0.0	0.01333	0.03192	0.02222	0.0	0.06864	0.98333	0.0	0.01075	0.0	0.0
chr4	185707763	185707951	0.0	0.0	0.01042	0.0	0.0	0.0	0.01202	0.00128	0.0	0.0	0.09436	0.0	0.00874	0.0	0.03939	0.0	0.00538	0.0397	0.0453	0.90336	0.0	0.0	0.0	0.01754	0.0	0.0	0.0	0.0	0.00725	0.0	0.0
chr21	44415903	44415948	0.02229	0.0	0.84603	0.0	0.00893	0.0	0.02189	0.02607	0.0087	0.02386	0.01389	0.0	0.00617	0.0	0.01048	0.00556	0.0	0.14269	0.00693	0.0	0.0	0.0	0.0	0.03072	0.0	0.00714	0.00735	0.0	0.00725	0.0	0.0
chr3	20168036	20168338	0.00556	0.94668	0.0	0.0	0.0	0.0	0.01219	0.08026	0.0	0.00355	0.0	0.0	0.00258	0.00538	0.0045	0.0	0.0	0.02951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01042	0.0
chr15	63811243	63811264	0.00435	0.0	0.00667	0.0	0.0	0.0	0.00185	0.00164	0.00104	0.00333	0.94949	0.8828	0.00242	0.00575	0.0	0.00775	0.02646	0.02091	0.00584	0.0	0.0	0.0406	0.0	0.0	0.0	0.0	0.00694	0.0	0.00833	0.0	0.00556
chr12	120656820	120656996	0.00526	0.0	0.0	0.06447	0.94392	0.00667	0.00488	0.00465	0.00547	0.0	0.00833	0.0	0.0	0.0	0.0075	0.0	0.0	0.15338	0.08072	0.0	0.0049	0.0	0.0	0.01449	0.0	0.00963	0.0	0.0	0.03214	0.0137	0.00783
chr17	37700769	37701019	0.00556	0.0	0.0	0.0	0.0	0.0	0.00059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.83274	0.01086	0.04416	0.0	0.0	0.0	0.0	0.00775	0.0	0.0	0.0	0.00556	0.05567	0.0	0.0	0.00766
chr19	6230974	6231042	0.0	0.0	0.01111	0.83951	0.0	0.0	0.00486	0.02984	0.08052	0.0	0.01852	0.0	0.0	0.01204	0.06096	0.0	0.0	0.11929	0.01023	0.0	0.00926	0.01333	0.0	0.0	0.0	0.00833	0.0	0.0	0.0	0.00877	0.0
chr1	236455287	236455632	0.00282	0.0	0.0	0.0	0.0	0.00417	0.02272	0.0	0.00537	0.02182	0.06143	0.00433	0.00822	0.00298	0.0	0.00344	0.00469	0.14931	0.00156	0.0	0.02035	0.9251	0.91477	0.15283	0.0087	0.00431	0.00424	0.0	0.01814	0.00968	0.0
chr22	48475730	48475917	0.00721	0.16991	0.0	0.18881	0.19244	0.22472	0.0568	0.04889	0.89119	0.00516	0.01333	0.01362	0.01824	0.01273	0.0431	0.0	0.00749	0.21164	0.03901	0.0	0.17063	0.02685	0.01455	0.02743	0.00694	0.02963	0.01121	0.01138	0.01075	0.00965	0.04269
