chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr20	52740351	52740617	0.94049	0.09448	0.0	0.0	0.98235	1.0	0.07424	0.01607	0.00694	0.99628	0.95364	0.96083	0.99467	0.16831	0.10183	0.99216	0.99729	0.18033	0.00981	0.0	0.19745	0.06667	0.02375	0.09066	0.98289	0.9661	1.0	1.0	1.0	0.9859	0.93976
chr22	44365225	44365726	0.0	0.0	0.0	0.0	0.0	0.0	0.00566	0.00159	0.002	0.00265	0.0	0.0	0.00246	0.00476	0.00303	0.00333	0.00321	0.99123	0.00233	0.0	0.00287	0.00505	0.00483	0.0	0.0	0.00455	0.0051	0.0	0.0	0.0101	0.0
chr7	127234115	127234120	0.0129	0.00909	0.0	0.00952	0.00862	0.0	0.00766	0.0	0.00313	0.01786	0.00775	0.0	0.04048	0.04563	0.00265	0.06196	0.02874	0.05999	0.00944	0.0	0.9951	0.01361	0.00855	0.02346	0.01712	0.01829	0.0	0.0	0.00901	0.00855	0.00417
chr4	110434478	110434728	0.0	0.0	0.0	0.0	0.00694	0.0	0.00093	0.00245	0.0	0.00256	0.01042	0.0	0.00427	0.0	0.9512	0.0	0.0	0.02899	0.0	0.0	0.0	0.0	0.0	0.0	0.00781	0.00926	0.0	0.00758	0.0	0.0	0.0
chr17	45289451	45289570	0.02035	0.0	0.00667	0.0	0.0	0.0	0.0022	0.0	0.0	0.0	0.0	0.0	0.00754	0.98338	0.0	0.0	0.0	0.00952	0.0	0.0	0.00746	0.00813	0.0	0.0	0.0	0.0	0.0	0.0	0.01282	0.0	0.0
chr20	37138022	37138099	0.0	0.0	0.00855	0.0	0.01087	0.0098	0.01064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01212	0.05792	0.97917	0.0	0.0	0.0	0.03175	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr18	77076138	77076401	0.0	0.00282	0.0	0.0	0.0	0.0	0.00232	0.0	0.0005	0.00822	0.0	0.0	0.03576	0.0	0.00235	0.03317	0.02445	0.08967	0.00785	0.00298	0.02381	0.99216	0.97077	0.97548	0.01042	0.00312	0.00676	0.0	0.0078	0.03042	0.00185
chr2	30935561	30935725	0.00625	0.0	0.99242	0.0	0.0	0.0	0.0269	0.06456	0.00826	0.00595	0.0	0.0	0.00556	0.00758	0.00595	0.0	0.0	0.08706	0.00303	0.02	0.0	0.01587	0.0	0.0	0.0	0.0	0.0	0.02722	0.0	0.0	0.0
chr7	16798670	16798819	0.0	0.94937	0.0	0.0	0.0	0.0	0.01129	0.02252	0.0	0.02739	0.0	0.0	0.0	0.0049	0.0	0.00833	0.01832	0.04924	0.00948	0.0	0.00893	0.0	0.0	0.0	0.0	0.0	0.03125	0.01075	0.01852	0.0	0.0
chr7	100877583	100877928	0.0	0.00976	0.0	0.0	0.0	0.01311	0.00671	0.0061	0.00348	0.0121	0.0	0.00397	0.0269	0.00841	0.0042	0.00733	0.03842	0.0218	0.00446	0.00424	0.00472	0.0	0.0	0.0	0.0	0.0041	0.98662	0.0	0.01824	0.02193	0.00444
chr2	73981286	73981578	0.00541	0.0	0.0	0.0	0.0	0.01754	0.00243	0.0	0.00278	0.00238	0.0	0.99371	0.0	0.0	0.0	0.00556	0.01238	0.05345	0.0178	0.0	0.00658	0.0	0.0098	0.0	0.0	0.02703	0.0	0.0	0.00641	0.00654	0.0
chr18	55321793	55321988	0.06121	0.00769	0.0	0.0	0.0	0.0	0.00125	0.0	0.0	0.06764	0.0	0.0	0.98739	0.0	0.0	0.0	0.0	0.074	0.00572	0.0	0.02831	0.0	0.0	0.0	0.02273	0.0	0.01895	0.0	0.02083	0.0	0.00379
chr1	167486794	167487080	0.02317	0.01127	0.0	0.95634	0.0	0.0	0.0172	0.03072	0.99925	0.00225	0.00775	0.0	0.0	0.00572	0.01236	0.0026	0.0	0.13241	0.00332	0.00607	0.03103	0.00375	0.00521	0.01818	0.0	0.00275	0.0	0.0	0.01306	0.00997	0.00168
chr4	99418340	99418400	0.0	0.0	0.0119	0.0	0.0	0.0	0.00778	0.0025	0.00718	0.0	0.0	0.0	0.00654	0.0	0.0	0.0	0.0	0.05762	0.02213	0.0	0.05	0.0	0.02083	0.0	0.0	0.0	0.01136	0.97917	0.0	0.0	0.01632
chr2	242284443	242284485	0.00833	0.0	0.02222	0.0	0.0	0.0	0.01069	0.01098	0.0059	0.01029	0.0	0.0	0.00427	0.00641	0.0	0.83585	0.0	0.00833	0.00357	0.0	0.01471	0.02151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0098	0.0
chr1	97185097	97185279	0.0	0.0	0.0	0.0	0.0	0.02381	0.00907	0.0	0.00494	0.00417	0.01389	0.02075	0.00506	0.0	0.01302	0.06528	0.94704	0.12026	0.0	0.0	0.04274	0.0	0.0	0.01111	0.0	0.0	0.0	0.0	0.99099	0.97429	0.0
chr20	61812020	61812097	0.00909	0.01053	0.0119	0.01389	0.0	0.0	0.0222	0.00318	0.03435	0.00427	0.0155	0.02222	0.01141	0.00505	0.00877	0.05425	0.02668	0.10133	0.84647	0.01351	0.0162	0.0202	0.0	0.03294	0.0119	0.0061	0.00962	0.02266	0.0	0.00877	0.02959
chr20	3171367	3171567	0.00839	0.0	0.00725	0.0	0.91415	0.06606	0.01166	0.0	0.00282	0.00244	0.0	0.0	0.00754	0.03051	0.0	0.02282	0.00641	0.02645	0.05458	0.00556	0.0	0.01534	0.0	0.00952	0.0	0.02378	0.0	0.0	0.02327	0.03744	0.00728
chr12	25120044	25120203	0.01171	0.11124	0.01389	0.0	0.0061	0.0	0.0304	0.86201	0.00932	0.0046	0.0	0.0	0.00831	0.02021	0.02714	0.0	0.0	0.18749	0.01733	0.01996	0.01271	0.01333	0.03763	0.02778	0.0	0.0051	0.00472	0.0	0.0	0.02167	0.00273
chr2	97170092	97170610	0.0	0.0	0.0	0.0	0.0	0.0	0.00679	0.00424	0.00417	0.00963	0.0	0.0	0.00265	0.01389	0.01028	0.00556	0.03487	0.02739	0.00369	0.0	0.02075	0.0	0.0	0.0101	0.87978	0.0	0.00431	0.00709	0.01124	0.02078	0.10592
chr13	50126309	50126395	0.0	0.0	0.10959	0.0	0.01136	0.0	0.03218	0.00298	0.00648	0.0131	0.84188	0.04841	0.01991	0.03247	0.02222	0.0468	0.09179	0.0981	0.01255	0.08333	0.12276	0.0	0.0303	0.06061	0.01562	0.0	0.0	0.0	0.03342	0.04234	0.0
chr5	80476007	80476312	0.0	0.0	0.0	0.01754	0.0	0.0	0.01377	0.01232	0.00132	0.98688	0.0	0.01075	0.02362	0.00952	0.0	0.01019	0.0	0.1636	0.02261	0.0	0.04863	0.00775	0.0	0.0	0.01471	0.0	0.02682	0.00813	0.0	0.00794	0.00439
chr2	27433191	27433456	0.03631	0.00964	0.0	0.0	0.30391	0.97483	0.0093	0.00307	0.01295	0.00595	0.02322	0.0	0.00801	0.02457	0.01556	0.0	0.00717	0.04299	0.01154	0.0	0.0	0.0	0.00813	0.01709	0.0	0.07055	0.03924	0.0	0.0	0.11163	0.00681
chr10	133993221	133993304	0.89397	0.0	0.0	0.00877	0.0	0.0	0.04626	0.00329	0.0087	0.01318	0.01587	0.01149	0.08873	0.00407	0.0	0.03077	0.0	0.19607	0.0	0.0	0.01389	0.0	0.0	0.0	0.01542	0.09569	0.00862	0.00952	0.0	0.0	0.00811
chr8	144546287	144546547	0.0	0.00769	0.0	0.0	0.0	0.0	0.00333	0.00123	0.00167	0.0	0.00694	0.00667	0.0	0.0	0.0	0.0	0.00433	0.02691	0.05326	0.00439	0.00862	0.16585	0.97368	0.02202	0.0	0.00595	0.0	0.00725	0.0	0.0	0.0
chr14	37117918	37118019	0.91375	0.96267	1.0	0.98148	0.88628	0.8813	0.97006	0.98461	0.97717	0.94086	0.94233	0.96396	0.98514	0.99359	0.99323	0.98022	0.88006	1.0	0.99504	0.99419	0.98699	0.99206	0.99242	0.98958	0.97408	0.30119	0.98611	0.84596	0.98504	0.91265	0.98828
chr2	239969798	239970218	0.0	0.00351	0.0	0.0	0.00316	0.0	0.00195	0.00559	0.00156	0.00396	0.00641	0.0	0.00293	0.0	0.0	0.05444	0.82071	0.14063	0.0012	0.00278	0.00446	0.0	0.00439	0.0	0.0	0.04799	0.00617	0.0	0.0	0.00347	0.00624
chr9	35656621	35656667	0.01176	0.05	0.04	0.94379	0.0	0.0	0.01978	0.0181	0.05918	0.0	0.08021	0.10998	0.00358	0.0	0.0	0.16889	0.00901	0.06729	0.01554	0.05929	0.0	0.0	0.04991	0.05411	0.04559	0.0	0.0	0.0	0.0	0.02328	0.09362
chr4	128912121	128912568	0.00726	0.00174	0.0028	0.0	0.0063	0.0	0.00521	0.00546	0.0021	0.00322	0.00907	0.0	0.00433	0.0	0.0	0.00546	0.0	0.09458	0.01593	0.0054	0.01918	0.84372	0.10146	0.04976	0.00269	0.00926	0.0	0.00793	0.00987	0.01482	0.1566
chr3	124465649	124465735	0.0	0.0	0.01149	0.0	0.01923	0.0	0.04603	0.12759	0.02075	0.00588	0.0326	0.04046	0.01548	0.00758	0.03479	0.0	0.07738	0.10812	0.05341	0.04648	0.01163	0.0	0.0	0.0	0.00962	0.0	0.06374	0.0404	0.94167	0.08676	0.02075
