chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr6	434797	434846	0.03352	1.0	0.78415	0.99099	0.0	0.0	0.05383	0.9204	0.94194	0.0	0.0	0.01149	0.02456	0.04982	0.0192	0.0	0.00813	0.90739	0.02597	0.02671	0.01471	0.03341	0.0	0.0	0.0	0.01087	0.01974	0.0	0.0	0.05399	0.0
chr7	100305406	100305631	0.00952	0.00833	0.00575	0.00813	0.00806	0.0	0.00951	0.00508	0.00156	0.02424	0.03675	0.0	0.04266	0.01042	0.89611	0.03638	0.14898	0.04908	0.01254	0.0	0.01335	0.02033	0.03348	0.08148	0.01064	0.01111	0.0	0.00775	0.00833	0.07588	0.01068
chr14	105801454	105801668	0.0	0.0	0.0	0.0209	0.02427	0.0	0.01189	0.0	0.0	0.0	0.0068	0.01587	0.0	0.1381	0.0	0.0	0.0	0.1983	0.08558	0.90534	0.0	0.0	0.00741	0.0	0.0	0.02632	0.0	0.0	0.0	0.00617	0.00235
chr16	89165351	89165407	0.01101	0.14333	0.0	0.01778	0.02178	0.06335	0.00903	0.01115	0.01357	0.98596	0.0	0.0	0.08956	0.24064	0.02794	0.09216	0.09853	0.06591	0.0027	0.0	0.0136	0.0	0.0	0.00833	0.0	0.02431	0.99554	0.06141	0.0	0.0068	0.0
chr5	11175520	11175620	0.00377	0.00667	0.0	0.0	0.0	0.0	0.03771	0.00364	0.00401	0.00584	0.0	0.0	0.00923	0.97495	0.00538	0.0	0.0	0.19801	0.05508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr14	34490519	34490558	0.0	0.02	0.0	0.02778	0.0	0.0	0.02734	0.00827	0.03125	0.0456	0.0	0.0	0.98148	0.33021	0.0	0.0119	0.0	0.2925	0.0	0.0	0.96793	0.0	0.03922	0.01333	0.03462	0.0	0.1564	0.02899	0.0	0.0	0.05152
chr7	28226133	28226498	0.01837	0.00274	0.01995	0.02222	0.0	0.0	0.01478	0.00499	0.00901	0.02754	0.01388	0.0	0.00802	0.0034	0.00265	0.00996	0.00775	0.07255	0.00161	0.0	0.06069	0.01111	0.0	0.01648	0.0	0.00455	0.03551	0.77453	0.0	0.01398	0.02476
chr21	37424615	37424813	0.04821	0.0	0.0	0.0	0.02053	0.01235	0.00902	0.00208	0.00825	0.00435	0.01515	0.0	0.0	0.0	0.00725	0.04739	0.80828	0.04971	0.00683	0.01389	0.0	0.0	0.01149	0.0	0.0119	0.04	0.0	0.0	0.90864	0.8201	0.0
chr14	36301432	36301707	0.0	0.0	0.01164	0.0	0.02058	0.07927	0.00516	0.00153	0.0	0.00152	0.75368	0.17792	0.00182	0.0	0.0	0.0	0.00439	0.12589	0.0	0.02505	0.0	0.0	0.00667	0.0	0.0	0.0	0.0086	0.00498	0.0	0.01005	0.0
chr4	3505171	3505266	0.0	0.0	0.0	0.0	0.0	0.0	0.03283	0.00798	0.00916	0.00479	0.0	0.0	0.0	0.07915	0.0	0.74307	0.0265	0.07855	0.17235	0.0	0.0	0.0	0.0	0.0	0.0	0.01163	0.0	0.0	0.0	0.0	0.00292
chr7	36641631	36641663	0.00571	0.1296	0.0	0.12519	0.0	0.0	0.05549	0.00495	0.22498	0.0	0.06405	0.94475	0.00271	0.0	0.0049	0.0	0.01774	0.13031	0.0	0.00714	0.0	0.0	0.01667	0.01449	0.0	0.02315	0.00833	0.0	0.0	0.0119	0.00694
chr7	1527766	1528499	0.0	0.0	0.00453	0.00799	0.73031	0.02636	0.00985	0.0007	0.00307	0.00737	0.0023	0.00538	0.00642	0.014	0.01419	0.00374	0.00762	0.10282	0.24213	0.00179	0.00649	0.00243	0.01542	0.02138	0.00533	0.00337	0.00185	0.0	0.00959	0.00243	0.00248
chr2	227809196	227809273	0.03464	0.0	0.00741	0.02186	0.0	0.0	0.03223	0.00325	0.00275	0.00557	0.1052	0.01754	0.00549	0.04167	0.00397	0.04189	0.05829	0.10505	0.07482	0.19156	0.02273	0.80188	0.97775	0.94532	0.01532	0.0	0.0051	0.0	0.02564	0.09055	0.15619
chr4	125864492	125864544	0.91243	0.0	0.01075	0.0	0.0	0.17937	0.06124	0.00179	0.00438	0.00227	0.17014	0.0	0.00946	0.0	0.00693	0.0	0.00575	0.21878	0.0	0.0	0.01364	0.00667	0.0	0.15476	0.0	0.40026	0.01411	0.0	0.07843	0.03775	0.0045
chr6	17132004	17132091	0.21692	0.29918	0.02949	0.03922	0.025	0.0	0.12179	0.02447	0.05971	0.00476	0.23611	1.0	0.04909	0.01754	0.14617	0.0	0.01587	0.35619	0.03442	0.01316	0.02369	0.35153	0.1193	0.14343	0.01923	0.14375	0.0	0.16095	0.01852	0.14345	0.84617
chr13	114013974	114014024	0.0	0.01	0.0	0.01449	0.0	0.0	0.02342	0.0	0.01566	0.0	0.0	0.0	0.28358	0.0	0.0	0.0202	0.00595	0.96656	0.0	0.0	0.0	0.01333	0.05449	0.00926	0.0	0.0	0.00595	0.0	0.0	0.0	0.01269
chr21	46725835	46725897	0.20439	0.32214	0.0	0.06614	0.0	0.06303	0.03237	0.02006	0.14979	0.08641	0.00952	0.03195	0.06666	0.0	0.0303	0.02222	0.0202	0.24215	0.0	0.0	0.96429	0.1746	0.26566	0.1062	0.99107	0.03162	0.12106	0.0	0.02904	0.18737	0.16308
chr1	175278121	175278199	0.0	0.02778	0.93514	0.01852	0.0	0.0	0.05724	0.12112	0.0025	0.02487	0.04167	0.02564	0.0	0.01042	0.0098	0.0	0.0	0.21117	0.0	0.0	0.00781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01667	0.00694
chr4	184829257	184829322	0.07922	0.13825	0.02416	0.06928	0.0	0.0	0.05866	0.07449	0.12834	0.0053	0.0	0.0	0.00915	0.16994	0.01093	0.0	0.0	0.28564	0.94531	0.82962	0.219	0.0	0.0098	0.0	0.0	0.0049	0.0	0.0	0.0	0.0	0.00476
chr1	155803206	155803254	0.01053	0.66743	0.01515	0.0	0.0	0.01667	0.01545	0.03719	0.0054	0.0	0.01235	0.0	0.00952	0.0	0.0	0.0	0.0	0.12334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00833
chr7	2306753	2306819	0.24034	0.0	0.04658	0.0	0.1112	0.9697	0.18955	0.0139	0.00474	0.01192	0.09769	0.01389	0.00529	0.02603	0.04066	0.0	0.2863	0.04231	0.06765	0.00833	0.01	0.0101	0.03472	0.0487	0.0	0.02885	0.01087	0.03571	0.8046	0.78956	0.16486
chr10	72363728	72363863	0.00476	0.0	0.0	0.94976	0.0	0.0	0.0149	0.00649	0.23415	0.04555	0.0	0.0	0.02754	0.46387	0.05346	0.03871	0.02493	0.10647	0.0	0.0	0.07293	0.0	0.0	0.0	0.0129	0.0	0.28287	0.0237	0.00833	0.03231	0.00595
chr12	53382007	53382077	0.10434	0.0087	0.0	0.0	0.0	0.01333	0.00514	0.00189	0.00617	0.28945	0.0101	0.0	0.17113	0.0	0.0	0.02837	0.04972	0.17639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00833	0.93647	0.0	0.0	0.0	0.00556
chr22	25457727	25457817	0.87545	0.01176	0.03318	0.0	0.87879	0.0	0.01725	0.01409	0.00446	0.00794	0.0	0.08667	0.00347	0.0	0.00575	0.30968	0.91351	0.15639	0.00952	0.0	0.0	0.00952	0.0	0.0	0.0	0.76111	0.0	0.0	0.99048	0.96368	0.01235
chr22	43542435	43542568	0.0159	0.03644	0.99306	0.01752	0.0	0.0	0.03539	0.88026	0.0053	0.00196	0.0	0.0	0.0	0.02029	0.02687	0.1027	0.01026	0.09448	0.01284	0.03384	0.03568	0.02852	0.0	0.02183	0.0	0.0	0.0	0.00833	0.00741	0.00725	0.0
chr16	84795708	84795784	0.03599	0.0069	0.0	0.0	0.0	0.0	0.07237	0.00189	0.0	0.0	0.05033	0.0	0.01186	0.00794	0.06424	0.01667	0.01149	0.02855	0.08517	0.0	0.0	0.98006	0.92342	0.06364	0.00862	0.04175	0.0	0.0	0.04712	0.09683	0.00538
chr12	6157396	6157437	0.0125	0.05436	0.0	0.04365	0.0	0.0	0.09999	0.03014	0.10675	0.01395	0.00641	0.0	0.02736	0.0	0.00617	0.0	0.0202	0.25257	0.03084	0.08777	0.15727	0.02838	0.03755	0.0	0.00862	0.0	0.03542	0.01235	0.19449	0.78611	0.0
chr8	11293397	11293463	0.14794	0.07325	0.05208	0.05499	0.0	0.03333	0.06982	0.03612	0.03831	0.02428	0.88889	0.0	0.04545	0.11729	0.0	0.02089	0.02343	0.3111	0.04188	0.01383	0.0	0.06536	0.85721	0.15111	0.0	0.20449	0.04379	0.01042	0.02503	0.0436	0.11866
