chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr8	9235447	9235513	0.12813	0.95103	1.0	1.0	0.01042	0.04053	0.11285	0.98013	0.98157	0.09652	0.0	0.01449	0.02528	0.06389	0.0336	0.0	0.04301	0.99444	0.02875	0.01136	0.0488	0.01852	0.02899	0.02222	0.00962	0.01316	0.0	0.01149	0.03175	0.04624	0.0
chr11	57364364	57364499	0.02409	0.05626	0.0	0.0	0.0	0.0101	0.03461	0.00948	0.02881	0.01786	0.01709	0.0	0.00746	0.0	0.93289	0.03391	0.01944	0.08348	0.00536	0.00543	0.0	0.0	0.03889	0.01149	0.0	0.0	0.01667	0.0	0.01149	0.01843	0.00463
chr15	99148457	99148628	0.0	0.0	0.0	0.00877	0.01028	0.0	0.06169	0.00293	0.00358	0.0	0.0303	0.0	0.00348	0.0	0.04685	0.0	0.0	0.11765	0.00204	0.0	0.96243	0.0	0.0	0.0	0.00847	0.0	0.18185	0.0	0.0	0.00694	0.08435
chr16	58301679	58301796	0.24	0.0	0.01754	0.03922	0.0	0.02381	0.01716	0.02144	0.09256	0.99573	0.0	0.0	0.01741	0.00505	0.0	0.00667	0.01587	0.1861	0.0	0.0	0.03744	0.01111	0.04523	0.02083	0.01316	0.08755	0.98611	0.0	0.04111	0.05873	0.00538
chr10	71002953	71003078	0.0	0.0	0.0	0.0	0.0	0.0	0.04415	0.00399	0.0149	0.00799	0.01587	0.00725	0.00927	0.01024	0.01873	0.0	0.00889	0.08042	0.14819	0.98496	0.14268	0.10995	0.04352	0.0604	0.00658	0.00714	0.0	0.0	0.0	0.03035	0.00556
chr18	13603652	13603847	0.0	0.0	0.00694	0.0202	0.00893	0.0	0.02202	0.0	0.02249	0.00438	0.0	0.0	0.05677	0.9371	0.00347	0.02305	0.01046	0.12584	0.05576	0.00658	0.06297	0.02308	0.0	0.0	0.0	0.0	0.0	0.00667	0.02362	0.00758	0.00321
chr16	19067687	19067891	0.03	0.06056	0.0	0.04003	0.00472	0.0	0.02633	0.01397	0.0579	0.0	0.03152	0.02866	0.01	0.00273	0.00633	0.01208	0.01405	0.20453	0.00159	0.00379	0.13968	0.07799	0.0519	0.05099	0.01237	0.00333	0.0	0.86362	0.03719	0.07603	0.00991
chr15	45313227	45313510	0.0305	0.01429	0.00878	0.0	0.0	0.0313	0.0164	0.0045	0.00805	0.01424	0.0	0.0	0.8578	0.00282	0.12486	0.00476	0.01243	0.13971	0.0	0.00691	0.05815	0.02271	0.0	0.0098	0.00385	0.01615	0.01044	0.0	0.01101	0.11362	0.00395
chr2	3612562	3612638	0.01599	0.04129	0.01651	0.01111	0.02042	0.02568	0.01549	0.00347	0.0174	0.02204	0.0	0.01282	0.01649	0.01282	0.00676	0.0	0.0	0.15715	0.00494	0.0	0.00641	0.00952	0.0	0.00926	0.00833	0.02146	0.0049	0.00855	0.86097	0.83271	0.0101
chr19	35548254	35548369	0.0188	0.01429	0.01515	0.01587	0.0	0.27655	0.06748	0.00223	0.01276	0.004	0.92063	1.0	0.01159	0.20582	0.10107	0.00855	0.01333	0.26737	0.0074	0.0	0.0186	0.0	0.0	0.0	0.0	0.0	0.0125	0.0	0.00952	0.01149	0.03716
