chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr22	29563333	29563775	0.01229	0.9973	0.97954	0.93674	0.00342	0.00298	0.09584	0.94059	0.95945	0.00269	0.00939	0.0	0.01681	0.01945	0.04181	0.01939	0.02282	0.93708	0.01567	0.03497	0.0346	0.00725	0.00383	0.02058	0.00198	0.01125	0.00248	0.00351	0.01072	0.0573	0.04882
chr5	53268532	53268709	0.0	0.02119	0.0	0.0	0.0	0.01449	0.01521	0.00174	0.00119	0.0	0.0101	0.00833	0.96024	0.0	0.09988	0.03223	0.0	0.13323	0.0	0.0119	0.96397	0.01075	0.11742	0.04545	0.03397	0.0122	0.0	0.0	0.0098	0.01852	0.0
chr22	18631586	18632054	0.0	0.00282	0.0	0.0	0.00906	0.00275	0.02466	0.0061	0.00487	0.01104	0.00444	0.00309	0.13173	0.0	0.90871	0.0	0.00298	0.02968	0.00819	0.0	0.01835	0.0548	0.00402	0.2578	0.0058	0.00281	0.01845	0.00282	0.01438	0.0029	0.00507
chr20	57009379	57009562	0.00645	0.0	0.0	0.0	0.0	0.01852	0.01435	0.00202	0.00152	0.9902	0.0	0.01111	0.01751	0.02407	0.00641	0.00641	0.0	0.01359	0.17358	0.0	0.01467	0.01835	0.04611	0.04254	0.00676	0.01209	0.98718	0.00877	0.02629	0.04258	0.03843
chr4	185309715	185310069	0.0	0.0	0.0	0.0	0.0	0.0	0.00528	0.00575	0.00171	0.0053	0.0	0.0	0.00247	0.85437	0.00214	0.02257	0.00694	0.01983	0.00608	0.0	0.00986	0.00725	0.00794	0.00813	0.01034	0.0041	0.00446	0.0	0.00709	0.0	0.0
chr18	77916196	77916274	0.0	0.04956	0.0	0.0	0.0	0.01333	0.05635	0.03541	0.01198	0.00455	0.0	0.01852	0.00741	0.00926	0.00641	0.00952	0.01852	0.12593	0.10647	0.96178	0.06952	0.03509	0.05	0.0	0.0	0.0	0.02432	0.0	0.01333	0.0	0.0
chr17	26530648	26530881	0.0143	0.02349	0.01085	0.02359	0.00676	0.0	0.01168	0.00569	0.00697	0.00479	0.01367	0.00575	0.00565	0.01649	0.0034	0.03639	0.11831	0.1582	0.042	0.0	0.00694	0.00709	0.00833	0.0212	0.0	0.0	0.0	0.92288	0.19774	0.09543	0.07939
chr8	68280776	68280830	0.01985	0.00556	0.0	0.0119	0.08142	0.14704	0.04725	0.00202	0.00238	0.01885	0.0	0.0	0.02224	0.02705	0.01858	0.04801	0.02564	0.18052	0.01181	0.01282	0.08813	0.07011	0.06085	0.08497	0.02817	0.00758	0.0	0.04489	0.96767	0.8231	0.0
chr4	3141844	3142130	0.0	0.0	0.00402	0.0	0.0	0.00457	0.02698	0.00449	0.00335	0.00175	0.86428	0.01035	0.00887	0.0059	0.06312	0.00444	0.03296	0.0765	0.00823	0.00352	0.0255	0.11371	0.08366	0.00606	0.00804	0.00706	0.00455	0.09909	0.01355	0.03149	0.02409
chr21	43546441	43546655	0.0	0.03551	0.02207	0.02477	0.0	0.0	0.02262	0.05877	0.02699	0.00374	0.00575	0.00521	0.00214	0.0	0.02433	0.79792	0.10276	0.15774	0.00164	0.0	0.02706	0.01888	0.0	0.00575	0.0	0.0	0.00862	0.0	0.19335	0.25858	0.00245
chr10	76998297	76998635	0.0	0.02601	0.00595	0.0	0.0	0.00457	0.03402	0.00082	0.01802	0.0	0.08148	0.78293	0.00265	0.01194	0.0	0.01801	0.0028	0.16731	0.0	0.01161	0.00373	0.01934	0.0	0.0	0.04015	0.00439	0.00556	0.0101	0.0089	0.02301	0.00679
chr5	169576283	169576577	0.04479	0.00385	0.0	0.01818	0.84391	0.24361	0.01384	0.00794	0.00484	0.00836	0.01948	0.0	0.00951	0.05113	0.00999	0.07986	0.08862	0.1847	0.0	0.01301	0.03761	0.0228	0.00709	0.0119	0.0	0.01903	0.00805	0.0	0.03185	0.02503	0.0
chr10	77358893	77359172	0.0029	0.00488	0.0	0.02152	0.0061	0.03685	0.04099	0.00241	0.01431	0.0	0.15841	0.00402	0.00267	0.02865	0.0	0.0	0.0	0.19428	0.0	0.0	0.00625	0.98641	0.96968	0.97763	0.03592	0.01099	0.0	0.07463	0.0	0.0	0.28175
chr14	36992090	36992210	0.82813	0.8425	0.97701	0.99206	0.95315	0.89121	0.98897	0.96661	0.87823	0.79461	0.84781	0.97252	0.95407	0.99718	0.97928	0.99435	0.12079	0.99598	0.9089	0.96084	0.98953	1.0	0.99145	1.0	0.98655	0.8517	0.80283	1.0	0.8845	0.9197	0.98092
chr17	76330531	76330610	0.89007	0.0	0.0	0.0	0.0	0.10947	0.0398	0.0	0.00152	0.0	0.26193	0.0	0.00684	0.00463	0.02237	0.0	0.01567	0.20346	0.00648	0.0	0.01042	0.01449	0.01667	0.0	0.0	0.1736	0.03648	0.01282	0.05093	0.0199	0.04216
chr4	72073544	72073631	0.0	0.09325	0.0	0.0	0.0	0.0	0.04394	0.00312	0.03398	0.0	0.0	0.0	0.0	0.05079	0.0	0.0	0.0	0.15024	0.03587	0.0	0.00862	0.0	0.0	0.0754	0.91991	0.0	0.0	0.01754	0.0	0.0	0.0
chr12	132175398	132175430	0.00513	0.01742	0.0	0.02201	0.0	0.01695	0.09109	0.00189	0.00549	0.01875	0.18254	0.09189	0.01831	0.04776	0.02578	0.0	0.0	0.19443	0.0262	0.01824	0.10199	0.21389	0.38321	0.01515	0.00758	0.00568	0.00658	0.0	0.01626	0.01951	0.87499
