chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr21	32818963	32819054	0.09704	1.0	0.82304	1.0	0.01389	0.02083	0.15832	0.94614	1.0	0.00694	0.0	0.0	0.02028	0.0	0.02257	0.0	0.01962	0.99359	0.0743	0.03314	0.17	0.0	0.0	0.06095	0.0	0.03452	0.06923	0.0	0.05538	0.05135	0.0098
chr19	16687373	16687449	0.00571	0.0	0.0119	0.0	0.01087	0.00741	0.05454	0.00198	0.0	0.00597	0.00606	0.0	0.04581	0.01064	0.91615	0.00758	0.00513	0.04031	0.0153	0.01667	0.05249	0.0342	0.06271	0.04112	0.00658	0.01409	0.08608	0.0	0.02525	0.00709	0.09421
chr18	74749622	74749774	0.00606	0.0	0.0	0.11679	0.0	0.0	0.02895	0.00179	0.00152	0.00233	0.0	0.0	0.00285	0.02472	0.00278	0.0	0.0	0.02082	0.24606	0.95798	0.0	0.00741	0.01952	0.0394	0.0	0.0	0.00806	0.0	0.0	0.01852	0.0
chr18	10279027	10279100	0.00488	0.0	0.0	0.00877	0.0	0.0	0.00833	0.00541	0.01641	0.92821	0.0	0.0	0.00764	0.0	0.00935	0.0	0.0	0.19954	0.00626	0.0	0.00391	0.0	0.0	0.0	0.0	0.0	0.91346	0.0	0.0	0.0	0.0
chr17	3493934	3494358	0.01396	0.00702	0.01093	0.0	0.0	0.01587	0.02213	0.00083	0.00603	0.01063	0.0	0.0	0.00343	0.84531	0.0	0.05242	0.02388	0.20828	0.0	0.0	0.0	0.0	0.00606	0.00813	0.01124	0.00439	0.0	0.04436	0.025	0.0209	0.0
chr7	155094291	155094543	0.0	0.00377	0.00585	0.0	0.0	0.0	0.00504	0.00171	0.00075	0.00521	0.0	0.0	0.00299	0.0	0.15847	0.0	0.0	0.06214	0.04648	0.12793	0.84352	0.0	0.0	0.00617	0.01905	0.0	0.0	0.0	0.0	0.0	0.0
chr11	46589657	46589774	0.0	0.0	0.02083	0.03704	1.0	0.27381	0.009	0.02923	0.0	0.0	0.0	0.0	0.04048	0.02857	0.0	0.14646	0.09048	0.13721	0.0	0.0	0.0	0.0	0.03704	0.05556	0.0	0.0	0.0625	0.9697	0.0	0.23748	0.04444
chr1	11732133	11732447	0.00951	0.0	0.0	0.0049	0.0254	0.01667	0.0154	0.00483	0.00811	0.01422	0.00476	0.00617	0.6568	0.00635	0.08384	0.01412	0.02158	0.12293	0.04243	0.00463	0.00309	0.01163	0.00606	0.0	0.0	0.01946	0.0213	0.0	0.02992	0.07319	0.01105
chr16	86934038	86934267	0.02716	0.02216	0.00758	0.01238	0.0	0.00585	0.01308	0.00923	0.02949	0.0533	0.01754	0.02364	0.01913	0.01935	0.05211	0.02549	0.29647	0.24855	0.01708	0.00521	0.01573	0.03012	0.01569	0.04414	0.02124	0.04921	0.00887	0.15466	0.92259	0.93144	0.02322
chr4	6669883	6669995	0.09514	0.0	0.03806	0.0	0.0	0.0	0.00949	0.0111	0.01189	0.05092	0.93263	0.03175	0.05402	0.0	0.00641	0.03258	0.15887	0.19318	0.0	0.0	0.06801	0.03346	0.01587	0.0	0.0	0.01786	0.00676	0.0	0.01075	0.0	0.0
