chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr19	52267708	52267824	0.04199	0.96707	1.0	0.9174	0.08998	0.05181	0.09077	0.96127	0.90493	0.07127	0.10605	0.05294	0.01842	0.02209	0.07205	0.0648	0.02629	0.98214	0.01129	0.01562	0.08401	0.10699	0.04696	0.0419	0.05976	0.04727	0.01209	0.01635	0.00709	0.05836	0.03442
chr3	52865190	52865228	0.0	0.0	0.0	0.01961	0.01786	0.02778	0.00653	0.00904	0.00172	0.0	0.0	0.0	0.00347	0.00667	0.95651	0.0	0.0	0.25238	0.0	0.0	0.01136	0.01515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr4	186605879	186605996	0.0	0.00625	0.00595	0.0	0.0	0.0	0.00514	0.00279	0.01437	0.00323	0.0	0.0	0.00278	0.09042	0.03472	0.0	0.0	0.21938	0.0128	0.0	0.98052	0.0268	0.0	0.01333	0.02381	0.0	0.0	0.0	0.00833	0.04612	0.0
chr2	169486471	169486750	0.0037	0.0	0.0	0.01075	0.00735	0.0	0.01229	0.01243	0.00927	0.97237	0.0	0.0	0.02655	0.02083	0.00355	0.0	0.00901	0.16746	0.0025	0.00694	0.0	0.0	0.0	0.0	0.00833	0.0	0.97155	0.0	0.0	0.0	0.0
chr7	157141269	157141450	0.0	0.0	0.00741	0.00617	0.05868	0.0	0.04173	0.00142	0.0	0.00217	0.0	0.0	0.00555	0.92929	0.00575	0.00617	0.0045	0.11162	0.00566	0.0	0.0	0.01481	0.0	0.02171	0.01376	0.00676	0.00862	0.0	0.0	0.0	0.05749
chr17	16279420	16279767	0.0	0.03198	0.0	0.01246	0.0	0.0	0.01658	0.01196	0.02149	0.04941	0.0406	0.01809	0.01042	0.0081	0.00194	0.01293	0.01963	0.09204	0.04251	0.8833	0.00959	0.0	0.02554	0.0	0.0	0.04205	0.00714	0.00575	0.00505	0.00913	0.00817
chr8	144448702	144448753	0.0	0.024	0.01587	0.0	0.0	0.0	0.01266	0.0297	0.005	0.02381	0.00775	0.00725	0.00292	0.03731	0.00769	0.88095	0.01235	0.109	0.01278	0.0119	0.0	0.02222	0.01962	0.0	0.0	0.0	0.0	0.9881	0.0	0.04926	0.01299
chr21	42504879	42505065	0.01379	0.0	0.0	0.0	0.0	0.0	0.0141	0.0	0.00317	0.00303	0.0	0.0	0.92134	0.0	0.01619	0.25546	0.00926	0.19579	0.00638	0.0	0.03012	0.01111	0.03509	0.0	0.0	0.0	0.00735	0.0	0.01407	0.02615	0.0
chr13	97599731	97599853	0.02	0.00588	0.02222	0.0	0.0	0.0	0.0179	0.00253	0.00721	0.02387	0.00855	0.00758	0.0	0.06871	0.03957	0.00794	0.84954	0.13661	0.0	0.0	0.01567	0.0	0.0	0.0	0.0	0.0122	0.03658	0.0	0.98415	0.87163	0.0
chr6	85405361	85405479	0.0	0.0	0.01852	0.04167	0.0	0.04167	0.01088	0.0	0.00417	0.01667	0.93277	0.03922	0.0287	0.01852	0.0	0.0	0.0	0.39524	0.03667	0.01389	0.07945	0.03175	0.02381	0.0	0.0	0.0	0.0	0.0	0.05556	0.0	0.0119
chr3	9258131	9258413	0.0	0.00392	0.0	0.0	0.0041	0.00641	0.00646	0.00282	0.00429	0.05465	0.0	0.93482	0.00238	0.0	0.00228	0.0	0.01505	0.11947	0.29496	0.0	0.00987	0.00505	0.0	0.0	0.0	0.00342	0.02955	0.01551	0.0	0.00889	0.02637
chr22	37263465	37263493	0.0	0.0	0.0	0.00952	0.86941	0.21463	0.03094	0.00334	0.0085	0.00667	0.01149	0.03241	0.01289	0.0	0.0076	0.00775	0.0	0.22441	0.00435	0.0	0.00595	0.00794	0.01149	0.0	0.0	0.00833	0.0	0.03704	0.00901	0.0	0.0
chr19	13711081	13711310	0.0653	0.0	0.01149	0.0	0.0	0.0	0.04512	0.02053	0.00758	0.05725	0.07637	0.13097	0.10934	0.01795	0.15552	0.14744	0.11883	0.17045	0.06531	0.05655	0.12284	0.98436	0.98214	1.0	0.01388	0.03125	0.03038	0.08494	0.15601	0.11097	0.16346
chr10	30351604	30351614	0.80128	0.0	0.0	0.0	0.03409	0.02517	0.06001	0.00568	0.02012	0.01544	0.01961	0.0234	0.00995	0.0	0.02525	0.01852	0.0	0.21277	0.00303	0.0	0.02607	0.04644	0.02302	0.03301	0.07624	0.11023	0.02819	0.0	0.0	0.03076	0.0034
chr15	99943993	99944174	0.02081	0.0298	0.01075	0.00667	0.06282	0.02643	0.01388	0.11615	0.0373	0.0072	0.01734	0.18594	0.00469	0.02839	0.0	0.0	0.01201	0.14798	0.02769	0.01	0.05455	0.0399	0.0269	0.00667	0.01064	0.01482	0.0	0.02328	0.01207	0.02186	0.80914
chr2	59522360	59522391	0.08295	0.0	0.0	0.0	0.01389	0.0	0.10618	0.0035	0.01407	0.00703	0.01449	0.31015	0.03941	0.14785	0.04627	0.01075	0.00725	0.25337	0.0518	0.01136	0.09528	0.05325	0.08715	0.06061	0.88938	0.15215	0.00962	0.0	0.01282	0.01667	0.04022
chr8	1885804	1886177	0.0	0.00299	0.0	0.00457	0.10244	0.01583	0.00563	0.00726	0.01691	0.0	0.0	0.0	0.00514	0.0	0.0	0.0	0.00327	0.19211	0.72308	0.01386	0.0	0.00829	0.0	0.00803	0.0	0.00957	0.00391	0.0037	0.04334	0.11185	0.00728
