chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr7	131773233	131773339	0.0619	0.79147	0.86797	0.82828	0.0	0.0	0.12424	0.84518	0.78765	0.0	0.0	0.0	0.02222	0.0	0.08182	0.0	0.0	0.97778	0.02512	0.03125	0.11208	0.18889	0.02381	0.05556	0.0	0.0	0.0	0.03333	0.0	0.0	0.01852
chr7	1197113	1197325	0.00645	0.0099	0.0	0.0	0.0347	0.02201	0.0263	0.00796	0.00286	0.01515	0.04488	0.01754	0.06011	0.01335	0.93214	0.00954	0.02169	0.11681	0.00363	0.01196	0.23372	0.0	0.103	0.04876	0.00781	0.01042	0.00926	0.01324	0.01939	0.04495	0.01022
chr4	40876675	40876726	0.01176	0.01429	0.0	0.07018	0.0	0.0	0.0629	0.01083	0.03395	0.00538	0.0	0.05838	0.01582	0.90749	0.02345	0.03333	0.02232	0.27077	0.03933	0.96513	0.02929	0.0	0.0	0.0	0.23172	0.04816	0.0	0.02731	0.04056	0.01667	0.03629
chr13	80016175	80016256	0.03583	0.0	0.0	0.00926	0.0	0.0	0.00137	0.00807	0.0	0.97215	0.01042	0.00775	0.026	0.00417	0.0	0.16183	0.0	0.1166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00568	0.99519	0.01571	0.0	0.01282	0.00463
chr15	90770819	90771257	0.04188	0.03176	0.02739	0.02379	0.09261	0.04133	0.06373	0.02351	0.03081	0.03532	0.03477	0.02755	0.04333	0.07112	0.0373	0.03482	0.11849	0.09577	0.03421	0.05484	0.62277	0.04127	0.0819	0.07252	0.046	0.0562	0.04162	0.03772	0.07087	0.11146	0.0175
chr20	23968631	23968979	0.00541	0.00571	0.0	0.0	0.0	0.00505	0.01494	0.0017	0.0	0.0037	0.00483	0.0	0.01189	0.0	0.0	0.06711	0.0	0.19857	0.0	0.0	0.02365	0.00641	0.0	0.0	0.0	0.0	0.0	0.89474	0.12685	0.01435	0.0
chr18	19581217	19581731	0.0	0.00357	0.0	0.0	0.0	0.0	0.00355	0.00639	0.00383	0.0417	0.0	0.0	0.95213	0.01389	0.0	0.0	0.0	0.17724	0.0	0.0	0.00857	0.0	0.00766	0.0	0.0	0.0	0.29758	0.0	0.0	0.01064	0.0
chr3	190117020	190117194	0.0	0.07325	0.02657	0.03284	0.05649	0.06937	0.0335	0.01335	0.0439	0.005	0.0	0.03125	0.01277	0.0209	0.00333	0.01667	0.21871	0.22526	0.0	0.0	0.01588	0.03492	0.01075	0.01149	0.0	0.13299	0.01576	0.00694	0.95496	0.93719	0.015
chr13	73529617	73529699	0.01558	0.0	0.0	0.0	0.01613	0.29006	0.0021	0.00179	0.00208	0.02985	0.91111	0.86873	0.0067	0.0	0.0	0.04396	0.02258	0.09109	0.0	0.00641	0.0	0.0	0.0	0.00877	0.08407	0.11381	0.0349	0.0	0.0	0.0253	0.06078
chr2	229611554	229611690	0.07704	0.008	0.0391	0.02564	0.0	0.02393	0.03261	0.02727	0.02414	0.10323	0.03569	0.08304	0.11359	0.0	0.02186	0.92823	0.20503	0.26626	0.01212	0.0	0.22067	0.01075	0.0	0.08253	0.02337	0.0388	0.02712	0.05307	0.07914	0.12767	0.01235
chr3	126440129	126440324	0.00526	0.0	0.0	0.0	0.92237	0.2887	0.02683	0.0013	0.0	0.0	0.0	0.0	0.00231	0.0	0.0	0.0	0.0	0.14179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00606	0.02402	0.0
chr3	45508353	45508521	0.0	0.0069	0.0	0.0	0.01136	0.0	0.03748	0.00305	0.0359	0.04688	0.27165	0.1816	0.03088	0.0275	0.0	0.03191	0.04216	0.09362	0.02792	0.00568	0.0	0.95486	0.97531	0.92864	0.0	0.01548	0.0	0.0	0.0	0.03448	0.0
chr17	20864271	20864400	0.29499	0.0125	0.0	0.0	0.0	0.0	0.08955	0.00329	0.01735	0.00476	0.01754	0.10317	0.21799	0.0	0.01752	0.33441	0.95102	0.26331	0.0	0.04167	0.0	0.01852	0.0	0.0	0.0	0.14286	0.0	0.0	0.01667	0.0	0.0
chr3	79355603	79355764	0.84106	0.14541	0.18614	0.21392	0.0	0.4	0.02849	0.15127	0.10039	0.00507	0.01911	0.0	0.0674	0.0	0.02933	0.0	0.0	0.33816	0.0	0.0	0.04219	0.0	0.0	0.0	0.01365	0.42489	0.01655	0.0	0.0	0.0	0.0
chr12	122480987	122481104	0.01429	0.0	0.0	0.0	0.0	0.0	0.01716	0.0	0.0029	0.0	0.03714	0.94188	0.00748	0.0	0.0	0.01111	0.00855	0.04944	0.02103	0.00694	0.01532	0.02273	0.0	0.0	0.0	0.0	0.0	0.67017	0.01075	0.0735	0.93315
chr5	172348334	172348736	0.00769	0.00312	0.00756	0.0	0.00891	0.00402	0.00672	0.00311	0.00335	0.00492	0.00901	0.00992	0.01874	0.00321	0.00383	0.0324	0.00407	0.91064	0.20176	0.00362	0.0	0.00617	0.00521	0.0	0.00852	0.0	0.00697	0.0	0.01113	0.0271	0.0
chr22	40113182	40113347	0.00476	0.0	0.0	0.0	0.05403	0.27627	0.08272	0.00231	0.00167	0.01004	0.01667	0.0	0.0643	0.06122	0.10562	0.2114	0.01847	0.05147	0.05788	0.95897	0.10222	0.0	0.07336	0.0	0.92032	0.0	0.01389	0.0	0.0	0.0	0.00505
chr20	45248480	45248578	0.0	0.02222	0.98039	0.0	0.0	0.0	0.02343	0.1665	0.0	0.00769	0.03116	0.0	0.0	0.0	0.0	0.0	0.0	0.12529	0.0	0.0	0.01	0.01449	0.03333	0.06944	0.0	0.0	0.0	0.0	0.01667	0.0	0.0
chr1	54726764	54726869	0.0	0.02	0.01667	0.00855	0.91754	0.06558	0.04559	0.01103	0.01071	0.0112	0.01235	0.0101	0.05769	0.01464	0.02018	0.01595	0.09302	0.05228	0.61517	0.01317	0.03797	0.0	0.0	0.03636	0.02029	0.06038	0.09718	0.0	0.00694	0.01075	0.00715
chr7	24759093	24759210	0.00714	0.99429	0.02778	0.06111	0.02273	0.0589	0.01849	0.02564	0.11307	0.03307	0.0	0.12872	0.02579	0.0	0.00694	0.00758	0.0119	0.28471	0.0	0.025	0.01637	0.07096	0.13942	0.03556	0.0	0.0	0.01923	0.0	0.0119	0.0528	0.25065
chr2	206830646	206830895	0.94849	0.00877	0.0	0.02275	0.86076	0.9074	0.01557	0.00198	0.00659	0.01836	0.0	0.0	0.01072	0.00245	0.0	0.27029	0.70722	0.19076	0.02346	0.00941	0.01297	0.01093	0.00775	0.0	0.0049	0.93833	0.0	0.0	0.99425	0.99444	0.20108
chr3	195529446	195529462	0.06719	0.21373	0.1034	0.78337	0.01389	0.14569	0.10587	0.09567	0.09634	0.13341	0.10733	0.04416	0.06368	0.06313	0.03811	0.03765	0.02151	0.31482	0.01326	0.0	0.04563	0.03857	0.0	0.0303	0.02778	0.02941	0.0	0.0	0.1045	0.03307	0.11543
chr13	45339685	45339918	0.0	0.0	0.0	0.0	0.0	0.0	0.00139	0.00202	0.00128	0.05256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.94692	0.0	0.0	0.0	0.0829
chr9	126151424	126151676	0.10058	0.04611	1.0	0.21777	0.0	0.0	0.09298	0.90826	0.03679	0.00522	0.05742	0.06449	0.01092	0.0124	0.01475	0.04927	0.01121	0.15287	0.06807	0.02567	0.01258	0.00877	0.0	0.0	0.0	0.02682	0.01525	0.0	0.03375	0.08702	0.03228
chr2	219847690	219848028	0.93332	0.93812	0.99479	0.95104	0.7329	0.87998	0.91267	0.9599	0.95321	0.84543	0.8702	0.98312	0.9562	0.9974	0.9861	0.98209	0.96848	0.99688	0.69729	0.99528	0.93932	0.67847	0.00741	0.19519	0.98346	0.82976	0.88761	1.0	0.94279	0.99105	0.97181
chr22	42995236	42995609	0.00794	0.0	0.01918	0.0	0.06334	0.01361	0.00488	0.00527	0.00495	0.00617	0.00709	0.00921	0.00427	0.0	0.00181	0.0	0.28287	0.01001	0.00249	0.00704	0.00649	0.00397	0.0	0.00654	0.0	0.0026	0.0	0.0	0.23427	0.79995	0.00175
chr10	713332	713405	0.00606	0.0	0.0	0.0	0.0	0.0	0.00577	0.00169	0.0	0.01451	0.0	0.0	0.00654	0.05304	0.0	0.00641	0.0	0.05803	0.19539	0.02351	0.00758	0.83927	0.9518	0.10518	0.0	0.0	0.0	0.00855	0.0	0.0	0.00388
chr3	129495833	129495858	0.05747	0.00465	0.0	0.0	0.01042	0.70594	0.00872	0.00747	0.00143	0.03842	0.81445	0.20439	0.85846	0.00694	0.06348	0.05206	0.04905	0.15405	0.0	0.0	0.76647	0.01754	0.09415	0.16952	0.08187	0.19817	0.08436	0.0	0.02439	0.01905	0.0
