chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr8	134072235	134072707	0.01824	0.95053	0.98116	1.0	0.01504	0.01042	0.05877	0.94504	0.99925	0.00753	0.0	0.0	0.01063	0.01777	0.04878	0.0	0.00761	1.0	0.03382	0.02004	0.06444	0.05264	0.00476	0.01342	0.00833	0.00352	0.01895	0.0894	0.00651	0.01769	0.00975
chr10	52177725	52178405	1.0	0.99713	1.0	0.99441	1.0	1.0	0.99946	0.99969	0.99427	0.9985	1.0	1.0	1.0	0.98339	0.99912	1.0	1.0	1.0	0.95632	0.99661	0.09294	0.97473	0.98169	0.9513	0.97677	0.95292	1.0	0.75875	1.0	1.0	1.0
chr2	122101306	122101610	0.0	0.00426	0.0	0.0	0.0	0.0	0.00297	0.00393	0.0	0.99784	0.08531	0.00417	0.0034	0.01172	0.0	0.00469	0.01739	0.12873	0.00338	0.0	0.0061	0.0	0.0	0.0	0.0	0.0174	0.95423	0.0	0.01863	0.02366	0.01782
chr13	114277496	114277663	0.0	0.0	0.0	0.0	0.0	0.0	0.01234	0.00268	0.00122	0.00242	0.0	0.0	0.02094	0.0	0.90266	0.01007	0.00463	0.01	0.04623	0.0	0.02102	0.0	0.0	0.0	0.00658	0.0	0.00379	0.0	0.0	0.0045	0.00901
chr11	45022647	45022665	0.00606	0.00909	0.0	0.01149	0.0	0.0	0.03983	0.00152	0.005	0.0	0.0	0.0	0.0	0.97501	0.01157	0.03009	0.00794	0.19573	0.0	0.0	0.0	0.0	0.0	0.0	0.02679	0.0	0.0	0.0	0.0	0.0	0.01632
chr18	60492252	60492412	0.02667	0.02865	0.00725	0.0	0.0	0.0	0.00623	0.01184	0.00132	0.00196	0.01449	0.0	0.0	0.0045	0.00321	0.00546	0.0	0.08821	0.0	0.0325	0.0	0.0	0.0	0.01149	0.0	0.00472	0.0	0.94588	0.00694	0.00476	0.00417
chr18	74710513	74710710	0.06308	0.00476	0.0	0.0	0.05635	0.08756	0.02504	0.01265	0.00116	0.00256	0.04137	0.00585	0.0186	0.01836	0.00249	0.00469	0.01224	0.16071	0.03493	0.90913	0.09048	0.0413	0.01363	0.01307	0.00556	0.02783	0.01362	0.00556	0.02061	0.04363	0.01208
chr1	180988876	180989065	0.01111	0.00714	0.0	0.0	0.0	0.0	0.00106	0.0	0.0	0.01608	0.02346	0.0	0.91997	0.0	0.0	0.0	0.0	0.04105	0.0	0.00556	0.00758	0.0	0.01802	0.0	0.0	0.00658	0.05367	0.0	0.0	0.00758	0.0
chr7	2593471	2593577	0.92557	0.02022	0.02469	0.02083	0.02363	0.0	0.01165	0.00383	0.03708	0.01817	0.01333	0.0	0.04205	0.0	0.0	0.13949	0.89238	0.04171	0.00442	0.0	0.0222	0.0	0.0	0.05162	0.0	0.88259	0.01278	0.0	0.97337	0.94281	0.0049
chr10	93621685	93621773	0.01	0.01053	0.0	0.0303	0.02316	0.0303	0.03175	0.00272	0.00185	0.07782	0.0	0.03333	0.064	0.00794	0.01814	0.01449	0.02964	0.08466	0.03691	0.01471	0.11767	1.0	1.0	1.0	0.0708	0.025	0.0797	0.01852	0.07857	0.118	0.05964
