chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr9	38646825	38646968	0.04659	0.0	0.00758	0.03834	0.0	0.01449	0.02023	0.00996	0.00643	0.05039	0.91954	0.84035	0.0296	0.00505	0.0	0.05632	0.68902	0.2296	0.00664	0.00833	0.07473	0.00794	0.03084	0.04365	0.03961	0.0363	0.04977	0.85284	0.9225	0.88825	0.92122
chr9	80008903	80009066	0.0	0.0	0.0	0.01149	0.0	0.0	0.00462	0.00911	0.00294	0.98299	0.0	0.0	0.20285	0.05403	0.00463	0.0	0.0	0.91243	0.0	0.0	0.0	0.0	0.0	0.0	0.01316	0.0	1.0	0.01943	0.0	0.01714	0.0
chr12	110990145	110990223	0.03111	0.05462	0.05458	0.01961	0.01316	0.06111	0.04846	0.10959	0.09981	0.08916	0.0	0.02341	0.04908	0.00877	0.9249	0.08563	0.01282	0.1868	0.01666	0.11185	0.03261	0.0	0.0	0.0	0.02176	0.0	0.2278	0.0	0.05208	0.01282	0.10304
chr11	131469220	131469275	0.02688	0.0	0.0	0.01961	0.0	0.0	0.04267	0.01876	0.00749	0.0564	0.01075	0.01852	0.00874	0.00725	0.07159	0.03297	0.0	0.2662	0.04756	0.90581	0.12806	0.0	0.11731	0.04986	0.02721	0.02212	0.01	0.0	0.01587	0.01449	0.03333
chr8	105360426	105360535	0.02086	0.0	0.0	0.0	0.0	0.00833	0.01957	0.00476	0.00803	0.0135	0.0	0.0	0.16107	0.0	0.01429	0.01521	0.0	0.23819	0.00238	0.00676	0.9061	0.0	0.0	0.01515	0.01136	0.0	0.01136	0.0	0.0068	0.00855	0.00791
chr3	38547167	38547314	0.0	0.0	0.0	0.01042	0.02083	0.00926	0.03518	0.00505	0.0	0.00333	0.01754	0.15278	0.01302	0.95976	0.0	0.00833	0.00546	0.21629	0.03527	0.0	0.02001	0.01042	0.02302	0.0	0.0	0.0	0.00714	0.0	0.00901	0.01688	0.00321
chr9	107762354	107762432	0.0	0.05926	0.0	0.0	0.0	0.0	0.02459	0.00417	0.00938	0.0	0.0	0.0	0.96639	0.0	0.0	0.0	0.0	0.06667	0.00959	0.0	0.00962	0.01389	0.0	0.0	0.0	0.0	0.05565	0.0	0.0	0.0	0.0
chr14	31598165	31598219	0.02808	0.84246	0.94511	0.0	0.01316	0.0	0.0651	0.92231	0.0043	0.05481	0.0	0.01042	0.01558	0.02216	0.0289	0.00794	0.0	0.1152	0.0287	0.04335	0.00833	0.01235	0.0	0.02816	0.0	0.01651	0.01282	0.01149	0.0068	0.01075	0.0
chr10	75109161	75109296	0.00571	0.0959	0.0	0.0	0.0	0.0	0.06176	0.00498	0.01031	0.00388	0.01754	0.0	0.00661	0.02927	0.0049	0.70105	0.15404	0.22754	0.02414	0.0	0.00806	0.0	0.0	0.0	0.0	0.02712	0.0	0.06143	0.0409	0.04265	0.00287
chr8	38326812	38326914	0.09957	0.04889	0.09371	0.02222	0.95833	0.06944	0.08428	0.03705	0.04193	0.01292	0.0	0.04647	0.04679	0.10053	0.02654	0.01282	0.04134	0.22671	0.11662	0.0	0.03943	0.0	0.03704	0.02778	0.0	0.12857	0.0	0.0	0.06073	0.05	0.0406
