chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr1	45162631	45162763	0.11432	0.98444	0.98718	0.98246	0.0139	0.02685	0.14975	0.9578	0.9012	0.01096	0.03332	0.01962	0.09881	0.03589	0.05572	0.05163	0.06121	1.0	0.01571	0.03166	0.24475	0.02234	0.0	0.03333	0.01	0.01885	0.06753	0.02022	0.01587	0.1244	0.02652
chr7	98048782	98049036	0.32921	0.02192	0.01043	0.00641	0.0	0.00556	0.01064	0.00924	0.02139	0.02564	0.00469	0.0	0.01734	0.02438	0.93491	0.02148	0.0504	0.29254	0.00482	0.00581	0.0	0.0	0.01449	0.0	0.0	0.04135	0.06036	0.0	0.01187	0.00476	0.00608
chr7	156371520	156371668	0.00476	0.0217	0.0	0.0	0.01087	0.0	0.03399	0.00253	0.01017	0.00314	0.0	0.0	0.0	0.00538	0.0	0.0	0.0	0.22961	0.06199	0.90578	0.01269	0.0	0.02564	0.0202	0.00694	0.0	0.0	0.0	0.0	0.0	0.0
chr5	138927544	138927659	0.0723	0.01111	0.0	0.0	0.00893	0.0	0.03138	0.00926	0.00943	0.98995	0.05092	0.0	0.0	0.0	0.0	0.0	0.04333	0.20175	0.0	0.0	0.0	0.0	0.02299	0.0	0.0	0.03498	0.92867	0.00926	0.07737	0.03631	0.03006
chr18	13271302	13271523	0.00835	0.00552	0.00997	0.00926	0.0	0.01042	0.01392	0.01107	0.00632	0.00723	0.01421	0.00585	0.01304	0.9063	0.00454	0.09545	0.00417	0.15325	0.01101	0.0	0.06485	0.10778	0.0	0.01609	0.07851	0.01587	0.00325	0.00463	0.00823	0.00444	0.0
chr16	20343939	20344131	0.0	0.0	0.00926	0.0275	0.0	0.0	0.03774	0.01697	0.00942	0.00655	0.0	0.00877	0.0	0.00575	0.0	0.00741	0.0	0.28559	0.0	0.0	0.97392	0.02083	0.01042	0.02564	0.01389	0.0	0.0	0.00952	0.02821	0.0101	0.00939
chr14	64128771	64128886	0.03185	0.01053	0.0	0.0	0.0	0.0	0.01369	0.00825	0.00852	0.02279	0.0068	0.0	0.00433	0.04269	0.00333	0.71398	0.03583	0.15171	0.00179	0.0	0.07352	0.02375	0.02312	0.02089	0.00781	0.0	0.00472	0.97472	0.03592	0.03116	0.01249
chr5	139566481	139566690	0.014	0.00465	0.01075	0.0	0.0	0.0	0.00994	0.00263	0.00774	0.00835	0.0	0.0	0.84565	0.0	0.028	0.01258	0.00417	0.11108	0.00559	0.00556	0.04343	0.0	0.03119	0.0	0.0	0.0	0.0	0.01677	0.0163	0.01387	0.0
chr15	43388602	43388802	0.0	0.0	0.0	0.0	0.13071	0.02222	0.06519	0.02268	0.00143	0.0	0.00694	0.07625	0.01017	0.09672	0.0	0.00877	0.18932	0.01316	0.0	0.00676	0.08315	0.0	0.0	0.0	0.0	0.01822	0.0	0.0	0.81615	0.9778	0.00779
chr19	43845842	43845875	0.01991	0.05649	0.01646	0.01149	0.0	0.00855	0.05829	0.0177	0.03436	0.00694	0.91446	0.23846	0.00292	0.02939	0.13314	0.03793	0.14413	0.29367	0.06136	0.05723	0.16866	0.04647	0.07271	0.0943	0.01607	0.00735	0.01562	0.06136	0.01111	0.18538	0.05304
