chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr11	72475618	72475858	0.05194	0.00408	0.0	0.0	0.0	0.01728	0.02619	0.00659	0.00436	1.0	0.01439	0.0	0.99798	0.00379	0.0	0.99531	0.96754	0.23476	0.01862	0.0	0.05091	0.87147	0.98611	0.95424	0.04152	0.32145	1.0	0.17325	0.01754	0.15675	0.01322
chr19	45453797	45453899	0.00556	0.0	0.0	0.0	0.02778	0.03264	0.03092	0.00208	0.00147	0.01667	0.0	0.01754	0.00767	0.03065	0.93048	0.00654	0.0	0.12023	0.0	0.02613	0.08532	0.01936	0.04905	0.03901	0.0	0.0	0.0	0.00952	0.00709	0.00694	0.00476
chr11	57280286	57280464	0.01641	0.01053	0.01852	0.0	0.0	0.02444	0.01829	0.01453	0.00167	0.0	0.0	0.00833	0.01495	0.00538	0.0128	0.0	0.01852	1.0	0.03388	0.0	0.9698	0.01966	0.0	0.0	0.03956	0.0	0.01042	0.0	0.0	0.02655	0.00857
chr1	6602254	6602382	0.0	0.0	0.0	0.0	0.07143	0.0	0.04419	0.0	0.0	0.01822	0.0	0.0	0.01384	0.01111	0.0	0.0	0.0	0.04901	0.09276	0.93213	0.0	0.0	0.0	0.0	0.01923	0.01316	0.01786	0.04958	0.01515	0.0	0.00595
chr2	86003976	86004030	0.0	0.0	0.0	0.03922	0.0	0.0	0.08722	0.03238	0.04253	0.0	0.0	0.0	0.0	0.92535	0.0	0.05048	0.00901	0.22216	0.01557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02174	0.0	0.01389	0.01754	0.0
chr5	10260293	10260436	0.02169	0.03766	0.0	0.0	0.09078	0.04699	0.03417	0.00944	0.02341	0.07068	0.78362	0.09691	0.07648	0.03562	0.01588	0.03	0.05391	0.09213	0.00817	0.03337	0.04948	0.10632	0.04013	0.05159	0.04555	0.05538	0.05524	0.88484	0.13317	0.06381	0.02901
chr7	69028526	69028648	0.03155	0.01981	0.0	0.00926	0.0	0.08744	0.12137	0.02861	0.02345	0.11974	0.17088	0.03901	0.03147	0.00538	0.03091	0.13324	0.13043	0.18127	0.00693	0.0	0.02038	0.00952	0.01626	0.0	0.0	0.02179	0.0459	0.03602	0.9522	0.87765	0.00665
chr12	32179074	32179133	0.0	0.81349	0.03371	0.90178	0.0	0.0	0.02072	0.10515	0.99104	0.0	0.0	0.0	0.01118	0.0	0.02585	0.0	0.0	0.04986	0.0	0.0	0.01049	0.05616	0.02083	0.0	0.00595	0.00595	0.0	0.0	0.00794	0.0	0.0037
chr19	48679162	48679356	0.02427	0.00645	0.83092	0.01075	0.0	0.0	0.02276	0.08247	0.00185	0.01211	0.0	0.0	0.00732	0.0	0.01131	0.0	0.00966	0.07363	0.00244	0.0	0.0311	0.0	0.00855	0.0	0.0	0.0	0.01278	0.0216	0.03297	0.03801	0.03101
chr16	21310541	21310691	0.0	0.01951	0.0	0.0	0.0	0.0	0.05383	0.01897	0.123	0.0	0.18894	0.96947	0.00692	0.0	0.00538	0.0	0.0	0.09867	0.0	0.0	0.03516	0.00813	0.0	0.0	0.0	0.0	0.0	0.0	0.0068	0.0	0.0
