chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr2	54649050	54649466	0.00713	0.7934	0.99673	0.96267	0.00588	0.0	0.04938	0.95548	0.8698	0.00972	0.0079	0.00521	0.00432	0.00827	0.02782	0.00476	0.00508	0.98055	0.02689	0.01248	0.01884	0.00317	0.00691	0.0	0.00294	0.00207	0.0	0.00422	0.0037	0.01571	0.00595
chr21	45088188	45088486	0.00278	0.0	0.09918	0.01282	0.01317	0.0	0.01767	0.06629	0.00855	0.00373	0.0	0.0	0.00964	0.0	0.82481	0.07788	0.01014	0.11554	0.00294	0.0	0.00397	0.03941	0.04049	0.04651	0.00728	0.00698	0.00342	0.00947	0.00801	0.01141	0.03794
chr13	42797355	42797429	0.0	0.0	0.0	0.0	0.01471	0.0	0.00542	0.00223	0.00694	0.0	0.0	0.0	0.0	0.0	0.00667	0.12084	0.0119	0.16967	0.09396	0.92478	0.03816	0.0	0.0	0.0	0.0	0.0	0.0	0.04687	0.0	0.04348	0.0
chr5	57036553	57036633	0.073	0.0	0.0	0.0	0.0	0.0	0.02785	0.03042	0.01869	0.94917	0.0	0.01961	0.01709	0.0	0.0	0.0	0.0	0.31557	0.0	0.02273	0.02174	0.0	0.02083	0.0	0.00962	0.01667	0.93145	0.0	0.05121	0.28472	0.03425
chr7	51087907	51088122	0.02847	0.07561	0.0098	0.01389	0.0	0.0	0.01737	0.02614	0.04838	0.0	0.0	0.0	0.00876	0.0	0.0	0.02882	0.02144	0.23307	0.00323	0.0	0.96579	0.00926	0.00709	0.0119	0.01661	0.0	0.0	0.05008	0.00741	0.00813	0.00821
chr13	49076863	49077044	0.02578	0.0	0.0	0.01835	0.0	0.0	0.00531	0.0	0.00102	0.01852	0.0	0.0	0.00626	0.8242	0.00362	0.00498	0.02822	0.17399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00909	0.0	0.0	0.00538	0.01093	0.0
chr5	59966067	59966196	0.06206	0.0486	0.01484	0.00758	0.02235	0.02233	0.03485	0.03624	0.01211	0.02366	0.0257	0.05275	0.03757	0.02261	0.0226	0.0262	0.03674	0.09627	0.02333	0.04635	0.02375	0.02667	0.06587	0.01746	0.01281	0.04329	0.02368	0.73794	0.02386	0.03962	0.15065
chr6	2002459	2002489	0.0	0.0	0.0	0.0	0.0	0.11111	0.00414	0.0	0.002	0.0	0.0	0.0	0.87281	0.0	0.0	0.0	0.0	0.15618	0.0	0.0	0.23245	0.0	0.01389	0.0	0.0	0.0	0.0	0.0	0.00855	0.0	0.0
chr4	184741990	184742185	0.00476	0.00606	0.0	0.0	0.0	0.0	0.02407	0.00807	0.03633	0.05382	0.0	0.02243	0.00608	0.0	0.01533	0.00725	0.15159	0.168	0.00581	0.0	0.0	0.0	0.0	0.0	0.0	0.02641	0.00568	0.01389	0.98582	0.90705	0.00347
chr9	114860788	114860833	0.01481	0.01429	0.0	0.0	0.00962	0.0766	0.01545	0.00195	0.0025	0.0	0.87087	0.9807	0.02417	0.03193	0.16165	0.10626	0.01667	0.063	0.12308	0.03145	0.01161	0.0	0.07009	0.18922	0.0447	0.02008	0.0	0.01389	0.01587	0.0	0.13724
