chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr12	15408145	15408284	0.02825	0.92619	0.94497	0.98925	0.0	0.03264	0.09268	0.89148	0.90389	0.02792	0.01852	0.01333	0.01912	0.04722	0.16357	0.0	0.0	0.95656	0.0	0.0	0.35816	0.03086	0.04508	0.02564	0.0	0.01829	0.07005	0.01961	0.02963	0.17172	0.02573
chr5	10263185	10263450	0.03191	0.0	0.0	0.0	0.01658	0.01528	0.01793	0.00386	0.00145	0.03394	0.01938	0.00889	0.02456	0.01867	0.9472	0.06003	0.02485	0.04759	0.00805	0.00743	0.01564	0.02752	0.04265	0.08337	0.00342	0.01745	0.06111	0.80118	0.01111	0.04914	0.08171
chr15	34124080	34124364	0.00741	0.00351	0.00997	0.00606	0.0377	0.09408	0.0251	0.01008	0.02656	0.00917	0.01208	0.0	0.01245	0.00516	0.01655	0.0037	0.01381	0.2087	0.13736	0.93849	0.05738	0.04987	0.01246	0.02535	0.0173	0.00391	0.00417	0.0	0.00337	0.0	0.0
chr6	35109390	35109499	0.0	0.0	0.0	0.0	0.0	0.0	0.00369	0.00893	0.00374	0.88564	0.0	0.01075	0.04575	0.0	0.0	0.01431	0.0	0.08718	0.00357	0.00568	0.0	0.0	0.0	0.0	0.0	0.0	0.19994	0.0	0.12999	0.08077	0.0468
chr10	96033884	96033974	0.0	0.08761	0.0	0.03922	0.0	0.0	0.06147	0.01688	0.09974	0.0	0.0	0.0	0.00253	0.97053	0.11796	0.0	0.02859	0.24075	0.01488	0.01705	0.05122	0.03541	0.0	0.0	0.01042	0.02311	0.0	0.17033	0.0	0.04386	0.0
chr2	25959661	25959853	0.03452	0.0	0.0	0.0	0.0	0.26389	0.02837	0.00329	0.00179	0.03428	0.02526	0.0	0.01698	0.00667	0.0	0.09322	0.00629	0.08571	0.00233	0.0	0.96698	0.0	0.02469	0.0098	0.04231	0.00758	0.21732	0.0	0.0	0.01149	0.0
chr12	59730036	59730078	0.0	0.0	0.01235	0.0	0.0	0.0	0.01155	0.00208	0.0	0.00357	0.0	0.0	0.97716	0.0	0.01879	0.01389	0.03817	0.19306	0.0	0.0	0.18276	0.0	0.0	0.02564	0.03571	0.0	0.0	0.0	0.0	0.0	0.0
chr20	18163762	18163817	0.12104	0.0	0.01075	0.02822	0.0119	0.01587	0.02001	0.00149	0.00729	0.0177	0.11215	0.0	0.0508	0.0	0.0	0.12183	0.84701	0.15769	0.03372	0.0125	0.02639	0.03956	0.01515	0.02222	0.00962	0.29206	0.01893	0.01852	0.94182	0.87658	0.03228
chr16	49620114	49620162	0.0	0.0	0.02151	0.0	0.0	0.0119	0.00518	0.00427	0.00507	0.02208	0.79656	0.1328	0.0051	0.0045	0.00926	0.0	0.0	0.13451	0.00838	0.0	0.0	0.02208	0.03226	0.0	0.0	0.01597	0.02051	0.0	0.0	0.0	0.14558
chr2	100161202	100161260	0.01538	0.005	0.0	0.01333	0.01316	0.0	0.04946	0.01357	0.02666	0.00921	0.0119	0.13666	0.026	0.4091	0.0	0.849	0.16297	0.37468	0.01789	0.27362	0.06971	0.0	0.0	0.0	0.0	0.00862	0.03	0.07362	0.04863	0.1417	0.0
chr2	106927267	106927308	0.01053	0.0	0.0	0.0	0.93522	0.26358	0.02737	0.0	0.0	0.0	0.03922	0.98012	0.01163	0.00953	0.01574	0.0	0.0	0.09983	0.0	0.0125	0.06948	0.02899	0.0	0.01282	0.01852	0.0	0.0	0.0	0.01754	0.0119	0.09641
chr1	192237844	192238055	0.0	0.0	0.0	0.01734	0.01391	0.01333	0.04819	0.0153	0.00873	0.01486	0.05826	0.02768	0.04293	0.0	0.06839	0.00529	0.01008	0.11038	0.06756	0.00641	0.2143	0.8159	0.95871	0.7827	0.07828	0.00982	0.0051	0.0	0.0254	0.10998	0.02518
chr13	103794084	103794240	0.09696	0.01296	0.02112	0.02409	0.0	0.02564	0.09069	0.01401	0.05647	0.02706	0.00709	0.03434	0.04041	0.01852	0.01905	0.01418	0.0	0.28139	0.00606	0.0	0.20111	0.0	0.01333	0.01961	0.0	0.01282	0.84222	0.0	0.04016	0.06807	0.00852
chr1	53211822	53211871	0.80484	0.0	0.00952	0.01515	0.01	0.02381	0.01694	0.0016	0.01359	0.03705	0.0	0.01075	0.27775	0.00476	0.95487	0.04427	0.23926	0.16103	0.00957	0.01893	0.02827	0.0098	0.0	0.01515	0.01667	0.19708	0.00658	0.01389	0.10878	0.21453	0.03081
chr11	74743401	74743434	0.04024	0.01053	0.0101	0.0	0.0	0.0	0.0194	0.00707	0.00366	0.01403	0.02564	0.0	0.07024	0.02359	0.00538	0.02889	0.00709	0.76062	0.0	0.0	0.08439	0.0229	0.0	0.0	0.01136	0.0511	0.01854	0.0	0.03092	0.02262	0.0
chr6	36971912	36972028	0.01053	0.9913	0.00877	0.0	0.0	0.0	0.037	0.00643	0.00485	0.0	0.01282	0.89872	0.0	0.00694	0.0	0.80306	0.12852	0.38048	0.00213	0.0	0.0	0.0	0.01449	0.0	0.0	0.01042	0.0	0.97333	0.11093	0.13772	0.93282
chr7	636539	636763	0.00417	0.05807	0.01149	0.0	0.03539	0.00926	0.0197	0.01325	0.00109	0.0	0.04272	0.03038	0.00844	0.0037	0.00269	0.01159	0.02507	0.21637	0.66528	0.96042	0.01885	0.0	0.0	0.01919	0.00595	0.00472	0.00455	0.00629	0.0113	0.01819	0.01457
chr12	11819580	11819761	0.0	0.00556	0.94314	0.00775	0.0	0.0	0.02538	0.27171	0.00156	0.00397	0.0	0.0	0.003	0.0	0.00397	0.01327	0.0	0.0796	0.04276	0.0199	0.0	0.0	0.0	0.0	0.0	0.00581	0.0	0.00794	0.0	0.01518	0.0
