chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr16	85863507	85863592	0.03546	1.0	1.0	0.9537	0.11673	0.0345	0.1035	0.96331	0.84145	0.0121	0.04515	0.01754	0.02196	0.07412	0.02479	0.03758	0.045	1.0	0.03123	0.03448	0.12448	0.07624	0.02557	0.10202	0.05785	0.08882	0.01389	0.00877	0.02904	0.076	0.10291
chr2	21267334	21267449	0.02846	0.0	0.05204	0.03175	0.0	0.01626	0.05345	0.02242	0.04949	0.07018	0.0	0.06821	0.09453	0.0049	0.93322	0.12215	0.04938	0.16724	0.00711	0.0	0.09322	0.0	0.0	0.01667	0.01136	0.00893	0.0425	0.12716	0.18523	0.12935	0.00521
chr17	17466693	17467012	0.0	0.0	0.0	0.0	0.0	0.0	0.01027	0.00505	0.00191	0.91899	0.0	0.0	0.1224	0.00466	0.00549	0.00402	0.00269	0.22122	0.00127	0.0	0.00253	0.0	0.0	0.0	0.0	0.0	0.98684	0.0	0.0	0.0	0.00154
chr6	17031983	17032306	0.00465	0.00392	0.0	0.00529	0.04818	0.01235	0.01948	0.007	0.0159	0.00287	0.06539	0.02063	0.0216	0.07693	0.00228	0.0	0.00875	0.14643	0.14691	0.82996	0.00951	0.01075	0.0	0.00833	0.0	0.0	0.00697	0.00538	0.03214	0.00897	0.05873
chr13	52346273	52346535	0.0	0.00513	0.01322	0.0	0.0	0.0	0.02048	0.00322	0.00066	0.00244	0.01493	0.0	0.00997	0.09237	0.00488	0.04087	0.04505	0.22361	0.02704	0.00595	0.89053	0.01836	0.01342	0.018	0.03701	0.0	0.0	0.04909	0.00823	0.03531	0.01381
chr20	56017458	56017484	0.05447	0.0	0.0	0.0	0.0	0.0	0.03424	0.0106	0.00403	0.01831	0.01418	0.01587	0.04553	0.85038	0.01758	0.04973	0.02861	0.09722	0.0	0.0	0.00694	0.0	0.0	0.0	0.0	0.0	0.05914	0.01042	0.0098	0.01149	0.01458
chr2	9471561	9471829	0.01622	0.0	0.0	0.0	0.0	0.0	0.0049	0.00253	0.0	0.0	0.0	0.0	0.00247	0.01188	0.0	0.12335	0.00877	0.1625	0.0	0.0	0.00362	0.01888	0.00794	0.05412	0.0	0.0	0.0	0.94192	0.0	0.00629	0.0
chr9	135613526	135613586	0.0	0.03131	0.0	0.0	0.01562	0.0	0.0277	0.01066	0.00625	0.03088	0.0	0.0	0.93189	0.0	0.01282	0.99099	0.17027	0.25567	0.0	0.0	0.11071	0.02083	0.0	0.0	0.0	0.0	0.0	0.01754	0.03125	0.01042	0.00556
chr4	15951206	15951318	0.0	0.0	0.0	0.0	0.0	0.0	0.00464	0.00299	0.00512	0.02305	0.01905	0.09277	0.16954	0.01307	0.0	0.03131	0.0	0.22232	0.0	0.0	0.18367	0.01919	0.00952	0.01235	0.04415	0.0	0.24291	0.0	0.96338	0.93772	0.0
chr7	95720099	95720290	0.0	0.01619	0.02151	0.06003	0.00833	0.0	0.06178	0.02831	0.04521	0.00626	0.89744	0.072	0.00397	0.01282	0.00505	0.03452	0.01429	0.30721	0.03701	0.00893	0.0	0.0	0.0	0.12175	0.03917	0.03382	0.01562	0.0	0.0	0.01498	0.02265
