chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr14	101106941	101107189	0.032	0.98606	1.0	1.0	0.00694	0.01418	0.10967	0.96615	0.98713	0.01047	0.01708	0.00575	0.05642	0.07932	0.03243	0.0661	0.1238	0.99649	0.01814	0.02097	0.01116	0.01639	0.0	0.02667	0.01419	0.0	0.00774	0.0068	0.03296	0.12253	0.00705
chr1	100941837	100941983	0.0	0.0	0.01111	0.0	0.0	0.0	0.01385	0.00753	0.00227	0.0	0.0	0.00952	0.00397	0.0	0.93345	0.0	0.0	0.20139	0.01343	0.0	0.00926	0.03472	0.0	0.02083	0.0	0.0	0.00714	0.0	0.0	0.01111	0.0
chr17	25874993	25875160	0.0	0.0	0.0	0.00725	0.0	0.0	0.00685	0.0	0.0	0.00811	0.0503	0.0	0.0121	0.0	0.0	0.0	0.00877	0.20089	0.0	0.0	0.92876	0.0101	0.0	0.07023	0.0351	0.0	0.0098	0.0	0.0	0.04046	0.0
chr3	182478174	182478249	0.0	0.03681	0.0	0.0	0.0	0.01667	0.01061	0.00586	0.00641	0.95534	0.0	0.0	0.94917	0.0	0.0	0.04725	0.0119	0.17897	0.0	0.00893	0.0061	0.0	0.0	0.0	0.0125	0.0	0.94958	0.0	0.02491	0.01111	0.0
chr3	63975955	63976255	0.00299	0.0	0.00379	0.0	0.12102	0.0	0.01386	0.0	0.00406	0.00886	0.0	0.04745	0.00849	0.00273	0.00167	0.0	0.00412	0.07845	0.06706	0.90251	0.03063	0.00521	0.00412	0.00654	0.00521	0.0	0.0101	0.0037	0.0037	0.00769	0.00852
chr19	3964709	3964970	0.0	0.0	0.01452	0.00667	0.0	0.0	0.02659	0.00987	0.0	0.00392	0.0	0.00794	0.00513	0.72434	0.0	0.02614	0.0	0.10992	0.05696	0.02307	0.0102	0.0	0.01514	0.04499	0.01125	0.0	0.0	0.0068	0.00575	0.01626	0.00287
chr21	32513619	32513756	0.00645	0.0	0.01394	0.01709	0.0	0.0	0.01347	0.00123	0.01	0.0	0.00575	0.0	0.00422	0.00397	0.01064	0.07152	0.0106	0.21414	0.01587	0.0	0.09966	0.0	0.0	0.0	0.0119	0.0082	0.0049	0.86629	0.0	0.0	0.02064
chr2	165829137	165829326	0.03722	0.0	0.02557	0.02899	0.05745	0.13542	0.04674	0.00924	0.01612	0.0	0.0	0.0	0.00337	0.00575	0.00347	0.31599	0.97442	0.2781	0.00286	0.00862	0.0	0.0	0.0	0.0	0.01316	0.23157	0.00806	0.0	0.91375	0.93484	0.0
chr1	110196438	110196592	0.0132	0.00909	0.01042	0.0	0.01724	0.0	0.01431	0.00112	0.0043	0.00204	0.8796	0.14341	0.0	0.0	0.00303	0.00758	0.05692	0.1996	0.0	0.00625	0.03268	0.0488	0.01667	0.02568	0.0	0.01613	0.0424	0.0	0.04386	0.09148	0.01056
chr12	8133880	8134122	0.035	0.00645	0.0	0.00758	0.0	0.02017	0.01804	0.00221	0.01216	0.02373	0.0201	0.0	0.01445	0.14754	0.07845	0.76992	0.04065	0.17843	0.01354	0.0	0.09556	0.09597	0.03404	0.04434	0.04732	0.0	0.00568	0.1179	0.02788	0.0471	0.01975
chr7	137872305	137872479	0.01176	0.0	0.0	0.0	0.0	0.0	0.04444	0.00625	0.00238	0.00526	0.0	0.95625	0.00741	0.0	0.01515	0.0	0.0	0.31594	0.0897	0.05879	0.0	0.05682	0.03922	0.01449	0.0	0.0	0.0	0.0	0.04783	0.01754	0.04216
chr8	103507279	103507344	0.01571	0.01	0.03757	0.0	0.89042	0.22652	0.00597	0.0413	0.00192	0.04326	0.0	0.0	0.00278	0.0	0.00476	0.0	0.02283	0.21584	0.00597	0.0119	0.0	0.0	0.0	0.0	0.0	0.02235	0.0	0.0	0.1088	0.07814	0.01164
