chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr14	91302518	91302819	0.02444	0.87818	0.97632	0.93264	0.0	0.0	0.04706	0.89293	0.81423	0.0037	0.0	0.00595	0.00661	0.0279	0.01158	0.0	0.0	0.89246	0.01892	0.02926	0.018	0.01626	0.0	0.0	0.0	0.01467	0.00368	0.0	0.0	0.02769	0.00192
chr20	30904803	30905203	0.0	0.00455	0.0	0.00585	0.0	0.0	0.00361	0.00095	0.0	0.0	0.0	0.0	0.0	0.0	0.00163	0.0	0.0	0.05847	0.00561	0.0	0.94803	0.0049	0.0	0.0	0.02006	0.0	0.0	0.0	0.00521	0.01328	0.0
chr17	77074568	77075062	0.01765	0.00392	0.00309	0.02013	0.01271	0.02113	0.01597	0.00746	0.03159	0.96741	0.00984	0.00855	0.00697	0.00412	0.00183	0.00666	0.01917	0.10476	0.01176	0.00675	0.0	0.00795	0.0	0.00921	0.0	0.0143	0.98309	0.0	0.00402	0.00675	0.00844
chr6	142606522	142606678	0.0	0.00488	0.00529	0.0	0.0	0.0	0.00852	0.00967	0.00646	0.00179	0.0	0.0	0.00268	0.0	0.95206	0.0	0.00327	0.21186	0.00133	0.0	0.01306	0.00575	0.01251	0.0	0.0	0.0178	0.00833	0.00546	0.0	0.00641	0.00206
chr1	117630161	117631116	0.02821	0.00693	0.01087	0.00306	0.00258	0.00565	0.00629	0.00418	0.0045	0.0131	0.00207	0.01842	0.00462	0.00439	0.00924	0.15443	0.02009	0.06384	0.00867	0.00373	0.00521	0.0	0.00303	0.00675	0.0	0.00181	0.01004	0.85797	0.01992	0.02621	0.00941
chr2	11005980	11006020	0.0	0.0	0.0	0.0	0.0	0.0	0.02758	0.0	0.00143	0.0	0.0	0.0	0.00792	0.96212	0.00256	0.01483	0.00538	0.17727	0.11637	0.00543	0.00769	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0049
chr1	70681720	70681988	0.0	0.0	0.00741	0.0	0.01542	0.025	0.01616	0.00608	0.00104	0.01006	0.03066	0.0068	0.03533	0.0	0.00699	0.00529	0.12502	0.02245	0.10026	0.93854	0.0	0.0	0.0	0.0	0.0	0.01011	0.0	0.0	0.01483	0.03889	0.0
chr8	119892116	119892205	0.0899	0.0	0.0	0.0202	0.0	0.0	0.00584	0.00837	0.00663	0.00649	0.00654	0.0	0.98199	0.00641	0.00439	0.0	0.0049	0.25545	0.00192	0.0	0.07307	0.0	0.01711	0.0	0.0	0.02214	0.0	0.0	0.00595	0.0	0.00951
chr4	37927096	37927290	0.01905	0.00606	0.0	0.0	0.00543	0.0	0.02428	0.00101	0.00125	0.00222	0.0325	0.00556	0.04186	0.00417	0.0143	0.03113	0.08671	0.2391	0.0	0.0	0.0041	0.01606	0.00952	0.0	0.0	0.0796	0.0051	0.04071	0.95064	0.99405	0.16306
chr4	1913187	1913523	0.00833	0.0	0.0	0.0	0.01389	0.01449	0.01882	0.0024	0.00467	0.015	0.96774	1.0	0.00358	0.0	0.01042	0.0	0.00952	0.01961	0.00714	0.0	0.01316	0.0	0.01587	0.0	0.0	0.02452	0.01667	0.13001	0.17471	0.16057	0.18938
chr12	114275299	114275615	0.01111	0.00606	0.00741	0.0	0.90901	0.08198	0.00752	0.0	0.00371	0.00233	0.04386	0.01587	0.00793	0.0	0.0	0.00457	0.0234	0.15268	0.00793	0.04562	0.0	0.00775	0.00926	0.0	0.00781	0.05579	0.0	0.00575	0.0	0.00654	0.00314
chr7	65587218	65587319	0.06328	0.0	0.00877	0.0	0.0	0.0	0.00157	0.00552	0.0	0.00312	0.02232	0.0	0.00505	0.0	0.0	0.84341	0.14992	0.02921	0.0	0.0	0.0	0.0	0.01075	0.0	0.0	0.04322	0.0	0.0	0.0	0.00855	0.0
chr15	28514089	28514178	0.0	0.02222	0.0	0.0	0.01429	0.01282	0.05333	0.01797	0.01695	0.04428	0.03367	0.00667	0.02224	0.16975	0.00813	0.01498	0.04719	0.18141	0.01742	0.01821	0.09065	0.80856	0.92119	0.18739	0.03071	0.07169	0.01892	0.00775	0.06241	0.10172	0.04985
chr21	37372906	37373015	0.0	0.0	0.0	0.03704	0.0	0.09764	0.04375	0.0	0.00992	0.0	0.05556	0.0	0.0	0.0	0.0	0.04444	0.85208	0.1229	0.0	0.02083	0.02786	0.0	0.0	0.0	0.0	0.01389	0.0	0.01852	0.06364	0.07407	0.02114
chr8	120714898	120714943	0.69763	0.0	0.0	0.01075	0.01	0.0	0.01079	0.03855	0.01366	0.0	0.0	0.0	0.00463	0.01598	0.0	0.0	0.0	0.18187	0.00534	0.00893	0.07535	0.07323	0.03103	0.0633	0.82193	0.04194	0.0414	0.0	0.02824	0.05036	0.0
chr7	94336234	94336290	0.0	0.00476	0.01282	0.0	0.0	0.0	0.03108	0.00587	0.0	0.0	0.14373	0.23087	0.006	0.0	0.0	0.02469	0.00952	0.21886	0.0054	0.0	0.0	0.00794	0.0	0.0	0.0	0.0	0.0	0.0	0.01389	0.0	0.79992
chr4	67939550	67939640	0.01538	0.01818	0.0	0.0	0.0	0.0	0.08368	0.00804	0.01026	0.00625	0.0	0.0	0.02014	0.0	0.03002	0.0	0.0	0.22222	0.0	0.0	0.03125	0.0	0.24206	0.90769	0.0	0.0	0.0	0.15429	0.0	0.04866	0.0119
