chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr2	103303492	103303763	0.0211	0.97996	1.0	0.99145	0.02191	0.01756	0.1356	0.95928	0.96506	0.03496	0.0	0.00529	0.0423	0.02959	0.04613	0.00725	0.0182	0.9951	0.03231	0.04722	0.09962	0.04313	0.0119	0.01765	0.0	0.0	0.01351	0.0	0.05994	0.09294	0.0
chr17	54813265	54813282	0.01162	0.00741	0.02309	0.07102	0.0	0.00725	0.01774	0.0104	0.03415	0.09739	0.00877	0.06673	0.99026	0.00934	0.00417	0.06715	0.09311	0.13665	0.01039	0.07586	0.98936	0.02488	0.02834	0.02469	0.05124	0.0	0.94096	0.0	0.0	0.05796	0.0
chr18	56112759	56113188	0.00247	0.0037	0.00402	0.00444	0.0	0.0	0.0102	0.00866	0.00705	0.00123	0.0	0.00392	0.02398	0.0	0.94662	0.00275	0.0	0.19292	0.00235	0.0068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00397	0.0	0.00347	0.0
chr12	123986846	123986868	0.0	0.0	0.0	0.0	0.00806	0.00877	0.01025	0.0	0.00208	0.0	0.90171	1.0	0.0	0.04554	0.01299	0.0	0.06397	0.1463	0.07923	0.9567	0.0	0.0	0.0	0.0	0.02391	0.0	0.0	0.0098	0.00952	0.03339	0.0
chr1	1499885	1500143	0.0	0.0	0.0	0.00439	0.01636	0.0	0.00943	0.0	0.00154	0.00159	0.0	0.0	0.006	0.91082	0.0	0.0	0.0	0.04836	0.01417	0.09743	0.00305	0.00402	0.0	0.00667	0.00316	0.0	0.00312	0.0	0.0	0.0	0.0
chr19	11121925	11122106	0.01212	0.0	0.00575	0.0	0.00658	0.00877	0.01821	0.00228	0.0028	0.00196	0.03933	0.00758	0.011	0.01452	0.00379	0.0182	0.0117	0.10496	0.02284	0.01209	0.03912	0.03069	0.01778	0.01075	0.01376	0.00595	0.0	0.84125	0.00538	0.02164	0.07693
chr10	114252502	114252720	0.0	0.0	0.0	0.0119	0.0	0.0	0.00038	0.0072	0.00143	0.98639	0.00617	0.0	0.0	0.0	0.0	0.0	0.0	0.05142	0.0	0.0	0.01622	0.0	0.0	0.0	0.0	0.00625	0.22287	0.0	0.0	0.0	0.0
chr6	21505978	21506058	0.01425	0.0	0.0	0.0	0.04515	0.07656	0.02433	0.00156	0.01145	0.0	0.0	0.0	0.00515	0.0	0.05058	0.02118	0.08061	0.22778	0.002	0.0	0.01389	0.0	0.0	0.0	0.00676	0.03513	0.01517	0.0	0.96426	0.9056	0.12681
chr5	38725168	38725182	0.00741	0.01111	0.0	0.02222	0.0	0.0	0.00667	0.01101	0.01072	0.0093	0.0	0.0	0.00309	0.0	0.01204	0.74003	0.01391	0.20471	0.02934	0.10163	0.01327	0.01149	0.01282	0.01852	0.02195	0.00758	0.0122	0.0	0.0	0.01075	0.0
chr2	96152047	96152205	0.01955	0.03386	0.0	0.00877	0.91113	0.23052	0.03476	0.00689	0.01129	0.03981	0.0	0.0	0.00463	0.0	0.00505	0.24062	0.0285	0.22841	0.0	0.0	0.02042	0.0202	0.05163	0.02375	0.01724	0.06468	0.01493	0.00667	0.03382	0.03452	0.00694
chr11	43413531	43413615	0.01	0.0	0.0	0.0	0.0	0.0	0.00707	0.0	0.0	0.0	0.0	0.0	0.02481	0.0	0.0	0.0	0.0	0.01449	0.00357	0.0	0.04262	0.91782	0.97778	0.97222	0.0	0.0	0.05923	0.01515	0.0	0.04991	0.0
chr6	158196250	158196345	0.07842	0.0	0.01389	0.04167	0.04441	0.0	0.02867	0.02653	0.00278	0.22863	0.20763	0.0	0.04524	0.0	0.0	0.2426	0.88987	0.20998	0.07237	0.0	0.0	0.0	0.0	0.0	0.0	0.03137	0.10536	0.21024	0.0	0.04921	0.03967
chr19	9908884	9909003	0.83283	0.02389	0.0101	0.00877	0.0	0.0	0.0233	0.00481	0.01155	0.04349	0.12734	0.0	0.02876	0.01435	0.0098	0.04444	0.06057	0.28716	0.00577	0.03554	0.26237	0.03548	0.04419	0.03204	0.00758	0.19306	0.00781	0.0119	0.30257	0.28879	0.00595
chr7	150684071	150684260	0.01458	0.0	0.01149	0.0	0.0	0.02657	0.04874	0.00346	0.02875	0.0127	0.0	0.01075	0.015	0.00709	0.02162	0.05984	0.02543	0.18743	0.00455	0.0	0.14653	0.0	0.01449	0.0	0.025	0.01623	0.03197	0.0	0.03881	0.03389	0.80927
chr10	105492490	105492605	0.0	0.20667	0.0	0.0	0.05	0.0	0.0201	0.01555	0.02981	0.0	0.0	0.0	0.0	0.09444	0.01852	0.0	0.0	0.12398	0.0	0.02083	0.04058	0.02381	0.0	0.0	0.82955	0.0	0.0	0.0	0.0	0.0	0.24072
chr19	43106012	43106040	1.0	0.88637	0.91345	0.91342	0.95417	0.94797	0.91498	0.86795	0.85311	0.90045	0.98611	0.96396	0.93399	0.88413	0.95128	0.91326	0.97122	0.86056	0.19606	0.86939	0.95258	0.77831	0.945	0.89068	0.98077	0.96042	0.73854	1.0	0.93301	0.95081	0.99524
chr16	29666057	29666231	0.0	0.01329	0.05082	0.01235	0.00833	0.00694	0.0223	0.06226	0.00566	0.0034	0.0	0.0	0.01714	0.00476	0.00309	0.00654	0.0068	0.94907	0.02501	0.0	0.07768	0.0	0.01833	0.01333	0.01042	0.01251	0.0	0.0	0.00709	0.01587	0.0
chr19	36608145	36608295	0.0	0.0	0.0	0.0	0.34336	1.0	0.02748	0.00744	0.0	0.0	0.01754	0.01111	0.0	0.0	0.0	0.0	0.00926	0.09158	0.04089	0.95312	0.0119	0.01389	0.0	0.0	0.0	0.17873	0.0	0.00952	0.07198	0.18913	0.00965
chr10	3815120	3815328	0.0	0.0	0.99346	0.0098	0.0	0.0	0.02453	0.06961	0.00119	0.0	0.0	0.0	0.0	0.00476	0.00728	0.0	0.0	0.04689	0.0	0.0	0.0	0.01534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10134	0.22624
chr16	88832892	88832920	0.0	0.90215	0.17343	0.20033	0.06282	0.13797	0.04672	0.10132	0.13453	0.01151	0.0	0.01754	0.0216	0.01349	0.0	0.03814	0.04684	0.25291	0.07373	0.01316	0.2437	0.23587	0.01961	0.06485	0.00926	0.02632	0.02567	0.01754	0.02869	0.14429	0.02112
chr3	59482140	59482260	0.0	0.3293	0.04444	0.86032	0.0	0.02778	0.02848	0.11587	0.15515	0.01	0.0	0.0	0.01595	0.02083	0.02846	0.0	0.0	0.17589	0.04025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01667	0.01587	0.0	0.0	0.0
chr21	36162691	36162871	0.10309	0.0	0.0	0.0	0.0	0.0	0.02217	0.00772	0.0	0.9643	0.02564	0.0	0.01797	0.0	0.01096	0.36587	0.02174	0.11579	0.0	0.0	0.01333	0.01746	0.0098	0.00794	0.0	0.89545	0.88076	0.0	0.0	0.0	0.00857
chr2	16550422	16550583	0.0	0.00571	0.0125	0.0	0.0	0.0	0.03589	0.0055	0.00428	0.00362	0.0263	0.06166	0.0	0.0	0.00362	0.0	0.0037	0.12676	0.0	0.0	0.01415	0.19666	0.83283	0.0556	0.0122	0.01818	0.0	0.0	0.0	0.0	0.16533
chr19	8549484	8549602	0.02563	0.01	0.42446	0.0	0.0125	0.00877	0.03103	0.92728	0.0	0.00347	0.0	0.0	0.02539	0.00575	0.04665	0.01282	0.02233	0.01093	0.01987	0.03092	0.0125	0.00926	0.0	0.0	0.01087	0.04132	0.00806	0.0	0.01515	0.1142	0.0
chr1	42243440	42243601	0.00351	0.0	0.0	0.00667	0.00658	0.0	0.01482	0.00132	0.00187	0.00182	0.00422	0.00538	0.01764	0.00273	0.0	0.0	0.0033	0.19536	0.01602	0.228	0.9328	0.0	0.01816	0.00595	0.0296	0.0	0.00357	0.00595	0.01266	0.0	0.00231
