chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr4	186979916	186980182	0.03807	0.99524	0.98156	1.0	0.005	0.00529	0.09596	0.9421	0.93153	0.03993	0.02286	0.01365	0.00964	0.01709	0.02957	0.02165	0.00595	0.99608	0.01303	0.03742	0.01087	0.0	0.0	0.0216	0.01487	0.00472	0.01815	0.03422	0.0	0.01734	0.04514
chr2	63979262	63979294	0.02331	0.0	0.0	0.08314	0.0	0.01235	0.02071	0.0094	0.02957	0.01354	0.00833	0.00813	0.01349	0.0	0.0	0.06711	0.0	0.26118	0.01033	0.0	0.97977	0.08157	0.02759	0.0275	0.02778	0.0	0.05754	0.0	0.1218	0.2624	0.0
chr1	16980681	16980732	0.00465	0.00377	0.0	0.01004	0.0	0.0	0.01177	0.00473	0.00434	0.97011	0.0	0.00366	0.00171	0.0	0.00201	0.00625	0.0	0.13057	0.0	0.0	0.00266	0.0	0.0	0.0	0.00781	0.02086	0.91673	0.0	0.00392	0.0	0.0
chr20	48805959	48806067	0.02972	0.0	0.04118	0.0	0.0	0.0	0.01072	0.04328	0.0	0.00709	0.0	0.0	0.009	0.00427	0.96082	0.0	0.01336	0.08391	0.0	0.0	0.0245	0.00877	0.0	0.0	0.0	0.01588	0.03466	0.0	0.0	0.0	0.00521
chr2	203066423	203066876	0.00299	0.0	0.00397	0.0	0.00658	0.0	0.03038	0.00667	0.00121	0.00152	0.00303	0.0	0.00274	0.93605	0.00745	0.00321	0.0	0.06631	0.08567	0.0	0.01387	0.0096	0.0	0.0	0.00379	0.0	0.00321	0.0045	0.00513	0.00417	0.0016
chr2	236897052	236897538	0.00767	0.02008	0.00829	0.00794	0.00294	0.0	0.03055	0.01448	0.03247	0.0	0.01448	0.0034	0.00343	0.00414	0.0	0.00292	0.02263	0.21248	0.00116	0.00333	0.0	0.0	0.00388	0.0	0.00269	0.0	0.00245	0.98942	0.0	0.0068	0.04938
chr15	68972397	68972436	0.0	0.0	0.0	0.0	0.0	0.0	0.01008	0.0	0.0	0.00505	0.01111	0.0	0.00524	0.0117	0.00333	0.0	0.0	0.15942	0.12266	0.94917	0.0049	0.00877	0.0	0.0	0.0	0.0	0.0	0.0	0.00833	0.0	0.00794
chr8	126378736	126378816	0.0	0.0	0.0	0.0	0.0	0.0	0.00976	0.0	0.00883	0.03677	0.0	0.01754	0.87884	0.0828	0.0	0.01075	0.0	0.17223	0.0	0.0	0.02543	0.0	0.0	0.01754	0.01667	0.0	0.01389	0.01449	0.01389	0.0	0.00641
chr18	9539174	9539276	0.00526	0.03053	0.01042	0.02899	0.00833	0.01042	0.01049	0.0	0.00543	0.00704	0.0	0.01075	0.00285	0.0	0.0	0.0	0.00667	0.13798	0.00803	0.0125	0.02337	0.01111	0.02083	0.0	0.00962	0.01562	0.01683	0.0	0.97436	0.82185	0.0108
chr9	127019260	127019451	0.02436	0.06234	0.00575	0.0	0.0	0.01626	0.02055	0.00797	0.00859	0.06665	0.95	0.08111	0.00886	0.0	0.00355	0.01442	0.00725	0.23978	0.03746	0.0	0.00568	0.0	0.00775	0.0	0.0	0.0	0.04675	0.03358	0.01855	0.00654	0.02036
chr11	61062962	61063044	0.97714	1.0	1.0	1.0	0.04947	0.0437	0.96712	0.99864	0.97348	0.98988	0.99425	0.98393	1.0	0.96859	0.99167	0.99425	0.93057	1.0	0.89887	0.90576	0.96112	1.0	1.0	1.0	0.99479	0.9209	1.0	1.0	0.89903	1.0	0.94869
chr2	242139692	242139882	0.0	0.00465	0.08617	0.0	0.16317	0.03905	0.00993	0.00754	0.00458	0.0027	0.0	0.9858	0.00658	0.0	0.00327	0.0	0.01058	0.07037	0.04591	0.0	0.0	0.0	0.01149	0.0	0.0	0.0	0.0	0.0	0.0	0.01571	0.0
chr16	47961569	47961652	0.13437	0.01171	0.0	0.0	0.0	0.0	0.01109	0.00174	0.0033	0.00355	0.0	0.0	0.0	0.0	0.00717	0.90907	0.06229	0.16091	0.00519	0.0	0.005	0.0	0.0	0.01333	0.0	0.12668	0.0	0.0	0.0	0.02663	0.0
chr4	149063428	149063509	0.0	0.0	0.01567	0.0	0.0	0.0	0.00774	0.0	0.00135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16498	0.0	0.0	0.00521	0.31969	0.94664	0.96528	0.01317	0.0	0.0	0.0	0.0	0.0	0.00282
chr20	49390512	49390655	0.03704	0.0	0.05733	0.04721	0.0	0.0	0.03677	0.02608	0.05455	0.00989	0.07083	0.0	0.00907	0.0	0.01111	0.0589	0.81713	0.24277	0.0	0.0	0.04081	0.0	0.03367	0.03175	0.06783	0.01042	0.0	0.0	0.02927	0.02381	0.00463
