chr	start	end	adipocytes	aorta_endothel	bladder_epithelial	blood_b	blood_granulocytes	blood_monocytes	blood_nk	blood_t_cd4	blood_t_cd8	breast_basal_epithelial	breast_luminal_epithelial	colon_endocrine	colon_epithelial	endometrium_epithelial	fallopian_epithelial	fibroblast	gastric_epithelial	heart_cardiomyocyte	kidney_glomerular_endothel	kidney_glomerular_podocytes	kidney_tubular_endothel	kidney_tubular_epithelial	liver_hepatocytes	lung_alveolar_endothel	lung_alveolar_epithelial	lung_bronchus_epithelial	macrophage	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	pancreas_endothel	prostate_epithelial	saphenous_vein_endothel	skeletal_muscle	small_int_epithelial	smooth_muscle	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial
chr13	103432019	103432054	0.2702898550724638	0.2987179487179487	0.9048322303494718	0.9796153846153846	1.0	0.9803921568627452	1.0	1.0	1.0	0.05984477124183006	0.10973084886128363	0.2768199233716475	0.04875369458128078	0.04658197217180884	0.057971014492753624	0.145364597451884	0.9914420196833547	0.3724370400840989	0.07269585253456222	0.27150183150183155	0.11600621600621601	0.2468869731800766	0.031841959261314105	0.10523300229182582	0.11752661752661753	0.018438697318007662	0.9321546438259543	1.0	0.18234487734487734	0.05952380952380952	0.1477138772175537	0.9914529914529915	0.9063714063714065	1.0	0.12745310245310246	0.2182995951417004	0.23950866188769415	0.3452380952380952	0.2806513409961686	0.03229166666666666	0.08891011504863497	0.013888888888888888	0.03333333333333333	0.03649425287356322
chr20	43938811	43939225	0.0	0.0	0.0	0.004878048780487805	0.0	0.0	0.0	0.006570512820512821	0.005606758832565284	0.0	0.0	0.003875968992248062	0.0	0.0	0.0	0.008670792983632044	0.0018214936247723133	0.0	0.005050505050505051	0.0	0.0	0.0	0.0	0.008851093370357515	0.0	0.0	0.0	0.1363408521303258	0.003610930383864672	0.004310344827586207	0.9679413861875894	0.00546448087431694	0.005128205128205128	0.0	0.009259259259259259	0.0422077922077922	0.0	0.0	0.0	0.0	0.013916147779161479	0.0	0.004329004329004329	0.0044444444444444444
chr2	65126488	65126561	0.02984234234234234	0.0	0.0	0.005714285714285714	0.0	0.0	0.06013540422142572	0.004166666666666667	0.009298245614035087	0.0	0.0	0.0	0.0	0.0	0.0	0.021929290221973152	0.05479321047295206	0.0032679738562091504	0.0	0.0	0.0	0.0	0.9427405917679882	0.0	0.0	0.0	0.0448797440984941	0.15938852813852813	0.00196078431372549	0.0	0.005208333333333333	0.0153276955602537	0.0	0.011904761904761904	0.0	0.025641025641025644	0.0	0.007751937984496124	0.02857142857142857	0.011363636363636364	0.015754019991308127	0.0	0.0	0.0
chr1	26503371	26503425	0.0	0.013157894736842105	0.00625	0.0	0.0	0.0	0.0	0.0	0.0038461538461538464	0.0	0.0	0.9003189792663476	0.981943907156673	0.0	0.0	0.012412891986062716	0.003003003003003003	0.0	0.0	0.0	0.013071895424836602	0.0	0.003968253968253968	0.009009009009009009	0.0	0.04935493132542395	0.01464341171251109	0.1353174603174603	0.007125000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014285714285714285	0.0	0.0	0.9549662162162162	0.0	0.0	0.04001194743130227	0.008333333333333333
chr19	53106629	53107064	0.0331669859192795	0.04481321147987814	0.022535211267605635	0.015	0.0035087719298245615	0.0	0.006289308176100628	0.0013157894736842105	0.0022727272727272726	0.003787878787878788	0.0043859649122807015	0.0	0.0028169014084507044	0.032413793103448274	0.005376344086021505	0.02859791347511298	0.0010582010582010583	0.014774681802545578	0.007575757575757576	0.19556577527962302	0.008888888888888889	0.2407748762587472	0.0	0.0067977915804002765	0.23140436903279368	0.014971283012520126	0.0	0.09562204192021638	0.0058169449598021025	0.0072860686233980985	0.0019230769230769232	0.0	0.003745318352059925	0.0	0.0	0.013235294117647059	0.005556241511297692	0.03331108886664442	0.03249181860682562	0.0	0.06242669983710094	0.9910408432147563	0.007444269126512117	0.022380595148787197
chr22	47368954	47369344	0.115452918009309	0.0	0.0	0.0	0.0	0.0	0.0	0.008143018745959924	0.011819766554246297	0.003472222222222222	0.003787878787878788	0.0	0.005479452054794521	0.013685239491691106	0.0	0.02413085860232741	0.0026762246117084825	0.9005850743793132	0.0	0.004115226337448559	0.0	0.0	0.0018315018315018317	0.006472491909385113	0.009009009009009009	0.016658463557688363	0.0	0.09103274140928715	0.08014731489653029	0.00625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013398988376377582	0.00980392156862745	0.002631578947368421	0.021875272927166334	0.005208333333333333	0.00876300316598824	0.003703703703703704
chr16	74543128	74543406	0.0	0.021739130434782608	0.006896551724137931	0.0	0.0	0.0	0.0	0.0	0.006666666666666666	0.0	0.0	0.0	0.010526315789473684	0.0	0.01075268817204301	0.010102800425381071	0.002364066193853428	0.0	0.010416666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009523809523809523	0.10974848666994527	0.9211898083216457	0.0078125	0.0	0.0196078431372549	0.0	0.0	0.0	0.006756756756756757	0.016666666666666666	0.0	0.0	0.0	0.0	0.0	0.0
chr22	47436553	47436864	0.022779571990058377	0.0	0.022786382232612507	0.0	0.0	0.0	0.0	0.0	0.0066393442622950825	0.004545454545454545	0.0	0.016931216931216932	0.0056740442655935615	0.006060606060606061	0.0582010582010582	0.015538413203473331	0.0015015015015015015	0.0	0.0	0.01293057763645999	0.0	0.010281385281385282	0.0	0.0	0.011159986966438579	0.17794728570131066	0.0	0.10738611233967271	0.0016129032258064516	0.0	0.0	0.0	0.0	0.01075268817204301	0.005952380952380952	0.005128205128205128	0.0641025641025641	0.0	0.046026156941649896	0.0	0.08393103066681676	0.0043859649122807015	0.9717366135276583	0.9300307219662058
chr12	113822938	113823115	0.022295927768564584	0.010869565217391304	0.005405405405405406	0.0	0.012871888281724348	0.012345679012345678	0.011111111111111112	0.0058823529411764705	0.002702702702702703	0.8284149780313463	0.10210483707751467	0.015537488708220415	0.004878048780487805	0.0	0.0	0.018816105092700836	0.0065704154002026345	0.009690668720318317	0.0	0.0	0.0	0.007751937984496124	0.0	0.005847953216374269	0.005847953216374269	0.02799338958573953	0.00388217164532954	0.09909792696677944	0.022245075405701413	0.015045248868778281	0.0	0.0	0.006535947712418301	0.0	0.011054421768707481	0.0	0.00641025641025641	0.012792397660818711	0.011904761904761904	0.07379721914605636	0.033803258145363405	0.0	0.0718934358080826	0.035776201733648545
chr10	69970067	69970102	0.021464646464646464	0.0	0.05808730158730159	0.0	0.0	0.0	0.011494252873563218	0.0	0.017888888888888888	0.0	0.025641025641025644	0.0	0.0	0.918918918918919	0.19682539682539682	0.07433686005114577	0.0	0.023805080076076717	0.020757020757020756	0.12254273504273505	0.0	0.11421307707879351	0.005701754385964912	0.026897938662644543	0.15487648079491692	0.029773150825782402	0.0029069767441860465	0.1508344030808729	0.018703846524631255	0.0	0.0	0.08784521766266189	0.022222222222222223	0.13310245310245308	0.0	0.0	0.04105691056910569	0.03257575757575757	0.0	0.0	0.0355579802388313	0.009009009009009009	0.0	0.06313131313131314
