chr	start	end	adipocytes	aorta_endothel	bladder_epithelial	blood_b	blood_granulocytes	blood_monocytes	blood_nk	blood_t_cd4	blood_t_cd8	breast_basal_epithelial	breast_luminal_epithelial	colon_endocrine	colon_epithelial	endometrium_epithelial	fallopian_epithelial	fibroblast	gastric_epithelial	heart_cardiomyocyte	kidney_glomerular_endothel	kidney_glomerular_podocytes	kidney_tubular_endothel	kidney_tubular_epithelial	liver_hepatocytes	lung_alveolar_endothel	lung_alveolar_epithelial	lung_bronchus_epithelial	macrophage	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	pancreas_endothel	prostate_epithelial	saphenous_vein_endothel	skeletal_muscle	small_int_epithelial	smooth_muscle	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial
chr14	98173971	98174009	0.07176992660863628	0.047619047619047616	0.03976190476190476	0.8548029556650245	1.0	0.9914529914529915	0.9914529914529915	0.8816053398905691	0.9832600732600734	0.008620689655172414	0.0	0.013888888888888888	0.005405405405405406	0.028693528693528692	0.0	0.19937051044193901	0.024725565902036492	0.013888888888888888	0.006535947712418301	0.013888888888888888	0.0	0.024390243902439022	0.09417489380894097	0.009523809523809523	0.0	0.007575757575757576	0.9171549192580591	0.9844155844155843	0.012903225806451613	0.024717261904761905	0.04205473972915834	0.037927350427350424	0.031586021505376344	0.031746031746031744	0.0078125	0.0	0.00625	0.017389340560072266	0.1138888888888889	0.0	0.2022132858665117	0.0	0.0	0.01840628507295174
chr5	95211947	95212002	0.024691358024691357	0.037037037037037035	0.06593406593406594	0.0	0.03361344537815126	0.016666666666666666	0.0	0.0035714285714285713	0.013739495798319328	0.0	0.05555555555555555	0.028985507246376812	0.022028985507246378	0.19008547008547008	0.015151515151515152	0.04169481585737743	0.04977893667541569	0.0	0.00980392156862745	0.03737373737373737	0.0	0.07001763668430334	0.8978903030746349	0.025641025641025644	0.24663865546218489	0.041707396546106223	0.011003325942350333	0.10178710178710178	0.0035714285714285713	0.008620689655172414	0.09618881118881117	0.02150537634408602	0.0	0.013888888888888888	0.03173076923076923	0.0	0.019345238095238096	0.015151515151515152	0.029411764705882353	0.0	0.11340880937977127	0.0	0.0	0.05606758832565284
chr16	81929395	81929466	0.007407407407407408	0.0	0.16441837732160314	0.0	0.0	0.013888888888888888	0.0	0.0	0.0	0.09330882352941178	0.0	0.0	0.040978057889822596	0.041666666666666664	0.0	0.02882716739384988	0.0029239766081871343	0.0	0.0	0.0	0.0	0.007407407407407408	0.0	0.0	0.0	0.0	0.0	0.100100781053162	0.09782084123117955	0.909963721217874	0.0	0.0	0.0	0.0	0.0	0.06743645606390704	0.02123015873015873	0.0	0.0125	0.0	0.04371597096188748	0.0	0.0	0.0
chr11	75426350	75426393	0.11022664071190212	0.017241379310344827	0.0	0.0	0.010416666666666666	0.018018018018018018	0.049724071229447574	0.023023039762170194	0.041345434959565386	0.0	0.0	0.8842722274094822	0.8976402974983098	0.031586021505376344	0.0	0.047653061224489805	0.020629933673411933	0.0	0.02441077441077441	0.0	0.0	0.027065527065527062	0.03481822836661546	0.0	0.1403913427901434	0.050541125541125546	0.01680326077454323	0.09764881411740495	0.0	0.0	0.0	0.0	0.012820512820512822	0.0	0.017857142857142856	0.013333333333333334	0.13498129777199544	0.024691358024691357	0.017857142857142856	0.05208333333333333	0.016025641025641024	0.011904761904761904	0.0	0.06627450980392156
chr18	2927887	2927983	0.11047107014848949	0.030017921146953404	0.02984551396316102	0.0	0.0	0.0	0.07539682539682539	0.009417989417989417	0.028572022937035552	0.7899644945697578	0.07753649858913017	0.0	0.0	0.009523809523809523	0.03226817042606516	0.0953673310816168	0.03663722824479325	0.9905935347111817	0.06428571428571428	0.08966318234610919	0.07591896407685882	0.08614154982129531	0.014126871970009225	0.025157232704402514	0.09213326356183499	0.10454539180366336	0.0	0.08593706488443331	0.030797628584006292	0.007352941176470588	0.030853442895776993	0.03449527959331881	0.03371647509578544	0.09283357771260997	0.00641025641025641	0.025641025641025644	0.004901960784313725	0.023809523809523808	0.023237179487179488	0.024390243902439025	0.09216951703494433	0.03346560846560846	0.03709400426837401	0.05224171539961014
chr1	22333196	22333512	0.08146434462223935	0.010869565217391304	0.01622222222222222	0.0	0.0	0.0	0.0	0.0	0.005233990147783251	0.0	0.0	0.0	0.0	0.04666666666666666	0.004166666666666667	0.20456229976980153	0.0	0.0	0.012932973459289248	0.019762620739930747	0.023936847466259233	0.035171385991058124	0.0	0.01844343276268159	0.0	0.0	0.001984126984126984	0.11802170260816876	0.024345238095238093	0.33660523504273504	0.9566607852295275	0.0070921985815602835	0.0	0.009523809523809523	0.011254789272030651	0.1286549707602339	0.003968253968253968	0.017219708396178982	0.07855217558721601	0.0	0.19345246144434786	0.006060606060606061	0.007246376811594203	0.005747126436781609
chr19	19340922	19341074	0.029762583095916433	0.034704830053667264	0.05849360677932107	0.025997527552013466	0.02650361266163066	0.010101010101010102	0.03629500580720093	0.024761359921542988	0.031741616196940554	0.05118321718931475	0.06153846153846154	0.0620020964360587	0.0792248062015504	0.2499249249249249	0.07453077428864353	0.08342987067642824	0.06658450684517075	0.06113666519239275	0.005555555555555556	0.10178730127382246	0.016748366013071895	0.10768555116381202	0.027256132594497978	0.04862982929020665	0.2729246487867178	0.1206060606060606	0.024024469951724053	0.16231749747992066	0.03633119037412815	0.009015594541910331	0.11791497975708504	0.1480643539467069	0.12458228905597328	0.04859335038363172	0.1042743161094225	0.09614695340501793	0.034651620943060825	0.021332695679897973	0.04735123367198839	0.05897174633876761	0.09423176544007598	0.9238662900709809	0.09300620836936542	0.2452020202020202
chr11	14493229	14493361	0.04390451832907075	0.050556361877116596	0.012166666666666668	0.0	0.01216931216931217	0.007575757575757576	0.0	0.00958266879319511	0.00392156862745098	0.006756756756756757	0.006802721088435374	0.0	0.016402321083172144	0.0153276955602537	0.020475760313158686	0.03452058145935698	0.7352872635821605	0.006802721088435374	0.016189088554314394	0.019047619047619046	0.007936507936507936	0.0	0.02224710853533235	0.007936507936507936	0.7418954248366013	0.03968586116923713	0.008346314566179562	0.07517534145441122	0.01339482470592831	0.0	0.038329394257703084	0.006802721088435374	0.0	0.0	0.008064516129032258	0.010416666666666666	0.018930980307175556	0.014814814814814814	0.052941176470588235	0.011564449064449065	0.08512406947890819	0.0	0.03392916252896392	0.06612359485922704
chr16	23551113	23551341	0.022988505747126436	0.0	0.0	0.0	0.007936507936507936	0.0	0.0	0.0035714285714285713	0.007125000000000001	0.03288378288378288	0.025603864734299514	0.0	0.0	0.0	0.0	0.006090055069646906	0.01550192726663315	0.004901960784313725	0.014492753623188406	0.012345679012345678	0.0	0.008771929824561403	0.005208333333333333	0.015349729635443921	0.16035035035035036	0.18479751599135427	0.0	0.21825396825396823	0.0025	0.009615384615384616	0.004464285714285714	0.0	0.0	0.0	0.022509578544061302	0.0	0.01962224283652855	0.018031189083820662	0.050706033376123234	0.01303475935828877	0.017391304347826087	0.009009009009009009	0.8281076066790353	0.9006306493609353
chr11	117488080	117488327	0.011299435028248588	0.024336928009326728	0.013636363636363636	0.15343686218615318	0.021310667652131066	0.006289308176100628	0.023253889440582588	0.020326992840393677	0.029050968860982462	0.0	0.006944444444444444	0.025641025641025644	0.006666666666666666	0.8326210826210826	0.07283224400871459	0.0742082140290097	0.022394140122582867	0.0	0.009950248756218905	0.05017763009738633	0.004830917874396135	0.030145530145530147	0.005706521739130434	0.011494252873563218	0.011111111111111112	0.00546448087431694	0.02233029846229394	0.24957846386417815	0.08750440867698583	0.019639059834839913	0.04891033623910336	0.005747126436781609	0.0	0.0	0.005434782608695652	0.0	0.008577712609970674	0.005050505050505051	0.014084507042253521	0.003472222222222222	0.1154710962655352	0.19979716024340768	0.018570016393327282	0.029449213311785977
