chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr1	1100442	1100584	0.91683	0.07676	0.02192	0.0	0.08526	0.8065	0.1079	0.04322	0.04153	1.0	0.89474	1.0	1.0	0.12948	0.84687	0.94437	0.99625	0.17853	0.02799	0.0049	0.97876	0.99048	0.99145	1.0	1.0	0.95113	1.0	0.07324	0.99583	0.98826	0.96528
chr2	206580794	206580881	0.0087	0.0	0.0	0.03333	0.0	0.0	0.0	0.0	0.0331	0.03161	0.0	0.0	0.02065	0.0125	0.04904	0.03484	0.0303	0.98851	0.01912	0.0	0.00714	0.06509	0.02778	0.01754	0.03474	0.0	0.01562	0.03421	0.0	0.0	0.01042
chr12	1752352	1752721	0.0	0.01071	0.0	0.02217	0.0	0.0	0.00675	0.00528	0.01595	0.0	0.0	0.0	0.0	0.94605	0.00461	0.0119	0.0045	0.09349	0.00643	0.00595	0.00625	0.01389	0.0	0.00629	0.0	0.00595	0.0	0.0	0.0	0.00463	0.0
chr4	3180465	3180544	0.0	0.0	0.0	0.0	0.00758	0.0	0.00191	0.00484	0.00285	0.0	0.0	0.0	0.00253	0.0	0.00362	0.0	0.0	0.09452	0.0052	0.0	0.93736	0.0	0.0	0.0	0.01852	0.0	0.0	0.0	0.0	0.01803	0.00538
chr17	9154781	9155054	0.01212	0.0108	0.0	0.0	0.0	0.0	0.0049	0.00792	0.00479	0.0	0.0	0.0	0.00337	0.0	0.0	0.98338	0.03106	0.13755	0.0	0.00543	0.0	0.0	0.0	0.00794	0.0049	0.01743	0.0	0.96732	0.0	0.0	0.0
chr7	91841926	91841957	0.0069	0.0	0.0	0.0	0.01562	0.0	0.01331	0.0	0.00324	0.00728	0.0	0.0	0.0	0.01852	0.0	0.0	0.0	0.05882	0.05842	0.87475	0.03746	0.05544	0.06845	0.04879	0.0	0.0	0.00658	0.0	0.01878	0.0155	0.00521
chr16	78590461	78590726	0.0127	0.00312	0.00375	0.0	0.0	0.0	0.01151	0.00716	0.00114	0.0	0.0	0.0	0.0068	0.0	0.93915	0.0	0.0	0.11776	0.00105	0.0	0.0	0.00873	0.0	0.00641	0.0	0.0	0.00301	0.0	0.0	0.0	0.00162
chr6	52199435	52199552	0.0169	0.01176	0.97854	0.01667	0.0	0.0	0.03178	0.01077	0.0	0.0	0.0	0.0	0.00667	0.0	0.00667	0.0	0.0	0.04508	0.04648	0.0	0.00521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01282	0.0	0.0
chr5	137719883	137720055	0.00625	0.0	0.01149	0.0	0.0	0.0	0.00067	0.0	0.00147	0.01303	0.0	0.0	0.96529	0.00926	0.0	0.01389	0.16229	0.04921	0.0	0.0	0.00926	0.0	0.0	0.01282	0.0	0.04295	0.01136	0.0	0.0	0.04444	0.0
chr13	43562634	43562854	0.00312	0.87319	0.0	0.01316	0.0	0.01944	0.00967	0.02013	0.02777	0.0031	0.0049	0.0	0.0	0.0	0.00303	0.0	0.0	0.07407	0.00326	0.0	0.01362	0.01251	0.0	0.0	0.0	0.00463	0.0	0.0	0.0	0.00422	0.00278
chr21	45513359	45513532	0.00833	0.00526	0.0	0.0	0.0	0.0	0.00447	0.00545	0.00233	0.98427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05676	0.0	0.0051	0.0	0.0	0.00813	0.0	0.0082	0.0	1.0	0.0	0.0098	0.0	0.07988
