chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr16	74291169	74291200	0.08078	0.99091	0.98925	1.0	0.03532	0.20154	0.11495	0.92782	0.95216	0.03542	0.0	0.0	0.0296	0.00833	0.03849	0.0	0.0	0.96844	0.00861	0.01316	0.0	0.03675	0.03333	0.07222	0.00806	0.0125	0.0247	0.0	0.01282	0.06317	0.01645
chr18	47360963	47361134	0.0	0.0	0.0	0.0	0.0	0.0	0.00957	0.02318	0.0	0.0	0.0	0.0	0.05765	0.0	0.9418	0.07768	0.0	0.05253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00725	0.0	0.00694
chr20	42217110	42217860	0.00194	0.00138	0.014	0.00262	0.0	0.00312	0.0101	0.00361	0.00329	0.00473	0.00202	0.0	0.0087	0.00461	0.16864	0.00659	0.00247	0.05763	0.00068	0.0	0.94083	0.00606	0.00929	0.01208	0.03615	0.0	0.00555	0.0	0.00265	0.00905	0.01418
chr7	30296022	30296314	0.0	0.0	0.0	0.0	0.0	0.0	0.00717	0.00508	0.00221	0.96663	0.0	0.0	0.0028	0.16505	0.00285	0.0	0.0	0.08017	0.12996	0.01389	0.05633	0.0	0.00439	0.0	0.0	0.0	0.88557	0.00347	0.0	0.0	0.0
chr3	194109864	194110213	0.00278	0.0	0.0	0.00483	0.0	0.00439	0.01995	0.00372	0.00338	0.04083	0.00433	0.00575	0.00277	0.00282	0.00452	0.0	0.0	0.17706	0.05068	0.91691	0.01038	0.0	0.0	0.00654	0.00775	0.01062	0.07459	0.0	0.00771	0.00457	0.00381
chr13	94420918	94420950	0.00741	0.0	0.00775	0.0	0.0	0.00877	0.01846	0.04333	0.00869	0.0098	0.01111	0.0	0.02761	0.92767	0.00362	0.0	0.0	0.20231	0.04516	0.03416	0.0	0.00741	0.0	0.0	0.02664	0.0	0.01224	0.0	0.0	0.0	0.00824
chr16	16188201	16188394	0.01538	0.0	0.0	0.0	0.0	0.0	0.00164	0.00272	0.0	0.0214	0.0	0.0	0.0	0.0	0.0119	0.0098	0.0	0.13061	0.0037	0.0	0.01136	0.0	0.0	0.0	0.01136	0.0	0.0	0.84944	0.0	0.06333	0.00833
chr19	39673526	39673720	0.00571	0.01	0.0	0.0119	0.0	0.0	0.01203	0.0113	0.01453	0.00819	0.02222	0.0098	0.94923	0.01689	0.00505	0.0	0.00794	0.24218	0.0025	0.0	0.23147	0.0	0.0	0.01481	0.01087	0.01548	0.00641	0.01968	0.0	0.00667	0.00694
chr9	2170186	2170736	0.13285	0.0	0.04782	0.0	0.00743	0.00673	0.00777	0.00584	0.0	0.00133	0.0	0.0	0.0	0.0026	0.00198	0.05779	0.84335	0.13618	0.0645	0.00266	0.00203	0.0	0.0	0.0	0.00893	0.12161	0.0	0.0	0.97481	0.9418	0.00206
chr12	96307658	96307686	0.01245	0.0	0.0	0.0	0.02083	0.02381	0.0171	0.0	0.00797	0.00417	0.83699	0.06369	0.01072	0.0	0.0	0.0098	0.0306	0.29321	0.01977	0.01316	0.09138	0.03639	0.05424	0.02778	0.02852	0.03425	0.0	0.0	0.07269	0.09167	0.00694
