chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr6	34985558	34985903	0.06437	0.0	0.06323	0.0	0.95358	0.05289	0.88356	0.01788	0.00184	0.00249	0.09146	0.78831	0.00924	0.20611	0.12367	0.09872	0.01759	0.1831	0.0285	0.01151	0.01997	0.01041	0.01903	0.01813	0.12474	0.04516	0.00329	0.00766	0.01572	0.04124	0.09978
chr4	74208893	74209138	0.0	0.07728	0.01075	0.01668	0.0	0.0	0.02019	0.01457	0.05524	0.00907	0.0	0.0	0.0	0.02083	0.92198	0.0	0.0125	0.2575	0.0025	0.0	0.00397	0.01075	0.02151	0.0	0.0	0.0	0.02273	0.0	0.01042	0.0	0.00379
chr2	202254170	202254248	0.01429	0.0	0.20856	0.0	0.0	0.0	0.04809	0.15934	0.00135	0.0068	0.0	0.00813	0.00641	0.93241	0.00476	0.01284	0.02524	0.98889	0.01536	0.06861	0.01068	0.0119	0.0	0.02869	0.0	0.0061	0.0	0.0	0.0	0.00725	0.00439
chr18	72777457	72777738	0.0156	0.00769	0.0149	0.02838	0.0	0.05454	0.06338	0.00167	0.01238	0.00655	0.14767	0.02386	0.00562	0.02214	0.00362	0.00785	0.04593	0.16135	0.13288	0.91197	0.00655	0.0	0.00575	0.03024	0.0	0.03294	0.00733	0.0	0.00383	0.00717	0.00384
chr17	26554100	26554246	0.008	0.0	0.0098	0.01852	0.02754	0.0101	0.06441	0.00741	0.02864	0.0	0.0	0.01282	0.05123	0.08562	0.01196	0.02606	0.01075	0.09271	0.08397	0.00926	0.91456	0.03935	0.04902	0.0119	0.02885	0.0	0.0061	0.01754	0.0101	0.02001	0.01774
chr3	157866761	157866908	0.0	0.02408	0.00629	0.0	0.0	0.0	0.00245	0.00493	0.0	0.95197	0.01075	0.0	0.00412	0.0	0.0	0.0	0.0	0.02495	0.0	0.00926	0.0	0.0	0.0	0.01389	0.0	0.08808	0.23056	0.0	0.00575	0.0	0.0
chr1	82585534	82585575	0.05455	0.0	0.0	0.0	0.0	0.0	0.0049	0.00411	0.0058	0.0	0.0	0.0	0.00317	0.0	0.00476	0.0	0.0	0.23115	0.0	0.0	0.00397	0.00741	0.0	0.0	0.0	0.00735	0.0	0.91166	0.0	0.0	0.00794
chr16	67057288	67057373	0.04789	0.0	0.0	0.0	0.025	0.0	0.06995	0.0	0.0	0.0	0.0	0.0	0.98348	0.0	0.01333	0.0098	0.0	0.06737	0.0	0.0	0.09818	0.0	0.0	0.0	0.03835	0.00806	0.06897	0.0	0.0	0.0	0.00833
chr5	134527449	134527496	0.05216	0.0544	0.0	0.0	0.0	0.0	0.03109	0.00579	0.00536	0.0766	0.03318	0.0	0.04404	0.0529	0.01783	0.07905	0.09111	0.02883	0.01375	0.00833	0.02598	0.08784	0.0	0.03548	0.03611	0.02524	0.06183	0.10173	0.9149	0.68652	0.08798
chr6	34432216	34432388	0.05427	0.0	0.06614	0.0	0.0	0.0	0.05926	0.01347	0.01008	0.14431	0.93651	0.12778	0.03693	0.03048	0.0098	0.02153	0.1	0.19117	0.048	0.0	0.0	0.0	0.0	0.0	0.02	0.02593	0.04036	0.18221	0.0	0.04183	0.03172
