chr	start	end	adipocytes	aorta_endothel	bladder_epithelial	blood_b	blood_granulocytes	blood_monocytes	blood_nk	blood_t_cd4	blood_t_cd8	breast_basal_epithelial	breast_luminal_epithelial	colon_endocrine	colon_epithelial	endometrium_epithelial	fallopian_epithelial	fibroblast	gastric_epithelial	heart_cardiomyocyte	kidney_glomerular_endothel	kidney_glomerular_podocytes	kidney_tubular_endothel	kidney_tubular_epithelial	liver_hepatocytes	lung_alveolar_endothel	lung_alveolar_epithelial	lung_bronchus_epithelial	macrophage	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	pancreas_endothel	prostate_epithelial	saphenous_vein_endothel	skeletal_muscle	small_int_epithelial	smooth_muscle	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial
chr12	58120837	58121097	0.06555905089926371	0.041085840058694034	0.048443505943839185	0.041392516314955274	0.009065471553673687	0.0	0.0	0.0	0.0	0.010498286538698718	0.020355893721641122	0.007603798132623225	0.02766655081275679	0.0053568695544435364	0.0	0.16841286334127198	0.025609392580789214	0.018507864157780357	0.008870029455857539	0.01271722209013846	0.022032162215969868	0.02240978276004788	0.08482714036417927	0.07079473600519388	0.013359524632059234	0.006639500292831424	0.055986415362171506	0.08182200412339281	0.06118291950024664	0.02415959294670259	0.007119906769246453	0.008026570346403744	0.008151840708005634	0.006457596175219637	0.041612102246326	0.025502334796914418	0.05569915808493369	0.03140421759783047	0.009744623655913942	0.013121597027036936	0.015415622505077962	0.0	0.0065472850109865284	0.009382210856552529
chr12	120741847	120742016	0.0043125537062248314	0.0	0.013333333333333332	0.014285714285714285	0.0	0.039283710065919304	0.0	0.012193795692933624	0.02094370991505008	0.0	0.0	0.0	0.02709432144369605	0.01208729540489825	0.0	0.028703882594969286	0.02590937249055732	0.012422599874998832	0.020616079752306622	0.007989907132051385	0.01655323904241047	0.015206597444871989	0.0	0.018856180831641266	0.01473139127471974	0.013005808968654073	0.00893834902386686	0.03762851183110946	0.012000000000000002	0.016037507477489603	0.03616910319755808	0.013094570021973102	0.0	0.016307567245093087	0.04843630500727598	0.027869736345317656	0.013952305861146224	0.03288868749704872	0.017857142857142856	0.025073753661094027	0.07729414439325473	0.0	0.012405382126079782	0.01674016219981111
chr16	85369432	85369453	0.009820927516479826	0.013513513513513514	0.04593539436478999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02693740118805896	0.019047619047619067	0.0	0.047140452079103175	0.01249739664685295	0.028453176375685785	0.01842109659098728	0.018856180831641266	0.022782480092524034	0.0	0.032868181536619294	0.0	0.0	0.020059766842171558	0.01149767123880565	0.0	0.012072176830620117	0.0	0.0	0.041048552743748724	0.0	0.0	0.049621528504319126	0.033896601479156206	0.0	0.02639940797885014	0.0	0.0	0.011703045997086985	0.0	0.0	0.029167018044771606	0.0
chr6	25930165	25930293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021870444131992663	0.0	0.0	0.0	0.0	0.0	0.0	0.06960260107278435	0.0	0.0	0.011223917161691228	0.016452686040133266	0.11120948655856065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011229296286338548	0.0	0.0	0.0
chr17	1792185	1792459	0.007603298722435994	0.007936507936507936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02736330994723069	0.0	0.00736569563735987	0.0	0.011578007482028817	0.008570991287109666	0.05174049352902855	0.009027351382936461	0.04088218937005297	0.0	0.018130943107347374	0.007482611441127486	0.008127664151569514	0.0	0.07747210169016921	0.004714045207910317	0.004063832075784756	0.0	0.031755671941782006	0.012862984574734553	0.0	0.005280642706002675	0.0077747344906298	0.01149767123880565	0.01274066272408194	0.0	0.01571348402636772	0.006462876147645065	0.0	0.0	0.0	0.03680749110314764	0.0	0.007482611441127486	0.007103020420093648
chr1	10681156	10681324	0.0	0.0125	0.0630909067015759	0.0125	0.0	0.0	0.0	0.0	0.009999999999999998	0.01235472900008502	0.0	0.0	0.010256410256410256	0.0	0.0	0.008137839677020526	0.036364088801015514	0.0	0.0	0.0	0.0	0.0	0.008666930145348022	0.010713739108887083	0.01795856799067158	0.07089561013409963	0.0	0.04111248421846154	0.04519325737669489	0.014802531460588872	0.034271919264403525	0.0	0.0	0.01473139127471974	0.008789011953584867	0.010962895832349573	0.018342353547787023	0.0	0.011111111111111112	0.016285482272423924	0.02142857142857143	0.0	0.08452289964506389	0.03284625815024096
chr18	74709436	74710175	0.0063214551149783065	0.008784836420287347	0.003149606299212598	0.008612220072007718	0.0	0.0	0.003938928438601568	0.004065354270251225	0.005999999999999999	0.004123930494211613	0.008343442845858967	0.0	0.006995613507097194	0.01208729540489825	0.0	0.0222449752404551	0.0019399362995515706	0.005718503599476823	0.009242708876703936	0.0	0.004114312705138876	0.0	0.0028889230843541047	0.003296535110426795	0.0037523985680000538	0.0026044448662487936	0.007438126910367127	0.033329729910518885	0.08554758346473414	0.024229221330609525	0.01626382177029509	0.004171721422929484	0.0003171787187372807	0.0	0.005773502691896258	0.005296680008887996	0.0032314380738225324	0.0033671751485073696	0.0032679738562091504	0.0039492268402369244	0.07367859856165719	0.0	0.0033671751485073696	0.0007160758751484427
chr2	153428373	153428436	0.03367175148507369	0.0	0.055339245327534814	0.0	0.01784256967001781	0.026189140043946204	0.029830728959568904	0.05237983992160516	0.05495091017294356	0.0	0.0	0.016255328303139027	0.0664367016258802	0.03908110408066621	0.018130943107347374	0.029795819682847037	0.035731294121549635	0.0	0.0	0.025983731852596816	0.0	0.01706810568857664	0.021135407831953033	0.0	0.01149767123880565	0.052731707258042534	0.02128124429845903	0.0017973543006551723	0.09205822575706414	0.05388810624895032	0.026754744000468633	0.0	0.0	0.03283792014642118	0.016037507477489603	0.0	0.025471335405424664	0.0	0.006944444444444444	0.0	0.052640348853801144	0.0	0.0	0.04391362761502915
chr19	50424333	50424507	0.009872397354522548	0.0	0.017391304347826087	0.032964642793107866	0.009620500424306767	0.0	0.0	0.08585248594616585	0.015384615384615384	0.032075014954979206	0.0	0.033442932278569974	0.011807911755761982	0.0	0.11804255150714112	0.07444209840335174	0.044621954132750025	0.009721488786519702	0.014724783121773275	0.0	0.018130943107347374	0.008127664151569512	0.008873285624999165	0.0	0.008656454303922948	0.018809101410636762	0.04034899541644655	0.020401636950476223	0.024178543784496333	0.012735667702712332	0.061614091702274526	0.010029883421085795	0.010677019350523032	0.020040657469162577	0.01470100140096396	0.017459426695964134	0.015070399597680246	0.0	0.01020408163265306	0.010309826235529031	0.014476671775263362	0.0	0.011696559029678325	0.010887274197783983
chr5	32317417	32317482	0.03547559054697922	0.005128205128205131	0.1	0.06998542122237653	0.0	0.019641855032959652	0.0	0.07071367077376407	0.10003812174316715	0.06595560662638578	0.07572668866098013	0.06734350297014738	0.0	0.047140452079103175	0.0	0.04564266601459338	0.0	0.02487972344422078	0.023570226039551584	0.0	0.014761151661133317	0.024810764252159563	0.0	0.0	0.03626188621469475	0.0	0.012719958226272069	0.05178110487603796	0.03343155223918129	0.0	0.0	0.14843147485686797	0.07224090506683588	0.028808054048340817	0.02886751345948129	0.10570165328022471	0.032325251352464376	0.014395084128258247	0.015873015873015872	0.03456483604989994	0.06748805288278814	0.0	0.041573970964154904	0.034644975803462416
chr7	98601588	98601745	0.007035888370015398	0.0	0.0	0.017391304347826087	0.0	0.0	0.0	0.007692307692307691	0.0069767441860465115	0.0	0.0	0.010962895832349573	0.00851063829787234	0.01002988342108578	0.0	0.034463006379903786	0.012843550973603993	0.0090897072256089	0.0	0.010247924365022427	0.012400149948455279	0.018130943107347374	0.0	0.002140899950493498	0.09078090602723522	0.012136517145451936	0.013037315866028881	0.04778880949559466	0.020535591095820458	0.0	0.008918878171023631	0.009428090415820633	0.0	0.018130943107347374	0.018826639212705186	0.009243225897863366	0.02793630334788512	0.011022257664079238	0.0	0.0	0.06456779971572171	0.0594135921620483	0.009494614781457807	0.012407055215203472
chr22	31541265	31541338	0.0	0.0	0.0	0.016666666666666666	0.0	0.014284985478516112	0.02142747821777417	0.0	0.03618207024816168	0.0	0.0	0.0	0.0	0.13199326582148888	0.13390284879378767	0.0285791519133046	0.008270254750719856	0.0	0.01571348402636772	0.040824829046386304	0.0	0.0	0.033514982409731345	0.01122391716169123	0.010116410368783734	0.02548132544816388	0.007349309197401642	0.06446697066808514	0.018783862434404917	0.0	0.011395071102426825	0.03040341738460732	0.022447834323382456	0.01641896007321059	0.03715361839831903	0.0	0.0	0.0	0.014705882352941176	0.0	0.019827045374069416	0.027581803123566506	0.01274066272408194	0.023990180159209062
chr4	190508201	190508242	0.004686316591283605	0.02127659574468085	0.04152026501513538	0.0	0.024159381947592175	0.010475656017578482	0.05380633397537411	0.03135563431670051	0.013213453740981798	0.02218569018061173	0.018486451795726732	0.0	0.008888888888888889	0.07883016151120403	0.05900480420022151	0.10870200114838595	0.029122680913122163	0.016017376786492277	0.06819667178746501	0.05237828008789241	0.04873947796013533	0.011062138493429567	0.01693077409193376	0.05847286519163244	0.008729713347982067	0.013663899153363239	0.010616982428621712	0.04479106932149032	0.10572061293300647	0.024056261216234408	0.029503036644520135	0.027819023221558704	0.03469847710429614	0.09427683982383454	0.029302117261395817	0.0	0.024402311536133117	0.0470821281631716	0.0438034188034188	0.0	0.11161742103258215	0.034993935567364964	0.010962895832349573	0.0
chr1	164761969	164762280	0.016626537633839162	0.03636363636363636	0.10215274515674355	0.031582224282313394	0.008981881391123535	0.022447834323382456	0.013079303697137062	0.03268508586051496	0.046326728604184755	0.05626908884685082	0.029376716918948057	0.009428090415820633	0.012789453747248615	0.009289912115105886	0.023562642965787337	0.0322760057451161	0.007627787937931963	0.0	0.00938417460915274	0.009642683993713675	0.005184105275731594	0.006804138174397717	0.0067911820508997625	0.0	0.01460303636085372	0.011616087353871951	0.029801102545682173	0.06435557633018084	0.12496428566669368	0.011102889792108188	0.028562645853143404	0.024927181648231028	0.018856180831641266	0.005466097863221851	0.010641086989815515	0.03377526826039657	0.1460244408197016	0.008536909315013911	0.01639344262295082	0.0	0.02141571104899731	0.012118590468294853	0.0523222036991176	0.0649234571952095
chr6	163643954	163644197	0.0	0.015625	0.0	0.013333333333333332	0.0	0.0	0.024810764252159563	0.012499999999999997	0.009677419354838708	0.0	0.017459426695964134	0.0	0.017040907364086432	0.02142747821777417	0.0	0.028075048337381184	0.017006202168522784	0.0	0.0	0.05051226780334402	0.0	0.04099169746008971	0.1322405793145037	0.0	0.0	0.0	0.06470587445538402	0.060982827616462384	0.0	0.0	0.036708944214517154	0.02328003269561088	0.06953339170995158	0.06411764280427143	0.04993453754816565	0.0	0.0	0.0	0.0	0.0	0.02776643759450143	0.0	0.0	0.012087295404898248
chr19	39180344	39180417	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.014285714285714285	0.0	0.0	0.0	0.0	0.0	0.06605740245850901	0.0	0.11664236870396086	0.010836885535426019	0.0	0.016662526878121645	0.07553421079869028	0.02102800206268535	0.013716874559188508	0.0	0.0	0.0	0.018856180831641266	0.0	0.0	0.0	0.0	0.018042195912175808	0.0	0.0	0.0	0.014931472479042045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01386483884679505
