chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr2	109936891	109936929	0.06516	0.9875	1.0	1.0	0.06232	0.25445	0.16506	0.96612	0.99521	0.05954	0.17003	0.01754	0.07627	0.07121	0.05213	0.0098	0.02371	0.96864	0.03973	0.04489	0.24169	0.16545	0.0119	0.0	0.01743	0.10463	0.18314	0.0	0.02431	0.05254	0.06353
chr10	12206203	12206755	0.0	0.0	0.0	0.003	0.00287	0.0	0.01433	0.00333	0.00341	0.00406	0.00309	0.01133	0.00906	0.00415	0.90482	0.0156	0.00202	0.10403	0.01874	0.07952	0.01069	0.0	0.00897	0.01188	0.00431	0.00543	0.0	0.0034	0.01052	0.00707	0.00163
chr7	150013721	150013952	0.03613	0.12459	0.02745	0.0	0.00543	0.0	0.07314	0.00852	0.01087	0.00196	0.00513	0.00617	0.00902	0.00333	0.12516	0.01331	0.01068	0.12914	0.00402	0.00397	0.96655	0.00629	0.00813	0.01704	0.00794	0.02063	0.01259	0.00667	0.00575	0.0117	0.00498
chr17	73613196	73613594	0.0	0.01101	0.0	0.0	0.00556	0.0	0.00896	0.00716	0.00238	0.98991	0.0	0.00529	0.04598	0.02007	0.0	0.00713	0.00273	0.13855	0.0	0.0	0.07093	0.00476	0.02749	0.01518	0.00878	0.00362	0.99499	0.0	0.0	0.0	0.10053
chr12	108085582	108085716	0.0	0.0	0.0	0.0	0.0	0.00833	0.0243	0.00479	0.00209	0.0204	0.01754	0.0	0.00781	0.03254	0.00362	0.0	0.01282	0.1219	0.05327	0.90595	0.03325	0.04133	0.05271	0.0	0.02986	0.01452	0.00556	0.01042	0.02362	0.02089	0.00556
chr17	79579037	79579224	0.0	0.0	0.0	0.0	0.00714	0.0	0.01114	0.00758	0.00506	0.0	0.02357	0.0	0.00792	0.90576	0.00397	0.00758	0.0	0.05394	0.12312	0.03385	0.0	0.0	0.06765	0.02381	0.00694	0.03114	0.0	0.0	0.01857	0.02381	0.03216
chr3	184270869	184271026	0.01111	0.01668	0.0	0.01626	0.10833	0.00926	0.01887	0.00167	0.03371	0.0	0.0	0.01389	0.00435	0.0	0.00784	0.00521	0.0	0.25701	0.0675	0.00446	0.0	0.0162	0.00794	0.015	0.00439	0.00895	0.0	0.95269	0.02459	0.11263	0.0373
chr22	27452842	27452876	0.00909	0.0	0.00629	0.0	0.0	0.0202	0.01493	0.01018	0.01439	0.0074	0.0	0.0	0.98862	0.0	0.00463	0.01236	0.0113	0.30384	0.08546	0.0	0.07766	0.11856	0.02146	0.07438	0.02728	0.0	0.0	0.0	0.0	0.00926	0.0
chr16	31446654	31447083	0.12278	0.00303	0.0	0.0	0.0	0.0	0.0088	0.00061	0.00123	0.00293	0.0	0.0	0.0061	0.0	0.0	0.00271	0.07654	0.15942	0.00577	0.0	0.0	0.00469	0.0	0.00407	0.0	0.00309	0.00417	0.0	0.95149	0.95578	0.03286
chr17	79696954	79697189	0.03623	0.03285	0.05077	0.06349	0.01923	0.02222	0.09881	0.02547	0.02952	0.00625	0.88987	0.2368	0.03414	0.03634	0.00388	0.10548	0.00709	0.12978	0.08528	0.07185	0.13545	0.09818	0.07098	0.07255	0.07788	0.02669	0.0	0.02037	0.01515	0.01449	0.13319
chr15	45494620	45494722	0.04107	0.06282	0.01515	0.0	0.06042	0.04762	0.04153	0.00625	0.02355	0.01197	0.21538	0.8374	0.02613	0.01424	0.0	0.05489	0.06667	0.16572	0.1461	0.03604	0.12035	0.05509	0.06667	0.01282	0.02083	0.03135	0.0	0.07222	0.0828	0.06006	0.11291
chr4	100865761	100866026	0.0161	0.01203	0.00427	0.00556	0.00806	0.0068	0.00633	0.00905	0.12994	0.00916	0.00469	0.0	0.0099	0.00203	0.0	0.59503	0.01775	0.12217	0.00375	0.0	0.00291	0.0	0.0	0.00833	0.00379	0.0068	0.00298	0.0	0.00324	0.04165	0.00187
chr1	204617588	204617646	0.0	0.01991	0.0	0.01333	0.74022	0.03143	0.02162	0.01673	0.01542	0.0	0.0	0.0	0.01266	0.00833	0.0	0.0	0.08839	0.09401	0.02365	0.03452	0.0	0.0	0.0	0.04762	0.01042	0.03174	0.01316	0.0098	0.01754	0.02431	0.00694
chr5	64016976	64017136	0.0	0.0	0.0	0.0	0.0	0.0	0.00087	0.0	0.0	0.09375	0.0	0.0	0.14215	0.01111	0.0	0.16044	0.04167	0.03385	0.0	0.0	0.17725	0.95833	1.0	0.97222	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr13	36370523	36370672	0.1133	0.04064	0.00901	0.03054	0.15592	0.01282	0.03698	0.01347	0.01698	0.01072	0.00758	0.07875	0.02583	0.0	0.11569	0.05639	0.94932	0.33087	0.0116	0.0	0.16141	0.0	0.0	0.0	0.01538	0.01569	0.03635	0.01936	0.31441	0.11066	0.10346
chr2	110388025	110388171	0.856	0.01538	0.0	0.0	0.0	0.0	0.01147	0.0	0.0	0.0	0.0	0.0	0.00505	0.0	0.02092	0.0	0.05582	0.25794	0.0	0.0	0.0	0.0	0.0	0.02222	0.0	0.23317	0.04635	0.0	0.18452	0.14091	0.06548
chr5	71714704	71714919	0.00465	0.01212	0.01258	0.0	0.0	0.0	0.00854	0.00239	0.01146	0.22366	0.07406	0.0	0.00359	0.0	0.00857	0.00855	0.00469	0.15391	0.0	0.0061	0.00424	0.00629	0.01587	0.05469	0.14952	0.0716	0.17644	0.0	0.0	0.0	0.82115
chr16	87934557	87934665	0.00625	0.0	0.0	0.0	0.0	0.0	0.00374	0.00391	0.00116	0.00278	0.17704	0.01818	0.19617	0.0	0.05524	0.0	0.0	0.13106	0.0	0.0	0.17935	0.07127	0.02857	0.02606	0.97507	0.0	0.26138	0.0	0.01442	0.03622	0.00379
chr1	20802771	20803253	0.99261	0.97223	1.0	0.98958	0.99545	1.0	0.94563	0.99452	0.98323	1.0	0.99394	1.0	1.0	0.97708	1.0	1.0	0.99301	1.0	0.31141	0.89016	1.0	1.0	0.96129	0.97618	1.0	1.0	1.0	0.98769	0.97762	0.98587	0.99711
chr12	123471943	123472171	0.05426	0.02206	0.00585	0.0406	0.03006	0.02172	0.01058	0.00286	0.02354	0.00631	0.00379	0.0	0.04488	0.00269	0.00265	0.01334	0.04737	0.92332	0.15189	0.00862	0.00581	0.02928	0.02083	0.0363	0.00998	0.03201	0.01048	0.0	0.1	0.09497	0.00231
chr1	208034221	208034330	0.0	0.0	0.9881	0.03519	0.0	0.0	0.03401	0.22308	0.00294	0.0	0.0	0.0	0.0	0.0	0.02764	0.0	0.02348	0.05493	0.16643	0.0	0.02103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01149	0.0	0.0
chr16	4787695	4787973	0.04933	0.01002	0.0	0.0	0.94966	0.89642	0.05571	0.00561	0.00505	0.01045	0.02965	0.01907	0.04588	0.02283	0.02842	0.09276	0.08814	0.10182	0.01126	0.00962	0.0235	0.0792	0.01282	0.02614	0.05407	0.12196	0.01857	0.22352	0.12865	0.10774	0.09189
chr2	61691741	61691923	0.00526	0.95444	0.0	0.30638	0.0	0.0	0.02842	0.02331	0.00766	0.00734	0.05361	0.0	0.08243	0.01117	0.00976	0.25582	0.00877	0.09558	0.02247	0.01621	0.0049	0.00926	0.0	0.0	0.0	0.0	0.0	0.0	0.00813	0.00606	0.00333
chr9	137285314	137285465	0.01364	0.26665	0.0	0.82481	0.01042	0.00833	0.04735	0.01878	0.1423	0.00685	0.0	0.01075	0.03748	0.07145	0.02003	0.02234	0.03379	0.06786	0.00419	0.00926	0.05303	0.09295	0.1662	0.11183	0.0	0.02189	0.00781	0.01802	0.0	0.02798	0.00355
chr19	30298144	30298342	0.27135	0.0	0.01282	0.0119	0.2174	0.88614	0.0755	0.00305	0.00477	0.0	0.0	0.04375	0.01578	0.00641	0.00641	0.19171	0.98701	0.19793	0.01645	0.0	0.00806	0.0	0.0101	0.0	0.01087	0.91634	0.0	0.0	1.0	0.96619	0.05755
chr12	12192843	12192867	0.0	0.00606	0.00813	0.01667	0.0	0.00794	0.02478	0.00532	0.01026	0.06643	0.01802	0.00585	0.00992	0.0034	0.01724	0.01961	0.20406	0.25333	0.00294	0.00735	0.02788	0.0	0.0	0.0	0.0	0.0	0.88579	0.02519	0.0	0.00667	0.0541
chr10	130676351	130676417	0.0	0.01957	0.00758	0.0	0.0	0.0119	0.0185	0.00619	0.01824	0.0113	0.0	0.0	0.01134	0.00965	0.03343	0.0	0.0	0.23416	0.13701	0.01409	0.09092	0.09501	0.74534	0.27976	0.0	0.0	0.0162	0.0	0.0	0.02606	0.0
chr4	872913	873066	0.01277	0.01822	0.01209	0.41823	0.0	0.0	0.02092	0.02811	0.95505	0.00235	0.0	0.0	0.00345	0.00733	0.00654	0.0	0.0	0.05064	0.18788	0.00417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr7	158828793	158828899	0.08316	0.03152	0.0	0.0	0.03869	0.42145	0.04709	0.02723	0.02785	0.12675	0.15588	0.0	0.19262	0.0	0.0	0.24367	0.0647	0.1456	0.0	0.0	0.0225	0.83333	0.07009	0.02083	0.0	0.0	0.11068	0.0	0.09209	0.06211	0.0
chr11	133689152	133689255	0.0	0.24475	0.01481	0.00741	0.0	0.00725	0.03104	0.02254	0.00478	0.23039	0.00775	0.0	0.01999	0.0	0.02885	0.00538	0.00725	0.17915	0.01861	0.05371	0.09782	0.00654	0.0	0.0	0.00581	0.01313	0.26694	0.0	0.84285	0.21136	0.0
