chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr19	10444874	10445594	0.97562	0.00471	0.03565	0.00491	0.9939	1.0	0.95272	0.0439	0.00762	0.99853	1.0	1.0	0.99786	0.98144	0.96694	1.0	1.0	0.11509	0.90319	0.9946	0.99706	0.99142	0.96489	0.99617	1.0	1.0	1.0	1.0	0.99486	0.99027	0.99906
chr19	4003380	4003560	0.03061	0.0174	0.12183	0.0	0.0	0.01111	0.01685	0.03132	0.00152	0.03522	0.06524	0.01149	0.01861	0.03153	0.9077	0.01889	0.04201	0.13813	0.0	0.0	0.0	0.01774	0.02797	0.01754	0.0	0.0	0.0211	0.00641	0.02003	0.05723	0.00833
chr1	120342217	120342468	0.0	0.02274	0.096	0.04078	0.0	0.00709	0.0462	0.02855	0.05051	0.01791	0.00833	0.0	0.0775	0.00397	0.04246	0.00565	0.01038	0.23931	0.00913	0.00431	0.95081	0.0	0.00901	0.01705	0.00909	0.00439	0.03276	0.00709	0.00606	0.00617	0.0026
chr12	33033111	33033191	0.04386	0.0	0.0	0.0	0.0	0.0	0.04348	0.01878	0.03349	0.91637	0.0	0.02778	0.12458	0.0	0.0	0.0	0.0	0.23026	0.0	0.0	0.0	0.0	0.0	0.0	0.02273	0.0	0.97372	0.0	0.0	0.04135	0.00538
chr6	157499114	157499306	0.00526	0.0	0.0	0.00877	0.00625	0.02151	0.00464	0.0	0.00183	0.00505	0.0	0.0	0.00176	0.00407	0.0	0.00833	0.0	0.03744	0.09926	0.85947	0.0	0.05524	0.0	0.01754	0.0	0.01665	0.00463	0.0	0.01905	0.0	0.0
chr12	123079579	123079715	0.10878	0.00645	0.0	0.0	0.00893	0.0	0.05091	0.00136	0.00318	0.0	0.0098	0.0	0.00501	0.89503	0.0	0.01258	0.01058	0.04701	0.01546	0.0	0.02917	0.0	0.0	0.0	0.01613	0.03786	0.00758	0.0	0.02273	0.03208	0.02399
chr4	7600440	7600890	0.01579	0.01026	0.00463	0.01162	0.0	0.00476	0.02791	0.00493	0.00673	0.00417	0.0	0.00575	0.01346	0.02399	0.0	0.97849	0.16913	0.20872	0.00409	0.0377	0.07732	0.01086	0.01786	0.00709	0.0	0.01231	0.0	0.99502	0.13841	0.01932	0.00201
chr13	36112677	36112865	0.1579	0.0	0.01667	0.0	0.0	0.0	0.00441	0.01126	0.00711	0.0	0.02827	0.0	0.84794	0.0	0.0075	0.00758	0.00855	0.19222	0.00657	0.0	0.0	0.00877	0.0	0.00758	0.00694	0.04244	0.0	0.00926	0.06169	0.13745	0.00735
chr1	203724108	203724498	0.06315	0.03665	0.0	0.0	0.01531	0.0	0.00471	0.00198	0.00185	0.02225	0.01845	0.0	0.00336	0.0	0.0026	0.00874	0.10952	0.18609	0.00509	0.0	0.00878	0.00595	0.01606	0.00877	0.01419	0.02121	0.00373	0.0	0.89526	0.84127	0.0
chr19	50860732	50861048	0.96243	0.96343	0.94877	0.98851	1.0	0.95348	0.94457	0.97105	0.96153	0.93585	0.32641	0.97949	0.95464	0.89815	0.90487	0.93714	0.89495	0.99573	0.91422	0.84827	0.96475	0.9008	0.96167	0.92153	0.98467	0.89616	0.90063	0.94178	0.97853	0.95391	0.90323
chr10	10972995	10973139	0.07967	0.0	0.0	0.0	0.0	0.0	0.00259	0.0026	0.00633	0.0	0.1477	0.95666	0.01117	0.0	0.05221	0.0	0.0	0.1672	0.1621	0.03571	0.00625	0.0	0.02381	0.0	0.0	0.01962	0.0	0.0	0.0	0.0	0.09891
chr8	143544236	143544270	0.01875	0.05411	0.01515	0.06173	0.94398	0.46178	0.05397	0.04006	0.1194	0.057	0.13651	0.04647	0.04928	0.03333	0.01602	0.0213	0.02469	0.26177	0.27163	0.07504	0.02066	0.06516	0.01149	0.0	0.02579	0.00862	0.05713	0.0	0.065	0.06083	0.04665
chr16	85537321	85537611	0.0	0.0	0.0	0.0	0.0	0.0	0.02351	0.0	0.00525	0.0	0.0	0.00641	0.0	0.4374	0.0	0.00317	0.0	0.05102	0.0154	0.0	0.03646	0.99309	1.0	0.98426	0.01136	0.0	0.0	0.0	0.0	0.0037	0.00201
chr6	169066051	169066081	0.04069	0.0	0.0101	0.0	0.0	0.0	0.0313	0.00769	0.01247	0.0119	0.1256	0.0	0.01985	0.00556	0.03781	0.10249	0.85238	0.26894	0.02116	0.02156	0.00833	0.0	0.0	0.0	0.0	0.0137	0.0	0.06069	0.07948	0.12605	0.0
chr7	116049215	116049278	0.84433	0.0	0.0	0.0	0.0	0.0	0.00617	0.00202	0.00829	0.02423	0.0	0.0	0.00664	0.0	0.0	0.01988	0.26912	0.14643	0.0	0.0	0.00833	0.01111	0.0	0.00926	0.0	0.1613	0.03767	0.0	0.01389	0.04697	0.0
chr5	178175817	178175911	0.08563	0.0123	0.0	0.0	0.00806	0.01111	0.06209	0.00253	0.00683	0.03638	0.06349	0.0	0.01155	0.0	0.00892	0.01961	0.0	0.26872	0.00244	0.00806	0.09711	0.05334	0.06778	0.05382	0.04717	0.03819	0.0051	0.0	0.0	0.0202	0.74557
chr21	16298978	16299107	0.0	0.01053	0.0	0.01075	0.12028	0.16404	0.07788	0.00761	0.00485	0.0	0.0	0.13184	0.01563	0.0	0.0	0.0	0.03639	0.20979	0.01286	0.0	0.09471	0.16736	0.12822	0.33383	0.93277	0.00806	0.0	0.0	0.08977	0.09628	0.01299
chr14	79060495	79060617	0.09306	0.03401	0.00833	0.02887	0.03281	0.1226	0.08913	0.01692	0.06286	0.02529	0.00606	0.08377	0.04847	0.04911	0.13498	0.04155	0.0	0.29373	0.84526	0.00806	0.25695	0.02775	0.03934	0.02045	0.07949	0.03632	0.06036	0.00758	0.03365	0.0966	0.00321
chr21	47727938	47728033	0.02491	0.16382	0.08227	0.03333	0.0	0.0	0.01158	0.03368	0.01107	0.00625	0.0	0.0	0.0	0.0	0.01111	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.01961	0.02222	0.025	0.0	0.0	0.0	0.01667	0.01754	0.0
chr1	208028803	208028930	0.0	0.0	0.80708	0.0	0.01852	0.0	0.0229	0.04126	0.0025	0.00388	0.0	0.0	0.0	0.0	0.01232	0.0	0.0	0.04006	0.06877	0.0	0.00431	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr6	777457	777756	0.0	0.0435	0.01142	0.01928	0.95497	0.83377	0.04786	0.01444	0.02975	0.00354	0.00521	0.0	0.00528	0.00256	0.00402	0.00439	0.0098	0.23074	0.00498	0.0	0.01362	0.0	0.00575	0.0	0.0	0.04394	0.00333	0.0	0.02849	0.17652	0.01078
chr20	62702729	62702820	0.00645	0.93354	0.06716	0.03139	0.0	0.0	0.06568	0.08095	0.03853	0.02223	0.03175	0.0	0.01496	0.0049	0.0	0.01212	0.06449	0.23311	0.02596	0.05387	0.11362	0.01111	0.02151	0.05195	0.00806	0.00758	0.02344	0.0231	0.04022	0.07553	0.04127
chr22	26981740	26981811	0.0	0.0	0.0	0.72655	0.00833	0.00877	0.01165	0.00581	0.08306	0.0027	0.0	0.0	0.00971	0.0	0.01024	0.0	0.00877	0.16556	0.12102	0.0	0.01042	0.0	0.01754	0.0	0.0	0.00926	0.01557	0.0	0.00926	0.02603	0.0
chr13	101194599	101194873	0.90519	0.0	0.0	0.00641	0.36852	0.0113	0.00296	0.00393	0.00237	0.0027	0.0068	0.0	0.00657	0.0	0.0	0.43046	0.96432	0.22516	0.00554	0.00455	0.00893	0.0	0.00629	0.0	0.0049	0.86898	0.00373	0.0	1.0	0.97235	0.01822
chr22	32650898	32651037	0.005	0.0	0.0	0.02517	0.01997	0.01802	0.03543	0.00636	0.00413	0.13505	0.06057	0.0	0.03754	0.0	0.01214	0.01308	0.02273	0.08376	0.0052	0.06327	0.12524	0.05929	0.0	0.04908	0.03226	0.03526	0.78372	0.00741	0.01684	0.02654	0.00877
chr3	194819651	194819984	0.0	0.0	0.0	0.0	0.0	0.02941	0.05287	0.0	0.0	0.0	0.11111	0.0	0.02523	0.08556	0.0	0.00617	0.0	0.0649	0.03043	0.00568	0.0	0.03	0.94397	0.06115	0.0	0.15162	0.0	0.0	0.0	0.0	0.14478
chr17	75453301	75453325	0.0	0.28821	0.01853	0.09091	0.0	0.0	0.00779	0.06751	0.89152	0.0	0.0	0.0	0.0081	0.00538	0.00641	0.0	0.0	0.12109	0.1758	0.0	0.0	0.0	0.0	0.0	0.0	0.02778	0.0	0.0	0.0	0.0	0.0
chr16	27509934	27510352	0.03778	0.00263	0.0	0.0	0.00676	0.0	0.01106	0.00215	0.00082	0.00472	0.04653	0.01028	0.0	0.00312	0.0	0.01726	0.00175	0.06783	0.00188	0.00272	0.00789	0.0	0.0045	0.0098	0.00357	0.0	0.00258	0.9941	0.11353	0.25092	0.1538
chr10	115493747	115494018	0.0	0.0	0.0	0.0	0.0	0.0	0.00327	0.00123	0.0	0.00498	0.13593	0.0	0.00655	0.0	0.00265	0.0	0.0	0.1281	0.00175	0.0	0.03592	0.97911	0.0	0.00833	0.00676	0.12306	0.00472	0.0	0.0	0.01752	0.32034
chr9	89123410	89123537	0.06096	0.26855	0.04413	0.03468	0.00694	0.04293	0.03305	0.02701	0.09907	0.12821	0.06742	0.0	0.01251	0.0	0.13092	0.03392	0.0604	0.23249	0.0051	0.0	0.24028	0.1908	0.07954	0.05322	0.04017	0.00532	0.10402	0.02701	0.2416	0.87622	0.0
