chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr1	222011253	222011527	0.02704	0.89486	0.99573	1.0	0.01429	0.0	0.07775	0.96021	0.86909	0.01564	0.00813	0.12237	0.01937	0.04054	0.03911	0.00476	0.0	1.0	0.02218	0.03667	0.0	0.02148	0.03356	0.00794	0.00385	0.0086	0.01337	0.0	0.11083	0.02013	0.01623
chr19	11346488	11347190	0.00586	0.00589	0.00306	0.0033	0.0	0.0	0.0236	0.00771	0.01039	0.0	0.00529	0.0	0.00297	0.01042	0.92534	0.0	0.0026	0.15775	0.00173	0.00287	0.00586	0.0	0.0	0.0	0.0	0.0	0.0	0.0033	0.0	0.00312	0.08386
chr4	1161029	1161628	0.98451	0.99493	0.99758	0.99107	0.94901	0.97211	0.963	0.99603	0.98601	0.9863	0.92974	0.97221	0.99446	0.99588	0.92347	0.98923	0.99174	1.0	0.99249	0.98552	0.18293	0.98889	0.98223	0.97775	0.95504	0.98338	0.99819	0.99397	0.99486	0.97082	0.92529
chr12	122515143	122515644	0.0	0.00839	0.02961	0.01531	0.0	0.0	0.00493	0.10948	0.00371	0.97846	0.01334	0.0	0.00176	0.00189	0.10376	0.00397	0.01316	0.03167	0.00125	0.00636	0.21501	0.00427	0.0	0.0	0.00893	0.0	0.96982	0.0	0.0071	0.00681	0.0
chr16	58450868	58451394	0.00853	0.14269	0.01117	0.02114	0.0	0.0	0.02094	0.01076	0.013	0.00192	0.01515	0.00347	0.01272	0.9435	0.00389	0.0	0.0	0.17208	0.00688	0.0	0.03232	0.0545	0.00575	0.02152	0.0	0.0	0.0	0.00813	0.00417	0.01704	0.00818
chr17	80812643	80812850	0.01542	0.0	0.0	0.0	0.0	0.01334	0.05237	0.00381	0.00144	0.00249	0.02627	0.0	0.01148	0.19261	0.0	0.02242	0.02728	0.04114	0.07394	0.97105	0.00379	0.0118	0.03636	0.01717	0.01926	0.0	0.0	0.0	0.01443	0.02855	0.00427
chr19	12701924	12702204	0.00317	0.0	0.0045	0.0	0.01064	0.02299	0.00937	0.0	0.00068	0.0	0.00358	0.0119	0.00519	0.0	0.00168	0.00407	0.01363	0.16318	0.0	0.00641	0.01139	0.0	0.0	0.0	0.0049	0.0	0.0041	0.96374	0.01366	0.04247	0.13361
chr11	7577383	7577579	0.00385	0.0	0.00521	0.00794	0.0	0.00833	0.00913	0.00202	0.01035	0.0081	0.00606	0.0	0.91287	0.0	0.00253	0.0	0.0	0.2616	0.00368	0.0	0.0	0.0	0.00833	0.00901	0.0	0.04644	0.01356	0.0	0.0	0.01765	0.00321
chr1	113148128	113148269	0.0234	0.01245	0.0	0.00952	0.0	0.01449	0.01664	0.01973	0.01263	0.0027	0.00595	0.03184	0.00285	0.01562	0.00787	0.01695	0.87046	0.15919	0.02183	0.0	0.03986	0.0	0.01111	0.0101	0.0119	0.05327	0.00676	0.00901	0.95201	0.86396	0.00397
chr14	92951148	92951283	0.02353	0.04508	0.0	0.03519	0.0	0.00926	0.01924	0.00947	0.00816	0.01753	0.89595	0.03778	0.03119	0.0	0.0	0.01929	0.0	0.21389	0.01926	0.08772	0.05787	0.09307	0.05037	0.04929	0.01667	0.0	0.03459	0.00877	0.02564	0.05086	0.06689
chr2	161088774	161089191	0.0	0.01154	0.00851	0.0	0.07159	0.01612	0.02733	0.00197	0.00409	0.00172	0.01345	0.01471	0.02202	0.0026	0.0	0.86895	0.33922	0.1687	0.0	0.0	0.0	0.01408	0.00606	0.00667	0.00658	0.01038	0.0	0.18057	0.0098	0.29269	0.01937
chr12	110801079	110801295	0.00488	0.0069	0.00758	0.0	0.0	0.0	0.00557	0.0	0.0103	0.00787	0.25809	0.92637	0.0	0.0	0.00231	0.00606	0.00992	0.18961	0.00222	0.0	0.00521	0.01075	0.00741	0.0	0.00893	0.0	0.02038	0.0	0.00667	0.02179	0.00469
chr11	68709885	68709927	0.08729	0.01538	0.03333	0.0	0.8696	0.20698	0.10895	0.00398	0.01455	0.02241	0.01333	0.03	0.05704	0.01	0.00833	0.11175	0.16245	0.1432	0.07489	0.05849	0.16692	0.10107	0.06287	0.09348	0.01136	0.06371	0.05864	0.06734	0.08576	0.09295	0.04167
chr19	11437695	11437712	0.00667	0.0	0.0	0.0	0.0	0.0	0.01791	0.00661	0.00437	0.01655	0.00855	0.0	0.03316	0.0	0.0	0.01323	0.0375	0.26017	0.10192	0.0	0.00431	0.18025	0.93761	0.9697	0.0	0.00893	0.02819	0.0	0.01865	0.03342	0.0
chr1	48084443	48084510	0.87569	0.03238	0.01389	0.04286	0.0119	0.0202	0.09065	0.02728	0.03314	0.03105	0.0	0.0426	0.07884	0.09122	0.01333	0.04882	0.11993	0.3229	0.00729	0.04583	0.02462	0.0	0.0	0.0	0.0	0.23663	0.00893	0.01852	0.10635	0.23003	0.04595
chr7	26537956	26537977	0.10321	0.0	0.0	0.0	0.0	0.0	0.02023	0.00742	0.0	0.0	0.01515	0.0	0.00253	0.06158	0.02833	0.19941	0.0608	0.08387	0.01045	0.01705	0.0	0.0	0.01282	0.0	0.33788	0.03333	0.0	0.01786	0.0	0.00901	0.82694
chr7	51413412	51413448	0.016	0.04075	0.0	0.07126	0.00926	0.0	0.11182	0.03871	0.10581	0.05837	0.13966	0.02899	0.03084	0.00595	0.12337	0.0	0.00855	0.19601	0.01383	0.0	0.27707	0.00855	0.0	0.0	0.94622	0.0204	0.06987	0.0119	0.03504	0.10376	0.02579
chr13	96777060	96777104	0.10132	0.0	0.0	0.0	0.169	0.11022	0.03381	0.0	0.00618	0.01137	0.0	0.0	0.00798	0.0	0.00333	0.00775	0.0	0.19943	0.0	0.0	0.04545	0.93949	0.17247	0.01515	0.0	0.192	0.06814	0.0	0.0	0.00952	0.01881
chr8	120522022	120522172	0.97692	0.94946	1.0	0.98611	0.9233	1.0	0.97866	0.98571	0.95821	0.97219	0.97888	1.0	0.99617	0.99383	0.99479	1.0	0.96208	1.0	0.33407	0.99074	1.0	0.98851	0.97269	0.90309	1.0	0.98316	1.0	0.94503	0.98006	0.98889	1.0
chr20	45991335	45991384	0.0	0.0	0.0	0.0	0.0	0.0	0.03385	0.00456	0.004	0.0	0.0	0.0	0.00444	0.19454	0.00694	0.02266	0.00741	0.97037	0.01423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01075	0.00877	0.02862	0.01615
chr12	11905235	11905307	0.0	0.0	0.04546	0.0	0.19047	0.81424	0.00467	0.02508	0.00312	0.00714	0.0	0.0	0.0081	0.0	0.0	0.06277	0.91228	0.1556	0.0	0.02721	0.0	0.0	0.0	0.0	0.0	0.26838	0.0	0.0	0.20762	0.15584	0.0
chr9	139806556	139806684	0.0	0.0	0.93517	0.0	0.0	0.0	0.03852	0.09642	0.0	0.00333	0.0	0.0	0.0	0.01754	0.0	0.0	0.0101	0.02203	0.00278	0.0	0.02586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr16	67600703	67600754	0.0	0.83625	0.0	0.0	0.00833	0.0	0.00964	0.02857	0.02882	0.00595	0.0	0.0	0.02227	0.0	0.0	0.0	0.00775	0.02335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12896	0.0
