chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr12	51716852	51716978	0.01111	0.82609	0.87974	1.0	0.0	0.0	0.06026	0.94377	0.99762	0.0	0.0	0.0	0.00529	0.00926	0.02171	0.0	0.0	0.92892	0.03866	0.01471	0.02639	0.01149	0.01961	0.0	0.02273	0.0	0.0	0.01852	0.03704	0.05907	0.0
chr6	140234205	140234389	0.00851	0.04138	0.0	0.0	0.00568	0.00813	0.00735	0.0074	0.02318	0.00263	0.01797	0.0	0.03884	0.02607	0.9219	0.0	0.0	0.17058	0.00894	0.0	0.07709	0.0	0.00794	0.02393	0.0	0.00481	0.00735	0.0	0.00546	0.0	0.0
chr7	6370439	6370549	0.0	0.0	0.0	0.02409	0.03724	0.0	0.04893	0.01111	0.0097	0.00347	0.09741	0.02382	0.03598	0.05293	0.0	0.0375	0.0387	0.22828	0.10225	0.89242	0.07039	0.04286	0.03297	0.02778	0.02112	0.00676	0.01226	0.03226	0.06143	0.05194	0.02019
chr2	10636608	10636873	0.0242	0.0	0.0	0.01449	0.0	0.02381	0.00437	0.00825	0.00484	0.90536	0.0119	0.0	0.0	0.0	0.0	0.0	0.02505	0.15556	0.00227	0.0	0.00352	0.0	0.0	0.0	0.00833	0.0	0.89305	0.0	0.11869	0.04995	0.00303
chr13	114086985	114087278	0.01674	0.00417	0.00941	0.00606	0.005	0.01366	0.04755	0.00486	0.00994	0.00706	0.0	0.0	0.02285	0.78176	0.00231	0.02201	0.04477	0.23785	0.01855	0.03946	0.01862	0.02306	0.0117	0.00617	0.00543	0.02155	0.00582	0.00379	0.04202	0.03916	0.06593
chr7	151772534	151772682	0.0	0.0	0.0	0.0	0.0	0.0	0.00417	0.00174	0.00419	0.04756	0.0	0.0	0.92901	0.0248	0.0	0.0	0.0	0.15768	0.00693	0.00758	0.95405	0.00901	0.0	0.0	0.02632	0.0	0.21816	0.0	0.0	0.01075	0.00725
chr10	126172670	126173211	0.01176	0.0	0.0	0.0	0.0	0.0	0.00579	0.0	0.00269	0.0	0.00575	0.0134	0.0	0.00253	0.00165	0.0	0.00565	0.04552	0.0	0.0	0.0	0.0	0.0	0.0	0.00781	0.00424	0.00379	0.95592	0.0	0.0	0.18241
chr10	94020617	94020696	0.27932	0.0	0.0	0.01449	0.06029	0.05433	0.00822	0.00372	0.0	0.0	0.01149	0.0098	0.0	0.0	0.00505	0.0	0.05263	0.14888	0.0181	0.04486	0.0	0.0	0.05	0.02564	0.0	0.0431	0.0	0.0	0.95183	0.871	0.0
chr2	8778679	8778785	0.02205	0.0	0.02302	0.04234	0.0	0.0	0.01013	0.00169	0.00227	0.0	0.9108	0.97368	0.0	0.03395	0.0	0.06005	0.16455	0.095	0.07145	0.24243	0.0	0.0	0.0	0.0	0.0	0.0	0.00625	0.0	0.03296	0.02191	0.01042
chr6	53667826	53667884	0.0	0.00833	0.0	0.0	0.0	0.0	0.05674	0.0024	0.00477	0.0	0.0	0.0	0.0	0.00476	0.0	0.86809	0.06876	0.17168	0.0	0.0	0.01087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00952	0.02778	0.0
