chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr5	156882229	156882287	0.92281	0.89643	0.97227	1.0	0.02408	0.00833	0.06157	0.9015	0.86721	0.03059	0.01847	0.02041	0.03234	0.00823	0.07608	0.02201	0.04848	1.0	0.00783	0.02066	0.12201	0.04639	0.05008	0.0098	0.01862	0.23126	0.02047	0.00775	0.02579	0.04441	0.01027
chr11	354147	354264	0.01151	0.0	0.0	0.0	0.0	0.0	0.04496	0.01301	0.00104	0.0	0.03226	0.04489	0.01814	0.0	0.95808	0.00833	0.00483	0.26588	0.0	0.0	0.22017	0.00794	0.01111	0.0	0.06391	0.0	0.06387	0.00794	0.0	0.0	0.01692
chr19	58882556	58883009	0.00426	0.00758	0.0268	0.00402	0.00787	0.00476	0.03744	0.0071	0.01303	0.007	0.19994	0.01914	0.00658	0.0161	0.00165	0.00577	0.00236	0.17722	0.0553	0.91296	0.00278	0.0	0.0	0.0	0.0025	0.00717	0.02143	0.0	0.01626	0.01005	0.00746
chr11	75662645	75662843	0.15897	0.0	0.00794	0.0	0.0	0.07778	0.00241	0.00403	0.00104	0.99621	0.0	0.0	0.00599	0.0	0.0	0.0	0.01398	0.13045	0.0	0.0	0.05638	0.0	0.03901	0.0	0.01393	0.22222	1.0	0.0	0.02381	0.06333	0.0
chr1	73030547	73030577	0.03333	0.01964	0.0101	0.02299	0.00926	0.0	0.01379	0.0	0.01533	0.01532	0.0	0.01111	0.01061	0.9125	0.0	0.0	0.0	0.26414	0.00278	0.0	0.04598	0.0	0.0	0.0	0.0	0.00758	0.01889	0.0	0.05342	0.04994	0.00995
chr5	176745486	176745646	0.0	0.0	0.0	0.0	0.0	0.0	0.01597	0.0	0.01042	0.0	0.0	0.0	0.16572	0.0	0.24119	0.0	0.03333	0.08889	0.0	0.0	0.975	0.02222	0.02222	0.13333	0.12143	0.0	0.15962	0.0	0.0	0.0	0.00877
chr2	105528593	105528810	0.02857	0.0	0.00505	0.00855	0.0	0.0049	0.02027	0.00254	0.00109	0.0	0.0	0.00629	0.02794	0.0	0.0083	0.20598	0.23273	0.12784	0.00825	0.0	0.02855	0.0	0.0	0.0	0.0049	0.00403	0.0	0.95656	0.02126	0.04366	0.0
chr17	56577846	56577939	0.00833	0.0	0.0	0.0	0.0	0.0	0.00916	0.00223	0.00227	0.00926	0.01852	0.0	0.81248	0.03373	0.05957	0.02043	0.00833	0.07157	0.0	0.0	0.0718	0.03385	0.06137	0.03194	0.00735	0.0	0.0	0.0	0.0	0.01667	0.0
chr6	138311136	138311207	0.07439	0.06004	0.01515	0.0	0.15287	0.0	0.10411	0.02787	0.03448	0.02393	0.0119	0.01515	0.02717	0.0	0.01026	0.02973	0.01282	0.2986	0.00839	0.0	0.11183	0.01235	0.01587	0.0	0.01	0.00694	0.0	0.0	0.91782	0.96082	0.0
chr1	24245196	24245243	0.00952	0.0	0.0	0.0	0.0	0.0	0.00733	0.00575	0.01076	0.0	0.84095	0.01235	0.0498	0.0	0.00521	0.00855	0.0101	0.05871	0.00312	0.0	0.0	0.0	0.0	0.0	0.0	0.00962	0.0	0.0	0.0	0.0	0.1372
chr10	43467741	43467792	0.03036	0.13224	0.0	0.10095	0.01087	0.0	0.06298	0.01355	0.03362	0.01221	0.04738	0.01515	0.0382	0.00926	0.02557	0.75047	0.05484	0.32717	0.03958	0.00641	0.02103	0.0	0.0	0.01515	0.0	0.03125	0.02475	0.01802	0.01111	0.09067	0.02742
chr11	12604259	12604464	0.0	0.0	0.0	0.0	0.0	0.0	0.00617	0.00339	0.00985	0.0	0.23947	0.86812	0.0	0.0	0.0	0.08046	0.0	0.17787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00439
chr20	3526902	3527330	0.0037	0.0	0.0	0.0	0.85779	0.04092	0.00517	0.00652	0.0	0.00192	0.0	0.0	0.00285	0.00577	0.36347	0.0	0.00943	0.19627	0.00343	0.0	0.01812	0.0	0.0068	0.0	0.00543	0.00701	0.00347	0.00498	0.00427	0.01307	0.00309
chr7	156816066	156816343	0.98159	0.92019	0.9798	0.97518	0.64312	0.95874	0.97334	0.94528	0.94188	1.0	0.97661	0.96659	0.96274	0.96771	0.98753	0.98962	0.95738	0.99495	0.92348	0.97644	0.93405	0.05843	0.06818	0.13486	0.98443	1.0	0.99537	0.98742	0.9883	0.96934	0.9884
