chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr5	178478863	178479087	0.84337	0.0	0.01961	0.0	0.96296	0.92404	0.02314	0.00661	0.00619	0.01855	0.8372	0.19727	0.23697	0.0	0.03713	1.0	0.87306	0.16234	0.02857	0.00446	0.12056	0.19049	0.18073	0.12968	0.14543	0.85618	0.00543	0.92239	0.91335	0.96471	0.11616
chr15	40719413	40719734	0.0037	0.05741	0.11027	0.00901	0.0	0.01258	0.03477	0.03044	0.00907	0.00462	0.00422	0.0	0.00989	0.04567	0.00847	0.0	0.0	0.98157	0.0	0.0207	0.91786	0.01103	0.02859	0.03866	0.00658	0.0	0.0082	0.13291	0.00913	0.02471	0.0
chr5	36403138	36403266	0.0147	0.05273	0.00513	0.0	0.0	0.0	0.00813	0.00841	0.01106	0.01314	0.0	0.0	0.02005	0.0	0.95119	0.0	0.0	0.1648	0.0	0.0	0.01389	0.02694	0.01667	0.02497	0.0	0.0	0.02726	0.0	0.0096	0.01389	0.00379
chr13	114189623	114190491	0.00426	0.00171	0.00203	0.00243	0.00189	0.0	0.00695	0.00939	0.0031	0.95375	0.00168	0.00231	0.01139	0.00138	0.00442	0.00151	0.0036	0.05517	0.0044	0.00477	0.00961	0.0125	0.0024	0.00971	0.0	0.00616	0.91673	0.00469	0.0029	0.0096	0.00726
chr14	59825288	59825493	0.005	0.0	0.1002	0.0	0.0	0.0	0.0127	0.03147	0.0	0.04647	0.0	0.0	0.0	0.87728	0.0	0.00606	0.0	0.07147	0.00593	0.0	0.0	0.0	0.0	0.0	0.0	0.00439	0.0061	0.00654	0.02254	0.0491	0.0
chr10	88471584	88472060	0.99085	0.97918	1.0	0.99267	1.0	1.0	0.98734	0.9908	0.96648	0.99336	1.0	1.0	0.99423	0.94346	0.9828	0.99153	0.99465	1.0	0.9528	0.18594	0.99695	0.99259	0.98745	0.99015	0.99143	1.0	0.99769	1.0	0.99653	1.0	0.9934
chr1	22009003	22009160	0.00625	0.0	0.0	0.0	0.00641	0.0	0.01082	0.0	0.0	0.02473	0.00813	0.0	0.77699	0.01518	0.01025	0.0	0.01709	0.10646	0.00573	0.00781	0.01923	0.0	0.0	0.0	0.0	0.02665	0.00926	0.0	0.0	0.01212	0.00538
chr4	87905555	87905623	0.0	0.0	0.98196	0.01389	0.00833	0.0	0.04413	0.11991	0.00597	0.0	0.0	0.0	0.00327	0.0	0.01354	0.0	0.0	0.13091	0.00478	0.0	0.02172	0.01976	0.0	0.0	0.02109	0.0	0.00625	0.0	0.0	0.0	0.0
chr12	110487047	110487069	0.01526	1.0	0.0	0.05133	0.0	0.0	0.02794	0.91627	0.01049	0.00588	0.0	0.0	0.00612	0.01641	0.0237	0.0	0.02376	0.1057	0.01478	0.00446	0.00658	0.01149	0.0	0.0	0.0	0.07485	0.0	0.00775	0.0303	0.02685	0.01224
chr10	105510955	105511067	0.09913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.93117	0.0	0.0	0.0	0.0	0.0	0.24762	0.0	0.0	0.0	0.0	0.0	0.0	0.01471	0.01667	0.0	0.0	0.0	0.0	0.0
