chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr2	107493291	107493342	0.07612	0.93773	0.98718	0.87241	0.0	0.02469	0.08421	0.9558	0.92472	0.0	0.0	0.0	0.03092	0.0119	0.15695	0.0	0.0	0.88304	0.06895	0.02146	0.11572	0.10883	0.06447	0.04785	0.01562	0.00833	0.01316	0.01449	0.01042	0.01389	0.0
chr10	12113370	12113598	0.00889	0.0	0.0068	0.0	0.00806	0.0	0.00593	0.01485	0.0	0.0027	0.00667	0.0	0.00654	0.0	0.86574	0.00741	0.00565	0.05656	0.0	0.0	0.01042	0.0	0.0	0.01075	0.0	0.00625	0.0	0.0	0.02464	0.03264	0.07178
chr14	103433989	103434109	0.0	0.0	0.0	0.02685	0.0	0.0	0.01821	0.00439	0.01122	0.0	0.01587	0.0	0.00265	0.00725	0.0	0.0068	0.0	0.10724	0.10671	0.88634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00538	0.00813	0.0
chr2	241544901	241545393	0.18952	0.0	0.0	0.0	0.00676	0.00546	0.03301	0.00845	0.00595	0.98769	0.00901	0.00865	0.99686	0.00269	0.01085	0.0	0.04216	0.20603	0.01069	0.00684	0.04243	0.0	0.00629	0.01307	0.03209	0.02667	1.0	0.0	0.00469	0.0197	0.07761
chr7	151311585	151311900	0.0	0.0103	0.0	0.0	0.0	0.0	0.0107	0.0	0.00306	0.00739	0.01042	0.0	0.0	0.87002	0.0	0.01042	0.0	0.17437	0.00385	0.00595	0.00746	0.0	0.00775	0.02328	0.0	0.0	0.0	0.02096	0.0	0.02275	0.0045
chr3	193893451	193893661	0.0	0.00364	0.00483	0.02333	0.0	0.0	0.02386	0.00858	0.01129	0.0	0.00565	0.0	0.00384	0.0	0.00957	0.00513	0.0	0.16093	0.00804	0.0	0.86658	0.04308	0.0	0.01852	0.14875	0.0	0.0	0.0	0.00758	0.0	0.15091
chr1	160046710	160046773	0.04444	0.0	0.0	0.0	0.0	0.0	0.00473	0.0	0.0	0.0	0.1873	0.19326	0.00412	0.0	0.0	0.05021	0.00813	0.21489	0.0	0.0	0.00568	0.0	0.0	0.0	0.0	0.0	0.0	0.98958	0.02314	0.07391	0.16991
chr2	15474513	15474670	0.0	0.0	0.0	0.0	0.02403	0.01667	0.0057	0.0	0.00278	0.0	0.0	0.0	0.00309	0.00556	0.0	0.1881	0.95072	0.02618	0.00345	0.0	0.0	0.0	0.0	0.0	0.0	0.04479	0.0	0.0098	0.94341	0.94845	0.00427
chr12	96861696	96861912	0.01298	0.00741	0.0	0.0	0.00568	0.00483	0.01006	0.00732	0.0093	0.02126	0.79239	0.01389	0.02342	0.01726	0.0314	0.02221	0.00538	0.09441	0.00437	0.0	0.10656	0.03428	0.03636	0.01859	0.0119	0.0051	0.02569	0.08256	0.0	0.01438	0.06131
chr8	106301695	106301781	0.03889	0.0	0.0	0.0	0.0	0.05128	0.0	0.00867	0.00811	0.00758	0.01282	0.0	0.06299	0.0	0.02603	0.95584	0.34057	0.05368	0.0	0.0	0.00893	0.0	0.01754	0.0	0.0	0.03593	0.0	0.27166	0.01515	0.05894	0.0
chr6	550533	550713	0.01541	0.0	0.0	0.0	0.05467	0.28832	0.01308	0.0	0.00114	0.00309	0.04642	0.88055	0.01333	0.0	0.0	0.02816	0.12714	0.09004	0.04894	0.14495	0.0	0.00926	0.01943	0.0101	0.00893	0.16055	0.0	0.0	0.12071	0.05466	0.00521
chr20	1791037	1791237	0.00625	0.0	0.02167	0.0	0.92896	0.30995	0.00823	0.02128	0.0599	0.0	0.01333	0.0	0.0	0.0	0.0	0.02022	0.0569	0.2153	0.03463	0.01087	0.12417	0.04092	0.04312	0.0	0.0	0.02894	0.0	0.0	0.0101	0.0	0.0
chr8	136045532	136045592	0.07832	0.0	0.0	0.0	0.0	0.0	0.03117	0.00776	0.00801	0.0121	0.3628	0.10517	0.03656	0.0	0.00694	0.0	0.0	0.17497	0.01463	0.0	0.0386	0.95605	0.96839	0.93558	0.01389	0.01562	0.0	0.0119	0.00775	0.00641	0.0679
chr6	148221356	148221388	0.85771	0.04215	0.02525	0.06061	0.0	0.0	0.04256	0.02698	0.02673	0.0	0.02222	0.0	0.0	0.0	0.00694	0.0	0.01042	0.26417	0.0	0.0	0.01667	0.0	0.0	0.01111	0.0	0.38362	0.0	0.0	0.0	0.01042	0.11651
chr7	155484060	155484105	0.04004	0.0	0.0	0.0	0.0	0.03365	0.02284	0.01903	0.0	0.18665	0.0	0.0	0.84365	0.0119	0.02631	0.09004	0.02564	0.08189	0.07715	0.0	0.93905	0.05978	0.05822	0.21058	0.92221	0.01997	0.0	0.01333	0.0	0.0119	0.6817
