chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr1	209599464	209599631	0.1091	0.8626	0.95953	0.96243	0.12316	0.01235	0.12959	0.92809	0.95565	0.13799	0.01667	0.03258	0.13475	0.00505	0.11409	0.09259	0.18619	0.9774	0.0077	0.0424	0.03333	0.11552	0.01149	0.04703	0.06909	0.07869	0.08934	0.0	0.08818	0.10635	0.05218
chr11	119042325	119042437	0.0	0.0	0.0	0.0	0.0	0.0	0.00957	0.0	0.00709	0.00521	0.0	0.0	0.00483	0.0	0.0	0.0	0.0	0.16147	0.00333	0.0	0.96534	0.0119	0.0	0.02899	0.01429	0.0	0.00962	0.0	0.01515	0.0	0.02028
chr10	91168996	91169173	0.00667	0.01484	0.00901	0.0	0.0	0.00901	0.01173	0.00299	0.01448	0.0105	0.01235	0.0	0.04276	0.01042	0.93673	0.02116	0.0	0.06636	0.00482	0.01182	0.06849	0.01587	0.00813	0.00855	0.0125	0.01848	0.0	0.05074	0.0	0.01642	0.01877
chr2	219285409	219285897	0.01333	0.0	0.00855	0.00629	0.0	0.0	0.03259	0.00572	0.00102	0.99762	0.05299	0.02048	0.05009	0.00855	0.04067	0.03699	0.01961	0.02858	0.00367	0.00556	0.04485	0.0	0.03544	0.0	0.01136	0.0	0.99688	0.05048	0.0	0.05294	0.04202
chr22	22053867	22053901	0.01895	0.00741	0.0	0.0	0.0	0.0	0.03949	0.0	0.00125	0.0119	0.0	0.0	0.00461	0.93802	0.0	0.00667	0.0098	0.0637	0.01212	0.0	0.02058	0.00617	0.0	0.0	0.02174	0.01786	0.0208	0.0	0.00546	0.02564	0.0
chr10	28410096	28410157	0.08	0.07084	0.0	0.01042	0.0	0.0	0.01487	0.00481	0.00278	0.0	0.0	0.0	0.00271	0.00794	0.18087	0.01149	0.00794	0.07001	0.0	0.0061	0.00641	0.00926	0.0	0.0	0.0	0.01562	0.01429	0.98851	0.04105	0.01042	0.07814
chr10	81176732	81176771	0.00952	0.0254	0.01449	0.03663	0.03333	0.01282	0.04728	0.04246	0.02563	0.00769	0.0	0.01149	0.01842	0.06129	0.0	0.00901	0.03598	0.09552	0.09205	0.98167	0.00625	0.02183	0.06944	0.06282	0.00694	0.01852	0.05329	0.02964	0.02538	0.02464	0.00848
chr7	16853387	16853653	0.0	0.00339	0.0	0.01612	0.02706	0.03397	0.02598	0.00245	0.03034	0.07999	0.0	0.0	0.95109	0.03391	0.01456	0.03098	0.00457	0.20097	0.01207	0.00897	0.00658	0.04312	0.0	0.0	0.00543	0.01897	0.0	0.00654	0.0	0.00629	0.05216
chr14	96685358	96685394	0.0	0.0	0.00855	0.0	0.0	0.05	0.02305	0.00145	0.00987	0.04276	0.05614	0.02202	0.05499	0.0	0.00877	0.12903	0.0347	0.20665	0.0	0.0	0.00694	0.02461	0.0	0.0	0.0	0.0	0.02976	0.0518	0.93588	0.94123	0.08136
chr13	113797654	113797983	0.01556	0.0	0.01235	0.00476	0.0	0.0	0.02503	0.00252	0.00243	0.00253	0.88668	0.97592	0.00494	0.00287	0.0	0.0045	0.00758	0.15024	0.0089	0.02431	0.00342	0.0094	0.01709	0.0	0.0	0.0	0.0	0.00417	0.00546	0.00529	0.00208
chr12	56172623	56172742	0.0	0.0	0.0	0.0	0.0	0.0	0.00806	0.00402	0.00415	0.00768	0.01389	0.0	0.01051	0.00575	0.01333	0.67996	0.65278	0.2179	0.0	0.00758	0.01	0.0	0.01075	0.0	0.0	0.00676	0.0	0.0	0.03447	0.0559	0.01024
chr6	148889888	148890207	0.00606	0.01212	0.0	0.0	0.87901	0.26389	0.00289	0.00527	0.00635	0.00823	0.01333	0.01515	0.00518	0.00901	0.0077	0.0	0.0276	0.13299	0.00233	0.00463	0.0049	0.00952	0.00877	0.00901	0.0	0.02983	0.01151	0.0	0.12144	0.02382	0.0
chr16	1683343	1683497	0.00455	0.0	0.0	0.0	0.00714	0.00709	0.01168	0.00112	0.00119	0.0	0.0	0.0	0.24043	0.02462	0.00278	0.02429	0.03092	0.03306	0.11986	0.0125	0.03491	0.9845	0.9282	0.94713	0.02939	0.01781	0.00641	0.0	0.0068	0.05455	0.01937
chr10	16420573	16420599	0.91325	0.03787	0.03611	0.01852	0.10531	0.17388	0.0568	0.00403	0.03309	0.03627	0.0	0.02381	0.04059	0.0	0.03612	0.025	0.1035	0.34407	0.00323	0.00658	0.02518	0.0	0.0	0.0	0.00806	0.23028	0.01136	0.0	0.10879	0.06939	0.02002
