chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr2	26139524	26139694	0.02346	0.98747	1.0	1.0	0.0	0.02116	0.07184	0.97659	0.99759	0.01293	0.04219	0.00505	0.00176	0.04237	0.03535	0.01368	0.0	0.99359	0.04133	0.01429	0.02188	0.00595	0.01364	0.0	0.0	0.10829	0.0	0.0	0.0	0.02803	0.02469
chr3	122082961	122083019	0.01176	0.0	0.01075	0.0	0.01923	0.03439	0.03349	0.00357	0.00278	0.00323	0.0	0.0	0.01135	0.00667	0.86477	0.0	0.00606	0.18982	0.0037	0.01943	0.96622	0.02375	0.0202	0.03282	0.0299	0.0119	0.06852	0.01333	0.0	0.0	0.0
chr17	15582973	15583068	0.0	0.0	0.0	0.0	0.0	0.0	0.00419	0.00967	0.00192	0.93714	0.87699	0.0	0.94911	0.0	0.00595	0.02927	0.10641	0.0746	0.0	0.01471	0.0	0.01111	0.0	0.0	0.0	0.0	0.01584	0.0	0.0	0.0	0.0
chr21	45737229	45737605	0.0029	0.0	0.0	0.0	0.09588	0.0189	0.00549	0.00063	0.00158	0.00139	0.0	0.0	0.00128	0.09913	0.00541	0.06892	0.05526	0.06557	0.05631	0.92363	0.0	0.00463	0.00952	0.00966	0.0	0.00379	0.0	0.01393	0.00498	0.00704	0.00436
chr13	41627346	41627485	0.03063	0.18955	0.00725	0.0	0.01372	0.00775	0.06102	0.06125	0.00598	0.01976	0.00595	0.0	0.0	0.90575	0.04255	0.09636	0.01042	0.07558	0.0	0.00735	0.02004	0.0	0.00901	0.01282	0.02419	0.02156	0.0	0.0	0.0	0.00833	0.0
chr15	90904012	90904228	0.01429	0.0	0.0	0.0	0.0	0.0	0.0064	0.0008	0.00473	0.0	0.03467	0.12189	0.00137	0.00273	0.0	0.01266	0.01984	0.14221	0.0	0.00333	0.01072	0.024	0.02158	0.0101	0.0	0.0	0.00325	0.97753	0.00476	0.00427	0.18938
chr3	187558851	187559344	0.0	0.00323	0.0	0.0	0.00931	0.02281	0.01442	0.00693	0.00349	0.00249	0.0117	0.0	0.00148	0.0	0.0097	0.0	0.01667	0.26699	0.00572	0.00397	0.02742	0.00513	0.01442	0.0	0.0	0.00397	0.01269	0.01138	0.99634	0.93525	0.03724
chr15	40228833	40228900	0.02105	0.0	0.0	0.0	0.01	0.0	0.0092	0.00871	0.0	0.0	0.00926	0.0	0.0	0.0	0.11238	0.64254	0.9086	0.03935	0.00877	0.01569	0.00833	0.0	0.0	0.0	0.0	0.03391	0.0051	0.09702	0.01962	0.04141	0.0
chr7	123510738	123510842	0.0	0.0	0.0	0.02244	0.0	0.0	0.02939	0.0	0.01046	0.0	0.01235	0.77586	0.0	0.0	0.0	0.00855	0.0	0.1891	0.06518	0.0	0.01676	0.0	0.0	0.0	0.0	0.00962	0.01	0.01042	0.00877	0.02083	0.00731
chr16	68835592	68835678	0.00606	0.00667	0.0	0.0	0.87967	0.12973	0.0472	0.01279	0.07455	0.00753	0.01235	0.0	0.06181	0.01667	0.0	0.00654	0.04231	0.14006	0.00951	0.03248	0.17251	0.08338	0.04111	0.0548	0.0	0.03124	0.03347	0.0	0.00709	0.01587	0.00556
chr4	54309352	54309465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00446	0.0	0.06597	0.02564	0.36623	0.04855	0.0	0.0	0.02778	0.0	0.02083	0.00588	0.01562	0.0	0.97917	0.97778	0.9246	0.025	0.0	0.0	0.0	0.01754	0.0	0.0
chr7	26310979	26311484	0.02518	0.0	0.0	0.0	0.0	0.00833	0.02009	0.00139	0.00885	0.14267	0.0	0.00556	0.01328	0.0	0.00589	0.0	0.02041	0.07288	0.0	0.0	0.0	0.01149	0.00877	0.0	0.0	0.0	0.97679	0.0	0.03068	0.0	0.00355
chr18	8458878	8459062	0.85281	0.02501	0.00758	0.01474	0.00543	0.20415	0.02078	0.01012	0.0161	0.00734	0.01924	0.02963	0.03881	0.01484	0.09614	0.02299	0.08397	0.22938	0.0	0.0	0.10315	0.05167	0.00794	0.01667	0.05033	0.20394	0.0346	0.08325	0.00654	0.20746	0.02208
chr17	59563753	59563847	0.0	0.0	0.0	0.0	0.2	0.0	0.09154	0.01146	0.03964	0.0	0.11795	0.15455	0.01852	0.0	0.02183	0.0	0.0	0.16271	0.0	0.12888	0.0	0.0	0.0	0.0	0.85564	0.07072	0.0	0.0	0.0	0.0	0.05556
chr4	2302858	2303054	0.01565	0.01713	0.00794	0.0	0.0	0.03692	0.02525	0.0061	0.00473	0.04789	0.00513	0.0	0.09511	0.01827	0.01375	0.02275	0.02459	0.22319	0.71911	0.02839	0.005	0.04352	0.00833	0.0294	0.02288	0.07012	0.00926	0.00794	0.13126	0.01058	0.00739
chr15	93787903	93787985	0.01838	0.01	0.0	0.0	0.05199	0.04548	0.06358	0.0	0.00735	0.004	0.06899	0.13275	0.01857	0.03365	0.01548	0.0859	0.0	0.20887	0.00286	0.0	0.0122	0.0	0.0	0.0	0.0	0.02377	0.0	0.05997	0.00926	0.02083	0.85827
