chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr5	17130324	17130550	0.01769	0.86022	0.93014	0.98533	0.00735	0.0	0.05721	0.88487	0.94692	0.01003	0.0	0.0101	0.0	0.04874	0.09824	0.0	0.00926	0.94568	0.01938	0.02308	0.02684	0.0	0.0	0.00813	0.0	0.01976	0.0	0.0	0.01626	0.00877	0.01013
chr12	109639553	109639648	0.04469	0.02253	0.03042	0.00813	0.0	0.0	0.01735	0.00638	0.00794	0.14068	0.00725	0.0	0.03491	0.02984	0.92509	0.01652	0.13684	0.17986	0.0	0.0	0.02423	0.00877	0.04318	0.01852	0.00781	0.00781	0.14277	0.00901	0.04058	0.0899	0.00962
chr20	43940119	43940167	0.04076	0.04647	0.01111	0.06838	0.04738	0.03001	0.06389	0.03624	0.0409	0.17277	0.06489	0.02171	0.02901	0.02832	0.02854	0.05	0.06715	0.30456	0.07402	0.03869	0.98529	0.09838	0.06073	0.07164	0.08604	0.06497	0.09277	0.03896	0.03125	0.07593	0.00521
chr20	52285405	52285721	0.12428	0.0	0.0	0.0	0.0	0.0	0.00303	0.00704	0.0028	0.98175	0.0068	0.0	0.01887	0.00303	0.00287	0.0	0.06028	0.14763	0.00147	0.0	0.00821	0.0	0.02444	0.00877	0.0	0.08978	0.99299	0.01153	0.05324	0.25183	0.00406
chr1	25580876	25581030	0.03158	0.18977	0.0	0.01333	0.01042	0.0	0.02346	0.02386	0.03728	0.0	0.15541	0.0	0.00994	0.0	0.00521	0.0	0.0	0.04167	0.06822	0.95572	0.01297	0.0	0.0	0.0	0.0	0.01064	0.0	0.01587	0.02083	0.05079	0.04882
chr1	43603930	43603968	0.0087	0.0212	0.0	0.0	0.0	0.01515	0.04154	0.00208	0.0097	0.0113	0.0	0.0	0.01624	0.94278	0.0	0.00709	0.00595	0.2154	0.00333	0.20424	0.02083	0.0	0.0	0.0	0.0	0.0	0.01087	0.01515	0.01149	0.0	0.0
chr14	21673111	21673175	0.03092	0.13068	0.01333	0.02083	0.01667	0.0	0.01594	0.00557	0.00989	0.005	0.0	0.0	0.00696	0.11037	0.0	0.85863	0.09469	0.05379	0.03455	0.0	0.0	0.0	0.0	0.0	0.01136	0.00962	0.0	0.95	0.0	0.0	0.0
chr3	100106061	100106292	0.00465	0.00294	0.0	0.0	0.0	0.0	0.00081	0.00073	0.0	0.00141	0.0	0.0	0.92022	0.00439	0.0	0.05426	0.02257	0.07821	0.02068	0.0	0.08569	0.0	0.0	0.0	0.0	0.0	0.00748	0.19477	0.01667	0.00513	0.0
chr14	88716954	88717025	0.0	0.0286	0.05065	0.02063	0.01515	0.01905	0.03305	0.00202	0.01643	0.00397	0.0098	0.08776	0.00258	0.01149	0.00476	0.0	0.031	0.23422	0.16661	0.0	0.0	0.0	0.0	0.0	0.01908	0.0	0.0	0.02795	1.0	0.87205	0.00883
chr13	75340294	75340366	0.04762	0.04846	0.10119	0.0	0.0	0.0	0.006	0.06718	0.05305	0.04034	0.94737	0.27052	0.0749	0.01389	0.08318	0.02901	0.00952	0.29609	0.01946	0.01	0.10712	0.03704	0.03889	0.11256	0.09677	0.07069	0.12225	0.01333	0.0275	0.05929	0.21302
