chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr12	47609225	47609866	0.01323	0.90465	0.96415	0.99649	0.0058	0.00327	0.04574	0.94357	0.98781	0.0092	0.00595	0.00242	0.00754	0.01189	0.04318	0.0	0.0056	0.9831	0.02153	0.00794	0.00431	0.0	0.00351	0.0	0.0	0.0	0.0021	0.01377	0.00755	0.02301	0.00253
chr22	44671168	44671297	0.00571	0.00645	0.0	0.01149	0.0	0.08088	0.00609	0.00978	0.01131	0.07829	0.02075	0.01111	0.02333	0.02083	0.02361	0.00513	0.0	0.19296	0.02573	0.0	0.9491	0.02615	0.0	0.00654	0.20895	0.05128	0.01933	0.00775	0.06151	0.0	0.01169
chr8	125727673	125727746	0.0	0.0	0.0	0.0	0.0	0.02083	0.06335	0.01484	0.01389	0.00926	0.0	0.0	0.01111	0.0938	1.0	0.0	0.0	0.29924	0.0408	0.0	0.01	0.0	0.0	0.0	0.0	0.01786	0.0	0.0	0.0	0.0	0.00667
chr11	89382485	89382555	0.00952	0.0	0.01449	0.0	0.0	0.0	0.00321	0.01627	0.00185	0.99706	0.0	0.0	0.00585	0.0	0.0	0.01667	0.0	0.19697	0.0	0.0	0.0	0.0	0.0	0.01282	0.00926	0.02381	0.99342	0.0	0.0	0.01149	0.0
chr11	47371760	47371967	0.0	0.00769	0.00813	0.0	0.0	0.0	0.00644	0.00156	0.01238	0.13764	0.0	0.0	0.0	0.93013	0.0	0.0	0.02151	0.23141	0.00238	0.00532	0.0	0.0	0.0	0.00758	0.0	0.0	0.03923	0.01333	0.03974	0.07044	0.0
chr2	86257018	86257382	0.02667	0.0	0.00538	0.0	0.0	0.0	0.00174	0.0	0.0	0.0	0.01042	0.0	0.00664	0.0	0.0	0.0	0.0	0.1409	0.00745	0.0	0.0086	0.00463	0.00595	0.00855	0.00455	0.00808	0.0	0.89581	0.0	0.04617	0.10539
chr10	114534710	114535051	0.00728	0.0	0.0	0.00855	0.0	0.0	0.01229	0.0035	0.0	0.00292	0.0339	0.0	0.00316	0.02673	0.00256	0.0	0.00379	0.15693	0.05369	0.95181	0.00305	0.00433	0.0	0.0	0.03003	0.0	0.00705	0.0	0.0	0.0	0.09117
chr6	34530231	34530402	0.0	0.03241	0.02174	0.0098	0.0	0.00709	0.01482	0.00839	0.03955	0.01148	0.0	0.01388	0.89773	0.0202	0.00798	0.0	0.00709	0.25317	0.0	0.00735	0.04144	0.0	0.0098	0.01911	0.01823	0.0	0.01951	0.00741	0.00606	0.00709	0.00397
chr19	776526	776593	0.01519	0.01339	0.0	0.01827	0.04688	0.0155	0.0233	0.0204	0.0654	0.02859	0.0	0.02405	0.02073	0.0117	0.03295	0.04227	0.05093	0.0961	0.00882	0.00714	0.06791	0.00877	0.0	0.03755	0.0	0.04563	0.11968	0.0169	0.86003	0.90732	0.07212
chr5	98282684	98282745	0.0	0.0	0.0	0.0	0.0	0.01852	0.00845	0.0	0.0	0.00908	0.86577	0.0	0.00397	0.00617	0.00575	0.0	0.0	0.12814	0.0	0.00676	0.0	0.0	0.0	0.0	0.0	0.0	0.00862	0.0	0.0	0.0	0.00875
chr12	112402558	112402735	0.0	0.0	0.0	0.0	0.0	0.0	0.00161	0.00399	0.00093	0.0	0.0	0.0	0.0	0.0	0.00779	0.71652	0.0	0.09417	0.0	0.0	0.00758	0.0	0.0	0.01802	0.0	0.0	0.0	0.05329	0.0	0.0	0.0
chr1	183277006	183277093	0.0	0.0	0.0	0.01389	0.0	0.02579	0.04623	0.0	0.0153	0.00286	0.0119	1.0	0.05178	0.00505	0.0312	0.01626	0.05128	0.20117	0.02079	0.0	0.10241	0.02083	0.02945	0.06671	0.90976	0.00625	0.00658	0.0098	0.04339	0.07542	0.10622
chr10	6274567	6274882	0.00392	0.0	0.0	0.04376	0.91747	0.05034	0.02554	0.00227	0.0	0.00172	0.00654	0.01362	0.0	0.00715	0.00157	0.0	0.03266	0.18623	0.15825	0.05637	0.02115	0.0	0.0	0.00505	0.0	0.00897	0.0	0.0	0.00556	0.0	0.01197
chr19	2449374	2449506	0.01873	0.01176	0.00641	0.00877	0.0	0.0	0.00879	0.01238	0.01422	0.0	0.0	0.17976	0.02768	0.0	0.0	0.0117	0.03555	0.07375	0.05412	0.01389	0.0061	0.03173	0.79039	0.92996	0.0878	0.00472	0.0	0.0	0.0	0.0455	0.01643
chr16	3553353	3553415	0.01536	0.03205	0.0	0.01587	0.0	0.0	0.00114	0.01312	0.0897	0.0	0.03134	0.0	0.05137	0.0	0.0	0.02703	0.80933	0.03704	0.0	0.01562	0.0	0.0	0.0	0.0	0.0125	0.0	0.0	0.0	0.0303	0.21583	0.0119
chr7	158516180	158516303	0.86252	0.00435	0.00585	0.04007	0.02819	0.01756	0.04123	0.00219	0.01206	0.00559	0.01058	0.0263	0.01625	0.01163	0.01355	0.02189	0.12039	0.1312	0.00856	0.0049	0.0406	0.03183	0.00813	0.01389	0.00991	0.21081	0.00556	0.00654	0.25485	0.13422	0.01861
chr9	47204975	47205016	0.03882	0.02479	0.00833	0.01307	0.03703	0.209	0.03489	0.0408	0.03932	0.10748	0.03531	0.01418	0.05769	0.00743	0.07446	0.04397	0.00694	0.3068	0.03114	0.0155	0.02873	0.057	0.0751	0.07925	0.13259	0.02151	0.14342	0.00794	0.0	0.03993	0.76837
chr2	55474463	55474560	0.025	0.0	0.01587	0.0	0.0	0.0	0.02491	0.00347	0.01377	0.02917	0.0	0.0	0.48727	0.01111	0.0	0.1057	0.14435	0.26499	0.0	0.0	0.05051	1.0	0.06878	0.0	0.0	0.01786	0.06889	0.12361	0.02564	0.06731	0.13472
chr20	35154909	35155137	0.00645	0.0	0.0	0.0	0.0	0.0	0.01609	0.00349	0.00956	0.00324	0.0	0.05787	0.01092	0.02854	0.00298	0.0	0.00725	0.19998	0.6995	0.0377	0.01039	0.08525	0.01346	0.04803	0.01107	0.00865	0.00424	0.03056	0.01075	0.03238	0.0
chr11	33332097	33332317	0.00526	0.00667	0.06498	0.05726	0.25506	0.94722	0.02101	0.04391	0.00704	0.00278	0.0	0.0	0.01279	0.34254	0.00777	0.0068	0.11727	0.9474	0.0327	0.00806	0.01351	0.0	0.0	0.0	0.0	0.01886	0.01095	0.11078	0.03196	0.17331	0.01912
chr16	89566941	89567064	0.06285	0.0069	1.0	0.01449	0.00735	0.17591	0.03298	0.14241	0.0	0.04557	0.01481	0.0	0.02482	0.00355	0.0092	0.06695	0.04991	0.14084	0.00866	0.0	0.03025	0.00709	0.0	0.0	0.0	0.02031	0.03439	0.0	0.05705	0.14241	0.0
chr4	2750132	2750312	0.0	0.87124	0.0	0.0119	0.0	0.0	0.00736	0.01725	0.10743	0.00407	0.00654	0.0	0.00278	0.00388	0.0	0.0	0.00952	0.09375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0049	0.0	0.01881	0.0	0.04607	0.00265
