chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr19	52328044	52328111	0.05048	1.0	0.92527	0.84405	0.0	0.0	0.07152	0.95752	0.87203	0.01101	0.0101	0.01961	0.02728	0.0	0.09227	0.0	0.0	0.90331	0.02913	0.0125	0.1009	0.02201	0.03365	0.04722	0.0	0.01316	0.0	0.0101	0.00813	0.04591	0.00694
chr10	98418599	98418639	0.0	0.0	0.01333	0.0	0.0	0.0	0.01994	0.00877	0.00462	0.0049	0.0	0.0	0.01045	0.13674	0.02786	0.0	0.0	0.11754	0.0	0.0	0.96424	0.0	0.0	0.02083	0.01562	0.0	0.0	0.0	0.00926	0.00901	0.00991
chr5	10335880	10335964	0.0	0.03333	0.0	0.02469	0.0	0.0	0.00236	0.00729	0.00692	0.0	0.0	0.0	0.0	0.0	0.87694	0.0	0.0	0.16299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00862	0.0	0.0	0.01075	0.0
chr14	100591024	100591178	0.02151	0.04356	0.0	0.0	0.0	0.0	0.00787	0.00686	0.00408	0.99009	0.00926	0.0	0.01902	0.0	0.00273	0.02473	0.06153	0.16344	0.0346	0.00982	0.00862	0.0	0.0	0.0	0.00781	0.00641	0.93041	0.00694	0.04214	0.07796	0.0045
chr6	141672674	141672710	0.0	0.0	0.03813	0.0119	0.0	0.0	0.00291	0.00432	0.00967	0.0	0.0	0.0	0.00907	0.93954	0.0045	0.01111	0.0	0.26739	0.0	0.0	0.03328	0.01111	0.01333	0.0	0.0	0.00806	0.00893	0.0	0.0	0.0	0.00641
chr17	20140574	20140773	0.03029	0.0	0.0	0.0	0.0	0.0	0.02441	0.0	0.0	0.02362	0.02381	0.0	0.0088	0.0	0.02243	0.0	0.02989	0.0303	0.09447	0.9175	0.04748	0.01852	0.0	0.01449	0.0	0.00893	0.01471	0.0	0.04812	0.0	0.0
chr4	110238751	110239276	0.01395	0.20722	0.0037	0.01212	0.0	0.00641	0.01328	0.00745	0.00773	0.00152	0.0	0.0	0.01294	0.00327	0.00568	0.00422	0.0	0.14565	0.00149	0.0	0.01497	0.0	0.0	0.0	0.00481	0.00417	0.00889	0.98734	0.0	0.01505	0.00242
chr1	77570358	77570467	0.00989	0.008	0.01827	0.0	0.01087	0.28967	0.00501	0.0	0.0	0.00303	0.0	0.0101	0.99012	0.0	0.0	0.16158	0.20656	0.13096	0.12987	0.0	0.08193	0.20915	0.04301	0.06491	0.02419	0.03474	0.0	0.0	0.03333	0.03891	0.00333
chr6	109723518	109723733	0.03088	0.00889	0.00725	0.0	0.01695	0.01235	0.0081	0.01244	0.02595	0.0	0.00654	0.0	0.00312	0.0	0.0	0.0	0.0	0.12691	0.00679	0.00424	0.00532	0.00629	0.0	0.01751	0.00833	0.03658	0.0	0.0	0.9881	0.88697	0.0026
chr4	19457230	19457270	0.03825	0.0129	0.02083	0.02243	0.11161	0.13295	0.01678	0.00544	0.00306	0.00571	0.87778	0.92856	0.03256	0.00476	0.04194	0.00595	0.01042	0.13941	0.0	0.0	0.09206	0.05756	0.01962	0.01042	0.00625	0.06995	0.0	0.11187	0.00741	0.0155	0.0034
