chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr9	36151641	36151756	0.0069	0.96554	0.98611	1.0	0.0	0.0	0.07522	0.98156	0.97966	0.0045	0.0	0.0	0.00292	0.01235	0.04028	0.0	0.0	0.98667	0.01861	0.00862	0.08225	0.0	0.0	0.0	0.0	0.00676	0.0	0.01852	0.01149	0.0	0.00538
chr22	39700595	39700708	0.02143	0.01429	0.0	0.02028	0.0	0.00926	0.00342	0.0013	0.00534	0.00362	0.0579	0.0	0.00671	0.0	0.95576	0.00654	0.00556	0.15775	0.0052	0.0	0.00446	0.0	0.0	0.0	0.0	0.01335	0.0125	0.01042	0.00709	0.01571	0.0
chr16	19589644	19589861	0.0	0.00667	0.37717	0.0068	0.0	0.0	0.06388	0.06609	0.00299	0.00314	0.00901	0.00794	0.0	0.07329	0.00379	0.00709	0.02867	0.10161	0.09994	0.95539	0.03571	0.00901	0.0	0.03241	0.0	0.02047	0.0	0.0	0.0	0.05126	0.0
chr17	63453588	63453813	0.01905	0.04607	0.0	0.0119	0.0	0.0	0.02638	0.03685	0.02378	0.92301	0.0	0.01754	0.0182	0.0	0.02986	0.03966	0.0185	0.24344	0.00417	0.01087	0.05883	0.0	0.0	0.0	0.0	0.03295	0.95721	0.10232	0.0	0.07498	0.0
chr2	55316614	55316824	0.0	0.00351	0.00595	0.01449	0.0	0.0	0.03201	0.00093	0.00449	0.0	0.00995	0.0	0.0	0.87707	0.00225	0.1365	0.04307	0.09861	0.10953	0.0	0.03566	0.01515	0.0	0.01905	0.0	0.0	0.0	0.0	0.00521	0.00575	0.00956
chr1	15799055	15799340	0.01314	0.01068	0.01235	0.0	0.0	0.0	0.05397	0.00083	0.00803	0.0	0.0	0.0	0.00876	0.00943	0.00314	0.00546	0.0	0.22837	0.0025	0.0	0.94699	0.0	0.0	0.03112	0.01351	0.0	0.0	0.00629	0.01294	0.02413	0.0
chr20	21293477	21293520	0.02667	0.01111	0.01333	0.0	0.0	0.0	0.01256	0.00407	0.00278	0.00625	0.0119	0.0	0.03205	0.01754	0.0	0.94444	0.1029	0.15195	0.00911	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.80318	0.0	0.05235	0.0
chr15	74235933	74236022	0.01053	0.03429	0.0	0.04012	0.01316	0.0	0.00582	0.01504	0.00866	0.01254	0.0	0.04167	0.88395	0.0	0.00556	0.0	0.0	0.3866	0.0	0.0	0.0927	0.01515	0.28527	0.1343	0.0	0.00833	0.02112	0.0	0.0	0.0	0.00758
chr1	167697261	167697735	0.0	0.0	0.0	0.02017	0.08587	0.03838	0.02569	0.00883	0.00234	0.0125	0.0	0.00505	0.00267	0.0	0.00219	0.0	0.03131	0.11996	0.1195	0.0	0.0	0.0	0.0	0.0	0.0	0.00678	0.00342	0.01481	0.8562	0.89964	0.1441
chr16	4097761	4097856	0.00909	0.02617	0.01754	0.03035	0.0139	0.033	0.01348	0.01408	0.02303	0.0093	0.84926	0.03672	0.00901	0.01232	0.01492	0.0191	0.1005	0.25648	0.02994	0.02325	0.01385	0.01258	0.0	0.02068	0.0	0.01859	0.00893	0.00813	0.02674	0.01005	0.00719
chr7	121722692	121722756	0.0	0.0	0.0	0.0	0.0	0.0	0.01322	0.00694	0.02171	0.0	0.01587	0.90873	0.07021	0.0	0.0	0.0	0.0	0.33109	0.0	0.0	0.0	0.12171	0.11823	0.02222	0.0	0.0	0.0	0.0	0.0	0.01754	0.0
chr18	21718226	21718377	0.04051	0.028	0.00775	0.0	0.85821	0.19327	0.01191	0.06284	0.01393	0.05524	0.06481	0.0068	0.00422	0.00397	0.18569	0.01006	0.08761	0.16984	0.05191	0.01149	0.0119	0.0	0.02973	0.01481	0.0	0.01852	0.20978	0.0	0.06116	0.09281	0.02064
chr9	34494096	34494170	0.97897	0.95062	1.0	1.0	0.98333	0.86264	0.99553	0.96141	0.92153	1.0	0.97619	0.97517	0.98628	1.0	0.98765	1.0	0.97657	1.0	0.10889	0.83095	0.9541	0.05879	0.04167	0.16111	0.88339	0.99306	0.98958	1.0	0.98333	1.0	0.89513
chr21	15735009	15735032	0.35116	0.01823	0.0	0.01881	0.0	0.0	0.08631	0.00478	0.01949	0.01002	0.0	0.05823	0.03497	0.01961	0.10194	0.03266	0.90916	0.22862	0.0	0.00806	0.04956	0.1033	0.054	0.05368	0.01087	0.27371	0.00926	0.01449	0.03266	0.21147	0.14304
chr21	44352524	44352559	0.73114	0.0	0.00952	0.0	0.0	0.01042	0.02307	0.0	0.04122	0.0097	0.0119	0.16138	0.1184	0.0	0.0	0.07748	0.24006	0.99333	0.0	0.0	0.01893	0.02299	0.0	0.0	0.0	0.14893	0.0	0.01961	0.03077	0.099	0.00641
chr10	17016322	17016666	0.06738	0.04089	0.01384	0.00794	0.00568	0.00617	0.01524	0.00914	0.00413	0.00546	0.15545	0.72917	0.00808	0.0	0.00347	0.00794	0.0	0.28551	0.025	0.00848	0.04695	0.0	0.0	0.01075	0.0	0.0	0.00823	0.97029	0.04706	0.16007	0.89565
chr20	60777017	60777112	0.0246	0.6522	0.01587	0.06667	0.01786	0.01911	0.03807	0.04262	0.02347	0.01566	0.0113	0.00833	0.02693	0.01721	0.02193	0.01042	0.01336	0.11136	0.06802	0.00625	0.01271	0.02904	0.06534	0.0185	0.02031	0.03188	0.01963	0.01042	0.04881	0.04896	0.01968
chr10	105532063	105532534	1.0	1.0	1.0	1.0	1.0	0.9273	0.99419	0.99753	1.0	1.0	1.0	1.0	1.0	1.0	0.21925	0.77426	1.0	1.0	0.86618	0.88798	0.98105	1.0	0.99543	0.9916	0.25214	0.99524	1.0	1.0	1.0	1.0	0.98554
chr1	3519190	3519563	0.00494	0.02545	0.84201	0.02597	0.01136	0.04851	0.02563	0.26688	0.03763	0.03871	0.0	0.0	0.00967	0.0	0.0134	0.16232	0.0	0.21747	0.0	0.0	0.07791	0.02688	0.00954	0.00617	0.0	0.00379	0.01722	0.01004	0.01459	0.02454	0.00727
chr7	50667344	50667425	0.0093	0.0125	0.0	0.0	0.01786	0.65289	0.00456	0.0	0.00512	0.02103	0.0	0.00901	0.03466	0.03535	0.00855	0.00855	0.0	0.22778	0.05895	0.01457	0.06581	0.99259	0.98765	0.82228	0.00806	0.09889	0.0	0.0101	0.13439	0.00901	0.0
chr12	64993420	64993460	0.01514	0.00952	0.12549	0.99074	0.0	0.17883	0.01766	0.05525	0.9781	0.01549	0.0	0.0	0.0	0.0	0.01042	0.0	0.0	0.35875	0.00385	0.0	0.0	0.0	0.0	0.0	0.0	0.00714	0.0	0.0	0.00952	0.0	0.00694
