chr	start	end	adipocytes	aorta_endothel	bladder_epithelial	blood_b	blood_granulocytes	blood_monocytes	blood_nk	blood_t_cd4	blood_t_cd8	breast_basal_epithelial	breast_luminal_epithelial	colon_endocrine	colon_epithelial	endometrium_epithelial	fallopian_epithelial	fibroblast	gastric_epithelial	heart_cardiomyocyte	kidney_glomerular_endothel	kidney_glomerular_podocytes	kidney_tubular_endothel	kidney_tubular_epithelial	liver_hepatocytes	lung_alveolar_endothel	lung_alveolar_epithelial	lung_bronchus_epithelial	macrophage	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	pancreas_endothel	prostate_epithelial	saphenous_vein_endothel	skeletal_muscle	small_int_epithelial	smooth_muscle	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial
chr3	100586433	100586516	0.11807949521199874	0.0	0.03636363636363636	0.05206833117271103	0.0	0.0	0.039283710065919325	0.14255470419616384	0.09592758591167042	0.0	0.0	0.02946278254943948	0.0	0.0	0.0	0.16828498289934632	0.02856997095703223	0.04728814886041574	0.11123959513483801	0.0	0.0	0.0	0.08204188376058079	0.029751128566643248	0.0	0.0	0.0852581631982898	0.026189140043946214	0.026860015993734505	0.0	0.0	0.0277296776935901	0.048325589543459	0.0	0.0	0.07215969151844367	0.0	0.1763977045308958	0.0021645021645021606	0.0	0.0	0.0	0.0	0.0277296776935901
chr5	177652331	177652439	0.03318285210775627	0.0	0.017391304347826087	0.0	0.0	0.0	0.0	0.0	0.0	0.013531646934131853	0.0	0.0	0.0	0.017788849841171007	0.013094570021973102	0.014742172300143543	0.01031141918906778	0.0	0.010969386842112528	0.045619792334615966	0.0	0.01571348402636772	0.10488835571344222	0.0	0.0	0.015455885927574811	0.0	0.07929562331597037	0.010714285714285711	0.0	0.01056128541200535	0.014284985478516112	0.0	0.019641855032959652	0.0	0.0	0.0	0.02946278254943948	0.009064327485380119	0.0	0.1626310248795987	0.01149767123880565	0.0	0.010029883421085779
chr8	141481565	141481679	0.0	0.0	0.05091750772173156	0.0	0.0	0.0	0.0411856222987376	0.0	0.016666666666666666	0.048112522432468816	0.1416394309331329	0.03626188621469475	0.0	0.0	0.0	0.053915656154639294	0.03395269414625203	0.07453559924999299	0.024810764252159563	0.0	0.0	0.0	0.02246947496691518	0.0	0.0	0.02244783432338246	0.04133986423538423	0.08102796507339723	0.1268600972280389	0.0	0.05076968028202543	0.0	0.0	0.0	0.0	0.0	0.0	0.04285495643554834	0.027777777777777776	0.0	0.05263674269980398	0.0	0.0	0.024810764252159563
chr19	4835668	4835913	0.00637033136204097	0.0	0.17858467061901767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022076113921338736	0.00512820512820511	0.006979136349389925	0.0	0.03275151036769809	0.011316764089444447	0.0	0.008127664151569512	0.00785674201318386	0.012915192350439223	0.006932419423397525	0.007327851314531503	0.0	0.005418442767713008	0.046284796883671236	0.02866232649228098	0.020847037322295505	0.004347826086956523	0.0	0.01475586692776358	0.0	0.007727942963787406	0.0	0.0	0.01571348402636772	0.05437465573668869	0.008071446632656293	0.0	0.005217020504725551	0.01	0.0	0.02033226106215904	0.013131669073682831
chr7	151429658	151429940	0.0305201878295644	0.00819672131147541	0.00841332492841956	0.02608695652173913	0.009448629764580661	0.0	0.007035888370015398	0.01355193427868424	0.015205733631043264	0.0074657362395210225	0.00898116991569278	0.0	0.005555555555555555	0.005418442767713008	0.0	0.028133602021021817	0.003491885339192827	0.08017085530250775	0.004910463758239913	0.007015281119738867	0.005418442767713008	0.009839957934333229	0.008149261131099405	0.009523323652344077	0.006639500292831432	0.0023092783168826517	0.015563243006262299	0.08868335797379119	0.05134687955299995	0.01737931155667789	0.056767584925413776	0.006734350297014739	0.0	0.0	0.0	0.007989907132051385	0.005623541583015835	0.005819808898654712	0.017644802454929037	0.006158557147239601	0.049579831932773114	0.0	0.04347385473419859	0.029242993697081346
chr3	126179175	126179386	0.005028043486581345	0.013157894736842105	0.0	0.01111111111111111	0.04202960817971048	0.0	0.015207596265246426	0.013763137300667558	0.01744429326118635	0.012371791482634837	0.011939072687776917	0.019641855032959652	0.020512820512820513	0.013671132463179074	0.018130943107347374	0.024857149881299195	0.01387081261904673	0.061268743136201245	0.012380320748047298	0.016540509501439708	0.0	0.010895340841010223	0.06979074680782722	0.008127664151569514	0.01245336162215955	0.0030772215450600286	0.01166664484395505	0.05292976355765648	0.040293871782526317	0.0318362933861297	0.03675114377261782	0.022447834323382456	0.020414651132472116	0.022266816711010964	0.014150526444501755	0.03285675944872536	0.016374741341659216	0.047848215029564684	0.006127450980392163	0.009622504486493762	0.043587848806467114	0.010962895832349573	0.003476838073865056	0.015560662787300906
chr2	202416626	202416799	0.0	0.024621212121212124	0.08628437367964976	0.0	0.02946278254943948	0.0	0.0	0.0	0.00909090909090909	0.0	0.010328980182256725	0.0	0.01111111111111111	0.03945969172906683	0.06757983244143673	0.09047093415705852	0.03466811084226053	0.023820176923025044	0.02946278254943948	0.11944371303826817	0.029354352395090363	0.18441016521138512	0.031220317207493593	0.007696442752931208	0.006783107227236439	0.02858893497863185	0.0	0.0259358637796273	0.0	0.021650635094610966	0.05246981226359929	0.021381527076764762	0.018247402850092333	0.03890532197176425	0.0751221683413572	0.02615856717064067	0.04883743143558887	0.03367175148507369	0.0	0.0	0.04	0.03331046311909146	0.01682240165014828	0.07353935437294243
chr12	104822734	104822890	0.036407901505258945	0.02163461538461539	0.017391304347826087	0.011764705882352941	0.01208729540489825	0.023570226039551587	0.0	0.0	0.0	0.0	0.0	0.028635591778303732	0.03084352265144124	0.026826725984827448	0.0	0.11849950134401588	0.04003714080464475	0.02274615962380243	0.006773185695410529	0.0	0.028604309864432503	0.009620500424306767	0.021240808434562126	0.0641600801776417	0.011951360315903341	0.018856180831641266	0.018988129285476777	0.14679245930247	0.09650153173734413	0.0	0.10372784969344681	0.013195781065577318	0.011223917161691228	0.0	0.05685052027050394	0.04167273629048624	0.016672964292686488	0.012240061882231574	0.007148864592094198	0.08762059274667831	0.0658997893933447	0.0	0.011280646032449305	0.010713739108887085
chr10	124095969	124096179	0.0	0.0	0.10478749061279036	0.06374931800367577	0.0	0.0	0.013094570021973102	0.03980808821166947	0.06848909257001691	0.0	0.0	0.02169204423308594	0.0	0.0241745908097965	0.0	0.027519495322876165	0.05960734079424081	0.0196146313815771	0.0	0.04285495643554834	0.008417937871268422	0.07542472332656507	0.0	0.0	0.023433645420942766	0.02642225032763141	0.028955283011259755	0.15127055397700184	0.0	0.0	0.025471335405424664	0.022447834323382456	0.0	0.0	0.011395071102426825	0.0	0.06902673049699945	0.0	0.0	0.0	0.037261719419776226	0.01208729540489825	0.11451161414006304	0.013357314967190129
chr2	236924403	236924601	0.013094570021973102	0.0	0.034263251350753934	0.05811865258054231	0.0	0.0	0.04099169746008971	0.021323403778436802	0.03463875403789557	0.0	0.016255328303139027	0.0	0.0	0.03795724712862854	0.014284985478516112	0.04776039268390471	0.0	0.0	0.014268304554953627	0.04256507973033264	0.0241745908097965	0.06627227088978382	0.008101695570651412	0.019241000848613535	0.0	0.01386483884679505	0.04413396492173751	0.05503978905988983	0.008823529411764706	0.009622504486493762	0.0	0.01386483884679505	0.042689338421374366	0.0	0.0	0.02244783432338246	0.018484227510682363	0.01386483884679505	0.011111111111111112	0.0	0.07251162018076557	0.0	0.010247924365022427	0.0
