chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr8	22976426	22976481	0.01538	0.96667	1.0	1.0	0.0	0.0	0.07067	0.89024	0.90506	0.01449	0.0	0.0	0.01751	0.025	0.03979	0.01667	0.0	0.92844	0.00588	0.0119	0.03662	0.01449	0.05361	0.03333	0.0	0.02452	0.0	0.0	0.0	0.02838	0.00556
chr16	67146275	67146406	0.09111	0.0	0.0	0.01389	0.05637	0.0	0.05441	0.005	0.01507	0.02491	0.05051	0.01282	0.0532	0.01686	0.95274	0.02151	0.0	0.21437	0.02857	0.06127	0.06115	0.05442	0.01852	0.06237	0.04559	0.04837	0.0578	0.0	0.06885	0.13528	0.03444
chr6	83901626	83901858	0.00465	0.0	0.0	0.0	0.0	0.0	0.00898	0.00125	0.00447	0.00772	0.12393	0.0	0.01166	0.03134	0.0	0.00463	0.00513	0.13115	0.00648	0.01172	0.83262	0.0	0.00855	0.02117	0.0204	0.00884	0.00446	0.0	0.00538	0.0	0.00321
chr21	37673234	37673265	0.01441	0.0	0.0	0.0	0.01136	0.0	0.03885	0.00575	0.00618	0.00761	0.88158	0.0	0.00579	0.0	0.00971	0.0	0.0	0.05201	0.0463	0.94861	0.01581	0.0	0.01149	0.0	0.0	0.01667	0.0	0.0	0.0	0.0	0.01198
chr5	54725789	54725828	0.29542	0.01333	0.0	0.0	0.0	0.0	0.00532	0.00625	0.00227	0.99495	0.0	0.0	0.0	0.0	0.0049	0.0	0.0	0.03111	0.0	0.0	0.0	0.0	0.0	0.0	0.02048	0.0981	0.99167	0.0	0.0	0.0	0.03168
chr19	3961879	3962178	0.0	0.0	0.0	0.02282	0.02348	0.0	0.01929	0.0	0.0006	0.00141	0.0	0.0	0.00156	0.90811	0.0	0.00303	0.00663	0.07151	0.13064	0.0	0.00481	0.00427	0.0	0.0	0.0	0.00321	0.00357	0.0	0.00735	0.0	0.00697
chr5	168875941	168876181	0.02941	0.02638	0.0	0.0	0.0	0.01802	0.00658	0.00855	0.00507	0.00292	0.0	0.0	0.0075	0.0	0.00783	0.00833	0.0	0.23526	0.00196	0.0	0.0	0.00794	0.0	0.0	0.0	0.0	0.00694	0.94048	0.0	0.03381	0.0
chr19	11995926	11996155	0.00625	0.0	0.00654	0.0	0.0	0.0	0.01493	0.00288	0.00442	0.0	0.00709	0.00741	0.94656	0.00463	0.00863	0.0	0.00617	0.20644	0.00204	0.0119	0.05476	0.03194	0.01075	0.02381	0.00581	0.00556	0.0	0.0	0.00709	0.03775	0.0191
chr18	21603264	21603332	0.19621	0.0	0.02442	0.0	0.01429	0.1946	0.01581	0.00305	0.01696	0.0027	0.0	0.0	0.00542	0.0	0.00791	0.00641	0.17067	0.15291	0.05138	0.0	0.0	0.00952	0.02314	0.01587	0.05028	0.08268	0.01862	0.0	0.95502	0.86379	0.0
chr3	16501943	16502218	0.00765	0.03646	0.0	0.00654	0.005	0.0	0.02415	0.00859	0.00158	0.1322	0.01737	0.0	0.15541	0.00278	0.01126	0.92333	0.16482	0.19111	0.28448	0.01564	0.126	0.0268	0.0	0.00617	0.0	0.00746	0.08873	0.01069	0.00355	0.02262	0.00459
chr17	71711956	71712039	0.02912	0.0	0.0	0.0	0.0	0.02381	0.0466	0.0	0.0089	0.0	0.08489	0.9469	0.0101	0.0	0.0	0.0	0.0	0.09482	0.0	0.0	0.06912	0.0	0.2847	0.01515	0.00893	0.0	0.0	0.01667	0.0	0.0	0.10931
chr5	131592880	131592900	0.06788	0.0	0.00926	0.0448	0.89181	0.13056	0.10852	0.033	0.01129	0.00385	0.08557	0.0101	0.03148	0.05921	0.02576	0.21308	0.31809	0.19286	0.01027	0.00806	0.03426	0.10564	0.11743	0.31847	0.0	0.07432	0.28404	0.01449	0.12197	0.08521	0.04614
chr20	1093733	1093803	0.01422	0.0	0.0	0.02402	0.0	0.0	0.03262	0.00662	0.01672	0.06674	0.01149	0.01994	0.02243	0.01244	0.0098	0.0	0.00641	0.15036	0.06216	0.08431	0.00962	1.0	0.99048	0.81198	0.0	0.0	0.0	0.0	0.0	0.02292	0.0114
chr10	72264000	72264081	0.11737	0.0	0.0	0.0	0.01316	0.0	0.06756	0.00397	0.03027	0.13129	0.02128	0.0	0.01768	0.00794	0.01556	0.064	0.93266	0.16661	0.02423	0.0	0.03015	0.02151	0.02151	0.0	0.0	0.36234	0.03373	0.0	0.17188	0.19655	0.01845
chr7	26998801	26998992	0.89002	0.0	0.02238	0.00833	0.0	0.0	0.04089	0.04778	0.00217	0.0	0.0	0.01075	0.0	0.0	0.00988	0.0	0.0	0.23404	0.0	0.01087	0.01087	0.0	0.0	0.0	0.0	0.10905	0.0	0.0	0.05607	0.10537	0.0
chr18	72969566	72969692	0.00541	0.0	0.0	0.01515	0.2189	0.03509	0.11534	0.0025	0.00557	0.0	0.0	0.0	0.01434	0.0	0.02588	0.0	0.0	0.1996	0.30233	0.28326	0.00926	0.01235	0.04264	0.04722	0.87213	0.0	0.0	0.01449	0.0	0.01282	0.0
chr3	69986939	69987400	0.01644	0.01241	0.02143	0.01513	0.0	0.00767	0.02179	0.00899	0.03327	0.01296	0.04301	0.01111	0.01868	0.04204	0.01209	0.00306	0.01038	0.15023	0.02546	0.02755	0.01061	0.01189	0.01674	0.03545	0.0174	0.01404	0.0088	0.00855	0.01326	0.03534	0.69327
chr19	2801292	2801366	0.03851	0.01159	0.00667	0.01282	0.06647	0.05167	0.05623	0.01382	0.01494	0.07938	0.05123	0.02184	0.02172	0.10556	0.01049	0.02123	0.06315	0.28136	0.68015	0.11394	0.05279	0.03651	0.07865	0.02083	0.04663	0.07393	0.02377	0.01149	0.1057	0.10538	0.16597
chr7	2379452	2379544	0.00541	0.02171	0.21114	0.04409	0.0	0.0	0.06199	0.09776	0.03883	0.014	0.02144	0.00813	0.09602	0.02341	0.0	0.01667	0.02016	1.0	0.07314	0.0061	0.13216	0.02635	0.01449	0.01449	0.0119	0.0	0.0	0.0	0.00741	0.0	0.0
chr5	176766156	176766189	0.0179	0.0	1.0	1.0	0.14016	0.94004	0.05604	0.02189	0.17906	0.00463	0.28806	0.02663	0.02612	0.0	0.02947	0.01042	0.11035	0.0375	0.02018	0.0	0.0423	0.09739	0.08421	0.02707	0.01316	0.03886	0.00676	0.0	0.03713	0.05079	0.04528
chr10	98997985	98998132	0.00588	0.86549	0.0	0.0	0.0161	0.00725	0.01331	0.00516	0.00375	0.00657	0.00794	0.0	0.01115	0.0	0.01058	0.00901	0.0	0.02629	0.0	0.0	0.00568	0.02115	0.03571	0.0	0.00581	0.01163	0.00806	0.01905	0.01042	0.0	0.13674
chr1	94232116	94232212	0.16004	0.00571	0.00709	0.00855	0.89938	0.897	0.08627	0.04195	0.00965	0.0	0.82267	0.01695	0.01426	0.00725	0.00617	0.07688	0.01493	0.1838	0.01942	0.02525	0.00758	0.0	0.0	0.0	0.04106	0.85978	0.0	0.0098	0.0101	0.00855	0.20623
chr17	71983835	71983941	0.06538	0.025	0.02381	0.0	0.0	0.0	0.14067	0.01719	0.02935	0.48627	0.09722	0.07407	0.1661	0.04889	0.14283	0.03417	0.03333	0.35119	0.1119	0.13578	0.11944	0.04786	0.05556	0.03704	0.07844	0.01667	0.94427	0.01852	0.01667	0.26299	0.11179
