chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr16	85769051	85769281	0.02957	1.0	0.99169	0.97583	0.0	0.0	0.05352	0.94841	0.89088	0.00875	0.0179	0.0	0.0303	0.01531	0.0548	0.01918	0.00427	0.83656	0.00823	0.02795	0.16972	0.00654	0.0	0.0	0.00481	0.00417	0.00842	0.0	0.0	0.00667	0.00559
chr11	132221034	132221099	0.00455	0.00952	0.01389	0.0	0.0	0.01333	0.02039	0.01583	0.00608	0.00908	0.0	0.01282	0.01217	0.0	0.94308	0.09404	0.0	0.22675	0.0	0.0	0.00658	0.0	0.0	0.0	0.01471	0.0	0.025	0.0	0.0	0.02028	0.0
chr12	123382146	123382241	0.0	0.01703	0.0	0.0	0.00676	0.0	0.01182	0.00601	0.0	0.0	0.0	0.0	0.00292	0.0045	0.00725	0.01852	0.0165	0.0729	0.05343	0.94864	0.0	0.0	0.01235	0.0	0.0	0.011	0.01	0.0	0.02118	0.17506	0.0
chr21	29077403	29077476	0.0	0.00769	0.0	0.0	0.0	0.0	0.00534	0.02006	0.00167	0.99427	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.19453	0.01074	0.0	0.0	0.0216	0.0	0.0	0.0	0.16432	0.96298	0.0	0.00709	0.0	0.0
chr7	22217139	22217216	0.0	0.0	0.0	0.01282	0.01786	0.0	0.01974	0.00915	0.04401	0.0	0.03333	0.0341	0.17073	0.00694	0.0	0.0	0.0	0.22129	0.02524	0.2064	0.97727	0.03704	0.02381	0.01515	0.01136	0.0	0.01042	0.0	0.02225	0.0	0.00538
chr16	8790832	8790877	0.0	0.0	0.0	0.0	0.0	0.0	0.03199	0.0	0.0	0.0	0.0	0.0	0.0079	0.90003	0.0	0.0	0.0	0.16298	0.07236	0.0	0.00806	0.01149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01042	0.0
chr6	159639318	159639480	0.00513	0.24889	0.0	0.00794	0.00568	0.0	0.00834	0.01226	0.00132	0.00471	0.0	0.0	0.00278	0.0	0.01218	0.06499	0.0	0.11602	0.02026	0.03635	0.00373	0.01467	0.0	0.01042	0.0	0.0	0.0	0.97959	0.0	0.01442	0.0
chr7	5262606	5262784	0.00455	0.0	0.00667	0.0	0.03168	0.05882	0.02111	0.006	0.00122	0.0	0.01389	0.0	0.85977	0.03047	0.009	0.92869	0.10678	0.0191	0.0074	0.0523	0.0	0.16881	0.01149	0.11776	0.0326	0.02432	0.00595	0.0	0.01923	0.08772	0.0054
chr2	219624676	219624803	0.05019	0.06138	0.0	0.01149	0.03739	0.02151	0.02016	0.01024	0.05511	0.01297	0.02083	0.0	0.00383	0.00575	0.0	0.01418	0.03377	0.08275	0.04803	0.0	0.0	0.0	0.0	0.0	0.0	0.02143	0.02759	0.0	0.95922	0.81368	0.0
chr7	65880451	65880527	0.01	0.01	0.0	0.02222	0.0	0.0	0.01434	0.0	0.02178	0.01601	0.77665	0.0	0.00794	0.00505	0.00476	0.00952	0.0303	0.17136	0.0037	0.0	0.00532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18516	0.04109	0.14906
chr9	130902571	130902580	0.03145	0.0	0.03611	0.01449	0.11667	0.07949	0.12647	0.0086	0.06612	0.14309	0.19271	0.94737	0.03467	0.02309	0.03722	0.03294	0.3087	0.25926	0.10327	0.04348	0.05264	0.05049	0.16389	0.0	0.03542	0.03234	0.13361	0.03457	0.03131	0.09884	0.08169
chr11	117073763	117074345	0.03127	0.00204	0.0	0.0	0.86038	0.02177	0.06793	0.003	0.0	0.00097	0.00221	0.0	0.00797	0.00286	0.00198	0.00834	0.00178	0.0666	0.00296	0.00203	0.00724	0.0	0.01567	0.0	0.0	0.00403	0.00225	0.00591	0.0	0.0057	0.04042
chr7	5316237	5316354	0.02735	0.00909	0.0	0.0	0.0	0.0	0.04119	0.00326	0.00394	0.06953	0.01418	0.05066	0.00347	0.0	0.0	0.0	0.0	0.15188	0.18734	0.02334	0.03167	0.98094	1.0	0.93333	0.03696	0.03075	0.21748	0.0	0.04254	0.0	0.01837
chr4	185230776	185230896	0.0	0.00741	0.0	0.0	0.00694	0.15476	0.00267	0.00292	0.01969	0.0	0.00813	0.0	0.00404	0.0	0.0	0.05587	0.77988	0.12801	0.00333	0.0	0.0	0.0	0.0	0.0	0.0	0.05166	0.0	0.0	0.00694	0.1691	0.00362
