chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr22	41983798	41983893	0.93999	0.02424	0.07699	0.01905	0.23012	0.96224	0.11557	0.05872	0.00857	1.0	0.9359	0.95577	0.99832	0.01235	0.95659	1.0	0.99435	1.0	0.22614	0.0982	0.99265	1.0	0.9902	1.0	1.0	0.94363	0.99219	0.0	0.10428	0.12009	0.9363
chr22	42042134	42042507	0.0	0.0	0.0	0.0	0.00862	0.0	0.00407	0.0	0.0	0.0	0.01515	0.0	0.0	0.9251	0.0	0.01042	0.0	0.03235	0.01486	0.00833	0.01087	0.0	0.00926	0.00901	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1	226442408	226442836	0.02308	0.00526	0.0	0.0	0.0061	0.00709	0.0032	0.00087	0.00104	0.0025	0.0	0.0	0.00222	0.00538	0.00292	0.04167	0.0101	0.01663	0.00964	0.0061	0.0	0.0	0.0	0.0	0.00676	0.0	0.0	0.94585	0.00617	0.00775	0.0
chr16	72459785	72460304	0.0	0.00196	0.0	0.0	0.00309	0.0	0.01103	0.0	0.00296	0.0	0.0	0.0	0.00245	0.01979	0.00124	0.0	0.0	0.0862	0.92765	0.98144	0.00292	0.00546	0.00383	0.00756	0.00373	0.0	0.0	0.0	0.0	0.0051	0.0
chr6	34583467	34583666	0.01094	0.03147	0.02657	0.01075	0.00962	0.0	0.02015	0.008	0.00327	0.0	0.0185	0.0	0.00545	0.03909	0.00303	0.00617	0.00521	1.0	0.00256	0.0	0.01706	0.0	0.0098	0.0	0.01562	0.00568	0.0	0.0	0.01423	0.02244	0.0
chr7	4802447	4802645	0.0	0.0	0.0	0.0	0.00833	0.0	0.00757	0.0	0.0	0.00269	0.0	0.0155	0.0	0.01855	0.0	0.0403	0.88756	0.09646	0.00208	0.0	0.00718	0.0107	0.00775	0.0	0.0	0.02462	0.0	0.0	0.96572	0.89875	0.00773
chr16	67964396	67965341	0.00351	0.00238	0.0	0.0	0.02961	0.0082	0.01065	0.00074	0.00354	0.00228	0.0	0.0	0.00522	0.00501	0.00372	0.00184	0.02612	0.06936	0.03466	0.00388	0.96929	0.01014	0.01888	0.01342	0.03123	0.01598	0.00403	0.0029	0.04554	0.04082	0.00784
chr13	99081171	99081200	0.02822	0.01167	0.96026	0.00926	0.0	0.00952	0.03387	0.0228	0.01807	0.00323	0.0	0.0	0.00358	0.01172	0.01613	0.01515	0.02947	0.25645	0.01319	0.00893	0.0	0.00855	0.0	0.0	0.01136	0.00781	0.00694	0.0	0.00741	0.03123	0.01399
chr2	171946269	171946339	0.0	0.00526	0.0	0.0	0.0	0.0	0.00312	0.0	0.00161	0.0	0.0	0.0	0.00347	0.0	0.95978	0.03657	0.0	0.07487	0.00204	0.0	0.00758	0.0155	0.0	0.00855	0.0	0.01	0.0	0.00775	0.01149	0.00855	0.01472
chr11	45960244	45960605	0.00417	1.0	0.0	0.00775	0.0122	0.00813	0.01904	0.09149	0.00295	0.0	0.0	0.00833	0.00188	0.0	0.0	0.0	0.01562	0.0771	0.03488	0.00581	0.0	0.01626	0.00952	0.01612	0.0	0.02573	0.0	0.00565	0.00538	0.02204	0.00543
