chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr12	107372162	107372251	0.77591	0.01176	0.09069	0.00775	1.0	0.99306	0.95024	0.09968	0.0067	0.99612	1.0	1.0	1.0	0.99621	0.98091	0.97222	0.99578	0.1331	0.88449	0.97583	0.99026	0.78287	0.99359	0.85793	1.0	0.99561	1.0	1.0	1.0	0.99435	0.98338
chr6	160493087	160493176	0.0	0.0	0.0	0.0	0.03914	0.0	0.00906	0.00227	0.01349	0.03916	0.05911	0.04141	0.01748	0.05534	0.88935	0.0	0.02542	0.17592	0.00278	0.01393	0.04206	0.05035	0.08291	0.05594	0.02604	0.05936	0.02769	0.02564	0.07194	0.02001	0.02308
chr11	64278949	64279041	0.01652	0.0	0.0	0.00877	0.0	0.00833	0.07717	0.0	0.00979	0.03762	0.0283	0.00833	0.01293	0.01775	0.0195	0.04457	0.01515	0.21039	0.10822	0.90622	0.03226	0.01188	0.05529	0.01449	0.0	0.15388	0.01735	0.04184	0.02914	0.05438	0.06636
chr20	6671399	6671598	0.0	0.01911	0.01042	0.00855	0.0	0.01754	0.02158	0.01205	0.00611	0.98949	0.02517	0.0	0.92	0.0	0.02093	0.0	0.0	0.19301	0.0	0.0	0.0	0.0	0.0	0.0	0.01087	0.01136	0.99342	0.0	0.00741	0.0345	0.0
chr2	178144873	178145024	0.00909	0.0	0.01042	0.0	0.01471	0.0	0.03753	0.00569	0.00357	0.00995	0.01515	0.0	0.20583	0.917	0.02479	0.0098	0.08254	0.1821	0.0037	0.0	0.06124	0.03151	0.04167	0.04167	0.0	0.02013	0.0	0.0	0.17614	0.04815	0.05523
chr7	85365463	85365622	0.0	0.00909	0.0	0.0068	0.00862	0.0	0.0135	0.00258	0.00536	0.0	0.0	0.0	0.21511	0.0	0.0273	0.18659	0.0117	0.20356	0.002	0.0	0.94914	0.08293	0.13282	0.20989	0.16897	0.0	0.0	0.0	0.0	0.00926	0.0
chr4	85544885	85545252	0.01394	0.01007	0.00538	0.01026	0.0	0.0	0.00568	0.00074	0.01219	0.0027	0.0	0.00337	0.0	0.01283	0.00189	0.00672	0.00258	0.24657	0.00538	0.00312	0.0	0.02973	0.0	0.01042	0.0	0.0	0.0	0.82663	0.0	0.01058	0.00196
chr19	19214027	19214234	0.29254	0.0	0.0	0.0	0.00658	0.0	0.00074	0.00156	0.00078	0.0	0.00654	0.0	0.00141	0.0	0.0	0.0839	0.21626	0.01463	0.00217	0.00962	0.0	0.0	0.00877	0.0	0.0	0.082	0.0	0.08083	0.97225	0.94967	0.01271
chr10	131592420	131592555	0.00625	0.0	0.0	0.0	0.0	0.0	0.00745	0.0	0.00328	0.00758	0.83077	0.0	0.07038	0.0	0.0	0.33318	0.24616	0.2568	0.0027	0.01613	0.03452	0.11465	0.06091	0.2027	0.02273	0.0	0.0	0.04924	0.01929	0.1765	0.00971
chr1	178469706	178469839	0.0	0.008	0.0	0.0	0.00962	0.13727	0.04637	0.01845	0.00556	0.00407	0.04308	0.03532	0.3733	0.05556	0.0	0.8794	0.04288	0.22907	0.04829	0.08764	0.13357	0.0	0.0	0.01149	0.01136	0.0	0.04262	0.03544	0.02778	0.02774	0.05855
chr11	17909485	17909607	0.01059	0.00556	0.0	0.0	0.0	0.0	0.03409	0.0	0.00132	0.00278	0.00694	1.0	0.00265	0.02974	0.0	0.0	0.0	0.10591	0.27117	0.09034	0.0	0.0	0.01282	0.0	0.0	0.01845	0.0	0.0	0.01312	0.02407	0.02402
chr4	41098349	41098428	0.01853	0.14813	0.0	0.02083	0.90881	0.15556	0.02499	0.01627	0.09953	0.004	0.0	0.0	0.03208	0.05157	0.0	0.04683	0.14427	0.30971	0.0281	0.0	0.0	0.0	0.01282	0.0	0.0	0.01316	0.0	0.12536	0.24941	0.08021	0.0
chr16	70514654	70514792	0.0	0.0746	0.0	0.0	0.00893	0.0	0.02162	0.00216	0.00923	0.1702	0.03333	0.01855	0.01876	0.04293	0.0	0.00901	0.02523	0.08791	0.10097	0.01471	0.0	0.9899	0.98198	0.90107	0.0119	0.0325	0.13615	0.0	0.00741	0.01111	0.1
chr15	26010496	26010610	0.07303	0.02222	0.0303	0.0	0.18681	0.02778	0.04525	0.03296	0.0	0.0	0.0	0.07037	0.06013	0.0	0.09804	0.09055	0.72284	0.28431	0.0	0.0	0.12636	0.0	0.0	0.02222	0.05317	0.14271	0.0	0.02083	0.0	0.01852	0.01488
chr6	52344449	52344565	0.91396	0.0	0.0	0.0	0.00714	0.23492	0.00088	0.0	0.0042	0.0	0.02641	0.0	0.76984	0.00407	0.00242	0.01479	0.01956	0.11689	0.0	0.0049	0.0051	0.0	0.0	0.0	0.00439	0.1891	0.0	0.0	0.0	0.03551	0.0026
chr2	9835419	9835679	0.01462	0.05291	0.01155	0.00483	0.00431	0.01838	0.02887	0.01429	0.00639	0.00362	0.00483	0.02216	0.0319	0.00601	0.0275	0.00982	0.01231	0.72105	0.01265	0.01672	0.16051	0.02665	0.03365	0.04988	0.02045	0.01387	0.0	0.02236	0.00647	0.02446	0.02464
chr2	73320817	73321070	0.02131	0.0	0.0	0.00794	0.03265	0.20662	0.08692	0.00114	0.00561	0.00563	0.94577	0.1339	0.01383	0.06917	0.0	0.17178	0.0142	0.17887	0.28504	0.02077	0.0	0.0	0.0068	0.01042	0.03267	0.01	0.0	0.89607	0.02292	0.05859	0.95242
chr22	23377304	23377488	0.0494	0.89703	0.01111	0.0	0.00806	0.0	0.06132	0.0262	0.00527	0.01541	0.0	0.0	0.00617	0.04124	0.0	0.0	0.0	0.26018	0.0	0.0	0.01763	0.0268	0.0	0.0	0.0	0.0	0.00758	0.0	0.0	0.03927	0.00877
chr17	6141775	6141827	0.23216	0.06655	0.10493	0.05705	0.23714	0.15952	0.20468	0.11642	0.07852	0.0301	0.2125	0.19482	0.07095	0.21382	0.1918	0.20637	0.16903	0.23851	0.94476	0.95828	0.19688	0.24497	0.30464	0.26515	0.10633	0.16011	0.02504	0.13074	0.096	0.16355	0.35283
chr15	91911708	91911819	0.01538	0.0	0.94664	0.0	0.0	0.0	0.0296	0.21239	0.00156	0.0	0.0	0.0	0.00556	0.0	0.0	0.00667	0.0	0.13997	0.00238	0.0	0.05895	0.00813	0.0	0.0	0.0	0.00556	0.0	0.0	0.0	0.00741	0.00575
chr13	98895671	98895688	0.02353	0.0	0.02778	0.02564	0.0	0.0	0.07474	0.01735	0.00512	0.01218	0.0	0.02667	0.03523	0.05519	0.96209	0.10734	0.02222	0.23083	0.0	0.0	0.1064	0.0	0.0	0.0	0.9005	0.00962	0.02083	0.0	0.04615	0.07434	0.40563
chr14	25162144	25162194	0.08449	0.03787	0.0	1.0	0.02048	0.0	0.09938	0.03786	0.81588	0.0119	0.0	0.0	0.01083	0.0	0.05137	0.08808	0.02234	0.11334	0.00333	0.01406	0.01375	0.03064	0.0	0.0119	0.0	0.0	0.0	0.00926	0.00775	0.01149	0.03743
chr2	20768167	20768227	0.83297	0.02857	0.0	0.01075	0.94201	0.21836	0.04233	0.01685	0.02946	0.00455	0.01111	0.0	0.00614	0.02264	0.00585	0.31278	0.96065	0.30773	0.0037	0.10187	0.02213	0.0	0.0	0.0	0.0	0.80317	0.00926	0.0	0.99123	0.96623	0.00538
chr19	46087002	46087012	0.00571	0.0442	0.0	0.0	0.07105	0.03023	0.02578	0.00368	0.01082	0.19335	0.02564	0.0	0.13539	0.00463	0.0715	0.0	0.01639	0.04565	0.01299	0.0	0.06123	0.0101	0.02028	0.0	0.08213	0.01515	0.91987	0.01235	0.00641	0.00794	0.27734
chr15	72462646	72462827	0.04318	0.03157	0.00855	0.01754	0.96534	0.7816	0.01292	0.01421	0.02514	0.93988	0.00813	1.0	0.86348	0.0	0.03016	0.10789	0.05792	0.15561	0.0	0.0	0.27362	0.0	0.01075	0.00725	0.04018	0.07632	0.99519	0.0	0.01249	0.09315	0.00606
chr8	141543900	141544251	0.0	0.07355	0.00444	0.02381	0.00581	0.0	0.02107	0.00342	0.01406	0.02849	0.0	0.0	0.02655	0.83836	0.0	0.01732	0.02363	0.03375	0.29753	0.01577	0.03448	0.91744	0.89801	0.27167	0.00877	0.00352	0.02681	0.00439	0.01266	0.03919	0.00436
chr13	50883092	50883109	0.01212	0.01212	0.0068	0.0	0.00862	0.0	0.10049	0.00694	0.0	0.02063	0.05918	0.2075	0.00258	0.00667	0.03297	0.04722	0.17688	0.21548	0.00217	0.0	0.0421	0.0193	0.09505	0.06725	0.07376	0.36787	0.21711	0.0	0.26944	0.78181	0.30902
chr16	88329126	88329216	0.06779	0.05667	0.0	0.76135	0.0	0.0	0.06423	0.04035	0.21338	0.08537	0.06389	0.07065	0.27667	0.08024	0.0645	0.15882	0.13176	0.9321	0.20381	0.04545	0.1016	0.16604	0.18557	0.04444	0.00962	0.0235	0.06549	0.04181	0.0	0.01333	0.0098
chr20	31412038	31412107	0.01554	0.02152	0.0	0.0	0.05303	0.01235	0.01789	0.00639	0.02049	0.00476	0.94196	0.93797	0.0096	0.00926	0.0	0.01671	0.0	0.01905	0.11991	0.07374	0.0	0.3326	0.85455	0.08592	0.0	0.03099	0.0	0.0317	0.02944	0.01282	0.09436
