chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr17	17295525	17295720	0.03522	0.96828	0.99634	0.9774	0.04418	0.03248	0.04676	0.9732	0.95706	0.01035	0.0	0.0	0.00425	0.00931	0.03765	0.00824	0.02231	0.97424	0.01131	0.0169	0.02041	0.0	0.0	0.0	0.0	0.04495	0.00294	0.0	0.00538	0.03529	0.01709
chr8	116230195	116230202	0.01048	0.0	0.0	0.01515	0.0	0.0	0.03124	0.01193	0.0	0.01475	0.0	0.00833	0.06102	0.03421	0.20255	0.02245	0.01111	0.20933	0.00641	0.0162	0.97822	0.09684	0.03333	0.11825	0.30985	0.00735	0.00595	0.00877	0.0	0.0	0.00439
chr10	27104892	27104969	0.09919	0.02279	0.01235	0.01333	0.0	0.0	0.0192	0.00208	0.00719	0.98585	0.00926	0.0	0.01221	0.0	0.0	0.0101	0.0	0.0754	0.01439	0.02488	0.04345	0.01111	0.0	0.0	0.01042	0.05809	1.0	0.0	0.0	0.0119	0.12127
chr17	38700428	38700643	0.00829	0.0097	0.00855	0.00725	0.19995	0.07211	0.01086	0.01056	0.0	0.02816	0.0	0.0	0.03311	0.01852	0.93037	0.02606	0.00709	0.16892	0.0	0.00641	0.02699	0.0	0.0	0.0	0.0	0.00391	0.00641	0.0	0.0	0.02564	0.01385
chr22	26149485	26149742	0.0	0.00392	0.02222	0.04655	0.0049	0.0	0.0146	0.01033	0.00818	0.00145	0.0	0.0101	0.00218	0.88592	0.0081	0.00269	0.00347	0.12962	0.00135	0.0	0.03068	0.00823	0.0	0.00694	0.0	0.0	0.0	0.0	0.0	0.00422	0.0
chr3	183408133	183408457	0.00841	0.0	0.0	0.0	0.00556	0.0	0.01693	0.00068	0.00305	0.0	0.0	0.0	0.00174	0.01319	0.0	0.01488	0.09581	0.13146	0.00175	0.0	0.00379	0.00595	0.00617	0.0	0.0	0.0	0.0	0.83568	0.02727	0.0182	0.02784
chr22	38277327	38277541	0.0	0.0	0.0	0.0	0.01087	0.0	0.01161	0.00563	0.00122	0.00813	0.04587	0.0	0.00317	0.0	0.0	0.0	0.0	0.02919	0.11435	0.94518	0.0	0.0	0.00952	0.0	0.0	0.00833	0.0061	0.0	0.00952	0.0	0.0
chr10	3197360	3197515	0.0	0.00588	0.0	0.0	0.0	0.02564	0.00087	0.0	0.0	0.0	0.0	0.03922	0.86973	0.0	0.0	0.0	0.0	0.08272	0.0	0.0	0.0	0.01111	0.0	0.0	0.0	0.01862	0.0	0.0	0.0	0.0	0.00725
chr1	246101248	246101591	0.07237	0.0	0.0	0.00427	0.05343	0.01525	0.02469	0.00285	0.00144	0.00418	0.0122	0.16723	0.0077	0.00494	0.0	0.0	0.018	0.19302	0.04268	0.0	0.00957	0.0	0.01149	0.00565	0.00965	0.21011	0.00575	0.10107	0.97033	0.87792	0.02902
chr19	15944725	15945040	0.0	0.01238	0.0	0.0	0.0061	0.01075	0.03751	0.0085	0.00119	0.0	0.85891	0.0	0.0	0.02405	0.0	0.0117	0.00407	0.07926	0.00152	0.00676	0.03417	0.00794	0.01646	0.0216	0.0061	0.0	0.0	0.0	0.0	0.0	0.0
