chr	start	end	adipocytes	aorta_endothel	bladder_epithelial	blood_b	blood_granulocytes	blood_monocytes	blood_nk	blood_t_cd4	blood_t_cd8	breast_basal_epithelial	breast_luminal_epithelial	colon_endocrine	colon_epithelial	endometrium_epithelial	fallopian_epithelial	fibroblast	gastric_epithelial	heart_cardiomyocyte	kidney_glomerular_endothel	kidney_glomerular_podocytes	kidney_tubular_endothel	kidney_tubular_epithelial	liver_hepatocytes	lung_alveolar_endothel	lung_alveolar_epithelial	lung_bronchus_epithelial	macrophage	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	pancreas_endothel	prostate_epithelial	saphenous_vein_endothel	skeletal_muscle	small_int_epithelial	smooth_muscle	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial
chr16	74291169	74291200	0.15817480011028398	0.025	0.08078403078403078	0.990909090909091	0.989247311827957	0.9181286549707602	1.0	0.9606761854130277	0.9436454299588174	0.0353219696969697	0.20153985507246377	0.04468864468864469	0.026157407407407407	0.0	0.0	0.2955019055019055	0.02959868807822024	0.008333333333333333	0.015151515151515152	0.022149600580973133	0.011904761904761904	0.01075268817204301	0.03848522167487684	0.0555984555984556	0.0	0.0	0.9375056484733905	0.9684385382059801	0.008608058608058609	0.013157894736842105	0.0	0.03675213675213675	0.03333333333333333	0.07222222222222223	0.008064516129032258	0.0	0.0125	0.03365384615384615	0.28195937873357224	0.02470238095238095	0.27252385928247996	0.0	0.012820512820512822	0.06317204301075269
chr18	47360963	47361134	0.08311229000884174	0.0	0.0	0.0	0.0	0.03333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0049261083743842365	0.05765165126500825	0.0	0.0	0.013888888888888888	0.0	0.0	0.9418012709913272	0.0	0.07768031189083821	0.0	0.013031275060144346	0.05252525252525253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007692307692307693	0.0	0.007246376811594203	0.0
chr20	42217110	42217860	0.0	0.0	0.001941747572815534	0.001379310344827586	0.01400362748999765	0.0036630036630036634	0.0026246719160104987	0.002824074074074074	0.003748779205168658	0.0	0.003115264797507788	0.005806595697163702	0.003654873164218958	0.00202020202020202	0.0	0.03757425177067473	0.008704031658577114	0.00460742562607699	0.007221376627769322	0.00827236035569369	0.003584229390681004	0.020093329044735694	0.16863719921175244	0.0029239766081871343	0.006593470431044498	0.0024691358024691358	0.003549449489553656	0.057632627618602376	0.0006802721088435374	0.0	0.9408344579397212	0.006060606060606061	0.009290811125673511	0.012084118016321406	0.03614620275308941	0.0045045045045045045	0.0	0.0	0.004545454545454545	0.005545193391761669	0.04063269121158375	0.0	0.0026455026455026454	0.009051640458163463
chr7	30296022	30296314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029211087420042644	0.0014925373134328358	0.0	0.0	0.9603672189879088	0.9728911406749825	0.0	0.0	0.035639999174594005	0.0028042328042328043	0.16504656460285264	0.0	0.0	0.0	0.0	0.002849002849002849	0.0	0.0	0.0	0.010165290144964942	0.08017092879691855	0.12995744449522167	0.013888888888888888	0.056328971094415856	0.0	0.0043859649122807015	0.0	0.0	0.0	0.0	0.0	0.0	0.8855678875648823	0.03601218059049384	0.003472222222222222	0.0	0.0
chr3	194109864	194110213	0.00944138473642801	0.058823529411764705	0.0027777777777777775	0.0	0.0	0.0	0.004830917874396135	0.0031746031746031746	0.0035817077070674766	0.0	0.0043859649122807015	0.027777777777777776	0.053890546495476546	0.004329004329004329	0.005747126436781609	0.024280764199087774	0.0027734711455641692	0.002824858757062147	0.014898989898989898	0.003703703703703704	0.004115226337448559	0.00392156862745098	0.004524886877828055	0.02666240409207161	0.0	0.0	0.007431693989071038	0.1770623444352258	0.05068222139554046	0.9169113309609089	0.010381052101734192	0.0	0.0	0.006535947712418301	0.00775375939849624	0.024390243902439022	0.010624538063562453	0.011678899506070256	0.012579113924050634	0.07459037378392216	0.01260551678298438	0.0	0.007707386616769135	0.0045662100456621
chr13	94420918	94420950	0.03492859630790666	0.014705882352941176	0.007407407407407407	0.0	0.007751937984496124	0.061892177589852014	0.0	0.006481481481481481	0.010896057347670251	0.0	0.008771929824561403	0.0	0.0196078431372549	0.011111111111111112	0.0	0.02774258421317245	0.027610189374895257	0.927665544332211	0.04604604604604604	0.016470588235294115	0.0	0.0	0.0036231884057971015	0.0196078431372549	0.0	0.0	0.02477189479812849	0.20231481481481484	0.04515998929092117	0.03415787841191067	0.0	0.007407407407407408	0.0	0.0	0.02663690476190476	0.01075268817204301	0.0	0.02627045650301464	0.0	0.012244897959183673	0.004545454545454545	0.0	0.0	0.0
chr16	16188201	16188394	0.0	0.0	0.015384615384615385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011494252873563218	0.03131469979296066	0.0	0.0	0.009303721488595438	0.0	0.0	0.0	0.016666666666666666	0.0	0.0	0.011904761904761904	0.0	0.00980392156862745	0.0	0.005434782608695652	0.13061400270702594	0.0037037037037037034	0.0	0.011363636363636364	0.0	0.0	0.0	0.011363636363636364	0.0	0.0	0.0	0.0	0.0	0.007142857142857143	0.8494397759103641	0.0	0.06333333333333334
chr19	39673526	39673720	0.0	0.012195121951219513	0.005714285714285714	0.01	0.0	0.009523809523809523	0.011904761904761904	0.00804093567251462	0.02101819233398181	0.0	0.0	0.011494252873563218	0.004878048780487805	0.022222222222222223	0.00980392156862745	0.015444015444015444	0.9492267832309113	0.016885553470919325	0.015579710144927537	0.0	0.025641025641025644	0.013888888888888888	0.005050505050505051	0.0	0.0	0.007936507936507936	0.013082107843137254	0.24218136859646297	0.0025	0.0	0.23147460098679612	0.0	0.0	0.014814814814814815	0.010869565217391304	0.0	0.015476190476190477	0.010101010101010102	0.0	0.00641025641025641	0.041326530612244894	0.019675925925925927	0.0	0.006666666666666667
chr9	2170186	2170736	0.0	0.0	0.1328464658004552	0.0	0.04782294109248598	0.0036630036630036634	0.0	0.0	0.0	0.007431693989071038	0.006734006734006735	0.0	0.002666666666666667	0.0	0.0	0.008644956156693246	0.0	0.0026041666666666665	0.004166666666666667	0.0	0.0	0.004115226337448559	0.001984126984126984	0.007147067491895078	0.057785178421854926	0.8433484162895928	0.008007948303785116	0.1361802453967358	0.06450455209093979	0.0026595744680851063	0.0020325203252032522	0.0	0.0	0.0	0.008928571428571428	0.005952380952380952	0.12160507391014058	0.03713689629369906	0.005747126436781609	0.0	0.008947368421052631	0.0	0.974814665502027	0.9418008931150164
chr12	96307658	96307686	0.0	0.0	0.012452107279693486	0.0	0.0	0.0	0.0	0.003333333333333333	0.012608058608058609	0.020833333333333332	0.023809523809523808	0.008333333333333333	0.0	0.8369864902122967	0.06368563685636856	0.08110357779475427	0.010723648200962175	0.0	0.0	0.013888888888888888	0.0	0.0	0.0	0.017999064983637212	0.00980392156862745	0.03060427198358233	0.0	0.2932098765432099	0.019770010395010397	0.013157894736842105	0.09138176638176637	0.036393713813068655	0.05423803249890206	0.027777777777777776	0.02851851851851852	0.0	0.034254992319508445	0.0	0.0125	0.0	0.05944055944055944	0.0	0.07269119769119768	0.09166666666666667
chr3	179449170	179449589	0.0	0.0	0.006153846153846154	0.0	0.0	0.007407407407407408	0.0	0.0	0.0	0.0	0.0658290457248015	0.0	0.002666666666666667	0.0	0.0	0.0	0.0012919896640826874	0.00196078431372549	0.0040650406504065045	0.04825093930893534	0.0	0.06327636125898944	0.001851851851851852	0.003875968992248062	0.9632289358733127	0.17759970924877652	0.0038955026455026456	0.0826379083694435	0.015528688166609331	0.0	0.0	0.0	0.0	0.006060606060606061	0.012082572529924934	0.0	0.03260869565217391	0.0	0.45272525027808674	0.0	0.0	0.02487562189054726	0.0	0.025252525252525252
chr6	7892272	7892428	0.019047619047619046	0.04224137931034483	0.005263157894736842	0.02185880292523608	0.0	0.011904761904761904	0.009259259259259259	0.0032258064516129032	0.006142728093947606	0.0	0.0	0.0	0.0047619047619047615	0.022743734608141386	0.7648181187431856	0.03134321653189578	0.007806243064601727	0.0043859649122807015	0.009009009009009009	0.09157754010695186	0.010101010101010102	0.12846560846560848	0.009324009324009324	0.006802721088435374	0.0	0.0	0.013539160652232025	0.12252854358117515	0.002564102564102564	0.014928698752228164	0.01509009009009009	0.009259259259259259	0.0	0.033011272141706925	0.11632775119617225	0.013888888888888888	0.0	0.006944444444444444	0.0	0.0	0.03512820512820512	0.0	0.0	0.017556017556017555
chr21	43531012	43531129	0.0	0.0	0.017391304347826087	0.008333333333333333	0.0	0.0	0.04301075268817204	0.019294429708222812	0.025233942343782158	0.8365800865800865	0.15412186379928314	0.018518518518518517	0.0	0.0	0.0	0.08982921840064698	0.012647175690653953	0.011965811965811965	0.01075268817204301	0.039825422804146214	0.022857142857142857	0.008547008547008546	0.013534451893279996	0.0	0.0070921985815602835	0.007575757575757576	0.0020161290322580645	0.13826694705591291	0.05776443888071185	0.017857142857142856	0.017448512585812356	0.0	0.0	0.0	0.016666666666666666	0.0	0.011904761904761904	0.025641025641025644	0.12797619047619047	0.0	0.04099846390168971	0.008333333333333333	0.1492374727668845	0.007936507936507936
