chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr3	13456141	13456354	0.05103	0.92364	0.94324	0.8469	0.01923	0.07576	0.07177	0.88358	0.94092	0.01895	0.08053	0.0	0.09837	0.0	0.04112	0.03341	0.04725	0.96396	0.00333	0.0	0.01136	0.0119	0.01449	0.01515	0.0	0.0	0.0962	0.0	0.03704	0.03255	0.05128
chr2	70497145	70497371	0.0	0.0	0.0	0.01235	0.0119	0.01075	0.00313	0.00959	0.00278	0.00427	0.0259	0.0	0.0	0.0	0.88965	0.0	0.00741	0.11207	0.005	0.0	0.0	0.01282	0.0	0.0	0.0	0.0	0.01136	0.0	0.01389	0.0	0.02151
chr7	968882	969097	0.0	0.01876	0.0	0.15663	0.0	0.0	0.01623	0.00635	0.01171	0.00208	0.0	0.0	0.00313	0.01515	0.0136	0.00629	0.0	0.20832	0.05594	0.84522	0.0	0.0118	0.01262	0.0	0.0	0.00362	0.0	0.0	0.00654	0.0	0.00298
chr2	208697237	208697464	0.01111	0.00513	0.0155	0.0	0.0	0.0	0.0044	0.01023	0.0	0.99762	0.0	0.0	0.02626	0.00972	0.20954	0.0	0.0068	0.21204	0.0	0.00568	0.00862	0.03712	0.01361	0.01587	0.0	0.015	0.98495	0.0	0.0	0.0224	0.0
chr7	151429270	151429541	0.00408	0.0	0.00813	0.0155	0.0	0.0	0.00892	0.0	0.00608	0.0	0.07248	0.0	0.0	0.88419	0.02904	0.0	0.0	0.17772	0.006	0.0	0.01515	0.0	0.00794	0.0	0.00833	0.0	0.0	0.0	0.09631	0.02052	0.01816
chr1	201097589	201097736	0.0125	0.41092	0.0	0.07313	0.0	0.0	0.0358	0.03837	0.07491	0.0	0.0	0.0	0.03029	0.01658	0.00463	0.02439	0.00606	0.18365	0.13454	0.02691	0.95296	0.01852	0.01587	0.01754	0.02893	0.00658	0.0	0.00794	0.04008	0.01984	0.01221
chr11	44837290	44837396	0.0	0.0	0.0	0.0	0.01923	0.0	0.00769	0.02235	0.005	0.0	0.0	0.23219	0.04251	0.09744	0.0	0.14355	0.05263	0.28241	0.02917	0.0	0.04722	0.0	0.0	0.0	0.0	0.01042	0.0	0.94872	0.0	0.05128	0.06338
chr1	97932668	97932736	0.05537	0.024	0.0	0.0	0.0	0.0	0.01515	0.01478	0.00727	0.01415	0.22174	0.0	0.91677	0.0	0.07552	0.0384	0.12514	0.23044	0.0	0.00641	0.1815	0.15036	0.0	0.01042	0.03354	0.03627	0.02125	0.00813	0.02205	0.0	0.00617
chr19	39766779	39767161	0.01161	0.0	0.00476	0.0	0.00781	0.0	0.03521	0.00938	0.01107	0.03025	0.00901	0.02143	0.0051	0.00427	0.00287	0.00575	0.30747	0.26314	0.00425	0.0	0.00556	0.00758	0.0	0.0	0.00439	0.01398	0.0051	0.0	0.94736	0.95879	0.00249
chr2	189308452	189308507	0.00645	0.0	0.01835	0.0	0.0	0.0	0.01067	0.0071	0.00663	0.0	0.91304	0.03505	0.00556	0.0	0.02049	0.00775	0.0	0.20172	0.0	0.0	0.0	0.0	0.02381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16515
chr3	170725577	170725691	0.0125	0.03333	0.0	0.04444	0.02273	0.0	0.02098	0.02708	0.05076	0.0	0.0	0.0	0.00654	0.01538	0.0	0.84689	0.16917	0.41055	0.0	0.0	0.04423	0.0	0.0	0.0	0.0	0.025	0.0	0.14239	0.09524	0.0	0.0
chr9	79631344	79631882	0.87275	0.93001	0.99517	0.99124	0.97261	0.97994	0.99134	0.99436	0.97352	0.99711	0.9041	0.26951	0.99214	0.99848	0.9977	0.99547	0.98781	0.99429	0.99458	0.98385	1.0	0.99239	0.98021	0.99543	0.9951	0.94302	0.99091	0.99346	0.99099	0.98346	0.98345
chr10	90701458	90701577	0.03747	0.0	0.0	0.0	0.87336	0.09015	0.05965	0.00104	0.0	0.00546	0.02151	0.00575	0.01713	0.03484	0.0045	0.01706	0.01923	0.1656	0.00175	0.0	0.06883	0.01078	0.00725	0.00901	0.0	0.02652	0.0	0.00575	0.0	0.00617	0.01415
chr13	49607464	49607557	0.0	0.0	0.03598	0.0	0.01562	0.0	0.04736	0.00964	0.08567	0.2267	0.01852	0.0	0.05527	0.0519	0.0	0.0	0.02857	0.3324	0.16767	0.08868	0.08444	0.93317	1.0	0.82297	0.01471	0.01087	0.10341	0.0	0.09386	0.01754	0.0098
chr16	69028622	69028777	0.07816	0.0	0.0	0.0	0.0	0.0	0.00266	0.00285	0.0	0.0	0.03233	0.0	0.022	0.0	0.0	0.27987	0.9109	0.12868	0.0	0.0	0.0	0.0	0.0	0.0	0.01389	0.01429	0.0	0.0	0.02336	0.25735	0.00388
chr6	3252887	3253188	0.7405	0.01483	0.03612	0.04488	0.0	0.00855	0.04383	0.10482	0.02386	0.01123	0.00498	0.00565	0.11162	0.0	0.00414	0.0	0.00787	0.27647	0.04845	0.00278	0.01318	0.0	0.0	0.00725	0.0041	0.14769	0.0	0.0	0.23513	0.0387	0.03175
chr18	436226	436249	0.0087	0.0	0.0	0.01754	0.0	0.01754	0.01117	0.00334	0.01776	0.02309	0.00833	0.01149	0.01429	0.0	0.01046	0.0	0.01235	0.37608	0.09184	0.97593	0.00625	0.06844	0.03799	0.11587	0.02524	0.06445	0.01875	0.0	0.00952	0.0	0.82734
chr16	66915945	66916205	0.00923	0.01244	0.03234	0.00694	0.00926	0.01449	0.01619	0.00573	0.01512	0.02137	0.00926	0.00833	0.00768	0.04464	0.01352	0.0	0.0	0.80161	0.00856	0.00556	0.0291	0.0172	0.00952	0.0	0.0	0.01282	0.00455	0.00833	0.00654	0.01149	0.02224
chr3	24239397	24239430	0.00455	0.0	0.0	0.00901	0.30494	0.94709	0.06549	0.00605	0.00357	0.04113	0.05208	0.0	0.03309	0.23646	0.02584	0.02007	0.0098	0.11422	0.03482	0.00625	0.96759	0.0	0.08817	0.0873	0.87483	0.02785	0.01974	0.12494	0.01111	0.025	0.36265
chr17	38177051	38177285	0.00408	0.0	0.80808	0.0	0.00714	0.0	0.05314	0.01928	0.00562	0.02164	0.03792	0.01245	0.00646	0.0	0.00641	0.0	0.00891	0.05176	0.0	0.0	0.0	0.00565	0.0	0.0	0.0	0.00822	0.0	0.0	0.02008	0.05068	0.0
chr5	179678112	179678574	0.00317	0.01143	0.00766	0.0	0.00756	0.0077	0.05481	0.00156	0.00539	0.00388	0.0	0.01064	0.00352	0.83592	0.00389	0.00513	0.00629	0.13338	0.71945	0.09937	0.00694	0.00763	0.00463	0.00606	0.01489	0.01	0.0	0.01198	0.00789	0.01796	0.00974
chr1	16008520	16008819	0.11524	0.80984	0.02008	0.0	0.00581	0.00529	0.0906	0.11644	0.00601	0.02122	0.05476	0.05653	0.01255	0.00613	0.00235	0.0	0.0	0.09457	0.01297	0.0	0.01889	0.0	0.00855	0.0	0.00439	0.01638	0.00338	0.0	0.03357	0.02504	0.01371
chr1	22141512	22141717	0.01916	0.11274	0.01389	0.81239	0.0	0.00667	0.01549	0.03726	0.17487	0.01789	0.0	0.01996	0.21107	0.00617	0.0	0.03769	0.02565	0.20343	0.34197	0.00568	0.0	0.00775	0.0	0.0	0.0	0.01222	0.0	0.0	0.00966	0.00981	0.00162
chr1	12041786	12041997	0.87065	0.0	0.10087	0.0	0.89904	0.95455	0.04456	0.02105	0.00185	0.03099	0.01389	0.00709	0.06245	0.09545	0.00575	0.04684	0.96566	0.02503	0.04075	0.01	0.04626	0.03929	0.02459	0.01042	0.00806	0.73865	0.09786	0.0	0.98482	0.98485	0.07303
chr17	48845052	48845174	0.0	0.0	0.0	0.0	0.0	0.0	0.00309	0.00579	0.00185	0.2631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15344	0.0	0.0	0.0	0.00758	0.0	0.0	0.0	0.0	0.92952	0.0	0.0	0.0	0.0
chr21	43650449	43650560	0.00769	0.0	0.0	0.0	0.1186	0.01149	0.02441	0.0	0.00185	0.0119	0.33204	0.0	0.0	0.02308	0.00505	0.0	0.04848	0.06786	0.0292	0.2093	0.00714	0.20268	0.92479	0.19359	0.0	0.33558	0.0	0.0	0.0	0.01626	0.04136
chr1	236103708	236103857	0.01111	0.01212	1.0	0.00741	0.0	0.0	0.05407	0.90232	0.00517	0.00559	0.0	0.0	0.0	0.10116	0.08081	0.0	0.0	0.2079	0.00691	0.00806	0.00926	0.01586	0.01704	0.0	0.00439	0.0	0.0	0.0	0.0	0.0	0.0
chr15	56577257	56577368	0.07158	0.06715	0.0	0.09091	0.24167	0.05556	0.07469	0.05191	0.13857	0.02115	0.0	0.0	0.0	0.06549	0.05682	0.02083	0.0	0.27893	0.04167	0.0	0.0	0.0	0.03333	0.04167	0.02273	0.1736	0.0	0.02778	0.80014	0.16732	0.0
