chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr1	9075737	9075938	0.03021	1.0	0.98851	0.99435	0.00781	0.00741	0.05709	0.94139	0.95176	0.00781	0.0	0.01333	0.01066	0.01521	0.03578	0.00546	0.00667	0.96395	0.00943	0.0	0.00926	0.0	0.0	0.0101	0.0	0.00581	0.0	0.00709	0.00575	0.04097	0.02875
chr19	13303265	13303395	0.0	0.0	0.0	0.0	0.0	0.0	0.00242	0.0	0.0	0.07652	0.04839	0.0	0.01445	0.0	0.94941	0.02564	0.0	0.22153	0.0027	0.01562	0.00781	0.01149	0.0	0.0	0.0	0.01515	0.04443	0.00952	0.04845	0.10236	0.0
chr10	79936799	79937096	0.0026	0.0	0.0	0.01104	0.00946	0.0163	0.01277	0.00243	0.00155	0.03904	0.03342	0.0	0.003	0.0	0.0	0.0	0.00764	0.14751	0.21623	0.97861	0.02751	0.0	0.0049	0.0	0.00953	0.00893	0.06981	0.0	0.0	0.0122	0.01912
chr8	121002663	121002708	0.02372	0.0125	0.00794	0.0	0.00893	0.0	0.02114	0.00314	0.02426	0.92372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11322	0.00572	0.00714	0.0	0.00813	0.0	0.0	0.0	0.0	0.8817	0.0	0.00694	0.0	0.0
chr12	120761099	120761138	0.0	0.01	0.0	0.02822	0.0	0.0	0.01386	0.0	0.02211	0.0356	0.0	0.0	0.0	0.0	0.00505	0.0	0.0	0.11292	0.00526	0.0	0.9654	0.0	0.01333	0.0	0.03556	0.00806	0.0	0.0	0.0	0.02564	0.0
chr2	138792324	138792355	0.00625	0.00952	0.01774	0.0119	0.08153	0.0	0.07936	0.01819	0.03104	0.00733	0.0	0.01111	0.00549	0.96611	0.0	0.04581	0.0	0.27659	0.0	0.0	0.02793	0.03153	0.00901	0.0101	0.00893	0.02008	0.02083	0.14238	0.0	0.0	0.04141
chr14	100774234	100774334	0.0369	0.0	0.00741	0.0	0.0	0.02564	0.02219	0.02042	0.00357	0.03823	0.1176	0.03143	0.04903	0.00981	0.01667	0.05675	0.15706	0.11301	0.00975	0.01923	0.00758	0.0	0.03333	0.0	0.0119	0.09575	0.13824	0.83349	0.02102	0.08013	0.08136
chr6	2349350	2349404	0.0	0.0	0.0	0.0	0.0	0.0	0.00741	0.00184	0.0	0.13026	0.0	0.0	0.91784	0.0	0.0	0.0	0.0	0.1397	0.00435	0.00676	0.02381	0.01587	0.0	0.0	0.0	0.0	0.00735	0.0	0.0	0.0	0.0
chr4	189914749	189914825	0.04675	0.02715	0.0259	0.0625	0.06066	0.0	0.05357	0.02365	0.02898	0.03473	0.05	0.0	0.0	0.00794	0.10445	0.01333	0.0761	0.37771	0.07085	0.01667	0.20937	0.0	0.0	0.0	0.0	0.0	0.0125	0.0	0.98551	0.96857	0.01905
chr1	100389159	100389265	0.0	0.03636	0.0	0.0	0.025	0.0303	0.05186	0.00781	0.0059	0.00877	0.87879	1.0	0.00741	0.01515	0.01282	0.01587	0.30357	0.26317	0.02054	0.05208	0.01042	0.0	0.0	0.0	0.01667	0.06066	0.0	0.0	0.06528	0.09667	0.08614
