chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr17	65072569	65072695	0.0	0.0	0.0	0.03413	0.0	0.01235	0.03527	0.01592	0.0	0.99086	0.90512	0.29891	0.99076	0.0	0.95678	0.26758	0.09734	0.01389	0.02451	0.0	0.9791	1.0	1.0	0.98551	0.98108	0.1159	0.96979	0.0	0.0	0.0332	0.95297
chr17	79606138	79606479	0.0	0.00526	0.01093	0.0	0.0	0.0	0.00936	0.00313	0.01797	0.02173	0.0	0.01398	0.00336	0.01572	0.00362	0.00982	0.0	0.90763	0.00688	0.01177	0.02381	0.03043	0.03442	0.00629	0.00397	0.00446	0.02641	0.00595	0.01196	0.00595	0.00695
chr20	21239291	21239341	0.0267	0.0	0.0	0.0	0.0	0.01333	0.03146	0.0	0.00983	0.01099	0.01149	0.02341	0.03231	0.01026	0.0	0.00709	0.05303	0.20635	0.00606	0.00781	0.0	0.0	0.0	0.0	0.01136	0.01699	0.00806	0.9787	0.0	0.04876	0.01711
chr13	23932454	23932713	0.0	0.0	0.0	0.0	0.0	0.0	0.00493	0.0	0.00116	0.0	0.0	0.0	0.003	0.92206	0.0	0.0	0.0	0.11469	0.07369	0.0	0.01042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0068	0.0
chr9	92051265	92051357	0.0	0.0	0.0	0.0	0.0	0.0	0.01021	0.0	0.00283	0.0	0.0	0.0	0.0	0.00417	0.0	0.0	0.00758	0.04027	0.07575	0.92579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00725	0.0	0.0
chr9	77479861	77479944	0.0	0.05635	0.98551	0.0	0.0	0.0	0.02861	0.04823	0.00767	0.0	0.0	0.0	0.00529	0.0	0.01111	0.0	0.0	0.09762	0.02857	0.0	0.02083	0.0	0.0	0.0303	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr17	78871390	78871650	0.16539	0.0	0.0117	0.00855	0.0	0.0	0.00458	0.00785	0.00457	0.01066	0.027	0.0	0.00171	0.0	0.00278	0.00966	0.01587	0.14281	0.00299	0.0	0.00735	0.0	0.0068	0.0	0.00439	0.05676	0.00446	0.0	0.87483	0.84291	0.00711
chr8	96154594	96154735	0.00513	0.93981	0.05037	0.0	0.00806	0.03922	0.01729	0.01916	0.0	0.00673	0.00794	0.00877	0.01237	0.0049	0.01046	0.0	0.01647	0.0832	0.02498	0.00521	0.0	0.05901	0.05329	0.0101	0.0	0.0	0.0	0.0	0.02782	0.00694	0.01313
chr1	214549650	214549865	0.0	0.0	0.0	0.0	0.94432	0.2183	0.00441	0.00786	0.00185	0.0	0.0	0.0	0.0	0.0	0.0	0.01587	0.11212	0.19408	0.01206	0.0	0.0	0.00741	0.0	0.0	0.00893	0.0	0.0	0.04798	0.0	0.02151	0.01386
chr4	129396222	129396578	0.0	0.00303	0.0	0.0	0.0	0.0	0.00164	0.00913	0.00582	0.00125	0.0	0.0	0.0	0.0	0.00303	0.96996	0.17766	0.01861	0.0	0.0	0.0	0.00575	0.0	0.0	0.00439	0.0	0.0	0.0049	0.00629	0.0	0.0
chr6	157837735	157838082	0.00408	0.01339	0.0	0.00629	0.0	0.00505	0.01352	0.01113	0.04602	0.00208	0.01538	0.97143	0.00294	0.0026	0.0	0.03574	0.02699	0.1058	0.19503	0.01712	0.04395	0.0	0.01442	0.01449	0.0	0.00532	0.0	0.01282	0.02287	0.04435	0.0
