chr	start	end	adipocytes	aorta_endothel	bladder_epithelial	blood_b	blood_granulocytes	blood_monocytes	blood_nk	blood_t_cd4	blood_t_cd8	breast_basal_epithelial	breast_luminal_epithelial	colon_endocrine	colon_epithelial	endometrium_epithelial	fallopian_epithelial	fibroblast	gastric_epithelial	heart_cardiomyocyte	kidney_glomerular_endothel	kidney_glomerular_podocytes	kidney_tubular_endothel	kidney_tubular_epithelial	liver_hepatocytes	lung_alveolar_endothel	lung_alveolar_epithelial	lung_bronchus_epithelial	macrophage	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	pancreas_endothel	prostate_epithelial	saphenous_vein_endothel	skeletal_muscle	small_int_epithelial	smooth_muscle	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial
chr11	75497561	75497684	0.0	0.018518518518518517	0.8102694714418852	0.023860837438423647	0.0	0.0	0.011904761904761904	0.004313543599257885	0.027028074866310158	0.008333333333333333	0.2169312169312169	0.9938271604938271	1.0	0.8921263278264271	0.22838449309037545	0.03933430225472883	0.9921829663765149	0.0030864197530864196	0.006802721088435374	0.8972630718954249	0.0	0.9608856197565876	0.9570079382982609	0.0	0.8322727272727272	0.10159632034632034	0.023469310953326297	0.21909928361541264	0.0	0.0	0.9855653568564555	0.9912280701754387	0.822398190045249	1.0	1.0	0.04954422271495442	0.7712652462092552	0.0	0.0	1.0	0.111991341991342	0.0	0.18414362237267856	0.01819407008086253
chr16	16141710	16141927	0.035211085211085215	0.0	0.0	0.0	0.0	0.0	0.017777777777777778	0.0	0.0	0.01393188854489164	0.0	0.0	0.003389830508474576	0.011904761904761904	0.009259259259259259	0.03713439671744407	0.0076326326326326315	0.8973953458451939	0.0	0.0228310502283105	0.007751937984496124	0.02040816326530612	0.017290249433106575	0.0	0.0	0.011080586080586081	0.013094171360300392	0.96602053915276	0.00709830866807611	0.005952380952380952	0.0	0.034848484848484844	0.0	0.016770186335403725	0.014705882352941176	0.0	0.0	0.005649717514124294	0.10357142857142856	0.0	0.038627152988855114	0.007936507936507936	0.0	0.015028706518068221
chr15	90965139	90965336	0.147008547008547	0.04464285714285714	0.03205645161290323	0.0	0.0	0.0	0.0	0.0024390243902439024	0.0	0.0	0.16771159874608152	0.026854219948849106	0.0	0.020276497695852533	0.0	0.018740399385560675	0.003003003003003003	0.0	0.0	0.04151404151404151	0.0	0.0474537037037037	0.009941520467836256	0.0	0.12686202686202686	0.05192614403140719	0.0	0.17869087434304823	0.0	0.007352941176470588	0.08053520553520553	0.0	0.0	0.0	0.021701388888888888	0.0	0.008620689655172414	0.009523809523809523	0.03869047619047619	0.0	0.06587455954897817	0.9901960784313726	0.0	0.029148629148629146
chr10	22908396	22908523	0.013888888888888888	0.0	0.02490842490842491	0.1048444976076555	0.011494252873563218	0.0	0.015873015873015872	0.016090250329380763	0.03355173993322661	0.011363636363636364	0.009009009009009009	0.008771929824561403	0.016666666666666666	0.012345679012345678	0.0	0.05009012151869295	0.0035842293906810036	0.007936507936507936	0.060405643738977076	0.09903381642512077	0.015151515151515152	0.018532818532818532	0.0	0.0	0.008333333333333333	0.055907916373032655	0.015714285714285715	0.06864197530864198	0.0622113693537256	0.9389204545454546	0.0	0.0	0.0	0.016666666666666666	0.0	0.03333333333333333	0.0	0.0	0.03807471264367816	0.02	0.011428571428571429	0.0	0.009523809523809523	0.04726754726754726
chr14	102676909	102677377	0.3338021194178386	0.006756756756756757	0.006299603174603175	0.020039058195486882	0.952995642701525	0.13943753154695282	0.01766233766233766	0.005975126171593367	0.002397163120567376	0.0	0.0	0.0	0.0	0.0	0.0	0.0049959871589085065	0.002203676430480554	0.0034589186888037463	0.012048192771084336	0.0	0.0	0.0	0.009394654088050314	0.0	0.0057084309133489455	0.0	0.11099557277815614	0.0693287313862535	0.0011904761904761904	0.002976190476190476	0.006485459352280238	0.0	0.0	0.0	0.0	0.004830917874396135	0.0	0.0035460992907801418	0.14598908870478883	0.0	0.0	0.0	0.0030303030303030303	0.0
chr15	100055770	100055858	0.016666666666666666	0.0	0.011616161616161616	0.9092632955536182	0.0	0.014492753623188406	0.0	0.0	0.0023809523809523807	0.005952380952380952	0.022244691607684528	0.022222222222222223	0.050069001207521134	0.015151515151515152	0.0	0.06944519519831684	0.0020964360587002098	0.0	0.0	0.0	0.0	0.008771929824561403	0.0226758535582065	0.0	0.005649717514124294	0.0196078431372549	0.028782330224407293	0.19001047261916826	0.0	0.0043859649122807015	0.03883228840125392	0.0	0.0	0.00980392156862745	0.0	0.02150537634408602	0.0	0.0	0.022001934235976787	0.1109438775510204	0.017721186035389764	0.03924646781789639	0.006944444444444444	0.05868918315726826
chr14	91590082	91590246	0.013198757763975154	0.014705882352941176	0.036587079276154906	0.0064516129032258064	0.026470588235294117	0.006535947712418301	0.0	0.0	0.007692307692307693	0.015625	0.0196078431372549	0.0	0.010668563300142247	0.022988505747126436	0.0	0.013155786042910261	0.0	0.00635439360929557	0.0	0.005847953216374269	0.0	0.0	0.00954861111111111	0.0	0.022856436866814923	0.17560039756836096	0.005604288499025341	0.1504546405676349	0.004421768707482993	0.005208333333333333	0.004098360655737705	0.0	0.0	0.0	0.006756756756756757	0.0	0.0867698091382302	0.0	0.021739130434782608	0.0	0.01907859078590786	0.015537488708220415	0.8306856187290971	0.9357088122605365
chr1	113323098	113323205	0.0	0.03571428571428571	0.0	0.010706932052161977	0.0	0.0	0.0	0.007417582417582417	0.009458874458874458	0.0	0.0	0.0	0.005555555555555555	0.0	0.9795482295482296	0.007948205074218338	0.0	0.0	0.16857388950412208	0.09885204081632652	0.2777777777777778	0.061752683236059196	0.005208333333333333	0.2676841085271318	0.0	0.0	0.0	0.10393727060393727	0.002857142857142857	0.0	0.011574074074074073	0.0353251084958402	0.0	0.0	0.005681818181818182	0.012345679012345678	0.007352941176470588	0.0	0.15827922077922077	0.0	0.04658005791434773	0.011111111111111112	0.005847953216374269	0.0
chr21	40367135	40367170	0.15779030910609856	0.05263157894736842	0.0590909090909091	0.0803921568627451	0.06613756613756613	0.07745571658615137	0.014492753623188406	0.0	0.03180869854782899	0.8672530511060259	0.13766646088720344	0.08745791245791246	0.08081587807903598	0.0	0.0	0.017722878625134265	0.01063890311202139	0.0	0.10904761904761905	0.010416666666666666	0.08997821350762526	0.0	0.007246376811594203	0.2064373897707231	0.09416748126425545	0.09361135758651286	0.018321371610845294	0.23249913504786068	0.032672530131695285	0.009259259259259259	0.13926282051282052	0.1663183559735284	0.02722222222222222	0.14285714285714285	0.0	0.10317460317460318	0.07200404858299594	0.03469477382520861	0.09347826086956522	0.22379720853858787	0.01597542242703533	0.0	0.025480367585630742	0.07066836951894423
chr5	121898166	121898463	0.0	0.0	0.05725309299079791	0.007272727272727273	0.008130081300813009	0.005847953216374269	0.010121923165401427	0.015579965964078419	0.011826996409944333	0.0	0.0	0.0	0.004081632653061224	0.0040650406504065045	0.00392156862745098	0.00622194706701749	0.0014619883040935672	0.0	0.0	0.0	0.0	0.0044444444444444444	0.010033444816053512	0.0	0.06597402597402598	0.9162626362571942	0.0037446903644086744	0.15732534223740427	0.0	0.0	0.025392662399241345	0.0	0.0	0.0	0.0	0.0	0.2190203710633564	0.005747126436781609	0.03571428571428571	0.00909090909090909	0.05110163907421135	0.0	0.0	0.02007945106536656
