chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr17	59299190	59299298	0.27974	0.72698	1.0	1.0	0.0	0.0	0.03147	0.92631	0.90083	0.0	0.0	0.0	0.0	0.0	0.01852	0.03548	0.02667	0.95079	0.00833	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05601	0.03922	0.01875
chr7	104990185	104990263	0.0	0.0	0.0	0.0	0.0	0.0	0.00488	0.0013	0.0	0.0	0.0	0.0	0.01326	0.0	0.84892	0.0	0.0	0.12483	0.0	0.0061	0.01667	0.0098	0.0	0.01709	0.00992	0.0	0.01226	0.0	0.00694	0.0	0.0
chr5	156186311	156186551	0.00933	0.0216	0.01589	0.00546	0.00521	0.0	0.04738	0.01122	0.00974	0.01032	0.0	0.0	0.03178	0.94647	0.01769	0.02496	0.01111	0.27987	0.07263	0.94402	0.01825	0.01961	0.0	0.0	0.03001	0.0	0.00397	0.00498	0.00444	0.06049	0.01118
chr11	77284114	77284240	0.00541	0.03025	0.0	0.00775	0.0	0.0	0.01083	0.22878	0.01509	0.0	0.0	0.0	0.02349	0.0	0.01104	0.01235	0.00595	0.13884	0.01552	0.01613	0.93652	0.02545	0.03075	0.0	0.06199	0.01214	0.0	0.0	0.00901	0.0098	0.00287
chr19	5847243	5847556	0.0	0.00714	0.0	0.01042	0.0	0.0	0.02071	0.01234	0.01301	0.96806	0.00575	0.0	0.0021	0.0	0.0	0.0	0.0	0.16984	0.00238	0.00543	0.00714	0.02381	0.0	0.01149	0.0	0.0	1.0	0.00855	0.00513	0.00725	0.07418
chr2	26680986	26681112	0.01765	0.00408	0.1231	0.02222	0.0	0.01984	0.02455	0.0276	0.00985	0.0	0.00855	0.03735	0.00195	0.02381	0.00327	0.84164	0.02717	0.2645	0.0	0.0	0.01028	0.0	0.00952	0.0	0.00714	0.0049	0.0	0.92087	0.00469	0.01333	0.02079
chr5	111315925	111316079	0.02142	0.0	0.00641	0.01626	0.0	0.00877	0.00604	0.0	0.01373	0.00227	0.0	0.0	0.92009	0.06536	0.0	0.0	0.0	0.29332	0.03678	0.0	0.01339	0.02588	0.02869	0.02632	0.01231	0.00658	0.04331	0.0	0.0	0.01626	0.00417
chr4	11199410	11199444	0.00513	0.0	0.01389	0.0	0.0	0.0	0.04419	0.01048	0.00748	0.0	0.01754	0.0	0.00844	0.03098	0.01644	0.0	0.34349	0.31371	0.00278	0.00431	0.15028	0.00855	0.02091	0.02597	0.03643	0.0	0.0	0.05882	0.90332	0.94597	0.12238
chr17	74791293	74791432	0.0	0.0	0.0	0.0	0.00926	0.0	0.00704	0.01088	0.00752	0.01183	0.87893	0.0	0.00427	0.0	0.01131	0.02299	0.01619	0.19057	0.0	0.0	0.0375	0.0	0.0	0.01754	0.0	0.01949	0.0061	0.0	0.03886	0.01042	0.0
chr1	169487672	169487738	0.0	0.00667	0.0	0.00833	0.0	0.0	0.02028	0.00464	0.0	0.0	0.0	0.91806	0.07165	0.02157	0.0	0.0	0.00952	0.31208	0.00222	0.0	0.03699	0.0	0.0	0.01235	0.0	0.00758	0.0	0.0	0.0	0.00952	0.01567
chr22	40816301	40816474	0.01902	0.0	0.0	0.0	0.80345	0.02946	0.02434	0.00231	0.00217	0.00303	0.00725	0.01282	0.02694	0.01232	0.00635	0.01852	0.08519	0.08837	0.00708	0.0	0.01291	0.0	0.00855	0.01667	0.01087	0.06583	0.0	0.0	0.35999	0.2902	0.0
chr8	25811355	25811402	0.08915	0.00571	0.0	0.01333	0.02941	0.05556	0.04721	0.02666	0.04508	0.12468	0.02222	0.08947	0.14552	0.01346	0.19318	0.09249	0.09148	0.32795	0.17112	0.08618	0.18333	0.91852	0.95418	1.0	0.21814	0.18449	0.06039	0.02292	0.18964	0.20195	0.21015
chr2	2752343	2752459	0.15266	0.00741	0.01515	0.0101	0.02097	0.12281	0.05999	0.01042	0.02673	0.09767	0.24742	0.01282	0.10356	0.02315	0.07075	0.10586	0.94602	0.39259	0.004	0.0	0.06881	0.05156	0.0	0.02083	0.01087	0.04416	0.04864	0.02444	0.33135	0.23477	0.06734
chr2	142197565	142197598	0.87178	0.01538	0.0243	0.07752	0.0	0.30071	0.08042	0.02628	0.02741	0.00911	0.15035	0.0	0.01042	0.00417	0.09902	0.01235	0.01389	0.31499	0.01633	0.02795	0.07971	0.00775	0.04754	0.03909	0.01136	0.10946	0.0	0.0	0.00952	0.04444	0.29476
chr18	8732975	8733215	0.12639	0.00263	0.01643	0.03622	0.0	0.0	0.01992	0.01478	0.02712	0.04365	0.00483	0.0	0.03966	0.00253	0.20442	0.05623	0.01367	0.09093	0.2136	0.0	0.12969	0.09877	0.00855	0.06256	0.75587	0.01068	0.00403	0.06171	0.00857	0.0193	0.0
chr9	126872726	126872790	0.99556	0.96547	1.0	0.96142	1.0	1.0	0.99268	0.99319	0.94484	0.97179	1.0	0.98198	0.98079	1.0	0.98707	0.97389	1.0	1.0	0.24104	1.0	0.99603	0.93131	0.72577	0.95517	1.0	0.97756	0.97276	1.0	0.98382	0.99259	0.994
chr19	51205492	51205519	0.27894	0.05361	0.03423	0.03709	0.0712	0.0	0.10728	0.03715	0.06293	0.11952	0.22207	0.0199	0.11001	0.09076	0.16061	0.17022	0.13782	0.28386	0.00845	0.0	0.25006	0.12903	0.16397	0.20394	0.06851	0.09421	0.06663	0.84281	0.08767	0.13038	0.84412
chr2	47865528	47865573	0.06297	0.0125	0.0	0.0	0.0	0.04762	0.0963	0.02641	0.05802	0.0119	0.01667	0.02976	0.10657	0.0	0.13054	0.06369	0.04365	0.95	0.00323	0.0	0.12509	0.04842	0.02222	0.05676	0.03736	0.01042	0.03647	0.02899	0.01754	0.18891	0.02674
chr3	176846736	176846808	0.0	0.0	0.98246	0.09583	0.01389	0.0	0.03388	0.03591	0.00455	0.01071	0.0	0.02778	0.00694	0.11111	0.00641	0.01282	0.0	0.01235	0.03225	0.0	0.02122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01667
chr2	233989525	233989627	0.008	0.97008	0.03378	0.00833	0.00758	0.00901	0.06068	0.30558	0.0	0.0	0.01149	0.0	0.00214	0.0	0.00742	0.0	0.0	0.00784	0.01646	0.0291	0.00893	0.0	0.00952	0.0	0.0	0.0	0.0	0.05607	0.0	0.0	0.00855
chr5	1850575	1850662	0.03965	0.07522	0.18017	0.07857	0.97744	0.7899	0.13956	0.10139	0.08996	0.04466	0.0	0.06465	0.03889	0.07869	0.04157	0.09437	0.17368	0.23985	0.11665	0.24359	0.11063	0.20165	0.2	0.17516	0.13421	0.12051	0.02149	0.14914	0.22269	0.14216	0.06325
chr6	164507716	164507818	0.01111	0.00541	0.02174	0.91014	0.00893	0.0	0.01148	0.03767	0.23392	0.0	0.02151	0.0	0.00798	0.0	0.02467	0.0	0.0	0.21842	0.18921	0.01	0.01509	0.01042	0.0	0.0	0.0	0.0	0.01786	0.0	0.0	0.0	0.00439
chr13	114555340	114555641	0.06549	0.0087	0.23004	0.0	0.0	0.0	0.0106	0.09178	0.0081	0.058	0.0	0.01215	0.01182	0.12567	0.19342	0.00498	0.01306	0.18582	0.00179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.94739	0.0	0.00758	0.00794	0.01942
chr1	27670663	27670794	0.85501	0.02053	0.01961	0.05459	0.93252	0.22008	0.02397	0.0066	0.02678	0.0	0.0	0.0	0.0	0.0049	0.0	0.40356	0.93979	0.1409	0.00417	0.0	0.04906	0.01075	0.0	0.0	0.0	0.81155	0.0	0.06791	0.99187	0.98272	0.00521
chr1	44481680	44482203	0.0029	0.00476	0.01819	0.00709	0.01458	0.0	0.06434	0.00649	0.02636	0.00296	0.0068	0.00866	0.00459	0.02704	0.0094	0.0	0.0	0.02376	0.04121	0.90948	0.00234	0.01057	0.83156	0.0	0.00893	0.0	0.0	0.00538	0.00412	0.0	0.00463
chr19	34841118	34841183	0.0	0.0	0.0	0.86785	0.0	0.0	0.00811	0.02913	0.90936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01366	0.0	0.0	0.0	0.13144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00505
chr18	9084452	9084673	0.01611	0.00645	0.16445	0.01793	0.32354	0.16323	0.02345	0.0752	0.04384	0.01484	0.0101	0.0	0.0	0.00813	0.00556	0.0	0.01636	0.14225	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.00556	0.0143	0.0	0.94462	0.11297	0.0
chr6	151354316	151354467	0.0	0.02081	0.00667	0.0	0.0	0.0	0.01123	0.00436	0.0056	0.03172	0.10417	0.00833	0.00449	0.0	0.16793	0.01472	0.02654	0.24075	0.0155	0.01163	0.06731	0.79278	0.85069	0.05712	0.00676	0.00926	0.06153	0.00855	0.01719	0.05095	0.0
