chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr13	114241344	114241459	0.03594	1.0	1.0	1.0	0.0244	0.0	0.06502	0.94181	0.99697	0.01389	0.01333	0.0	0.01152	0.04784	0.02824	0.00617	0.01149	0.99371	0.01776	0.00714	0.0	0.0	0.02444	0.0	0.0	0.01482	0.0	0.00813	0.03333	0.0	0.00379
chr16	58760278	58760990	0.00568	0.0022	0.0023	0.0	0.0025	0.0	0.01144	0.0062	0.00347	0.01188	0.00243	0.01356	0.00669	0.02607	0.85814	0.00633	0.01058	0.06607	0.01529	0.00892	0.00365	0.00242	0.0093	0.01358	0.00325	0.00769	0.00599	0.0024	0.01212	0.02508	0.15468
chr14	103777406	103777639	0.00745	0.00426	0.01041	0.01347	0.03033	0.05104	0.02332	0.00251	0.01636	0.00527	0.0	0.0	0.00802	0.00711	0.00273	0.03064	0.03545	0.051	0.15681	0.84389	0.02183	0.01068	0.01282	0.00952	0.00424	0.01364	0.01098	0.05493	0.0117	0.02838	0.02331
chr6	137306771	137306906	0.01068	0.00833	0.0	0.02117	0.0	0.0	0.0256	0.01621	0.03518	1.0	0.02941	0.0	0.003	0.0	0.03941	0.00741	0.0	0.25093	0.01	0.0	0.00833	0.0	0.0	0.0	0.0	0.01	1.0	0.0	0.0	0.01701	0.0
chr7	116186043	116186554	0.03903	0.00303	0.01526	0.02156	0.0	0.0029	0.04638	0.00589	0.02545	0.0056	0.00805	0.0	0.00746	0.94929	0.00991	0.01121	0.00397	0.2213	0.0027	0.0996	0.02691	0.03024	0.0122	0.01812	0.00883	0.00568	0.00221	0.0	0.0061	0.00231	0.01282
chr3	196387210	196387265	0.03686	0.0	0.0	0.0	0.01471	0.00877	0.00814	0.00184	0.0	0.01793	0.0311	0.00833	0.00585	0.0	0.01861	0.09632	0.01361	0.11947	0.0	0.0	0.97146	0.20879	0.05652	0.11292	0.13899	0.00893	0.02389	0.02151	0.07228	0.08648	0.00417
chr3	69589258	69589301	0.02105	0.0	0.0	0.0	0.0	0.0	0.00555	0.0	0.00572	0.0	0.0	0.0	0.02141	0.06093	0.01117	0.0	0.04792	0.18398	0.05027	0.01697	0.01276	0.0	0.0	0.0	0.0	0.0	0.02236	0.86645	0.00775	0.02188	0.0
chr6	1045225	1045254	0.01467	0.01905	0.03713	0.02538	0.0	0.0	0.03546	0.01314	0.03339	0.00312	0.00926	0.0	0.91859	0.0	0.00556	0.03286	0.03928	0.30527	0.00559	0.00641	0.04606	0.01111	0.0	0.02899	0.02432	0.02964	0.0139	0.0	0.03255	0.01975	0.00694
chr1	6424997	6425079	0.0404	0.0	0.0	0.0	0.0	0.0	0.00777	0.0	0.11856	0.0	0.0	0.0	0.003	0.00926	0.00476	0.00855	0.02186	0.11475	0.005	0.0	0.0	0.0	0.0	0.01667	0.0	0.0	0.00893	0.01282	0.70697	0.71265	0.0
chr2	121210931	121211283	0.00377	0.08094	0.00595	0.049	0.0	0.0	0.01445	0.01605	0.08698	0.01604	0.90448	0.05494	0.00831	0.02369	0.00194	0.00427	0.00761	0.31411	0.00653	0.0	0.00737	0.01846	0.01633	0.01287	0.0	0.0177	0.00373	0.0	0.00965	0.0124	0.11512
chr7	104764814	104765045	0.0	0.0	0.07952	0.0	0.01584	0.05152	0.01011	0.03676	0.00104	0.00309	0.01252	0.0	0.01307	0.00794	0.18565	0.77216	0.03565	0.23093	0.16092	0.01429	0.01087	0.0117	0.0155	0.01361	0.0	0.00521	0.00521	0.05889	0.07788	0.11533	0.00269
chr7	152225262	152225361	0.0	0.0	0.0	0.0	0.0	0.08333	0.03903	0.0	0.00742	0.0	0.01389	0.92399	0.0	0.0	0.0	0.0	0.01852	0.14444	0.01436	0.0	0.0	0.0	0.0	0.0	0.01786	0.02827	0.01562	0.0	0.02381	0.02381	0.0
chr13	19539493	19539558	0.91778	0.88978	0.62879	0.69501	0.10991	0.68283	0.85076	0.74535	0.81518	0.95118	0.93333	0.94048	0.94972	0.88095	0.94797	0.84686	0.91164	0.90094	0.79817	0.91288	0.7611	0.91844	0.93333	0.9134	0.86817	0.88581	0.9046	0.73955	0.89495	0.89912	0.79891
chr2	73518277	73518558	0.99733	0.98368	1.0	1.0	1.0	1.0	0.98822	0.99568	0.98242	0.99649	1.0	0.99157	0.99207	1.0	0.95417	0.9919	0.99749	1.0	0.8414	0.99261	0.99569	0.18827	0.22745	0.23184	0.99342	0.99012	0.99662	0.98734	0.97897	0.99638	0.98943
chr8	72466799	72467001	0.96875	0.9884	0.99291	0.98039	0.80065	0.88189	0.91832	0.99105	0.99222	0.99697	0.97692	0.97996	0.99458	1.0	1.0	0.81903	0.08981	1.0	0.91312	0.97877	0.9845	0.97778	1.0	1.0	1.0	0.82865	0.97857	1.0	0.87115	0.64774	0.81827
