chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr5	175869581	175869614	0.08548	0.07133	0.0	0.0	0.01087	0.0	0.08718	0.00778	0.0042	0.13773	0.93939	0.92302	0.06641	0.07153	0.00463	0.16437	0.08948	0.18426	0.11692	0.00735	0.16891	1.0	1.0	0.89237	0.13224	0.12899	0.02143	1.0	0.02525	0.15873	0.9741
chr2	55477848	55477980	0.01523	0.0	0.89281	0.0	0.01496	0.00877	0.02572	0.06051	0.00384	0.00244	0.0	0.0	0.00505	0.0	0.87587	0.02564	0.03136	0.10421	0.0	0.0	0.0	0.0	0.00901	0.0	0.0	0.0	0.02799	0.00901	0.0	0.03341	0.0
chr3	42208396	42208535	0.00541	0.0	0.0	0.0	0.0	0.0	0.02653	0.0	0.00185	0.0	0.16994	0.0	0.00327	0.0	0.0	0.0	0.0	0.86282	0.06379	0.93634	0.0	0.0	0.02083	0.0	0.0	0.0	0.0	0.0	0.0	0.00952	0.0128
chr1	109843604	109843776	0.00556	0.02326	0.00654	0.03571	0.0	0.00725	0.02747	0.01438	0.03188	0.00233	0.0183	0.00794	0.03678	0.9239	0.00256	0.00483	0.01058	0.2434	0.00196	0.01445	0.0355	0.00694	0.04872	0.0	0.0	0.0	0.0	0.0137	0.00641	0.0	0.27155
chr2	25782058	25782497	0.0	0.0	0.0	0.0	0.0	0.00794	0.00457	0.00289	0.0	0.01097	0.0	0.0	0.00411	0.0	0.0	0.0	0.0	0.17533	0.0	0.0	0.76342	0.00422	0.0	0.01361	0.01887	0.0	0.00891	0.0	0.0	0.00402	0.0
chr13	91964187	91964240	0.15522	0.0	0.0098	0.0	0.00926	0.0	0.08742	0.01259	0.00913	0.96774	0.01282	0.0	0.01021	0.00877	0.00952	0.04902	0.01235	0.32056	0.0	0.0	0.23391	0.03846	0.03175	0.03671	0.0	0.11692	0.02112	0.0	0.0098	0.08315	0.0
chr1	23998395	23998429	0.06226	0.02838	0.03417	0.0	0.02273	0.0479	0.07177	0.02806	0.01723	0.04422	0.12136	0.03187	0.96563	0.05242	0.04727	0.01424	0.04051	0.30704	0.01435	0.08881	0.01951	0.0	0.05178	0.01515	0.02273	0.26795	0.21273	0.05044	0.02968	0.06111	0.01842
chr4	135096672	135096851	0.10909	0.0	0.01765	0.0	0.0	0.0	0.01062	0.0081	0.0	0.00952	0.0404	0.01042	0.01623	0.0	0.00783	0.0	0.02439	0.28304	0.0	0.0	0.0	0.0	0.0	0.01961	0.0	0.00893	0.00962	0.00877	0.99242	0.90438	0.0
chr15	66682015	66682191	0.02857	0.96295	0.01282	0.97321	0.0	0.0	0.03521	0.0462	0.92308	0.0088	0.01307	0.0	0.0072	0.00617	0.01532	0.0	0.02297	0.13326	0.01888	0.01	0.0	0.0	0.0	0.0	0.0	0.00694	0.0	0.0	0.00926	0.0	0.01068
chr1	27333943	27334044	0.01207	0.0	0.01149	0.01905	0.0	0.0	0.02404	0.00281	0.01159	0.0	0.0	0.01852	0.00573	0.0155	0.0134	0.71623	0.02129	0.22593	0.01506	0.02628	0.05248	0.01282	0.0	0.0	0.0	0.00735	0.0	0.06888	0.01533	0.01235	0.01857
chr7	501558	501946	0.0	0.00571	0.0	0.0	0.92323	0.32514	0.04251	0.00784	0.01048	0.0101	0.0098	0.0	0.003	0.0	0.00985	0.00741	0.03101	0.1925	0.00164	0.0	0.0	0.01306	0.00813	0.0202	0.0	0.00926	0.0	0.0	0.04315	0.05029	0.00515
chr17	56884121	56884218	0.04952	0.0	0.0	0.01961	0.0	0.0	0.07379	0.00812	0.11635	0.07403	0.0	0.0	0.08272	0.0	0.06388	0.01754	0.0389	0.40965	0.0	0.0	0.00714	0.01075	0.0	0.0	0.0	0.02873	0.84356	0.0	0.01515	0.03688	0.00833
chr3	150555935	150555985	0.15763	0.0	0.0	0.0	0.0	0.06777	0.01857	0.00741	0.03821	0.0	0.42971	0.0	0.20648	0.00538	0.01607	0.14972	0.95114	0.26587	0.0	0.0	0.02797	0.1353	0.04722	0.02623	0.01851	0.25171	0.00862	0.00877	0.00833	0.1355	0.0
chr9	93280018	93280079	0.74004	0.01261	0.01149	0.00877	0.0	0.38524	0.07504	0.007	0.03576	0.00625	0.0	0.0	0.02062	0.00595	0.04358	0.0	0.01787	0.2742	0.00333	0.0	0.01719	0.0	0.0	0.0	0.00893	0.34557	0.0	0.0	0.02266	0.00833	0.0
chr20	31191044	31191171	0.02181	0.92944	0.25967	0.06957	0.02514	0.01835	0.0729	0.91959	0.06893	0.01325	0.02841	0.0	0.01846	0.02071	0.03483	0.00606	0.02273	0.20192	0.02042	0.04671	0.05971	0.00855	0.0	0.0	0.0	0.00781	0.02228	0.01075	0.01312	0.05645	0.00379
