chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr9	34171946	34172115	0.065	1.0	1.0	0.90691	0.01786	0.0	0.08156	0.97285	0.89714	0.00758	0.0	0.0	0.0	0.02381	0.0629	0.0	0.0	0.85008	0.02254	0.04792	0.01923	0.0	0.01389	0.02564	0.0	0.0	0.0	0.0	0.02564	0.06095	0.0
chr6	25733222	25733284	0.03778	0.00741	0.05329	0.01515	0.01667	0.04181	0.05501	0.02871	0.0146	0.00656	0.01389	0.0	0.01737	0.00595	0.97068	0.02838	0.05183	0.30296	0.0297	0.27608	0.09555	0.02276	0.0	0.0327	0.02917	0.01591	0.0	0.06466	0.18272	0.09435	0.00397
chr17	55628169	55628253	0.0	0.05925	0.0	0.01235	0.00833	0.0	0.01114	0.00563	0.00485	0.00557	0.0	0.0	0.0	0.0	0.00929	0.01591	0.0	0.20824	0.075	0.86632	0.0	0.0	0.0	0.0	0.0	0.01852	0.0	0.0	0.0	0.0	0.04476
chr7	66565508	66565661	0.00606	0.00385	0.0	0.0	0.0	0.0	0.00534	0.00374	0.0	0.92363	0.0	0.00926	0.02438	0.01111	0.0	0.0	0.0	0.11033	0.004	0.0	0.0	0.0	0.0	0.00855	0.00532	0.0051	0.87094	0.04556	0.0	0.00952	0.02462
chr5	24511480	24511519	0.05176	0.0	0.0	0.04841	0.01389	0.01389	0.06439	0.01689	0.01352	0.0	0.01961	0.05175	0.05134	0.98718	0.01922	0.0	0.00926	0.17832	0.0731	0.0971	0.05761	0.15731	0.08889	0.02299	0.0	0.0	0.0	0.0	0.01149	0.0381	0.01122
chr8	103873612	103873746	0.07628	0.23944	0.01515	0.0	0.17989	0.16701	0.06065	0.01453	0.0441	0.01282	0.0	0.0	0.00694	0.01415	0.0	0.00529	0.02106	0.10748	0.03493	0.05499	0.94635	0.04749	0.01515	0.0	0.0119	0.02692	0.0	0.00709	0.16133	0.24165	0.08441
chr8	11733013	11733199	0.0	0.07179	0.0	0.05617	0.0	0.0	0.00931	0.01124	0.01658	0.00477	0.00966	0.01378	0.00478	0.04514	0.15189	0.01752	0.01965	0.17189	0.08257	0.0	0.00368	0.0	0.03372	0.04217	0.0	0.0	0.01498	0.8941	0.0101	0.0692	0.01827
chr2	117752679	117752831	0.04188	0.00488	0.0119	0.0119	0.0	0.0	0.03545	0.02064	0.01368	0.00217	0.0	0.01802	0.95558	0.0	0.06086	0.07963	0.00775	0.21151	0.0	0.0	0.14814	0.09207	0.03036	0.0	0.00714	0.05095	0.00694	0.0	0.01799	0.14065	0.00463
chr5	164512562	164512606	0.01445	0.01186	0.0	0.00855	0.0	0.0	0.04337	0.0027	0.00463	0.02483	0.0	0.00813	0.01579	0.00595	0.04721	0.00813	0.01548	0.33032	0.00312	0.0	0.07528	0.0	0.0	0.0	0.01	0.0	0.00862	0.0391	0.91339	0.89388	0.02522
chr7	148907498	148907796	0.0	0.0	0.01282	0.0	0.0	0.0	0.03221	0.0	0.0	0.0	0.86356	0.94738	0.0	0.03354	0.00595	0.0	0.0	0.05406	0.01545	0.01087	0.0	0.0	0.0	0.01852	0.01316	0.00735	0.0	0.0	0.0	0.02503	0.01042
chr18	19356637	19356774	0.07361	0.0	0.0	0.0	0.0	0.0	0.00202	0.0	0.0	0.0037	0.0	0.0	0.01156	0.0	0.0	0.77774	0.18456	0.03721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01013	0.0	0.0	0.0	0.0	0.00362
