chr	start	end	adipocytes	aorta_endothel	bladder_epithelial	blood_b	blood_granulocytes	blood_monocytes	blood_nk	blood_t_cd4	blood_t_cd8	breast_basal_epithelial	breast_luminal_epithelial	colon_endocrine	colon_epithelial	endometrium_epithelial	fallopian_epithelial	fibroblast	gastric_epithelial	heart_cardiomyocyte	kidney_glomerular_endothel	kidney_glomerular_podocytes	kidney_tubular_endothel	kidney_tubular_epithelial	liver_hepatocytes	lung_alveolar_endothel	lung_alveolar_epithelial	lung_bronchus_epithelial	macrophage	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	pancreas_endothel	prostate_epithelial	saphenous_vein_endothel	skeletal_muscle	small_int_epithelial	smooth_muscle	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial
chr14	50829586	50829942	0.055867362268297624	0.008771929824561403	0.02183524167014458	0.04332597188166275	0.0	0.0	0.005611958580845595	0.014995734064178885	0.011605605128519426	0.0128564869306645	0.0	0.037997475653529636	0.0	0.009243225897863366	0.049451119127606295	0.15688062657078697	0.006988068743556367	0.01484764823263331	0.01678504671296682	0.010962895832349573	0.0	0.009607702584138221	0.04917461033706788	0.0	0.0	0.006708442511488804	0.07970249866087205	0.01583175023584563	0.02868880816812032	0.039334742177780706	0.005284280037325639	0.0	0.006639500292831432	0.0	0.0	0.0	0.006560798513518475	0.007603298722435994	0.0030487804878048808	0.0	0.012906357244191204	0.015455885927574811	0.004364856673991033	0.006547285010986551
chr9	35295715	35295918	0.0062853936105470905	0.0	0.0	0.008163265306122448	0.0	0.0	0.0	0.014747527123456691	0.005618634402421422	0.0	0.0	0.0	0.014428902045767683	0.007035888370015398	0.0	0.03303453625950283	0.005412564829597271	0.05382915698929483	0.0	0.05246169713380499	0.0	0.054548352740792554	0.0	0.012405382126079782	0.005453860942916925	0.0	0.006962503450169975	0.025274703941186853	0.0038961038961038957	0.00787295821622217	0.04273359701096886	0.00628539361054709	0.0	0.012716822998999355	0.02646119709892662	0.025253813613805267	0.0	0.0	0.0	0.02543721068859676	0.043066690956549136	0.0	0.0	0.0
chr9	108180324	108180552	0.0	0.0	0.0	0.0	0.06240696004324935	0.006457596175219612	0.0	0.014944184221743534	0.008146748288665183	0.0	0.0	0.02425258396527363	0.0	0.0	0.0	0.005832118435198043	0.010653209509401847	0.0	0.0	0.0	0.0	0.009065471553673687	0.04294515977941531	0.0	0.08857806733707208	0.00785674201318386	0.018784901113791677	0.024814572908696656	0.0	0.0	0.006185895741317418	0.008417937871268422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0074657362395210225	0.007017543859649122	0.0	0.007035888370015398	0.0
chr11	45195033	45195105	0.026795918756458852	0.0	0.022857142857142857	0.0	0.0	0.025846770698784705	0.016255328303139027	0.01764705882352941	0.0	0.0	0.016255328303139027	0.01431309041985654	0.02705621708789057	0.0	0.0	0.03804483583149681	0.007665114159203767	0.011646187382811406	0.0	0.023570226039551587	0.016255328303139024	0.010247924365022427	0.0	0.01274066272408194	0.0	0.031139891697443738	0.026997462357801944	0.10240474231878059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057351182753848304	0.05154273044013569	0.0	0.03990414314278264	0.012249436620953758
chr13	33191158	33191312	0.02946278254943948	0.0	0.0	0.0685042195446784	0.0	0.0	0.0	0.0	0.0	0.051245900994247244	0.06285393610547088	0.0	0.025000000000000005	0.0	0.0	0.023888757052845096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024395877313237137	0.0	0.0	0.01740625862542494	0.052222372583624194	0.08975556984976961	0.0	0.0	0.026189140043946204	0.03142696805273544	0.0	0.0	0.0	0.025471335405424664	0.0	0.017241379310344827	0.0	0.03636363636363636	0.0	0.0	0.0
chr10	75291953	75292483	0.01025904389041978	0.0	0.06759012470396966	0.0	0.0	0.0	0.015967464876063205	0.016460570349908756	0.015707436046425088	0.0	0.0	0.0	0.0	0.023990146472935903	0.006932419423397525	0.011425251074640508	0.006905843991316313	0.007453559924999299	0.005611958580845614	0.01414213562373095	0.0	0.03176833675690128	0.0	0.0	0.005574648356412632	0.003236717415983612	0.0	0.031137242985324005	0.0	0.03652254346462918	0.0028979033695254947	0.0	0.008177794087738716	0.0	0.0	0.01122391716169123	0.01053546644212327	0.0	0.02027027027027027	0.0	0.011406198437634976	0.008884674724097812	0.007252377242938949	0.015757159333241212
chr19	1389343	1389780	0.007884603450437804	0.006024096385542169	0.0	0.004	0.0	0.0	0.00637033136204097	0.0	0.0	0.006984075836971279	0.010475656017578482	0.01208729540489825	0.0	0.01720555891219272	0.0	0.008253215312370507	0.005521434336699351	0.02118710757942639	0.02234883360138013	0.004621612948931683	0.009243225897863366	0.005572572881101315	0.0	0.03537307613109757	0.0	0.004498593660307527	0.00874676872776457	0.0213705657001728	0.09223776053257117	0.0222251106945526	0.016195538878274286	0.00041386982601875495	0.00637033136204097	0.0	0.0	0.019912841307177437	0.00862925234723746	0.005237828008789241	0.007688828584350973	0.0	0.021641965661528283	0.006202691063039891	0.0	0.011242061074829826
chr12	125410972	125411147	0.015661535460743965	0.017241379310344827	0.018498784137604474	0.02651556292954017	0.016835875742536845	0.0	0.0	0.015103074399207087	0.03933891797926829	0.01968239554055542	0.0	0.01720555891219272	0.012438800604273107	0.0	0.013094570021973102	0.057605989813782905	0.01649189351849413	0.0	0.049621528504319126	0.03626188621469475	0.026189140043946204	0.0	0.012850965387929826	0.013501543121683042	0.017459426695964134	0.01245336162215955	0.04923639698481576	0.12950115747954868	0.058130559987814384	0.018290210240930513	0.11880426403726996	0.0	0.018856180831641266	0.0	0.018826639212705186	0.008555538101056862	0.015253917737114455	0.050580191341537246	0.021370207416719043	0.012012987751750803	0.03701519575192448	0.0	0.0	0.01303297023757904
chr17	73808577	73808914	0.011858871818361228	0.00022962112514351377	0.07516084718363737	0.011679174484052533	0.007482611441127487	0.0	0.0	0.008163360606507176	0.0061224489795918356	0.04161743017427004	0.03821944779563617	0.021673988926696253	0.009302325581395349	0.008894424920585503	0.0	0.02455140804441724	0.008085158958616072	0.010130758824161023	0.055320628010355886	0.025001450070723803	0.018856180831641266	0.02392293820943557	0.006379344410882256	0.10609600811214247	0.0	0.01855196408063715	0.005158667811738097	0.028206190901521686	0.016962873445997794	0.02013322191101177	0.015756095336181133	0.005799717997392997	0.011904011143918564	0.008546392826248552	0.011395071102426824	0.07766431633476233	0.056641145432941936	0.0	0.0057629870129870114	0.021271524454700652	0.10044577334769228	0.006043647702449125	0.008343442845858981	0.028802630695666215
chr1	37964185	37964242	0.01942196647891635	0.008870967741935486	0.018901761184682	0.017391304347826087	0.0	0.012740662724081938	0.0	0.009677419354838708	0.0	0.08854394185522443	0.096651179086918	0.024405530063791706	0.04738314162235848	0.1086369770201883	0.0	0.02577909235210808	0.04130315315952946	0.05995763607867358	0.02110401624785572	0.0	0.023436227079735555	0.09411249514463597	0.007031660306603112	0.0277296776935901	0.009428090415820633	0.032409122183015206	0.0	0.02541864460236253	0.06897578391405229	0.008865838046769246	0.05722611099359651	0.021427478217774167	0.06393476362565112	0.031045624415809107	0.016654334688162284	0.003325345261898553	0.011102889792108188	0.012576374784139255	0.05555555555555555	0.017320508075688773	0.03703969189275478	0.0	0.011561935771022937	0.014694688992317172
