chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr14	100301920	100301964	0.03333	0.95152	1.0	1.0	0.0	0.01754	0.05923	0.97267	0.96621	0.02523	0.05926	0.0	0.00427	0.0	0.02159	0.0	0.0	1.0	0.02288	0.0	0.0	0.0	0.01852	0.0303	0.0	0.0	0.0125	0.0	0.0	0.10276	0.03666
chr11	868452	868669	0.0	0.01798	0.0	0.0	0.01429	0.0	0.01631	0.01098	0.00588	0.0	0.0098	0.0	0.00168	0.02528	0.0	0.03019	0.05298	0.03974	0.01064	0.0	0.97001	0.02778	0.03546	0.03293	0.01934	0.00472	0.00321	0.01361	0.00606	0.09028	0.0
chr2	179360764	179360816	0.0	0.0	0.0101	0.0	0.0	0.0	0.01043	0.00398	0.00474	1.0	0.10913	0.0	0.00638	0.0	0.0	0.0	0.01333	0.03194	0.0	0.0	0.0	0.03509	0.0	0.01149	0.0256	0.01984	0.99342	0.0119	0.0	0.00901	0.01419
chr5	176829485	176830185	1.0	0.94387	0.98859	0.93631	1.0	0.99811	0.99556	0.96694	0.96216	0.99928	0.99561	1.0	1.0	1.0	0.09316	0.99813	1.0	0.98523	0.93856	1.0	1.0	1.0	0.98942	1.0	0.99457	1.0	1.0	1.0	1.0	1.0	0.99917
chr19	3965028	3965381	0.0	0.0	0.0	0.0	0.00521	0.0	0.01535	0.00137	0.00096	0.0	0.0	0.01415	0.00342	0.92665	0.00314	0.10106	0.00351	0.07879	0.04407	0.00998	0.0	0.00498	0.00513	0.0	0.0	0.00424	0.00357	0.0	0.0	0.00855	0.0
chr17	28832907	28833044	0.0	0.0	0.0	0.0	0.0	0.01852	0.01253	0.0024	0.01176	0.01	0.0	0.0119	0.90117	0.0	0.0	0.9042	0.08738	0.04461	0.0	0.0	0.06113	0.0	0.0	0.0	0.0	0.0	0.0	0.02869	0.00952	0.04312	0.00397
chr6	13988034	13988093	0.02424	0.0	0.0	0.0	0.00758	0.0	0.01213	0.00531	0.0	0.00673	0.01961	0.0	0.00514	0.02557	0.00827	0.02439	0.0	0.07702	0.00417	0.0	0.06399	0.01111	0.0	0.0	0.0	0.01985	0.00714	0.92988	0.00667	0.01434	0.0
chr8	41474391	41474862	0.00372	0.00378	0.0	0.0	0.00562	0.01413	0.01154	0.00152	0.00235	0.0	0.0033	0.0	0.04845	0.00364	0.00177	0.04167	0.00741	0.0648	0.05208	0.91426	0.03853	0.00632	0.00673	0.00317	0.00587	0.00263	0.00451	0.00935	0.00473	0.00835	0.00284
chr11	111575768	111575969	0.0	0.0	0.0	0.0	0.0	0.0	0.00274	0.0	0.00346	0.02457	0.0098	0.0	0.03095	0.0	0.0	0.02691	0.0	0.06056	0.0702	0.00962	0.02946	1.0	0.97297	0.97727	0.05385	0.0	0.00481	0.00855	0.0	0.01746	0.0
chr2	55721959	55722157	0.03885	0.03643	0.01667	0.02742	0.07037	0.02464	0.01611	0.00149	0.03264	0.01017	0.02381	0.0	0.01636	0.02352	0.01034	0.025	0.10577	0.2178	0.00564	0.0	0.06548	0.00926	0.03457	0.0	0.01316	0.04824	0.01458	0.15228	0.96508	0.97229	0.00981
chr5	158963989	158964008	0.00513	0.0	0.00926	0.0	0.89639	0.97685	0.007	0.00748	0.00356	0.00877	0.0	0.01235	0.00317	0.0938	0.00575	0.0	0.00505	0.09128	0.04432	0.0	0.005	0.0	0.0	0.0	0.0	0.00862	0.01	0.0101	0.0	0.0119	0.11722
chr9	135486165	135486346	0.0	0.0	0.0	0.0	0.0	0.0	0.00884	0.0	0.00474	0.01354	0.0	0.93451	0.00877	0.00521	0.0	0.00654	0.0	0.17716	0.00312	0.0	0.0	0.0	0.0	0.0	0.00694	0.0	0.0	0.0	0.01515	0.0	0.00595
chr8	74091245	74091275	0.0	0.0	0.00667	0.0	0.0	0.0	0.00251	0.0	0.0	0.00397	0.96825	0.0	0.00253	0.0	0.0	0.0	0.0	0.13	0.0167	0.14348	0.0	0.0	0.0	0.0	0.00676	0.00926	0.0	0.0	0.0	0.01568	0.10142
chr19	11016344	11016457	0.0	0.04121	0.0	0.02083	0.00893	0.00952	0.04141	0.01469	0.00745	0.01922	0.04422	0.03194	0.02755	0.00694	0.0	0.0	0.0098	0.07407	0.01872	0.00833	0.03404	0.06369	0.14464	0.00813	0.0061	0.01819	0.03647	0.03174	0.0546	0.03788	0.84239
chr17	56027572	56027664	0.0	0.0	0.0	0.0	0.0	0.0	0.01985	0.07273	0.00139	0.0	0.00813	0.0	0.00517	0.0136	0.00783	0.17286	0.91989	0.0968	0.00448	0.03207	0.0119	0.00901	0.0	0.0	0.0	0.01998	0.0	0.00758	0.00775	0.09346	0.0
chr14	100198943	100198981	0.02192	0.0	0.0	0.0	0.00893	0.00709	0.01323	0.00136	0.00238	0.10344	0.08668	0.01042	0.00617	0.0	0.19387	0.0	0.02488	0.12237	0.01598	0.0	0.05127	0.01781	0.0331	0.0	0.88027	0.0	0.18097	0.0	0.03232	0.0	0.05404
chr14	104047749	104048041	0.74335	0.0	0.00617	0.00725	0.10557	0.0	0.00427	0.00133	0.00382	0.0107	0.00629	0.0	0.00349	0.01212	0.00309	0.07515	0.06895	0.17528	0.00217	0.0	0.01	0.12158	0.05125	0.0	0.0	0.15595	0.0	0.0	0.05789	0.05121	0.01369
chr9	140794077	140794098	0.15115	0.08177	0.04094	0.03125	0.1826	0.07085	0.16554	0.0435	0.03974	0.16337	0.3009	0.1281	0.13057	0.12816	0.10409	0.06718	0.1735	0.33197	0.86151	0.33596	0.16649	0.00877	0.19024	0.05086	0.29773	0.18287	0.11576	0.16442	0.14304	0.16293	0.20006
chr13	32677002	32677098	0.10222	0.08525	0.01235	0.36176	0.43137	0.20359	0.09135	0.0316	0.16506	0.01585	0.03333	0.0	0.0	0.02629	0.01754	0.0	0.34115	0.36973	0.00476	0.01667	0.0	0.0	0.0	0.02564	0.0	0.8225	0.01389	0.0	0.26442	0.37614	0.03189
chr1	52541390	52541633	0.0	0.0	0.0	0.0	0.0	0.0	0.00262	0.0	0.00086	0.01167	0.0	0.0	0.00788	0.0	0.01761	0.0	0.0	1.0	0.04345	0.00481	0.00889	0.0	0.0	0.0	0.0	0.0	0.06875	0.0	0.00366	0.00463	0.0
chr20	35666101	35666235	0.0	0.00556	0.81523	0.00926	0.01042	0.0	0.03228	0.0437	0.00241	0.01852	0.0	0.0	0.00258	0.0	0.01376	0.0	0.0	0.01076	0.01822	0.00893	0.01042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr4	71546370	71546407	0.0	0.88078	0.0	0.0	0.0	0.0	0.01219	0.01024	0.0	0.00694	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15271	0.0	0.0	0.0	0.0	0.0	0.0	0.01136	0.0	0.0	0.01389	0.0	0.0	0.0
chr19	30167085	30167287	0.0	0.0	0.0	0.97262	0.0	0.0	0.02524	0.01575	0.16061	0.00303	0.02707	0.0	0.00556	0.0	0.06806	0.0068	0.02493	0.11687	0.0	0.01831	0.00847	0.0	0.0	0.0	0.0	0.0235	0.00926	0.00617	0.0	0.00855	0.00855
