chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr12	117627223	117627352	0.70905	0.1591	0.07048	0.08766	0.99324	0.86456	0.89161	0.09929	0.1124	0.10116	1.0	1.0	0.98085	0.98463	0.8097	0.96754	0.98503	0.21408	0.99102	0.99188	0.95784	0.9932	0.99099	1.0	1.0	0.96388	0.82432	1.0	0.98039	0.98121	0.97293
chr7	51391632	51391783	0.01556	0.00952	0.0	0.02299	0.0	0.0	0.02475	0.03499	0.01183	0.01491	0.0	0.01626	0.00265	0.0	0.92058	0.01802	0.0267	0.18929	0.00238	0.0	0.01064	0.0101	0.01235	0.02564	0.01429	0.0	0.0	0.00855	0.03601	0.02877	0.00962
chr6	2809697	2809772	0.0	0.0087	0.0	0.0	0.0	0.0	0.01078	0.00136	0.00132	0.00505	0.0	0.0	0.00327	0.0	0.00759	0.0	0.0	0.19541	0.0672	0.87478	0.08554	0.03433	0.0119	0.07394	0.02206	0.0	0.0	0.0	0.0	0.01076	0.0
chr4	186933761	186934164	0.00333	0.02313	0.0	0.00433	0.0	0.0	0.00958	0.00786	0.0129	0.00175	0.0	0.0	0.0	0.90745	0.00828	0.0	0.0	0.2091	0.00392	0.0	0.00897	0.00803	0.00565	0.0	0.00352	0.0	0.00357	0.0	0.0	0.009	0.00573
chr19	49254934	49255007	0.00769	0.01333	0.0	0.0	0.0	0.0	0.01355	0.0	0.00179	0.01558	0.0	0.0	0.87765	0.0	0.0	0.0	0.0	0.16355	0.0	0.0	0.88475	0.0	0.0	0.0	0.02083	0.0	0.0	0.0	0.0	0.0	0.0
chr11	120472039	120472102	0.07513	0.01241	0.0	0.02579	0.0	0.09786	0.0869	0.01764	0.01067	0.01042	0.98099	0.00725	0.00885	0.0	0.00867	0.06664	0.04146	0.13528	0.2185	0.00893	0.0082	0.0	0.0	0.0	0.00862	0.02566	0.0	0.99123	0.02899	0.1452	0.15465
chr9	139546439	139546630	0.00488	0.0	0.0	0.00538	0.0	0.0	0.0031	0.0	0.00139	0.01478	0.01905	0.00667	0.0	0.0	0.0	0.0	0.31774	0.02545	0.0	0.0	0.0	0.04904	0.00629	0.0	0.0	0.04845	0.0	0.07725	1.0	0.95795	0.00585
chr5	3153152	3153187	0.01282	0.0	0.01042	0.00709	0.0	0.01709	0.06797	0.04334	0.00314	0.02723	0.02234	0.04286	0.03986	0.00556	0.07253	0.85489	0.13733	0.23288	0.06889	0.0	0.16349	0.26993	0.00855	0.07378	0.04002	0.01389	0.0	0.00709	0.00794	0.08748	0.02001
chr12	6617315	6617417	0.00952	0.0	0.0	0.0	0.27743	0.01852	0.01507	0.00625	0.0062	0.00303	0.0	0.75899	0.05909	0.05365	0.00417	0.00595	0.01952	0.02256	0.00656	0.0	0.01491	0.0199	0.03264	0.04216	0.04061	0.00543	0.00714	0.0	0.0	0.00794	0.07534
chr11	122678800	122678898	0.01111	0.0	0.0	0.0	0.91695	0.07837	0.09419	0.01204	0.00283	0.0088	0.03922	0.42597	0.01347	0.07522	0.00253	0.0	0.0	0.21945	0.0	0.0	0.00431	0.03673	0.03696	0.0	0.0	0.0	0.00439	0.0	0.0213	0.02275	0.04571
chr9	134453539	134453972	0.0037	0.04879	0.0	0.0	0.0	0.00476	0.00946	0.00306	0.00342	0.0	0.00469	0.0	0.02573	0.00327	0.00228	0.0	0.00585	0.17104	0.33687	0.0848	0.02645	0.99259	0.98538	0.99425	0.01	0.00385	0.0	0.02362	0.06987	0.02664	0.01623
chr22	40119627	40119799	0.08683	0.05564	0.00877	0.0101	0.0	0.0	0.05447	0.01728	0.02625	0.02159	0.0	0.04267	0.08629	0.03093	0.03164	0.00926	0.03369	0.1545	0.0037	0.0	0.09817	0.03254	0.02222	0.01449	0.00862	0.01619	0.83057	0.0	0.01759	0.04882	0.00417
chr7	8133429	8133493	0.00909	0.0	0.0	0.0	0.0	0.0	0.02534	0.0	0.01542	0.02917	0.01515	0.0908	0.00694	0.0	0.16754	0.44601	0.83449	0.23448	0.08747	0.01042	0.03709	0.0	0.01282	0.01667	0.0	0.22933	0.025	0.01515	0.2665	0.03571	0.02916
