chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr21	43316085	43316121	0.05238	0.87	1.0	0.97531	0.01389	0.06349	0.08645	0.88062	0.89549	0.02778	0.8369	0.0	0.00648	0.00794	0.04867	0.03333	0.84452	0.96722	0.03965	0.0584	0.01389	0.04697	0.02797	0.06194	0.01	0.09943	0.02136	0.9798	0.0	0.02949	0.02479
chr2	20402922	20403257	0.0	0.01081	0.00855	0.02647	0.03248	0.0	0.00232	0.00539	0.01999	0.0	0.0	0.0	0.00331	0.0	0.92086	0.0	0.00521	0.18829	0.0	0.0	0.00397	0.0	0.00758	0.0	0.0	0.0	0.0	0.0	0.00498	0.00412	0.04205
chr14	103472249	103472586	0.00897	0.0	0.0	0.00926	0.04264	0.0	0.00667	0.00659	0.00817	0.00244	0.01804	0.0	0.00218	0.00725	0.00314	0.00546	0.03842	0.07845	0.11067	0.82036	0.00725	0.02719	0.07776	0.03249	0.0	0.01351	0.0	0.01754	0.02028	0.00654	0.00556
chr1	15798781	15798955	0.0	0.0	0.0	0.0	0.0	0.0	0.01199	0.00288	0.00362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00901	0.27669	0.0	0.0	0.94029	0.01042	0.0	0.0	0.03883	0.00833	0.0	0.00926	0.0	0.0	0.0
chr18	12339024	12339593	0.0	0.0	0.0	0.0	0.0	0.0	0.03558	0.00112	0.00138	0.00233	0.00375	0.0	0.00826	0.84162	0.00235	0.003	0.0037	0.02657	0.00536	0.0	0.0	0.0	0.00498	0.0	0.0	0.0	0.0	0.00392	0.0	0.0	0.01478
chr16	58349438	58349859	0.0465	0.0053	0.0074	0.0	0.0	0.01093	0.01415	0.00761	0.0096	0.99799	0.01199	0.01149	0.04353	0.00238	0.00478	0.0	0.00303	0.17965	0.0	0.0	0.01081	0.05143	0.02084	0.019	0.00294	0.01023	0.84339	0.0045	0.03196	0.00392	0.00357
chr20	6752329	6752360	0.15621	0.02401	0.01111	0.02075	0.0	0.01149	0.04416	0.02079	0.04522	0.00323	0.0119	0.0	0.7849	0.01133	0.0	0.07077	0.02929	0.18374	0.03569	0.01564	0.0049	0.0	0.00926	0.0	0.09248	0.00758	0.0061	0.0	0.01298	0.00741	0.01912
chr2	47194073	47194080	0.0087	0.03111	0.0	0.0	0.13718	0.0	0.01072	0.0459	0.00405	0.00427	0.19179	0.0	0.0	0.0	0.0	0.00758	0.13607	0.00725	0.00769	0.0	0.0	0.02525	0.0	0.0	0.00926	0.00806	0.00833	0.0	0.68238	0.89494	0.07953
chr1	8706515	8706591	0.0	0.0	0.0	0.0	0.0	0.0	0.00091	0.00481	0.0	0.0	0.0	0.0	0.01427	0.0	0.0	0.70792	0.0	0.05324	0.0	0.0	0.0	0.02381	0.0	0.0	0.0	0.0	0.0	0.13078	0.0	0.0	0.0
chr6	151917524	151917595	0.051	0.0087	0.00926	0.0	0.83889	0.11966	0.0567	0.0	0.01754	0.01522	0.04545	0.0	0.01603	0.0191	0.01731	0.03212	0.0	0.24371	0.17898	0.02976	0.072	0.056	0.04827	0.01111	0.0165	0.09233	0.00758	0.01282	0.16172	0.02564	0.07831
