chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr17	45780977	45781022	0.02105	0.87494	0.93408	1.0	0.04514	0.0	0.09438	0.90442	0.89432	0.03417	0.00926	0.04342	0.02505	0.00667	0.02182	0.01111	0.02089	0.97933	0.0027	0.00926	0.0331	0.01587	0.0	0.01515	0.0	0.04311	0.02712	0.0	0.02022	0.0275	0.01975
chr14	89698649	89698732	0.0069	0.00909	0.0	0.0	0.0	0.0	0.02517	0.00503	0.0	0.01296	0.0	0.01667	0.00529	0.01515	0.90812	0.05343	0.95277	0.19713	0.05072	0.0	0.0	0.05185	0.0	0.02083	0.01087	0.02432	0.00893	0.0	0.98851	0.99074	0.12385
chr2	3498878	3499194	0.0	0.00815	0.00966	0.0	0.02341	0.0	0.00946	0.00846	0.00751	0.00441	0.00758	0.01205	0.01305	0.00379	0.00547	0.0138	0.01755	0.17027	0.07106	0.9008	0.0	0.0	0.0	0.00629	0.0	0.00855	0.01858	0.0	0.0119	0.00606	0.01405
chr18	77459409	77459848	0.0	0.0	0.0	0.0	0.0	0.0	0.00103	0.00612	0.00058	0.94658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03562	0.01435	0.0	0.0	0.0	0.0	0.0	0.0	0.11673	0.45578	0.0	0.0	0.0	0.01078
chr16	3815167	3815349	0.01	0.0	0.0	0.0	0.0	0.0	0.00989	0.00181	0.00111	0.01193	0.01418	0.0	0.01567	0.83153	0.00417	0.0	0.02083	0.04369	0.00189	0.0	0.0	0.0	0.02184	0.01042	0.0	0.00735	0.0149	0.0	0.01659	0.00575	0.00219
chr22	41766263	41766510	0.0	0.00513	0.0	0.0	0.0	0.0	0.02838	0.00368	0.00109	0.0	0.0	0.0	0.05685	0.0	0.00794	0.0	0.0	0.27475	0.00172	0.0	0.94943	0.0	0.0	0.0	0.04119	0.0	0.0	0.0	0.01851	0.0	0.00779
chr9	131807294	131807417	0.016	0.01703	0.0	0.01587	0.0	0.0	0.02	0.00347	0.00576	0.00673	0.17098	0.03442	0.0	0.10624	0.00397	0.0326	0.02103	0.12723	0.00596	0.0	0.02174	0.03333	0.0	0.0	0.0	0.0	0.0	0.86241	0.00813	0.07672	0.01742
chr11	95801910	95801973	0.17677	0.06282	0.0	0.03704	0.0	0.0	0.00273	0.00446	0.1219	0.005	0.0	0.08333	0.81154	0.0	0.01852	0.0	0.0	0.2803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01562	0.0	0.0	0.0	0.0	0.0
chr2	130511927	130511986	0.00606	0.0	0.01361	0.00758	0.0	0.01042	0.06614	0.00748	0.01273	0.01485	0.89913	0.15623	0.03044	0.00388	0.01348	0.05119	0.0	0.21863	0.09876	0.12052	0.06579	0.11136	0.02085	0.0	0.0	0.26686	0.0221	0.0	0.30329	0.08403	0.11604
chr6	99168013	99168038	0.0	0.0	0.01111	0.01149	0.0	0.01042	0.01888	0.00459	0.0	0.00333	0.0	0.00901	0.01182	0.0	0.0	0.89258	0.1761	0.25204	0.0	0.0	0.02086	0.05898	0.0	0.01852	0.0	0.0	0.0	0.0	0.0	0.01111	0.0
chr7	98979786	98979836	0.01884	0.0	0.00926	0.0	0.15485	0.0	0.03891	0.00299	0.0025	0.10948	0.04762	0.78248	0.14909	0.13408	0.20148	0.20087	0.04274	0.15264	0.00333	0.0	0.03668	0.00877	0.01802	0.09909	0.05095	0.06685	0.08978	0.0	0.0531	0.07763	0.14283
chr12	60126959	60127090	0.00956	0.0	0.0	0.0	0.72203	0.18115	0.02124	0.00988	0.0	0.0094	0.00901	0.0	0.01587	0.0	0.0	0.0	0.0	0.1671	0.03455	0.0	0.0	0.01111	0.01075	0.0119	0.0	0.02116	0.01316	0.0	0.00641	0.00654	0.0
chr5	167853475	167853659	0.01936	0.01176	0.01219	0.0155	0.00833	0.0	0.08193	0.00851	0.02789	0.0	0.05935	0.04684	0.01396	0.0699	0.0	0.05356	0.0363	0.26677	0.03725	0.02292	0.02806	0.82398	0.98925	0.96994	0.04389	0.0	0.0	0.0068	0.16667	0.07567	0.05576
chr3	40209867	40210003	0.073	0.01176	0.0	0.0	0.0	0.0	0.01798	0.00189	0.00263	0.15275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19726	0.99342	0.0	0.0	0.0	0.00556
chr19	18499038	18499143	0.10078	1.0	1.0	0.98039	1.0	0.99074	0.99369	0.99608	0.99868	0.91264	0.97875	0.9765	0.99543	0.98395	0.163	0.78089	0.93577	1.0	0.98684	0.98611	0.83932	0.95908	0.91872	0.93088	0.91116	0.85173	0.88688	0.91624	0.98582	0.97854	0.86138
chr2	64838802	64838914	0.04	0.01818	0.0	0.0	0.0	0.0	0.00987	0.0	0.00556	0.05556	0.0	0.0	0.01966	0.0	0.0	0.0	0.0	0.96078	0.0	0.0	0.06923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
