chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr19	17981184	17981232	0.98221	0.21554	0.15238	0.02615	1.0	0.97778	0.96293	0.05853	0.03114	0.9951	1.0	1.0	1.0	0.99444	0.96735	1.0	0.97701	0.26696	0.89407	1.0	1.0	0.98413	0.98611	1.0	0.98864	0.969	0.99194	0.92892	1.0	1.0	0.97895
chr10	70553794	70553902	0.05772	0.01429	0.02615	0.02381	0.03056	0.06389	0.04822	0.00631	0.0	0.00714	0.04697	0.01754	0.0475	0.03333	0.75861	0.02381	0.05787	0.06845	0.04417	0.0	0.02632	0.04293	0.0	0.0743	0.03125	0.03056	0.01786	0.0	0.08922	0.01852	0.01647
chr10	74104227	74104487	0.00953	0.0	0.02101	0.02511	0.05366	0.28479	0.0202	0.00194	0.01446	0.0	0.0	0.0	0.0043	0.00273	0.0	0.01126	0.009	0.04304	0.04882	0.90453	0.00543	0.0	0.03659	0.04902	0.01301	0.01587	0.0	0.0	0.0	0.02251	0.00208
chr6	158387455	158387565	0.01111	0.0	0.04167	0.0	0.0	0.0	0.0	0.00521	0.00263	0.91914	0.0	0.0	0.04376	0.0	0.0	0.0	0.01667	0.2221	0.0	0.0	0.01471	0.0	0.0	0.0	0.0	0.0	0.85161	0.0	0.03509	0.0303	0.0
chr5	156992353	156992493	0.00952	0.0	0.0	0.02056	0.0	0.0	0.01278	0.0013	0.00161	0.00312	0.01149	0.0	0.01039	0.83782	0.0	0.00758	0.0	0.12781	0.0136	0.0	0.03531	0.0449	0.03592	0.0119	0.0	0.00714	0.0	0.0	0.0	0.0	0.00575
chr2	239023982	239024030	0.05128	0.0	0.02222	0.0	0.0	0.0	0.01086	0.0	0.00179	0.0	0.0	0.0	0.00717	0.0	0.21253	0.03604	0.00901	0.1565	0.0	0.0	0.91957	0.01111	0.0	0.01389	0.04355	0.03015	0.0	0.0	0.0	0.02143	0.0
chr3	126796027	126796167	0.03529	0.00909	0.01586	0.0119	0.0	0.0	0.01726	0.00802	0.01438	0.03042	0.01587	0.06863	0.00542	0.0	0.0	0.89365	0.0	0.18675	0.02354	0.0	0.0	0.0	0.0	0.00901	0.0	0.0	0.05525	1.0	0.00877	0.01709	0.01708
chr17	76728212	76728300	0.01176	0.16192	0.0	0.02564	0.0	0.0	0.01735	0.00805	0.03212	0.00909	0.0	0.02222	0.9341	0.11204	0.0	0.0375	0.05153	0.24283	0.02088	0.025	0.28417	0.0	0.0	0.02778	0.01786	0.01389	0.04701	0.03333	0.07649	0.02083	0.0
chr17	71843478	71843589	0.17707	0.02105	0.0	0.0	0.23467	0.18933	0.03627	0.00195	0.03179	0.0	0.2512	0.03968	0.00545	0.0	0.01566	0.03893	0.16583	0.26256	0.00345	0.0	0.03804	0.0	0.01515	0.0	0.0	0.15534	0.0	0.01695	0.95248	0.91102	0.0
chr5	116383933	116384371	0.0023	0.0207	0.01432	0.00678	0.00266	0.00306	0.06218	0.0121	0.00763	0.01097	0.86427	0.00945	0.01243	0.0	0.0208	0.00295	0.0	0.24387	0.00119	0.00287	0.02421	0.00253	0.0	0.0	0.0	0.00437	0.00255	0.00351	0.0	0.00287	0.01617
chr11	62163368	62163466	0.06119	0.0	0.01961	0.04762	0.04246	0.0	0.03418	0.00722	0.01274	0.0346	0.0	0.63168	0.0	0.0	0.01984	0.02568	0.09903	0.22409	0.03063	0.01515	0.06732	0.10813	0.04044	0.03533	0.01471	0.02062	0.09274	0.01754	0.00952	0.08711	0.0
chr11	2221273	2221793	0.08028	0.03162	0.0	0.00427	0.81844	0.01886	0.03744	0.00278	0.02114	0.0015	0.01235	0.0	0.01118	0.00185	0.01914	0.03634	0.01118	0.2257	0.00077	0.01997	0.04957	0.0034	0.00375	0.01093	0.0	0.01924	0.00333	0.0	0.01349	0.02867	0.00256
chr10	71336088	71336385	0.88821	0.89226	0.98167	0.96032	0.99569	0.99603	0.9921	0.95228	0.92459	0.77212	0.93186	0.98812	0.97399	1.0	0.99059	0.99667	0.98685	0.98635	0.87067	0.98679	0.94244	0.04644	0.20757	0.08075	0.83044	0.95266	0.7811	1.0	0.96758	0.96783	0.97566
chr9	126377285	126377368	0.0	0.0	0.0	0.0	0.0	0.0	0.0734	0.00284	0.0	0.0	0.04167	0.0	0.0	0.0	0.01915	0.28673	0.97096	0.02083	0.01304	0.02273	0.01786	0.0	0.0	0.0	0.0	0.02083	0.0	0.0	0.0	0.03704	0.0
chr22	35012949	35013010	0.87075	0.008	0.0	0.00926	0.0	0.0	0.0194	0.00743	0.00863	0.06769	0.00641	0.0	0.02812	0.0	0.00598	0.0	0.01799	0.13294	0.39783	0.0	0.06258	0.04779	0.0	0.04056	0.01136	0.15051	0.07877	0.0	0.01419	0.08458	0.0
chr2	201502762	201502970	0.0488	0.01494	0.0	0.03121	0.79733	0.14649	0.04324	0.00842	0.02377	0.00167	0.04978	0.13846	0.01996	0.32738	0.03414	0.02113	0.01651	0.25955	0.02578	0.04305	0.0	0.0	0.01961	0.0	0.0	0.02988	0.00373	0.95089	0.01685	0.05335	0.80832
chr18	12865686	12865783	0.08678	0.07042	0.02887	0.0829	0.05354	0.06763	0.06513	0.05895	0.04202	0.00928	0.06327	0.05476	0.06707	0.01012	0.03932	0.03075	0.06958	0.7197	0.05289	0.04372	0.01	0.0098	0.0458	0.02564	0.00714	0.07966	0.07456	0.05635	0.02336	0.10106	0.03769
chr19	6501314	6501346	0.18717	0.0	0.03297	0.0	0.02	0.01515	0.16963	0.00216	0.00294	0.00789	0.0	0.0	0.02862	0.05389	0.04108	0.0202	0.04274	0.18954	0.78596	0.89661	0.01891	0.0	0.0	0.05556	0.0	0.02316	0.00893	0.1596	0.06897	0.05405	0.01536
chr7	23407272	23407544	0.0	0.78385	0.0	0.0	0.00694	0.00595	0.0102	0.01168	0.01366	0.01601	0.0	0.0	0.01187	0.00333	0.00422	0.09365	0.01026	0.2636	0.00282	0.0	0.02813	0.02385	0.0	0.01294	0.00385	0.00873	0.00834	0.00775	0.0045	0.00958	0.00534
chr11	119227020	119227310	0.65667	1.0	1.0	1.0	0.9951	0.9955	0.99843	0.99766	1.0	1.0	1.0	0.99561	0.99241	1.0	0.83307	0.98699	0.97747	1.0	0.97713	1.0	0.08264	0.86793	0.91217	0.94152	0.17166	0.73523	1.0	1.0	1.0	0.99742	0.97289
chr2	237880831	237880883	0.0149	0.04147	0.80175	0.0119	0.00862	0.0	0.08025	0.1345	0.01807	0.00385	0.0	0.0098	0.01414	0.02197	0.00867	0.02997	0.05061	0.20124	0.00588	0.00658	0.00446	0.0	0.05037	0.0	0.00926	0.0	0.01136	0.02201	0.02629	0.04011	0.02231
chr7	2457492	2457586	0.0	0.00606	0.00926	0.91306	0.03036	0.0	0.03389	0.02037	0.21928	0.0	0.0	0.0	0.0	0.01275	0.01915	0.0	0.0	0.11411	0.20027	0.00758	0.0	0.0	0.01587	0.0	0.0	0.00658	0.0	0.0	0.0	0.0	0.02782
chr14	74742478	74742582	0.94715	0.14372	0.05893	0.0935	0.95664	0.75659	0.02743	0.03382	0.09317	0.07332	0.23107	0.17999	0.1973	0.0	0.01272	0.92484	1.0	0.32253	0.00455	0.01562	0.07435	0.067	0.04	0.25758	0.13242	0.86431	0.0539	0.32788	0.95686	0.97092	0.03395
chr4	40479131	40479200	0.00714	0.0	0.0	0.02778	0.03709	0.29697	0.02288	0.00814	0.02909	0.12302	0.01389	0.01111	0.01141	0.00725	0.02626	0.00833	0.0	0.17876	0.10067	0.0	0.01177	0.02869	0.04559	0.02299	0.00833	0.03438	0.94716	0.0	0.02068	0.03931	0.12249
chr2	102243940	102244003	0.00909	0.00952	0.96646	0.03492	0.0	0.0	0.03492	0.88839	0.00109	0.00333	0.0	0.0	0.00347	0.02376	0.0509	0.025	0.01647	0.11566	0.00586	0.0	0.02618	0.02346	0.0	0.0	0.02024	0.0	0.0	0.0101	0.0	0.01282	0.0
chr5	92526914	92527025	0.0	0.00541	0.01295	0.0	0.01429	0.0	0.01228	0.01127	0.02484	0.01674	0.30448	0.01442	0.02677	0.0	0.03259	0.01571	0.0	0.32363	0.27705	0.02549	0.07429	0.78982	0.86519	0.09258	0.01141	0.0	0.0145	0.0	0.0	0.01429	0.04779
chr16	55313508	55313635	0.05077	0.08088	0.01888	0.01111	0.07234	0.02222	0.11269	0.0205	0.0458	0.00754	0.05013	0.08731	0.04121	0.02711	0.02611	0.0	0.2853	0.25599	0.0	0.0	0.25203	0.04024	0.05135	0.03417	0.02065	0.01884	0.03068	0.0	0.08526	0.88921	0.02691
chr17	69471852	69471903	0.01053	0.0326	0.0101	0.0	0.0	0.0	0.01435	0.0324	0.01958	0.08083	0.01042	0.0	0.0	0.0	0.0	0.0	0.0	0.28509	0.0	0.0	0.0	0.05376	0.96667	1.0	0.0	0.0	0.0	0.0	0.07225	0.0098	0.10805
chr13	105302865	105303172	0.01175	0.01289	0.27787	0.01474	0.96603	0.78027	0.03762	0.01847	0.01537	0.00303	0.92424	1.0	0.01098	0.0	0.11896	0.04227	0.11861	0.32111	0.06096	0.11258	0.01347	0.01622	0.02728	0.02859	0.00455	0.0979	0.0	0.00529	0.00457	0.12445	0.14554
