chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr3	33488323	33488466	0.10022	0.85072	0.89191	0.97484	0.01244	0.00694	0.07071	0.82682	0.81788	0.0123	0.00901	0.0	0.01013	0.00314	0.03917	0.00347	0.0	0.80629	0.02172	0.01815	0.03725	0.04849	0.02222	0.02632	0.0	0.06469	0.0061	0.0	0.00629	0.01668	0.01626
chr1	65376254	65376644	0.00541	0.0	0.06262	0.02773	0.0	0.01361	0.01307	0.1262	0.0	0.0	0.06057	0.0	0.00915	0.0	0.90444	0.0045	0.00463	0.143	0.00263	0.00417	0.0	0.0	0.0	0.0	0.0	0.00417	0.0	0.0	0.00896	0.00483	0.02648
chr17	71389654	71389866	0.0	0.00526	0.0	0.0	0.0	0.0	0.00797	0.0	0.00231	0.0	0.0	0.0	0.02749	0.0	0.00408	0.01473	0.0	0.15567	0.00801	0.0	0.95108	0.00513	0.0	0.01515	0.05806	0.0	0.0	0.0	0.0	0.0	0.00327
chr11	46275643	46275773	0.01667	0.02591	0.0	0.01449	0.0	0.04414	0.00458	0.0132	0.04448	0.95878	0.03632	0.0	0.9684	0.00556	0.0813	0.0	0.01389	0.0375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.98684	0.01449	0.01149	0.02083	0.04556
chr4	160235754	160235949	0.0	0.0131	0.0	0.00709	0.0	0.0	0.00796	0.00174	0.00102	0.01036	0.00794	0.00901	0.00242	0.0182	0.0	0.00641	0.0	0.03679	0.089	0.86189	0.00862	0.0	0.0	0.0	0.01042	0.01156	0.0	0.00741	0.0	0.0	0.0049
chr13	114105951	114106248	0.00558	0.00702	0.00407	0.00709	0.0	0.0	0.02143	0.00806	0.00217	0.01045	0.0	0.0	0.01156	0.90581	0.00203	0.00392	0.00773	0.04872	0.01021	0.00676	0.03148	0.00966	0.0	0.0	0.0	0.00291	0.00312	0.00904	0.00358	0.00775	0.00563
chr17	17276223	17276342	0.06548	0.02769	0.0	0.04618	0.0	0.04444	0.02531	0.0026	0.02274	0.0	0.02083	0.01754	0.00585	0.0	0.0	0.0	0.04152	0.20793	0.0	0.0	0.01926	0.0	0.0	0.0	0.01087	0.0125	0.0	0.97292	0.0	0.0787	0.01593
chr5	32062781	32062796	0.0143	0.01538	0.0	0.0	0.0	0.02384	0.01613	0.00867	0.00843	0.0	0.91371	0.95833	0.01058	0.00439	0.0	0.0308	0.90079	0.13831	0.00581	0.0	0.01534	0.0	0.05112	0.0	0.0	0.13726	0.00833	0.0	0.97579	0.9423	0.04866
chr3	159848391	159848638	0.00897	0.0	0.00565	0.0	0.0	0.0	0.09129	0.00481	0.01621	0.00453	0.02238	0.01117	0.00362	0.00228	0.01246	0.88968	0.13927	0.19104	0.00328	0.0041	0.02825	0.0	0.05141	0.06364	0.0	0.00352	0.00463	0.02671	0.00966	0.13401	0.00292
chr16	4513683	4513745	0.008	0.0	0.0	0.0	0.90565	0.0	0.00783	0.0	0.00584	0.0	0.0	0.10137	0.08708	0.02886	0.0	0.0	0.04676	0.07256	0.02101	0.0	0.0	0.01149	0.00952	0.02222	0.00893	0.02134	0.0	0.0	0.20277	0.25057	0.01199
chr5	170039693	170039749	0.05577	0.07467	0.0	0.05587	0.01923	0.0	0.08227	0.01265	0.05815	0.04017	0.03922	0.06139	0.09988	0.2292	0.13979	0.31834	0.07963	0.33158	0.02243	0.0	0.06706	0.96797	0.96154	1.0	0.01	0.09194	0.11384	0.05681	0.0	0.0	0.0358
chr18	9496478	9496554	0.79076	0.01143	0.0	0.10567	0.00758	0.03704	0.01298	0.0	0.00367	0.00877	0.0309	0.0	0.01745	0.01823	0.01001	0.00833	0.0068	0.07186	0.00294	0.0051	0.00735	0.03062	0.02384	0.01111	0.0	0.12536	0.02741	0.02469	0.01515	0.0	0.20618
chr12	123296626	123296761	0.008	0.0963	0.0	0.0	0.0	0.0	0.0556	0.01305	0.0092	0.00929	0.0	0.06667	0.0	0.01173	0.22038	0.03536	0.2805	0.19057	0.00476	0.0	0.01472	0.0	0.0	0.01075	0.85653	0.0	0.02941	0.0	0.02667	0.18011	0.82616
chr13	113700784	113701058	0.0	0.01069	0.01315	0.0	0.00862	0.0	0.03826	0.00303	0.02453	0.00204	0.00741	0.0	0.00439	0.00499	0.0	0.0	0.0	0.20025	0.67804	0.21748	0.01065	0.0	0.0	0.0	0.0	0.00338	0.0	0.01127	0.0	0.00402	0.0
chr2	220218868	220219030	0.01176	0.00741	0.0	0.0101	0.0	0.0	0.01385	0.00731	0.01383	0.004	0.0	0.01652	0.01595	0.04167	0.01116	0.01439	0.00556	0.9798	0.0	0.0	0.14527	0.0	0.0	0.0	0.00417	0.0	0.0	0.0	0.0	0.01474	0.00521
chr15	78291531	78291693	0.03122	0.008	0.99048	0.01449	0.01087	0.01667	0.11658	0.17986	0.00156	0.0	0.01282	0.0	0.00253	0.02778	0.01601	0.01746	0.0	0.04793	0.00702	0.0	0.0	0.0	0.0	0.01449	0.0	0.0	0.0	0.0	0.0	0.0	0.02018
chr12	11905063	11905070	0.0	0.0	0.0	0.0	0.20556	0.89855	0.0	0.01733	0.0	0.0	0.0	0.05178	0.04105	0.00505	0.0	0.0898	0.92939	0.12294	0.0	0.0	0.0	0.0	0.0	0.01235	0.0	0.37737	0.0	0.0	0.15287	0.21173	0.0
chr9	136046671	136046820	0.0	0.85416	0.00709	0.00926	0.08562	0.02481	0.05231	0.02416	0.00569	0.00728	0.05996	0.16123	0.04114	0.04279	0.05449	0.12148	0.06857	0.0732	0.02938	0.01436	0.0766	0.06098	0.08162	0.02629	0.04018	0.01352	0.02404	0.1464	0.0232	0.04062	0.20181
chr7	3146795	3147055	0.02327	0.18564	0.0	0.90452	0.00472	0.02194	0.0719	0.007	0.1317	0.0025	0.09987	0.0	0.01599	0.00966	0.05712	0.02347	0.0155	0.23536	0.25811	0.02946	0.10049	0.0	0.01389	0.0	0.00962	0.02053	0.01291	0.01945	0.00629	0.00641	0.02771
chr8	74278573	74278808	0.00274	0.01047	0.0	0.01409	0.0	0.0	0.00985	0.01575	0.01227	0.00317	0.0	0.0	0.96568	0.0	0.0	0.0	0.00498	0.21825	0.00182	0.00633	0.04759	0.01111	0.0	0.00855	0.00954	0.0	0.01912	0.0	0.0	0.0	0.0
chr6	126645125	126645250	0.01056	0.01312	0.02567	0.00775	0.01806	0.04825	0.02235	0.01538	0.02458	0.00294	0.96628	0.0	0.00877	0.0049	0.0	0.00901	0.00877	0.2307	0.0	0.0	0.13961	0.00877	0.0	0.01587	0.02367	0.01316	0.01786	0.0	0.00654	0.01075	0.00927
chr20	55575863	55576006	0.92439	0.0452	0.0	0.02137	0.0291	0.18501	0.04366	0.0262	0.171	0.02881	0.0	0.0351	0.09577	0.01073	0.0705	0.21775	1.0	0.24161	0.00467	0.01349	0.22518	0.11173	0.13895	0.14192	0.10179	0.95674	0.01113	0.01887	0.98849	0.98803	0.01482
chr1	241017499	241017535	0.015	0.0	0.00926	0.0	0.0	0.00926	0.05497	0.01793	0.01263	0.06338	0.01111	0.01626	0.0	0.0	0.10021	0.0	0.02778	0.18551	0.00222	0.0	0.05478	0.0	0.0	0.0	0.01087	0.0061	0.85776	0.0	0.0	0.00926	0.01094
chr10	133481706	133481804	0.0319	0.02741	0.01389	0.03372	0.00893	0.02778	0.04788	0.00535	0.01336	0.00867	0.10677	0.01075	0.23817	0.00901	0.0	0.0	0.00709	0.29615	0.0	0.0	0.07279	0.0	0.09746	0.7929	0.77174	0.00893	0.0	0.0	0.0	0.01282	0.0049
chr17	79565701	79565803	0.00465	0.83845	0.0	0.054	0.00735	0.0	0.03586	0.90946	0.0643	0.00286	0.0	0.0	0.0	0.05735	0.02417	0.0	0.01058	0.03538	0.02699	0.03313	0.0	0.0	0.01149	0.00901	0.0	0.0	0.00532	0.00952	0.01284	0.01588	0.00463
chr1	94845069	94845158	0.01818	0.0	0.0	0.0	0.0	0.0	0.0242	0.00583	0.0	0.0261	0.10294	0.0	0.0	0.09497	0.04805	0.0	0.0	0.13445	0.0	0.0	0.01389	0.12605	0.92424	0.09722	0.0	0.01	0.0	0.0	0.0	0.0	0.0098
chr13	37031696	37031750	0.02343	0.0	0.0	0.0	0.0	0.0101	0.00917	0.00149	0.00998	0.0037	0.0	0.0	0.02235	0.0	0.00575	0.0	0.07011	0.18396	0.0	0.0	0.00758	0.0	0.0	0.0	0.0	0.00926	0.01471	0.0	0.92605	0.43318	0.0
