chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr22	30661949	30662205	0.01885	0.98673	1.0	0.9951	0.0	0.0	0.06201	0.97159	0.99789	0.00595	0.00654	0.0	0.00253	0.01697	0.04193	0.0	0.01058	0.99621	0.0181	0.03086	0.00909	0.00823	0.0	0.0	0.0	0.0	0.0	0.00513	0.0	0.0	0.00287
chr2	242847380	242847794	0.01054	0.00702	0.0	0.00412	0.00806	0.01029	0.01564	0.00769	0.02052	0.02112	0.00412	0.00733	0.01558	0.0	0.00497	0.01404	0.00358	0.14399	0.00115	0.00243	0.96191	0.00362	0.0	0.0	0.0443	0.0	0.01858	0.0122	0.01781	0.01306	0.03867
chr11	46245423	46245615	0.0	0.00769	0.0	0.00926	0.0	0.0	0.00602	0.00769	0.00377	0.99417	0.00641	0.0	0.00715	0.0	0.0	0.0	0.00565	0.13485	0.00546	0.0	0.0	0.0	0.01042	0.0	0.0	0.0	1.0	0.0	0.02998	0.02376	0.00463
chr14	96750481	96750748	0.0	0.00588	0.0	0.0	0.03494	0.00833	0.0164	0.01814	0.00102	0.0	0.00617	0.0	0.02103	0.0	0.85711	0.02284	0.00901	0.01852	0.01024	0.00812	0.0222	0.0137	0.00654	0.01111	0.96053	0.0	0.0	0.0	0.0	0.02913	0.09036
chr12	132537042	132537250	0.04488	0.0	0.0	0.0	0.0	0.0	0.00983	0.00114	0.00225	0.00678	0.00617	0.01677	0.00573	0.01455	0.0	0.05868	0.0	0.12769	0.0119	0.00735	0.0	0.00877	0.0	0.0	0.0	0.02518	0.02296	0.98129	0.0	0.03009	0.00505
chr16	88019671	88020080	0.01358	0.00465	0.02698	0.00741	0.0	0.02982	0.04029	0.00881	0.01204	0.01006	0.03369	0.0108	0.01736	0.91942	0.02165	0.04192	0.05685	0.12037	0.00499	0.0041	0.02753	0.02571	0.05929	0.12124	0.0211	0.01365	0.01239	0.03769	0.02102	0.05219	0.0116
chr19	7913763	7913926	0.0	0.0	0.00667	0.0	0.00455	0.0	0.01917	0.00093	0.00111	0.0	0.00901	0.0	0.00271	0.0	0.0	0.0	0.0	0.08794	0.05581	0.87469	0.00446	0.0	0.0	0.0	0.00676	0.0	0.0	0.01179	0.00397	0.00538	0.0
chr3	141945963	141946013	0.0	0.0	0.0	0.00855	0.0	0.06928	0.01252	0.0	0.0	0.00286	0.00617	0.0	0.87575	0.01513	0.0	0.0	0.0	0.0914	0.04372	0.005	0.02043	0.00775	0.01075	0.03302	0.0	0.0	0.0	0.02814	0.00758	0.01149	0.0
chr7	6054925	6055224	0.00981	0.06828	0.00665	0.00565	0.0389	0.0	0.03163	0.00575	0.00857	0.02632	0.09904	0.00366	0.01637	0.01289	0.0053	0.00235	0.05538	0.06845	0.02252	0.0194	0.03041	0.0033	0.00926	0.00375	0.0	0.11049	0.02122	0.02094	0.98102	0.87281	0.00715
chr9	139103180	139103327	0.03409	0.09905	0.01961	0.10048	0.93788	0.33933	0.0582	0.01934	0.06895	0.02101	0.0	0.0383	0.05473	0.02222	0.00617	0.07172	0.21774	0.0936	0.04456	0.03563	0.09091	0.09265	0.03704	0.21429	0.0584	0.00962	0.01848	0.0	0.1554	0.10648	0.00758
chr6	44159535	44159814	0.00385	0.02151	0.0	0.00758	0.01032	0.01881	0.04758	0.00333	0.02227	0.02331	0.87059	0.01721	0.07365	0.01707	0.03038	0.02761	0.00925	0.22225	0.01926	0.03903	0.09167	0.02657	0.05209	0.06455	0.08411	0.00766	0.02696	0.01462	0.01581	0.06135	0.00529
chr22	47197654	47198162	0.00215	0.01812	0.0265	0.00726	0.01991	0.01449	0.01512	0.00857	0.01054	0.00722	0.02442	0.00971	0.01158	0.00732	0.0031	0.80374	0.07142	0.13373	0.00268	0.00843	0.02753	0.04667	0.01108	0.00957	0.00503	0.01228	0.00578	0.0	0.03189	0.03413	0.02184
chr14	66423698	66423803	0.00645	0.07052	0.0	0.0	0.0	0.01389	0.00906	0.0	0.00374	0.0	0.12896	0.93953	0.0	0.00694	0.0	0.01487	0.1286	0.20864	0.004	0.01801	0.00758	0.01149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03737	0.00321
chr12	57423361	57423554	0.00625	0.0	0.0	0.02564	0.0	0.0	0.03109	0.00114	0.00864	0.19902	0.0	0.0	0.00764	0.0	0.00638	0.0	0.0	0.22898	0.01476	0.0	0.10081	0.21371	0.81746	0.95944	0.00962	0.00806	0.10743	0.0	0.0068	0.0	0.01021
chr17	80234672	80234756	0.0	0.01962	0.0	0.0	0.0	0.0	0.00795	0.0046	0.00321	0.0	0.0	0.01587	0.01761	0.0	0.00962	0.28699	0.95025	0.09915	0.0	0.0	0.0	0.00855	0.0	0.0	0.02273	0.00806	0.01562	0.01952	0.01804	0.03112	0.02924
chr6	241052	241154	0.00476	0.0	0.01389	0.0	0.00893	0.00794	0.02293	0.00862	0.0	0.01111	0.0	0.00617	0.01209	0.02083	0.0257	0.00641	0.00694	0.23237	0.0	0.01667	0.05976	0.0476	0.04602	0.00877	0.0	0.00714	0.00641	0.0	0.0	0.0	0.82734
chr9	134912616	134912751	0.0	0.0	0.0	0.0	0.0	0.0	0.00465	0.0	0.00399	0.07182	0.00855	0.0	0.02456	0.00575	0.0	0.0	0.00926	0.19987	0.31615	0.0	0.01705	0.82405	0.03643	0.06734	0.0	0.0	0.0	0.0	0.02531	0.01802	0.00417
chr9	129824567	129824791	0.80375	0.00833	0.0	0.0	0.0	0.21814	0.00539	0.00149	0.0043	0.0119	0.0	0.01042	0.01445	0.0	0.00362	0.01487	0.0	0.24243	0.01117	0.0051	0.00595	0.0	0.0	0.02052	0.00806	0.08729	0.10245	0.0	0.01634	0.02268	0.01014
chr17	29038739	29038972	0.0	0.01111	0.04292	0.0	0.00781	0.0	0.01163	0.04473	0.00582	0.002	0.0	0.0	0.00525	0.0	0.00767	0.0	0.00758	0.15461	0.76088	0.0152	0.01541	0.00709	0.00794	0.0	0.0	0.0	0.0	0.0	0.00709	0.0	0.0
chr9	139669389	139669423	0.06857	0.0	0.0	0.0	0.04767	0.80067	0.03135	0.00877	0.01945	0.00541	0.0098	0.0	0.0086	0.00556	0.0	0.01991	0.01235	0.28712	0.15742	0.00641	0.0	0.0098	0.01333	0.0	0.0	0.03214	0.0	0.0	0.01333	0.02512	0.04049
chr14	23567126	23567243	0.0	0.0	0.0	0.0346	0.01862	0.01333	0.02026	0.00902	0.00204	0.00321	0.0	0.00926	0.01257	0.07262	0.0	0.01438	0.0	1.0	0.00204	0.00481	0.05655	0.0	0.01149	0.01667	0.01676	0.0	0.0	0.02171	0.0	0.0	0.00765
chr2	238897150	238897215	0.00625	0.0	0.99074	0.0	0.0	0.0	0.01857	0.21158	0.00238	0.00694	0.0	0.0	0.0	0.00505	0.02518	0.0	0.0	0.0	0.0	0.01786	0.0	0.0	0.01111	0.0	0.0	0.0	0.0	0.0	0.0	0.01075	0.0
chr1	185572197	185572415	0.00645	0.98889	0.0	0.0	0.0	0.0	0.02142	0.01336	0.00268	0.00417	0.0	0.01852	0.0	0.0	0.0045	0.0	0.0	0.15651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01905	0.0	0.0	0.00794
chr15	78513662	78513723	0.87959	0.0	0.0	0.0383	0.0	0.0	0.04825	0.0	0.0104	0.04209	0.0	0.0	0.0	0.9373	0.0049	0.0	0.15288	0.08569	0.0269	0.01316	0.0	0.00952	0.02381	0.0341	0.00833	0.94695	0.00714	0.0	0.10179	0.08794	0.07691
chr7	1983944	1984039	0.0	0.03488	0.10394	0.82555	0.0	0.0	0.04356	0.15104	0.13113	0.00397	0.01042	0.0	0.01263	0.0108	0.0	0.0653	0.00741	0.13182	0.09777	0.0661	0.0	0.0	0.00794	0.02023	0.0	0.00658	0.0	0.0	0.00725	0.01042	0.02564
chr17	27167910	27168299	0.0	0.00377	0.0	0.0	0.00771	0.00457	0.00843	0.00144	0.0029	0.13521	0.0	0.0	0.0037	0.0	0.0	0.00314	0.00513	0.02648	0.00748	0.01016	0.01192	0.00498	0.01096	0.00709	0.00352	0.00556	0.88132	0.0	0.0	0.00717	0.0
chr11	60739310	60739438	0.00571	0.11807	0.09437	0.28751	0.0	0.0	0.01343	0.1117	0.93551	0.0	0.0	0.0	0.0	0.00556	0.00954	0.0	0.0	0.26633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00952	0.0	0.00617	0.00245
chr10	13343207	13343445	0.00357	0.0	0.0225	0.0	0.06059	0.0	0.00377	0.01591	0.00181	0.00172	0.00556	0.00741	0.00618	0.01515	0.95698	0.00397	0.0	0.04277	0.00175	0.00357	0.08121	0.03783	0.02	0.01418	0.10918	0.00333	0.0	0.0	0.00575	0.02083	0.00187
chr6	81314161	81314268	0.00556	0.01493	0.0	0.0	0.0	0.0	0.00913	0.00356	0.01694	0.00583	0.13275	0.0	0.02649	0.01188	0.08698	0.00606	0.0	0.18225	0.00833	0.0	0.1048	0.25265	0.92381	0.28768	0.05236	0.0	0.00735	0.0	0.00725	0.04871	0.02099
chr4	38958736	38958914	0.00625	0.01162	0.0	0.0	0.00625	0.01626	0.02067	0.0	0.01048	0.00403	0.01436	0.01887	0.0	0.0	0.00292	0.04215	0.25354	0.21031	0.0025	0.005	0.01697	0.00595	0.00709	0.00926	0.0	0.00455	0.00568	0.10573	0.04233	0.77789	0.06136
