chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr11	33915529	33915836	0.02169	0.996	1.0	1.0	0.00676	0.0	0.12696	0.97125	0.99717	0.00893	0.01562	0.00575	0.00873	0.01477	0.03706	0.00926	0.0	1.0	0.01903	0.02935	0.02979	0.0	0.0	0.0	0.00758	0.00926	0.0051	0.0	0.03549	0.01255	0.00278
chr5	149248621	149248825	0.0	0.0087	0.0	0.02409	0.0	0.0	0.03184	0.01078	0.01712	0.94249	0.00709	0.00758	0.04746	0.0	0.00362	0.00529	0.05921	0.20583	0.0128	0.00735	0.01763	0.00575	0.0	0.02195	0.0	0.0	0.95971	0.0	0.0	0.00513	0.0
chr12	51749472	51749712	0.00556	0.0	0.0	0.00629	0.0	0.00556	0.0322	0.00098	0.00241	0.00394	0.0	0.00629	0.00576	0.0	0.0082	0.06615	0.0	0.06163	0.0	0.0	0.9607	0.07308	0.03337	0.03342	0.03811	0.0	0.00431	0.0	0.01311	0.00855	0.00379
chr15	31450558	31450613	0.0	0.0	0.0	0.00813	0.0	0.01449	0.00869	0.0105	0.01016	0.00853	0.0	0.0	0.01555	0.0	0.91374	0.00694	0.0	0.11685	0.0	0.0	0.0	0.0	0.01149	0.0	0.0	0.00403	0.05138	0.0	0.0	0.00855	0.0
chr22	41656573	41657129	0.01765	0.00607	0.0	0.00402	0.00321	0.00814	0.01015	0.00243	0.00348	0.00854	0.00854	0.00269	0.00725	0.82663	0.00816	0.00562	0.00838	0.06952	0.04426	0.02009	0.0109	0.01901	0.03299	0.03191	0.00669	0.00463	0.00897	0.00641	0.00836	0.02378	0.00534
chr8	145225611	145226341	0.01614	0.0339	0.0	0.0037	0.0	0.00333	0.01859	0.00501	0.01099	0.00419	0.00312	0.0037	0.00459	0.00412	0.0	0.01199	0.01716	0.09379	0.03419	0.05162	0.0037	0.02061	0.02049	0.06303	0.00573	0.00736	0.00748	0.85237	0.01537	0.04231	0.05914
chr4	57820176	57820290	0.0	0.00714	0.04318	0.00725	0.02206	0.02778	0.00686	0.00993	0.00739	0.0	0.01075	0.0101	0.01661	0.0	0.01529	0.0	0.02344	0.15044	0.05527	0.94162	0.00694	0.0	0.01282	0.02667	0.0	0.00833	0.0	0.01111	0.03268	0.01588	0.0034
chr1	47820184	47820325	0.0	0.0	0.0	0.0	0.0	0.0	0.01631	0.0	0.0	0.00667	0.0	0.0	0.98765	0.0	0.0	0.0	0.0	0.0	0.0	0.24325	0.17161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr13	28882144	28882205	0.05532	0.0	0.0	0.01754	0.01136	0.02083	0.00904	0.0	0.01731	0.0	0.0	0.0	0.03654	0.0	0.02539	0.00855	0.03704	0.168	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0.00962	0.0	0.01111	0.9769	0.96345	0.09906
chr2	98025531	98025613	0.03251	0.0	0.0	0.0	0.0273	0.01802	0.00721	0.00347	0.0036	0.02888	0.9198	0.00775	0.00433	0.0	0.0	0.03574	0.00521	0.14563	0.00217	0.0	0.01245	0.0	0.01961	0.0	0.0	0.2169	0.01835	0.01746	0.0	0.00855	0.08772
chr16	68876141	68876294	0.0	0.0	0.0	0.0	0.92459	0.08939	0.01039	0.0016	0.00608	0.01059	0.0	0.0	0.00258	0.0	0.0	0.09285	0.08124	0.06138	0.00505	0.0	0.0	0.0	0.0	0.0	0.0	0.03073	0.01219	0.02746	0.093	0.20103	0.0
chr16	11989202	11989547	0.00294	0.00987	0.00498	0.02195	0.01271	0.0	0.0088	0.00628	0.01951	0.01022	0.0	0.0	0.00286	0.08715	0.0	0.68476	0.01689	0.06534	0.06631	0.00347	0.00269	0.0	0.00521	0.0	0.00385	0.00673	0.00312	0.0	0.0037	0.00375	0.00249
chr3	171083250	171083267	0.01714	0.005	0.0	0.0	0.0	0.01587	0.03867	0.01282	0.0	0.0045	0.04598	0.83884	0.0	0.0	0.0137	0.0	0.0	0.13226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00862	0.0122	0.01235	0.0	0.03023	0.11973
chr5	107294705	107294797	0.0	0.0125	0.01852	0.0	0.0	0.0	0.01892	0.00347	0.08268	0.00385	0.0	0.0	0.00427	0.0	0.0	0.0	0.01449	0.30497	0.07733	0.0	0.04808	0.92163	0.97619	1.0	0.01087	0.0	0.0	0.0	0.0	0.0	0.06572
chr17	18247692	18247719	0.2093	0.21917	0.0098	0.05333	0.0	0.08653	0.03121	0.02248	0.22661	0.03368	0.0	0.0	0.05797	0.02778	0.03727	0.03561	0.98611	0.14557	0.0	0.0	0.03392	0.0	0.0	0.0	0.0	0.22257	0.00893	0.0	0.16058	0.2709	0.0
chr22	31884264	31884359	0.025	0.08402	0.0	0.02381	0.04545	0.0	0.05111	0.01257	0.04048	0.03384	0.0	0.0	0.05103	0.18333	0.01684	0.07477	0.0617	0.08036	0.02635	0.06292	0.15853	0.16635	0.1873	0.32692	0.29512	0.02566	0.04821	0.10107	0.1119	0.07407	0.88419
chr13	20969691	20969953	0.89593	0.05054	0.01224	0.04125	0.01949	0.02424	0.06157	0.03197	0.03327	0.01042	0.05014	0.0	0.06061	0.00303	0.01186	0.00926	0.04483	0.31034	0.0054	0.00403	0.20026	0.02876	0.03842	0.06368	0.03996	0.20728	0.02028	0.00833	0.20177	0.07617	0.01565
chr1	30153356	30153628	0.02005	0.02944	0.01655	0.0262	0.01042	0.00758	0.02025	0.01441	0.03602	0.02055	0.2809	0.09367	0.00853	0.0	0.01679	0.00427	0.00337	0.24098	0.0	0.0	0.06914	0.0	0.00855	0.0	0.7612	0.00676	0.01273	0.00654	0.0	0.01655	0.0795
chr8	80526334	80526387	0.00769	0.0	0.06944	0.01587	0.02273	0.0	0.10616	0.0248	0.06332	0.13532	0.10212	0.09185	0.08583	0.04613	0.07609	0.03175	0.0656	0.29787	0.87473	0.14364	0.15963	0.05	0.2963	0.0816	0.11912	0.08119	0.03694	0.10421	0.07029	0.11215	0.08469
chr4	99399772	99400169	0.0	0.0	0.00966	0.0	0.02411	0.71689	0.00499	0.00233	0.0	0.00137	0.19045	0.0	0.0176	0.0	0.00614	0.0	0.0124	0.02335	0.12466	0.0	0.00446	0.0	0.0	0.0	0.0025	0.05262	0.00284	0.00397	0.0066	0.0	0.0
chr12	132561307	132561486	0.0087	0.0	0.0	0.05717	0.01406	0.01667	0.00366	0.0075	0.00391	0.0	0.0	0.0	0.00176	0.00407	0.00355	0.0	0.00877	0.98334	0.00398	0.0	0.005	0.00709	0.0	0.0	0.0	0.0	0.0	0.0	0.0592	0.05569	0.00496
