chr	start	end	bladder_epithelial	blood_b	blood_granulocytes	blood_nk	breast_basal_epithelial	breast_luminal_epithelial	cluster1	cluster2	cluster3	cluster4	endometrium_epithelial	fallopian_epithelial	gastric_epithelial	heart_cardiomyocyte	liver_hepatocytes	lung_alveolar_epithelial	lung_bronchus_epithelial	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	prostate_epithelial	small_int_epithelial	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial	cluster5
chr15	31523177	31523258	0.13242	1.0	0.0	0.08974	0.04808	0.10556	0.0514	0.02078	0.10416	0.0	0.91792	0.92677	0.03327	0.01852	0.0	0.08085	0.71086	0.0873	0.00294	0.0	0.01416	0.01449	0.01587	0.0	0.0	0.09935	0.01852	0.98551	0.98851	0.96547	0.95136
chr19	6725920	6726182	0.0	0.00357	0.0	0.0	0.0	0.0	0.00764	0.00823	0.00408	0.0	0.01894	0.02521	0.00247	0.0	0.87289	0.00579	0.00439	0.19396	0.00462	0.0	0.02429	0.00844	0.03057	0.02955	0.21901	0.0	0.01149	0.0	0.0	0.00717	0.03012
chr1	231127502	231127814	0.0	0.0	0.0	0.0	0.0	0.0	0.00368	0.0	0.00161	0.00877	0.0	0.0	0.07135	0.0	0.0	0.01695	0.0068	0.08225	0.06942	0.92167	0.00397	0.00709	0.0	0.0098	0.0	0.0	0.0	0.0	0.00469	0.0	0.0
chr17	48479252	48479433	0.0209	0.0	0.0	0.0303	0.00758	0.02439	0.04716	0.00926	0.02517	0.02574	0.01449	0.0068	0.03557	0.01779	0.02665	0.02151	0.03318	0.96036	0.01692	0.04118	0.89979	0.09004	0.06374	0.04167	0.03403	0.01469	0.00472	0.0	0.0119	0.0	0.04695
chr18	19847582	19847654	0.0	0.0	0.02261	0.0	0.04762	0.0	0.03035	0.02593	0.00723	0.0037	0.0	0.03858	0.02841	0.95196	0.00877	0.0	0.0	0.25638	0.03978	0.0	0.00806	0.0	0.01389	0.0	0.0	0.03502	0.0	0.0	0.0	0.0	0.02557
chr6	160685072	160685127	0.0	0.0	0.0	0.02083	0.0	0.0	0.00481	0.00714	0.00575	0.96509	0.0	0.0	0.20624	0.00556	0.02636	0.0	0.0	0.13317	0.0	0.00481	0.0041	0.03135	0.00741	0.0	0.00714	0.0	1.0	0.0	0.0	0.0	0.0
chr2	174612636	174612691	0.0069	0.0	0.0	0.0	0.00833	0.01587	0.01287	0.00278	0.01909	0.00233	0.04357	0.0	0.96462	0.0	0.0	0.03737	0.00694	0.15982	0.0	0.0	0.18682	0.02314	0.06443	0.0101	0.00641	0.00595	0.0887	0.0	0.05785	0.0	0.0
chr2	109841699	109841926	0.0	0.04172	0.83377	0.00926	0.0	0.0	0.02504	0.19407	0.0121	0.0	0.04131	0.0	0.00428	0.00505	0.05826	0.01048	0.00654	0.25138	0.00826	0.01628	0.00781	0.01247	0.0	0.0	0.0	0.0	0.00641	0.0	0.00629	0.0	0.00303
chr17	3909525	3909699	0.00465	0.13417	0.0	0.0	0.0	0.0	0.01315	0.00272	0.00179	0.01483	0.01111	0.0	0.18156	0.00463	0.00355	0.7686	0.0528	0.0774	0.01655	0.0	0.00581	0.0	0.01075	0.0	0.0	0.0	0.00641	0.02623	0.00901	0.03293	0.01124
chr16	798881	799060	0.0185	0.01429	0.01587	0.01852	0.76335	0.10518	0.02485	0.00774	0.00537	0.02096	0.02083	0.0	0.0	0.00941	0.0049	0.00794	0.02241	0.21806	0.01123	0.0	0.00893	0.03131	0.02671	0.0	0.00893	0.0	0.02176	0.0098	0.08203	0.02369	0.0
