chr	start	end	adipocytes	aorta_endothel	bladder_epithelial	blood_b	blood_granulocytes	blood_monocytes	blood_nk	blood_t_cd4	blood_t_cd8	breast_basal_epithelial	breast_luminal_epithelial	colon_endocrine	colon_epithelial	endometrium_epithelial	fallopian_epithelial	fibroblast	gastric_epithelial	heart_cardiomyocyte	kidney_glomerular_endothel	kidney_glomerular_podocytes	kidney_tubular_endothel	kidney_tubular_epithelial	liver_hepatocytes	lung_alveolar_endothel	lung_alveolar_epithelial	lung_bronchus_epithelial	macrophage	myeloid	neural	oligodendrocytes	pancreas_acinar	pancreas_alpha	pancreas_beta	pancreas_delta	pancreas_duct	pancreas_endothel	prostate_epithelial	saphenous_vein_endothel	skeletal_muscle	small_int_epithelial	smooth_muscle	thyroid_epithelial	tongue_epithelial	tonsil_palatine_epithelial
chr3	133185395	133185506	0.03295465899099871	0.02	0.023447637010548285	0.0	0.023570226039551608	0.0	0.03266931206219811	0.04600448611148996	0.07257429632329133	0.028027988395591313	0.02102800206268535	0.0	0.019827045374069416	0.013094570021973102	0.02142747821777417	0.20430269038871887	0.01845243074730428	0.0	0.0277296776935901	0.0	0.0229953424776113	0.013094570021973102	0.03194895313514808	0.016835875742536845	0.0	0.009428090415820633	0.061453057390630665	0.012740662724081912	0.049832518114934526	0.0	0.0	0.039283710065919304	0.018856180831641266	0.0	0.0	0.01849110396830081	0.0	0.0	0.03125	0.0	0.0689105916777163	0.0	0.16096789833628158	0.12873405639673627
chr12	56767103	56767158	0.05237828008789241	0.047619047619047616	0.032	0.0	0.0	0.024810764252159563	0.02946278254943948	0.025755891327834353	0.03887756121934585	0.027063293868263706	0.03409062042341747	0.02142747821777417	0.052399227211340424	0.04090874450810096	0.023088788170900442	0.12309884600141684	0.0517005015636208	0.04759800150876012	0.0	0.01571348402636772	0.016835875742536845	0.0	0.0813150483214365	0.0	0.05124263791906984	0.010962895832349573	0.01503267790377608	0.1207042621762801	0.012499999999999999	0.0	0.0832531974042941	0.025177267186854785	0.02946278254943948	0.02267260587612693	0.025218470566551996	0.019641855032959652	0.03936479108111084	0.020495848730044855	0.0016339869281045763	0.0	0.13133241025704492	0.061487546190134565	0.06397632782164	0.023051928698367325
chr7	124394509	124394544	0.0	0.03571428571428571	0.0125	0.00975609756097561	0.013027034693555404	0.022447834323382456	0.020454372254050484	0.010714285714285713	0.02727223551881135	0.0	0.01149767123880565	0.06862460831867273	0.1409536013265534	0.0	0.0	0.1335287315584193	0.01681918253522576	0.027519006557344808	0.0	0.01274066272408194	0.021427478217774167	0.0	0.020887425580285918	0.0	0.0	0.0	0.011115062946626944	0.012182152865011484	0.09025945126814676	0.03305415227109528	0.05176264424435546	0.035355339059327376	0.0	0.0	0.0516221858050355	0.019618955545705596	0.0	0.015564503340961391	0.0	0.05050762856102084	0.14543231647852845	0.0	0.01274066272408194	0.0
chr1	1652504	1652793	0.01914373293499092	0.006231306081754736	0.013333333333333332	0.0	0.008253018353034217	0.0	0.018486451795726732	0.01630422879689287	0.009049820467841573	0.02019331802677129	0.020133936905854563	0.01719413575310818	0.009090909090909084	0.0048598404205261	0.006473894979630006	0.017954459669947354	0.04327789654076096	0.02245236621519249	0.0	0.009334742985961023	0.006588679620036232	0.006639500292831432	0.007031660306603112	0.0061001703735588525	0.07342295080705637	0.0021837573153611653	0.02709944388790006	0.02997487335683384	0.015134704013446893	0.0054126587736527424	0.06591227177449835	0.028143553480061593	0.014845799226960396	0.010148105202813064	0.014026154647419643	0.0452266313826132	0.11103762687187936	0.0066691642547181875	0.016583416583416586	0.009622504486493776	0.04604806549101524	0.03459802232081159	0.02411748074451113	0.0027057618814697645
chr14	23863277	23863501	0.008570991287109666	0.012195121951219513	0.0	0.0	0.0	0.013468700594029479	0.01149767123880565	0.01276595744680851	0.019696118368010787	0.013619554679413452	0.01002988342108578	0.0	0.00975609756097561	0.0	0.015206597444871989	0.04327607395617018	0.0	0.09568017152747141	0.0	0.0	0.0	0.0	0.009070553717574089	0.010940518674777607	0.0	0.0	0.011631551029342893	0.007971418122423985	0.012075553275000804	0.0	0.024389764567727523	0.014325262693211174	0.012491423669659297	0.0	0.06014065304058602	0.0	0.0	0.0	0.0021951219512195124	0.0	0.05247272100234657	0.012740662724081938	0.0	0.01036992334117396
chr6	37014761	37014808	0.012599351100878623	0.022727272727272728	0.03528024828991436	0.0	0.0	0.01386483884679505	0.0	0.0209493631162447	0.006666666666666666	0.0	0.0	0.034209053603359546	0.06118853662837409	0.02954469751541602	0.010247924365022427	0.01887430700435509	0.018888766178902477	0.03387981784090591	0.012405382126079782	0.0	0.0	0.0	0.0	0.0	0.017110975427854707	0.01149767123880565	0.01123938352381518	0.05233502562134726	0.04	0.010309826235529031	0.12121443674019854	0.01434409862990338	0.013468700594029479	0.020434767967952714	0.020203050891044214	0.032510656606278054	0.037206859716883284	0.013094570021973102	0.0	0.04516980692725464	0.01955288973751204	0.019641855032959652	0.0	0.021925791664699146
chr6	159639484	159639528	0.015713484026367724	0.0	0.024494897427831785	0.04408511270461357	0.0	0.0	0.0	0.02	0.010714285714285713	0.0	0.0	0.0	0.04	0.03142696805273544	0.0	0.024534244245582086	0.016805421791766816	0.010961117536763676	0.019641855032959652	0.0	0.0	0.0	0.014333769086537112	0.0	0.204544929361105	0.0	0.012248848662336066	0.07915378926430272	0.019999999999999997	0.06851226197661454	0.012735667702712332	0.021962501724797887	0.01784256967001781	0.04285495643554834	0.015464739353293545	0.018856180831641266	0.0	0.0	0.022727272727272728	0.017036965923007203	0.05823558379508742	0.0	0.017459426695964134	0.017804684956555246
chr7	1615079	1615456	0.007252377242938949	0.0	0.005063291139240506	0.00656465727406513	0.0	0.0	0.0	0.006535342563528233	0.004102739429873025	0.013323467750529826	0.0	0.005819808898654712	0.005066261395566817	0.0	0.0	0.0075703472754241365	0.005189184791068846	0.005109049039968572	0.0	0.004761661826172037	0.0	0.0	0.0	0.004761661826172037	0.13928224144992626	0.05866890222813456	0.009576685142592505	0.01856409662560752	0.0	0.0	0.006367833851356166	0.0	0.0062853936105470905	0.0	0.0	0.008127664151569514	0.09195026827006349	0.0	0.004629629629629629	0.004123930494211613	0.005229244087370097	0.0	0.030053824499942098	0.030049214314394977
chr17	8177868	8178135	0.007989907132051385	0.0	0.0	0.009443896700999958	0.008729713347982067	0.0	0.0	0.0	0.008108108108108109	0.0	0.01274066272408194	0.05072037129302375	0.018572487031501213	0.1587357346667703	0.03960086214501032	0.011664236870396087	0.038562388771351125	0.0	0.0	0.08083848140239813	0.0	0.1592342788332825	0.10030887009999655	0.0	0.02100477314232818	0.0	0.005010892634592027	0.01848901918019794	0.0	0.0	0.008660254037844387	0.0	0.0	0.01571348402636772	0.0	0.0	0.0	0.008270254750719854	0.0	0.0966022060813742	0.012525169922290975	0.0	0.0	0.0
chr20	36923324	36923469	0.008852464433320805	0.0	0.0	0.0	0.03301266114775418	0.01274066272408194	0.0	0.011358808678196997	0.020079580948825032	0.0	0.0	0.026391083250077392	0.008695652173913044	0.0	0.0	0.02119603595441919	0.0059296166137236695	0.0	0.0	0.009620500424306767	0.009820927516479826	0.0	0.0	0.017397304287770747	0.09800539753535459	0.028278185610400176	0.024276641903683383	0.08268715994250084	0.0	0.0	0.0438022445958155	0.016342273558162944	0.02142747821777417	0.020495848730044855	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.010935572516477183	0.010475656017578482	0.008127664151569514	0.0
